report_id,report_name,business_function,lifecycle_status,refresh_cadence,source_data_product_id,evidence_gap
BI-AIRDN-05415,procurement report 05415,Flight Operations,active,daily,DATA-AIRDN-1246,source-backed candidate
BI-AIRDN-05416,station report 05416,Operations Control,duplicate,weekly,DATA-AIRDN-1249,source-backed candidate
BI-AIRDN-05417,service report 05417,Crew Operations,stale,monthly,DATA-AIRDN-0002,source-backed candidate
BI-AIRDN-05418,security report 05418,Technical Operations,candidate retire,real-time,DATA-AIRDN-0005,owner unclear
BI-AIRDN-05419,executive report 05419,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0008,source-backed candidate
BI-AIRDN-05420,operations report 05420,Passenger Service,active,daily,DATA-AIRDN-0011,source-backed candidate
BI-AIRDN-05421,crew report 05421,Commercial,duplicate,weekly,DATA-AIRDN-0014,source-backed candidate
BI-AIRDN-05422,MRO report 05422,Cargo,stale,monthly,DATA-AIRDN-0017,source-backed candidate
BI-AIRDN-05423,commercial report 05423,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0020,source-backed candidate
BI-AIRDN-05424,finance report 05424,Procurement,executive critical,ad hoc,DATA-AIRDN-0023,KPI definition conflict
BI-AIRDN-05425,procurement report 05425,Technology,active,daily,DATA-AIRDN-0026,source-backed candidate
BI-AIRDN-05426,station report 05426,Data and AI,duplicate,weekly,DATA-AIRDN-0029,source-backed candidate
BI-AIRDN-05427,service report 05427,Cybersecurity,stale,monthly,DATA-AIRDN-0032,owner unclear
BI-AIRDN-05428,security report 05428,Workplace,candidate retire,real-time,DATA-AIRDN-0035,source-backed candidate
BI-AIRDN-05429,executive report 05429,Service Management,executive critical,ad hoc,DATA-AIRDN-0038,source-backed candidate
BI-AIRDN-05430,operations report 05430,Flight Operations,active,daily,DATA-AIRDN-0041,source-backed candidate
BI-AIRDN-05431,crew report 05431,Operations Control,duplicate,weekly,DATA-AIRDN-0044,source-backed candidate
BI-AIRDN-05432,MRO report 05432,Crew Operations,stale,monthly,DATA-AIRDN-0047,source-backed candidate
BI-AIRDN-05433,commercial report 05433,Technical Operations,candidate retire,real-time,DATA-AIRDN-0050,source-backed candidate
BI-AIRDN-05434,finance report 05434,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0053,source-backed candidate
BI-AIRDN-05435,procurement report 05435,Passenger Service,active,daily,DATA-AIRDN-0056,source-backed candidate
BI-AIRDN-05436,station report 05436,Commercial,duplicate,weekly,DATA-AIRDN-0059,KPI definition conflict
BI-AIRDN-05437,service report 05437,Cargo,stale,monthly,DATA-AIRDN-0062,source-backed candidate
BI-AIRDN-05438,security report 05438,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0065,source-backed candidate
BI-AIRDN-05439,executive report 05439,Procurement,executive critical,ad hoc,DATA-AIRDN-0068,source-backed candidate
BI-AIRDN-05440,operations report 05440,Technology,active,daily,DATA-AIRDN-0071,source-backed candidate
BI-AIRDN-05441,crew report 05441,Data and AI,duplicate,weekly,DATA-AIRDN-0074,source-backed candidate
BI-AIRDN-05442,MRO report 05442,Cybersecurity,stale,monthly,DATA-AIRDN-0077,source-backed candidate
BI-AIRDN-05443,commercial report 05443,Workplace,candidate retire,real-time,DATA-AIRDN-0080,source-backed candidate
BI-AIRDN-05444,finance report 05444,Service Management,executive critical,ad hoc,DATA-AIRDN-0083,source-backed candidate
BI-AIRDN-05445,procurement report 05445,Flight Operations,active,daily,DATA-AIRDN-0086,owner unclear
BI-AIRDN-05446,station report 05446,Operations Control,duplicate,weekly,DATA-AIRDN-0089,source-backed candidate
BI-AIRDN-05447,service report 05447,Crew Operations,stale,monthly,DATA-AIRDN-0092,source-backed candidate
BI-AIRDN-05448,security report 05448,Technical Operations,candidate retire,real-time,DATA-AIRDN-0095,KPI definition conflict
BI-AIRDN-05449,executive report 05449,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0098,source-backed candidate
BI-AIRDN-05450,operations report 05450,Passenger Service,active,daily,DATA-AIRDN-0101,source-backed candidate
BI-AIRDN-05451,crew report 05451,Commercial,duplicate,weekly,DATA-AIRDN-0104,source-backed candidate
BI-AIRDN-05452,MRO report 05452,Cargo,stale,monthly,DATA-AIRDN-0107,source-backed candidate
BI-AIRDN-05453,commercial report 05453,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0110,source-backed candidate
BI-AIRDN-05454,finance report 05454,Procurement,executive critical,ad hoc,DATA-AIRDN-0113,owner unclear
BI-AIRDN-05455,procurement report 05455,Technology,active,daily,DATA-AIRDN-0116,source-backed candidate
BI-AIRDN-05456,station report 05456,Data and AI,duplicate,weekly,DATA-AIRDN-0119,source-backed candidate
BI-AIRDN-05457,service report 05457,Cybersecurity,stale,monthly,DATA-AIRDN-0122,source-backed candidate
BI-AIRDN-05458,security report 05458,Workplace,candidate retire,real-time,DATA-AIRDN-0125,source-backed candidate
BI-AIRDN-05459,executive report 05459,Service Management,executive critical,ad hoc,DATA-AIRDN-0128,source-backed candidate
BI-AIRDN-05460,operations report 05460,Flight Operations,active,daily,DATA-AIRDN-0131,KPI definition conflict
BI-AIRDN-05461,crew report 05461,Operations Control,duplicate,weekly,DATA-AIRDN-0134,source-backed candidate
BI-AIRDN-05462,MRO report 05462,Crew Operations,stale,monthly,DATA-AIRDN-0137,source-backed candidate
BI-AIRDN-05463,commercial report 05463,Technical Operations,candidate retire,real-time,DATA-AIRDN-0140,owner unclear
BI-AIRDN-05464,finance report 05464,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0143,source-backed candidate
BI-AIRDN-05465,procurement report 05465,Passenger Service,active,daily,DATA-AIRDN-0146,source-backed candidate
BI-AIRDN-05466,station report 05466,Commercial,duplicate,weekly,DATA-AIRDN-0149,source-backed candidate
BI-AIRDN-05467,service report 05467,Cargo,stale,monthly,DATA-AIRDN-0152,source-backed candidate
BI-AIRDN-05468,security report 05468,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0155,source-backed candidate
BI-AIRDN-05469,executive report 05469,Procurement,executive critical,ad hoc,DATA-AIRDN-0158,source-backed candidate
BI-AIRDN-05470,operations report 05470,Technology,active,daily,DATA-AIRDN-0161,source-backed candidate
BI-AIRDN-05471,crew report 05471,Data and AI,duplicate,weekly,DATA-AIRDN-0164,source-backed candidate
BI-AIRDN-05472,MRO report 05472,Cybersecurity,stale,monthly,DATA-AIRDN-0167,KPI definition conflict
BI-AIRDN-05473,commercial report 05473,Workplace,candidate retire,real-time,DATA-AIRDN-0170,source-backed candidate
BI-AIRDN-05474,finance report 05474,Service Management,executive critical,ad hoc,DATA-AIRDN-0173,source-backed candidate
BI-AIRDN-05475,procurement report 05475,Flight Operations,active,daily,DATA-AIRDN-0176,source-backed candidate
BI-AIRDN-05476,station report 05476,Operations Control,duplicate,weekly,DATA-AIRDN-0179,source-backed candidate
BI-AIRDN-05477,service report 05477,Crew Operations,stale,monthly,DATA-AIRDN-0182,source-backed candidate
BI-AIRDN-05478,security report 05478,Technical Operations,candidate retire,real-time,DATA-AIRDN-0185,source-backed candidate
BI-AIRDN-05479,executive report 05479,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0188,source-backed candidate
BI-AIRDN-05480,operations report 05480,Passenger Service,active,daily,DATA-AIRDN-0191,source-backed candidate
BI-AIRDN-05481,crew report 05481,Commercial,duplicate,weekly,DATA-AIRDN-0194,owner unclear
BI-AIRDN-05482,MRO report 05482,Cargo,stale,monthly,DATA-AIRDN-0197,source-backed candidate
BI-AIRDN-05483,commercial report 05483,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0200,source-backed candidate
BI-AIRDN-05484,finance report 05484,Procurement,executive critical,ad hoc,DATA-AIRDN-0203,KPI definition conflict
BI-AIRDN-05485,procurement report 05485,Technology,active,daily,DATA-AIRDN-0206,source-backed candidate
BI-AIRDN-05486,station report 05486,Data and AI,duplicate,weekly,DATA-AIRDN-0209,source-backed candidate
BI-AIRDN-05487,service report 05487,Cybersecurity,stale,monthly,DATA-AIRDN-0212,source-backed candidate
BI-AIRDN-05488,security report 05488,Workplace,candidate retire,real-time,DATA-AIRDN-0215,source-backed candidate
BI-AIRDN-05489,executive report 05489,Service Management,executive critical,ad hoc,DATA-AIRDN-0218,source-backed candidate
BI-AIRDN-05490,operations report 05490,Flight Operations,active,daily,DATA-AIRDN-0221,owner unclear
BI-AIRDN-05491,crew report 05491,Operations Control,duplicate,weekly,DATA-AIRDN-0224,source-backed candidate
BI-AIRDN-05492,MRO report 05492,Crew Operations,stale,monthly,DATA-AIRDN-0227,source-backed candidate
BI-AIRDN-05493,commercial report 05493,Technical Operations,candidate retire,real-time,DATA-AIRDN-0230,source-backed candidate
BI-AIRDN-05494,finance report 05494,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0233,source-backed candidate
BI-AIRDN-05495,procurement report 05495,Passenger Service,active,daily,DATA-AIRDN-0236,source-backed candidate
BI-AIRDN-05496,station report 05496,Commercial,duplicate,weekly,DATA-AIRDN-0239,KPI definition conflict
BI-AIRDN-05497,service report 05497,Cargo,stale,monthly,DATA-AIRDN-0242,source-backed candidate
BI-AIRDN-05498,security report 05498,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0245,source-backed candidate
BI-AIRDN-05499,executive report 05499,Procurement,executive critical,ad hoc,DATA-AIRDN-0248,owner unclear
BI-AIRDN-05500,operations report 05500,Technology,active,daily,DATA-AIRDN-0251,source-backed candidate
BI-AIRDN-05501,crew report 05501,Data and AI,duplicate,weekly,DATA-AIRDN-0254,source-backed candidate
BI-AIRDN-05502,MRO report 05502,Cybersecurity,stale,monthly,DATA-AIRDN-0257,source-backed candidate
BI-AIRDN-05503,commercial report 05503,Workplace,candidate retire,real-time,DATA-AIRDN-0260,source-backed candidate
BI-AIRDN-05504,finance report 05504,Service Management,executive critical,ad hoc,DATA-AIRDN-0263,source-backed candidate
BI-AIRDN-05505,procurement report 05505,Flight Operations,active,daily,DATA-AIRDN-0266,source-backed candidate
BI-AIRDN-05506,station report 05506,Operations Control,duplicate,weekly,DATA-AIRDN-0269,source-backed candidate
BI-AIRDN-05507,service report 05507,Crew Operations,stale,monthly,DATA-AIRDN-0272,source-backed candidate
BI-AIRDN-05508,security report 05508,Technical Operations,candidate retire,real-time,DATA-AIRDN-0275,KPI definition conflict
BI-AIRDN-05509,executive report 05509,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0278,source-backed candidate
BI-AIRDN-05510,operations report 05510,Passenger Service,active,daily,DATA-AIRDN-0281,source-backed candidate
BI-AIRDN-05511,crew report 05511,Commercial,duplicate,weekly,DATA-AIRDN-0284,source-backed candidate
BI-AIRDN-05512,MRO report 05512,Cargo,stale,monthly,DATA-AIRDN-0287,source-backed candidate
BI-AIRDN-05513,commercial report 05513,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0290,source-backed candidate
BI-AIRDN-05514,finance report 05514,Procurement,executive critical,ad hoc,DATA-AIRDN-0293,source-backed candidate
BI-AIRDN-05515,procurement report 05515,Technology,active,daily,DATA-AIRDN-0296,source-backed candidate
BI-AIRDN-05516,station report 05516,Data and AI,duplicate,weekly,DATA-AIRDN-0299,source-backed candidate
BI-AIRDN-05517,service report 05517,Cybersecurity,stale,monthly,DATA-AIRDN-0302,owner unclear
BI-AIRDN-05518,security report 05518,Workplace,candidate retire,real-time,DATA-AIRDN-0305,source-backed candidate
BI-AIRDN-05519,executive report 05519,Service Management,executive critical,ad hoc,DATA-AIRDN-0308,source-backed candidate
BI-AIRDN-05520,operations report 05520,Flight Operations,active,daily,DATA-AIRDN-0311,KPI definition conflict
BI-AIRDN-05521,crew report 05521,Operations Control,duplicate,weekly,DATA-AIRDN-0314,source-backed candidate
BI-AIRDN-05522,MRO report 05522,Crew Operations,stale,monthly,DATA-AIRDN-0317,source-backed candidate
BI-AIRDN-05523,commercial report 05523,Technical Operations,candidate retire,real-time,DATA-AIRDN-0320,source-backed candidate
BI-AIRDN-05524,finance report 05524,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0323,source-backed candidate
BI-AIRDN-05525,procurement report 05525,Passenger Service,active,daily,DATA-AIRDN-0326,source-backed candidate
BI-AIRDN-05526,station report 05526,Commercial,duplicate,weekly,DATA-AIRDN-0329,owner unclear
BI-AIRDN-05527,service report 05527,Cargo,stale,monthly,DATA-AIRDN-0332,source-backed candidate
BI-AIRDN-05528,security report 05528,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0335,source-backed candidate
BI-AIRDN-05529,executive report 05529,Procurement,executive critical,ad hoc,DATA-AIRDN-0338,source-backed candidate
BI-AIRDN-05530,operations report 05530,Technology,active,daily,DATA-AIRDN-0341,source-backed candidate
BI-AIRDN-05531,crew report 05531,Data and AI,duplicate,weekly,DATA-AIRDN-0344,source-backed candidate
BI-AIRDN-05532,MRO report 05532,Cybersecurity,stale,monthly,DATA-AIRDN-0347,KPI definition conflict
BI-AIRDN-05533,commercial report 05533,Workplace,candidate retire,real-time,DATA-AIRDN-0350,source-backed candidate
BI-AIRDN-05534,finance report 05534,Service Management,executive critical,ad hoc,DATA-AIRDN-0353,source-backed candidate
BI-AIRDN-05535,procurement report 05535,Flight Operations,active,daily,DATA-AIRDN-0356,owner unclear
BI-AIRDN-05536,station report 05536,Operations Control,duplicate,weekly,DATA-AIRDN-0359,source-backed candidate
BI-AIRDN-05537,service report 05537,Crew Operations,stale,monthly,DATA-AIRDN-0362,source-backed candidate
BI-AIRDN-05538,security report 05538,Technical Operations,candidate retire,real-time,DATA-AIRDN-0365,source-backed candidate
BI-AIRDN-05539,executive report 05539,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0368,source-backed candidate
BI-AIRDN-05540,operations report 05540,Passenger Service,active,daily,DATA-AIRDN-0371,source-backed candidate
BI-AIRDN-05541,crew report 05541,Commercial,duplicate,weekly,DATA-AIRDN-0374,source-backed candidate
BI-AIRDN-05542,MRO report 05542,Cargo,stale,monthly,DATA-AIRDN-0377,source-backed candidate
BI-AIRDN-05543,commercial report 05543,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0380,source-backed candidate
BI-AIRDN-05544,finance report 05544,Procurement,executive critical,ad hoc,DATA-AIRDN-0383,KPI definition conflict
BI-AIRDN-05545,procurement report 05545,Technology,active,daily,DATA-AIRDN-0386,source-backed candidate
BI-AIRDN-05546,station report 05546,Data and AI,duplicate,weekly,DATA-AIRDN-0389,source-backed candidate
BI-AIRDN-05547,service report 05547,Cybersecurity,stale,monthly,DATA-AIRDN-0392,source-backed candidate
BI-AIRDN-05548,security report 05548,Workplace,candidate retire,real-time,DATA-AIRDN-0395,source-backed candidate
BI-AIRDN-05549,executive report 05549,Service Management,executive critical,ad hoc,DATA-AIRDN-0398,source-backed candidate
BI-AIRDN-05550,operations report 05550,Flight Operations,active,daily,DATA-AIRDN-0401,source-backed candidate
BI-AIRDN-05551,crew report 05551,Operations Control,duplicate,weekly,DATA-AIRDN-0404,source-backed candidate
BI-AIRDN-05552,MRO report 05552,Crew Operations,stale,monthly,DATA-AIRDN-0407,source-backed candidate
BI-AIRDN-05553,commercial report 05553,Technical Operations,candidate retire,real-time,DATA-AIRDN-0410,owner unclear
BI-AIRDN-05554,finance report 05554,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0413,source-backed candidate
BI-AIRDN-05555,procurement report 05555,Passenger Service,active,daily,DATA-AIRDN-0416,source-backed candidate
BI-AIRDN-05556,station report 05556,Commercial,duplicate,weekly,DATA-AIRDN-0419,KPI definition conflict
BI-AIRDN-05557,service report 05557,Cargo,stale,monthly,DATA-AIRDN-0422,source-backed candidate
BI-AIRDN-05558,security report 05558,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0425,source-backed candidate
BI-AIRDN-05559,executive report 05559,Procurement,executive critical,ad hoc,DATA-AIRDN-0428,source-backed candidate
BI-AIRDN-05560,operations report 05560,Technology,active,daily,DATA-AIRDN-0431,source-backed candidate
BI-AIRDN-05561,crew report 05561,Data and AI,duplicate,weekly,DATA-AIRDN-0434,source-backed candidate
BI-AIRDN-05562,MRO report 05562,Cybersecurity,stale,monthly,DATA-AIRDN-0437,owner unclear
BI-AIRDN-05563,commercial report 05563,Workplace,candidate retire,real-time,DATA-AIRDN-0440,source-backed candidate
BI-AIRDN-05564,finance report 05564,Service Management,executive critical,ad hoc,DATA-AIRDN-0443,source-backed candidate
BI-AIRDN-05565,procurement report 05565,Flight Operations,active,daily,DATA-AIRDN-0446,source-backed candidate
BI-AIRDN-05566,station report 05566,Operations Control,duplicate,weekly,DATA-AIRDN-0449,source-backed candidate
BI-AIRDN-05567,service report 05567,Crew Operations,stale,monthly,DATA-AIRDN-0452,source-backed candidate
BI-AIRDN-05568,security report 05568,Technical Operations,candidate retire,real-time,DATA-AIRDN-0455,KPI definition conflict
BI-AIRDN-05569,executive report 05569,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0458,source-backed candidate
BI-AIRDN-05570,operations report 05570,Passenger Service,active,daily,DATA-AIRDN-0461,source-backed candidate
BI-AIRDN-05571,crew report 05571,Commercial,duplicate,weekly,DATA-AIRDN-0464,owner unclear
BI-AIRDN-05572,MRO report 05572,Cargo,stale,monthly,DATA-AIRDN-0467,source-backed candidate
BI-AIRDN-05573,commercial report 05573,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0470,source-backed candidate
BI-AIRDN-05574,finance report 05574,Procurement,executive critical,ad hoc,DATA-AIRDN-0473,source-backed candidate
BI-AIRDN-05575,procurement report 05575,Technology,active,daily,DATA-AIRDN-0476,source-backed candidate
BI-AIRDN-05576,station report 05576,Data and AI,duplicate,weekly,DATA-AIRDN-0479,source-backed candidate
BI-AIRDN-05577,service report 05577,Cybersecurity,stale,monthly,DATA-AIRDN-0482,source-backed candidate
BI-AIRDN-05578,security report 05578,Workplace,candidate retire,real-time,DATA-AIRDN-0485,source-backed candidate
BI-AIRDN-05579,executive report 05579,Service Management,executive critical,ad hoc,DATA-AIRDN-0488,source-backed candidate
BI-AIRDN-05580,operations report 05580,Flight Operations,active,daily,DATA-AIRDN-0491,KPI definition conflict
BI-AIRDN-05581,crew report 05581,Operations Control,duplicate,weekly,DATA-AIRDN-0494,source-backed candidate
BI-AIRDN-05582,MRO report 05582,Crew Operations,stale,monthly,DATA-AIRDN-0497,source-backed candidate
BI-AIRDN-05583,commercial report 05583,Technical Operations,candidate retire,real-time,DATA-AIRDN-0500,source-backed candidate
BI-AIRDN-05584,finance report 05584,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0503,source-backed candidate
BI-AIRDN-05585,procurement report 05585,Passenger Service,active,daily,DATA-AIRDN-0506,source-backed candidate
BI-AIRDN-05586,station report 05586,Commercial,duplicate,weekly,DATA-AIRDN-0509,source-backed candidate
BI-AIRDN-05587,service report 05587,Cargo,stale,monthly,DATA-AIRDN-0512,source-backed candidate
BI-AIRDN-05588,security report 05588,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0515,source-backed candidate
BI-AIRDN-05589,executive report 05589,Procurement,executive critical,ad hoc,DATA-AIRDN-0518,owner unclear
BI-AIRDN-05590,operations report 05590,Technology,active,daily,DATA-AIRDN-0521,source-backed candidate
BI-AIRDN-05591,crew report 05591,Data and AI,duplicate,weekly,DATA-AIRDN-0524,source-backed candidate
BI-AIRDN-05592,MRO report 05592,Cybersecurity,stale,monthly,DATA-AIRDN-0527,KPI definition conflict
BI-AIRDN-05593,commercial report 05593,Workplace,candidate retire,real-time,DATA-AIRDN-0530,source-backed candidate
BI-AIRDN-05594,finance report 05594,Service Management,executive critical,ad hoc,DATA-AIRDN-0533,source-backed candidate
BI-AIRDN-05595,procurement report 05595,Flight Operations,active,daily,DATA-AIRDN-0536,source-backed candidate
BI-AIRDN-05596,station report 05596,Operations Control,duplicate,weekly,DATA-AIRDN-0539,source-backed candidate
BI-AIRDN-05597,service report 05597,Crew Operations,stale,monthly,DATA-AIRDN-0542,source-backed candidate
BI-AIRDN-05598,security report 05598,Technical Operations,candidate retire,real-time,DATA-AIRDN-0545,owner unclear
BI-AIRDN-05599,executive report 05599,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0548,source-backed candidate
BI-AIRDN-05600,operations report 05600,Passenger Service,active,daily,DATA-AIRDN-0551,source-backed candidate
BI-AIRDN-05601,crew report 05601,Commercial,duplicate,weekly,DATA-AIRDN-0554,source-backed candidate
BI-AIRDN-05602,MRO report 05602,Cargo,stale,monthly,DATA-AIRDN-0557,source-backed candidate
BI-AIRDN-05603,commercial report 05603,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0560,source-backed candidate
BI-AIRDN-05604,finance report 05604,Procurement,executive critical,ad hoc,DATA-AIRDN-0563,KPI definition conflict
BI-AIRDN-05605,procurement report 05605,Technology,active,daily,DATA-AIRDN-0566,source-backed candidate
BI-AIRDN-05606,station report 05606,Data and AI,duplicate,weekly,DATA-AIRDN-0569,source-backed candidate
BI-AIRDN-05607,service report 05607,Cybersecurity,stale,monthly,DATA-AIRDN-0572,owner unclear
BI-AIRDN-05608,security report 05608,Workplace,candidate retire,real-time,DATA-AIRDN-0575,source-backed candidate
BI-AIRDN-05609,executive report 05609,Service Management,executive critical,ad hoc,DATA-AIRDN-0578,source-backed candidate
BI-AIRDN-05610,operations report 05610,Flight Operations,active,daily,DATA-AIRDN-0581,source-backed candidate
BI-AIRDN-05611,crew report 05611,Operations Control,duplicate,weekly,DATA-AIRDN-0584,source-backed candidate
BI-AIRDN-05612,MRO report 05612,Crew Operations,stale,monthly,DATA-AIRDN-0587,source-backed candidate
BI-AIRDN-05613,commercial report 05613,Technical Operations,candidate retire,real-time,DATA-AIRDN-0590,source-backed candidate
BI-AIRDN-05614,finance report 05614,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0593,source-backed candidate
BI-AIRDN-05615,procurement report 05615,Passenger Service,active,daily,DATA-AIRDN-0596,source-backed candidate
BI-AIRDN-05616,station report 05616,Commercial,duplicate,weekly,DATA-AIRDN-0599,KPI definition conflict
BI-AIRDN-05617,service report 05617,Cargo,stale,monthly,DATA-AIRDN-0602,source-backed candidate
BI-AIRDN-05618,security report 05618,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0605,source-backed candidate
BI-AIRDN-05619,executive report 05619,Procurement,executive critical,ad hoc,DATA-AIRDN-0608,source-backed candidate
BI-AIRDN-05620,operations report 05620,Technology,active,daily,DATA-AIRDN-0611,source-backed candidate
BI-AIRDN-05621,crew report 05621,Data and AI,duplicate,weekly,DATA-AIRDN-0614,source-backed candidate
BI-AIRDN-05622,MRO report 05622,Cybersecurity,stale,monthly,DATA-AIRDN-0617,source-backed candidate
BI-AIRDN-05623,commercial report 05623,Workplace,candidate retire,real-time,DATA-AIRDN-0620,source-backed candidate
BI-AIRDN-05624,finance report 05624,Service Management,executive critical,ad hoc,DATA-AIRDN-0623,source-backed candidate
BI-AIRDN-05625,procurement report 05625,Flight Operations,active,daily,DATA-AIRDN-0626,owner unclear
BI-AIRDN-05626,station report 05626,Operations Control,duplicate,weekly,DATA-AIRDN-0629,source-backed candidate
BI-AIRDN-05627,service report 05627,Crew Operations,stale,monthly,DATA-AIRDN-0632,source-backed candidate
BI-AIRDN-05628,security report 05628,Technical Operations,candidate retire,real-time,DATA-AIRDN-0635,KPI definition conflict
BI-AIRDN-05629,executive report 05629,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0638,source-backed candidate
BI-AIRDN-05630,operations report 05630,Passenger Service,active,daily,DATA-AIRDN-0641,source-backed candidate
BI-AIRDN-05631,crew report 05631,Commercial,duplicate,weekly,DATA-AIRDN-0644,source-backed candidate
BI-AIRDN-05632,MRO report 05632,Cargo,stale,monthly,DATA-AIRDN-0647,source-backed candidate
BI-AIRDN-05633,commercial report 05633,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0650,source-backed candidate
BI-AIRDN-05634,finance report 05634,Procurement,executive critical,ad hoc,DATA-AIRDN-0653,owner unclear
BI-AIRDN-05635,procurement report 05635,Technology,active,daily,DATA-AIRDN-0656,source-backed candidate
BI-AIRDN-05636,station report 05636,Data and AI,duplicate,weekly,DATA-AIRDN-0659,source-backed candidate
BI-AIRDN-05637,service report 05637,Cybersecurity,stale,monthly,DATA-AIRDN-0662,source-backed candidate
BI-AIRDN-05638,security report 05638,Workplace,candidate retire,real-time,DATA-AIRDN-0665,source-backed candidate
BI-AIRDN-05639,executive report 05639,Service Management,executive critical,ad hoc,DATA-AIRDN-0668,source-backed candidate
BI-AIRDN-05640,operations report 05640,Flight Operations,active,daily,DATA-AIRDN-0671,KPI definition conflict
BI-AIRDN-05641,crew report 05641,Operations Control,duplicate,weekly,DATA-AIRDN-0674,source-backed candidate
BI-AIRDN-05642,MRO report 05642,Crew Operations,stale,monthly,DATA-AIRDN-0677,source-backed candidate
BI-AIRDN-05643,commercial report 05643,Technical Operations,candidate retire,real-time,DATA-AIRDN-0680,owner unclear
BI-AIRDN-05644,finance report 05644,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0683,source-backed candidate
BI-AIRDN-05645,procurement report 05645,Passenger Service,active,daily,DATA-AIRDN-0686,source-backed candidate
BI-AIRDN-05646,station report 05646,Commercial,duplicate,weekly,DATA-AIRDN-0689,source-backed candidate
BI-AIRDN-05647,service report 05647,Cargo,stale,monthly,DATA-AIRDN-0692,source-backed candidate
BI-AIRDN-05648,security report 05648,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0695,source-backed candidate
BI-AIRDN-05649,executive report 05649,Procurement,executive critical,ad hoc,DATA-AIRDN-0698,source-backed candidate
BI-AIRDN-05650,operations report 05650,Technology,active,daily,DATA-AIRDN-0701,source-backed candidate
BI-AIRDN-05651,crew report 05651,Data and AI,duplicate,weekly,DATA-AIRDN-0704,source-backed candidate
BI-AIRDN-05652,MRO report 05652,Cybersecurity,stale,monthly,DATA-AIRDN-0707,KPI definition conflict
BI-AIRDN-05653,commercial report 05653,Workplace,candidate retire,real-time,DATA-AIRDN-0710,source-backed candidate
BI-AIRDN-05654,finance report 05654,Service Management,executive critical,ad hoc,DATA-AIRDN-0713,source-backed candidate
BI-AIRDN-05655,procurement report 05655,Flight Operations,active,daily,DATA-AIRDN-0716,source-backed candidate
BI-AIRDN-05656,station report 05656,Operations Control,duplicate,weekly,DATA-AIRDN-0719,source-backed candidate
BI-AIRDN-05657,service report 05657,Crew Operations,stale,monthly,DATA-AIRDN-0722,source-backed candidate
BI-AIRDN-05658,security report 05658,Technical Operations,candidate retire,real-time,DATA-AIRDN-0725,source-backed candidate
BI-AIRDN-05659,executive report 05659,Airport Operations,executive critical,ad hoc,DATA-AIRDN-0728,source-backed candidate
BI-AIRDN-05660,operations report 05660,Passenger Service,active,daily,DATA-AIRDN-0731,source-backed candidate
BI-AIRDN-05661,crew report 05661,Commercial,duplicate,weekly,DATA-AIRDN-0734,owner unclear
BI-AIRDN-05662,MRO report 05662,Cargo,stale,monthly,DATA-AIRDN-0737,source-backed candidate
BI-AIRDN-05663,commercial report 05663,Corporate Finance,candidate retire,real-time,DATA-AIRDN-0740,source-backed candidate
BI-AIRDN-05664,finance report 05664,Procurement,executive critical,ad hoc,DATA-AIRDN-0743,KPI definition conflict
BI-AIRDN-05665,procurement report 05665,Technology,active,daily,DATA-AIRDN-0746,source-backed candidate
BI-AIRDN-05666,station report 05666,Data and AI,duplicate,weekly,DATA-AIRDN-0749,source-backed candidate
BI-AIRDN-05667,service report 05667,Cybersecurity,stale,monthly,DATA-AIRDN-0752,source-backed candidate
BI-AIRDN-05668,security report 05668,Workplace,candidate retire,real-time,DATA-AIRDN-0755,source-backed candidate
BI-AIRDN-05669,executive report 05669,Service Management,executive critical,ad hoc,DATA-AIRDN-0758,source-backed candidate
BI-AIRDN-05670,operations report 05670,Flight Operations,active,daily,DATA-AIRDN-0761,owner unclear
