family,file,column,required,data_type,allowed_values,fill_rate_pct,tenants_populated,example_value,owner_role,source_system,how_to_extract,validation_rule,exemplar_status
family-7-outcome-intelligence,O03_competitor-plays.csv,reference_pattern,required,text,,100,5/5,Platform Consolidation,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O03_competitor-plays.csv,domain,required,text,,100,5/5,Commercial,PMO,Portfolio taxonomy,Your own portfolio taxonomy. Keep it stable across files so the same programme groups the same way everywhere.,Use one taxonomy across the whole pack.,good
family-7-outcome-intelligence,O03_competitor-plays.csv,source_file,governance,enum,family-7-outcome-intelligence/O03_competitor-plays.csv,100,5/5,family-7-outcome-intelligence/O03_competitor-plays.csv,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O03_competitor-plays.csv,source_row,governance,number,,100,5/5,301,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O03_competitor-plays.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O04_benefits-realization.csv,benefit_id,required,text,,100,5/5,BEN-00001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,initiative_id,required,text,,100,5/5,INIT-0001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,linked_metric_id,required,text,,100,5/5,MET-0006,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,benefit_type,required,enum,Compliance | Cost Takeout | Productivity | Revenue | Risk Reduction | productivity | run_cost,100,5/5,Productivity,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,baseline,required,number,,100,5/5,199.9,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,target,required,number,,100,5/5,265.6,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,forecast,required,number,,100,5/5,255.1,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,realized_to_date,required,number,,100,5/5,178.4,Whoever extracts the file,The source system's own date field,"Use ISO format — YYYY-MM for a month, YYYY-MM-DD for a date. Every row of a monthly file must carry ITS OWN month, not the extract date.","One period per row. If every row shares a period, the monthly trend is silently lost.",good
family-7-outcome-intelligence,O04_benefits-realization.csv,unit,required,enum,$M | % | FTE | hours | percent | pts | usd_m,100,5/5,pts,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,measurement_method,required,enum,Audit confirmation | Finance-validated | Modelled estimate | Operational KPI delta | Survey-based | System telemetry | finance attestation plus source-system telemetry,100,5/5,Operational KPI delta,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,benefit_owner,required,enum,BU Finance | CFO Office | Ops Excellence | Transformation Finance | Transformation Office,100,5/5,CFO Office,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,realization_status,required,enum,Observed | Projected | Validated | blocked | tracking,100,5/5,Validated,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O04_benefits-realization.csv,source_file,governance,enum,family-7-outcome-intelligence/O04_benefits-realization.csv,100,5/5,family-7-outcome-intelligence/O04_benefits-realization.csv,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O04_benefits-realization.csv,source_row,governance,number,,100,5/5,321,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O04_benefits-realization.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O05_raid-log.csv,item_id,required,text,,100,5/5,RAID-000001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-7-outcome-intelligence,O05_raid-log.csv,initiative_id,required,text,,100,5/5,INIT-0001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-7-outcome-intelligence,O05_raid-log.csv,type,required,text,,100,5/5,Issue,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O05_raid-log.csv,description,required,text,,100,5/5,Issue: Scope creep from stakeholders,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
family-7-outcome-intelligence,O05_raid-log.csv,severity,required,enum,Critical | High | Low | Medium | high | medium,100,5/5,Critical,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O05_raid-log.csv,likelihood,required,enum,High | Low | Medium | high | medium,100,5/5,Medium,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O05_raid-log.csv,status,required,enum,Closed | Escalated | In Progress | Mitigated | Open | mitigating | open,100,5/5,In Progress,PMO,"Portfolio management tool, Clarity, Planview, Jira",The governance stage this initiative is at. Use your own stage gates and tell AbarVa the mapping once.,Must be one of the allowed values listed for this column.,good
family-7-outcome-intelligence,O05_raid-log.csv,owner,required,text,,100,5/5,Data Lead,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O05_raid-log.csv,due_date,required,date,,100,5/5,2026-01-12,Whoever extracts the file,The source system's own date field,"Use ISO format — YYYY-MM for a month, YYYY-MM-DD for a date. Every row of a monthly file must carry ITS OWN month, not the extract date.","One period per row. If every row shares a period, the monthly trend is silently lost.",good
family-7-outcome-intelligence,O05_raid-log.csv,mitigation,required,text,,100,5/5,Mitigation: add resource.,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O05_raid-log.csv,source_file,governance,enum,family-7-outcome-intelligence/O05_raid-log.csv,100,5/5,family-7-outcome-intelligence/O05_raid-log.csv,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O05_raid-log.csv,source_row,governance,number,,100,5/5,901,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O05_raid-log.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O06_ai-governance.csv,gov_id,required,text,,100,5/5,GOV-0001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-7-outcome-intelligence,O06_ai-governance.csv,initiative_id,required,text,,100,5/5,INIT-0006,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-7-outcome-intelligence,O06_ai-governance.csv,model_count,required,number,,100,5/5,10,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,uniform
family-7-outcome-intelligence,O06_ai-governance.csv,model_risk_tier,required,enum,1 | 2 | 3 | 4 | high | medium,100,5/5,4,Risk / Compliance,"GRC platform, model risk register","Take from the model risk or AI governance register. If a model is in production without validation, say so — that is exactly the finding the board needs.",Do not mark validated unless the validation is on file and current.,good
family-7-outcome-intelligence,O06_ai-governance.csv,hitl,required,enum,N | Y | defined | required,100,5/5,Y,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O06_ai-governance.csv,bias_monitoring,required,enum,Active | Not Yet | Periodic | active | needed,100,5/5,Periodic,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O06_ai-governance.csv,drift_monitoring,required,enum,Active | Not Yet | Periodic | active | needed,100,5/5,Periodic,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O06_ai-governance.csv,reg_regime,required,enum,EU AI Act | Internal | NIST RMF | industry and enterprise AI policy,100,5/5,NIST RMF,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O06_ai-governance.csv,responsible_ai_gate_status,required,enum,Conditional | In Review | Not Started | Passed | approved_with_conditions | blocked,100,5/5,In Review,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-7-outcome-intelligence,O06_ai-governance.csv,source_file,governance,enum,family-7-outcome-intelligence/O06_ai-governance.csv,100,5/5,family-7-outcome-intelligence/O06_ai-governance.csv,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O06_ai-governance.csv,source_row,governance,number,,100,5/5,64,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-7-outcome-intelligence,O06_ai-governance.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,tenant_key,governance,enum,apex-retail | first-capital-financial | lakeshore-industries | meridian-health | skyharbor-air,100,5/5,skyharbor-air,AbarVa,AbarVa onboarding,Pre-filled by AbarVa. Do not edit — it is the tenant fence for row-level security.,Must match the tenant key on every row of every file.,good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,leader_id,required,text,,100,5/5,SHA-EXEC-001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,leader_name,recommended,text,,44,4/5,Jordan Vale,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,role,required,text,,100,5/5,CEO,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,reports_to_role,required,text,,100,5/5,Board,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,organization_area,required,text,,100,5/5,Protect premium experience while proving modernization di...,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,source_basis,required,enum,loaded adjacent v1 executive org chart | loaded adjacent v1 executive stakeholder evidence | loaded adjacent v1 leadership bench | v4 business function ownership | v4 role-level IT ownership,100,5/5,loaded adjacent v1 executive stakeholder evidence,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,source_file,governance,enum,family-8-semantic-enrichment/F18_leadership-org-chart.csv,100,5/5,family-8-semantic-enrichment/F18_leadership-org-chart.csv,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,confidence,required,number,,100,5/5,0.88,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,caveat,required,enum,"Business executive role is loaded; named person requires F18 or adjacent leadership evidence. | Synthetic comparable executive evidence; use as loaded context, not real-world biographical truth. | Synthetic executive chart names are available; lower-level reporting lines depend on team ownership joins. | Synthetic leadership bench names are available, but exact reporting lines require client validation. | Synthetic named leadership evidence is available; downstream answers must distinguish names from V4 role-only ownership. | Synthetic org chart includes named leaders and ownership domains; client HR validation may be required for final org charts. | V4 has role/team accountability but no named individual for this row.",100,5/5,Synthetic comparable executive evidence; use as loaded co...,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,source_row,governance,number,,100,5/5,62,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F18_leadership-org-chart.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F19_team-application-ownership.csv,tenant_key,governance,enum,apex-retail | first-capital-financial | lakeshore-industries | meridian-health | skyharbor-air,100,5/5,skyharbor-air,AbarVa,AbarVa onboarding,Pre-filled by AbarVa. Do not edit — it is the tenant fence for row-level security.,Must match the tenant key on every row of every file.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,application_id,required,text,,100,5/5,APP-00001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,application_name,required,text,,100,5/5,Security-Custom-Suite-0001,Enterprise architecture,"CMDB — ServiceNow, Device42","Export the application inventory with its business criticality and lifecycle state. Restrict it to applications in scope, not every configuration item.",One row per application. Deduplicate aliases before sending.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,business_domain,required,text,,100,5/5,Analytics,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,business_owner_role,recommended,text,,86,5/5,VP Cloud Platform,CIO chief of staff / PMO,"Org chart, portfolio governance deck","The ROLE accountable, not a person's name — 'VP Crew Operations', not 'Priya'. Roles survive reorgs and avoid putting personal data in the pack.",Must be a role title. Never a personal name or an email address.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,owning_team_id,required,text,,100,5/5,SHA-IT-010,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,owning_team_name,required,text,,100,5/5,AWS Cloud Platform Engineering,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
family-8-semantic-enrichment,F19_team-application-ownership.csv,executive_owner_role,recommended,text,,86,5/5,VP Cloud Platform,CIO chief of staff / PMO,"Org chart, portfolio governance deck","The ROLE accountable, not a person's name — 'VP Crew Operations', not 'Priya'. Roles survive reorgs and avoid putting personal data in the pack.",Must be a role title. Never a personal name or an email address.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,technical_owner_role,required,text,,100,5/5,Cloud,CIO chief of staff / PMO,"Org chart, portfolio governance deck","The ROLE accountable, not a person's name — 'VP Crew Operations', not 'Priya'. Roles survive reorgs and avoid putting personal data in the pack.",Must be a role title. Never a personal name or an email address.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,source_basis,required,enum,V4 application row with unresolved owner join | direct or domain-matched V4 application-to-team ownership,100,5/5,direct or domain-matched V4 application-to-team ownership,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,source_files,required,enum,F03_it-org-ownership.csv; F05_applications-systems.csv,100,5/5,F03_it-org-ownership.csv; F05_applications-systems.csv,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,confidence,required,number,,100,5/5,0.78,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,caveat,required,enum,Requires client validation for exact team ownership. | Team/domain accountability is loaded.,100,5/5,Team/domain accountability is loaded.,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F19_team-application-ownership.csv,source_file,governance,enum,family-8-semantic-enrichment/F19_team-application-ownership.csv,100,5/5,family-8-semantic-enrichment/F19_team-application-ownersh...,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F19_team-application-ownership.csv,source_row,governance,number,,100,5/5,901,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F19_team-application-ownership.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,tenant_key,governance,enum,apex-retail | first-capital-financial | lakeshore-industries | meridian-health | skyharbor-air,100,5/5,skyharbor-air,AbarVa,AbarVa onboarding,Pre-filled by AbarVa. Do not edit — it is the tenant fence for row-level security.,Must match the tenant key on every row of every file.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,dependency_id,required,text,,100,5/5,skyharbor-air-CAP-SYS-1,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,capability_id,recommended,text,,48,3/5,SHA-CAP-001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,capability_name,recommended,text,,48,3/5,IROPS recovery decisioning,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,system_id,required,text,,100,5/5,SHA-APP-001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,system_name,recommended,text,,82,4/5,Epic Hyperspace,Enterprise architecture,"CMDB — ServiceNow, Device42","Export the application inventory with its business criticality and lifecycle state. Restrict it to applications in scope, not every configuration item.",One row per application. Deduplicate aliases before sending.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,support_level,recommended,enum,BLOCKS | SUPPORTS | VENDOR_SUPPORTS_SYSTEM,13,1/5,SUPPORTS,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,criticality,recommended,enum,critical | high | medium | workshop_candidate,82,4/5,critical,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,evidence_basis,required,text,,100,5/5,F04 capabilities/value streams + F06 system-function mapp...,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,confidence,required,enum,0.58 | 0.76 | medium,100,5/5,0.76,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,caveat,required,enum,"Capability-to-system mapping is source-backed. | Mapping row did not resolve to a named application in F05. | Synthetic PHI-free planning-grade substrate; not real Meridian production data. | AWS Databricks aspiration is not proof that the platform foundation is complete. | No certified medallion architecture is loaded. | No platform, network, or security foundation evidence is loaded. | No formal data governance operating model is loaded. | Do not convert planning hypotheses into realized ROI or audited clinical/financial claims.",100,5/5,Mapping row did not resolve to a named application in F05.,Initiative owner,Portfolio governance record,"Fill from your system of record for this domain. If you have no source for it, leave it blank — a blank is reported as a gap, an invented value is reported as fact.",Leave blank rather than guessing.,good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,source_file,governance,enum,family-8-semantic-enrichment/F20_capability-system-dependency.csv | templates/V6_12_relationships.csv,100,5/5,family-8-semantic-enrichment/F20_capability-system-depend...,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,source_row,governance,number,,100,5/5,121,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F20_capability-system-dependency.csv,value_source,governance,enum,tenant_file,100,5/5,tenant_file,Whoever extracts the file,Your extract job,Provenance. Record which system and row this came from so a number on the dashboard can be traced back to your source of record.,"value_source is tenant_file for anything you extracted, synthetic only for values AbarVa generated.",good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,tenant_key,governance,enum,apex-retail | first-capital-financial | lakeshore-industries | meridian-health | skyharbor-air,100,5/5,skyharbor-air,AbarVa,AbarVa onboarding,Pre-filled by AbarVa. Do not edit — it is the tenant fence for row-level security.,Must match the tenant key on every row of every file.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,data_product_id,required,text,,100,5/5,DP-00001,Initiative owner,"Benefit tracker, document store","Point at the artefact that proves the claim — a signed benefit case, a Finance sign-off, a measured before/after. An unevidenced number is shown as unevidenced.",Every evidence_id must resolve to a row in the evidence file.,good
family-8-semantic-enrichment,F21_data-product-ownership-lineage.csv,data_product_name,recommended,text,,60,2/5,Cargo Revenue Data Product 0001,Initiative owner,Portfolio governance record,"Plain business English. This text is read by executives and may be quoted on the dashboard, so write it as you would to your CEO.","No internal codenames, no real client names, no personal data.",good
