tenantKey,relationshipId,sourceRowNumber,rawRelationshipType,normalizedRelationshipType,fromObjectType,fromObjectName,fromNodeId,toObjectType,toObjectName,toNodeId,evidenceBasis,confidence,knownGaps,disposition
skyharbor-air,REL-02099,2100,owned_by,OWNED_BY,application_system,Extended-Range Twin-Engine (Etops) Compliance Tracking Request Tool,skyharbor-air:application_system:extended-range-twin-engine-etops-compliance-tracking-request-tool,organization_unit,SVP Flight Operations,skyharbor-air:organization_unit:svp-flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02101,2102,supports,SUPPORTS,application_system,Runway Analysis Chart Requests Exception Queue,skyharbor-air:application_system:runway-analysis-chart-requests-exception-queue,business_function,Flight Operations,skyharbor-air:business_function:flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02103,2104,owned_by,OWNED_BY,application_system,Runway Analysis Chart Requests Exception Queue,skyharbor-air:application_system:runway-analysis-chart-requests-exception-queue,organization_unit,SVP Flight Operations,skyharbor-air:organization_unit:svp-flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02105,2106,supports,SUPPORTS,application_system,Operational Flight Plan Archive Query Portal,skyharbor-air:application_system:operational-flight-plan-archive-query-portal,business_function,Flight Operations,skyharbor-air:business_function:flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02107,2108,owned_by,OWNED_BY,application_system,Operational Flight Plan Archive Query Portal,skyharbor-air:application_system:operational-flight-plan-archive-query-portal,organization_unit,SVP Flight Operations,skyharbor-air:organization_unit:svp-flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02109,2110,supports,SUPPORTS,application_system,Crew Notification Broadcast Log,skyharbor-air:application_system:crew-notification-broadcast-log,business_function,Flight Operations,skyharbor-air:business_function:flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02111,2112,owned_by,OWNED_BY,application_system,Crew Notification Broadcast Log,skyharbor-air:application_system:crew-notification-broadcast-log,organization_unit,SVP Flight Operations,skyharbor-air:organization_unit:svp-flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02113,2114,supports,SUPPORTS,application_system,Flight-Plan Amendment History Coordination App,skyharbor-air:application_system:flight-plan-amendment-history-coordination-app,business_function,Flight Operations,skyharbor-air:business_function:flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02115,2116,owned_by,OWNED_BY,application_system,Flight-Plan Amendment History Coordination App,skyharbor-air:application_system:flight-plan-amendment-history-coordination-app,organization_unit,SVP Flight Operations,skyharbor-air:organization_unit:svp-flight-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02117,2118,supports,SUPPORTS,application_system,Reserve Crew Call-Out Log Reporting Extract,skyharbor-air:application_system:reserve-crew-call-out-log-reporting-extract,business_function,Crew Operations,skyharbor-air:business_function:crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02119,2120,owned_by,OWNED_BY,application_system,Reserve Crew Call-Out Log Reporting Extract,skyharbor-air:application_system:reserve-crew-call-out-log-reporting-extract,organization_unit,SVP Crew Operations,skyharbor-air:organization_unit:svp-crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02121,2122,supports,SUPPORTS,application_system,Crew Commuter Pass Tracking Compliance Checklist Tool,skyharbor-air:application_system:crew-commuter-pass-tracking-compliance-checklist-tool,business_function,Crew Operations,skyharbor-air:business_function:crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02123,2124,owned_by,OWNED_BY,application_system,Crew Commuter Pass Tracking Compliance Checklist Tool,skyharbor-air:application_system:crew-commuter-pass-tracking-compliance-checklist-tool,organization_unit,SVP Crew Operations,skyharbor-air:organization_unit:svp-crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02125,2126,supports,SUPPORTS,application_system,Crew Meal Allowance Calculation Scheduler,skyharbor-air:application_system:crew-meal-allowance-calculation-scheduler,business_function,Crew Operations,skyharbor-air:business_function:crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02127,2128,owned_by,OWNED_BY,application_system,Crew Meal Allowance Calculation Scheduler,skyharbor-air:application_system:crew-meal-allowance-calculation-scheduler,organization_unit,SVP Crew Operations,skyharbor-air:organization_unit:svp-crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02129,2130,supports,SUPPORTS,application_system,Crew Grievance Evidence Attachment Compliance Checklist Tool,skyharbor-air:application_system:crew-grievance-evidence-attachment-compliance-checklist-tool,business_function,Crew Operations,skyharbor-air:business_function:crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02131,2132,owned_by,OWNED_BY,application_system,Crew Grievance Evidence Attachment Compliance Checklist Tool,skyharbor-air:application_system:crew-grievance-evidence-attachment-compliance-checklist-tool,organization_unit,SVP Crew Operations,skyharbor-air:organization_unit:svp-crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02133,2134,supports,SUPPORTS,application_system,Open-Time Trip Trading History Intake Form System,skyharbor-air:application_system:open-time-trip-trading-history-intake-form-system,business_function,Crew Operations,skyharbor-air:business_function:crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02135,2136,owned_by,OWNED_BY,application_system,Open-Time Trip Trading History Intake Form System,skyharbor-air:application_system:open-time-trip-trading-history-intake-form-system,organization_unit,SVP Crew Operations,skyharbor-air:organization_unit:svp-crew-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02137,2138,supports,SUPPORTS,application_system,Irregular-Ops Passenger Rebooking Overflow Tracker,skyharbor-air:application_system:irregular-ops-passenger-rebooking-overflow-tracker,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02139,2140,owned_by,OWNED_BY,application_system,Irregular-Ops Passenger Rebooking Overflow Tracker,skyharbor-air:application_system:irregular-ops-passenger-rebooking-overflow-tracker,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02141,2142,supports,SUPPORTS,application_system,Station Manpower Planning Scheduler,skyharbor-air:application_system:station-manpower-planning-scheduler,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02143,2144,owned_by,OWNED_BY,application_system,Station Manpower Planning Scheduler,skyharbor-air:application_system:station-manpower-planning-scheduler,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02145,2146,supports,SUPPORTS,application_system,Customer Denied-Boarding Compensation Calculation Scheduler,skyharbor-air:application_system:customer-denied-boarding-compensation-calculation-scheduler,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02147,2148,owned_by,OWNED_BY,application_system,Customer Denied-Boarding Compensation Calculation Scheduler,skyharbor-air:application_system:customer-denied-boarding-compensation-calculation-scheduler,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02149,2150,supports,SUPPORTS,application_system,Station Audit Checklist Workflow Tool,skyharbor-air:application_system:station-audit-checklist-workflow-tool,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02151,2152,owned_by,OWNED_BY,application_system,Station Audit Checklist Workflow Tool,skyharbor-air:application_system:station-audit-checklist-workflow-tool,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02153,2154,supports,SUPPORTS,application_system,Ground Equipment Fuel Consumption Log Compliance Checklist Tool,skyharbor-air:application_system:ground-equipment-fuel-consumption-log-compliance-checklist-tool,business_function,Airport & Ground Operations,skyharbor-air:business_function:airport-ground-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02155,2156,owned_by,OWNED_BY,application_system,Ground Equipment Fuel Consumption Log Compliance Checklist Tool,skyharbor-air:application_system:ground-equipment-fuel-consumption-log-compliance-checklist-tool,organization_unit,SVP Airport Operations,skyharbor-air:organization_unit:svp-airport-operations,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02157,2158,supports,SUPPORTS,application_system,Group Fare Quote Approval Routing Request Tool,skyharbor-air:application_system:group-fare-quote-approval-routing-request-tool,business_function,Revenue Management & Pricing,skyharbor-air:business_function:revenue-management-pricing,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02159,2160,owned_by,OWNED_BY,application_system,Group Fare Quote Approval Routing Request Tool,skyharbor-air:application_system:group-fare-quote-approval-routing-request-tool,organization_unit,VP Revenue Management,skyharbor-air:organization_unit:vp-revenue-management,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02161,2162,supports,SUPPORTS,application_system,Fare Sale Campaign Tracking Portal,skyharbor-air:application_system:fare-sale-campaign-tracking-portal,business_function,Revenue Management & Pricing,skyharbor-air:business_function:revenue-management-pricing,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02163,2164,owned_by,OWNED_BY,application_system,Fare Sale Campaign Tracking Portal,skyharbor-air:application_system:fare-sale-campaign-tracking-portal,organization_unit,VP Revenue Management,skyharbor-air:organization_unit:vp-revenue-management,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02165,2166,supports,SUPPORTS,application_system,Revenue Integrity Audit Exception Review Approval Tool,skyharbor-air:application_system:revenue-integrity-audit-exception-review-approval-tool,business_function,Revenue Management & Pricing,skyharbor-air:business_function:revenue-management-pricing,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02167,2168,owned_by,OWNED_BY,application_system,Revenue Integrity Audit Exception Review Approval Tool,skyharbor-air:application_system:revenue-integrity-audit-exception-review-approval-tool,organization_unit,VP Revenue Management,skyharbor-air:organization_unit:vp-revenue-management,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02169,2170,supports,SUPPORTS,application_system,Seasonal Schedule Scenario Modeling Status Board,skyharbor-air:application_system:seasonal-schedule-scenario-modeling-status-board,business_function,Network Planning & Scheduling,skyharbor-air:business_function:network-planning-scheduling,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02171,2172,owned_by,OWNED_BY,application_system,Seasonal Schedule Scenario Modeling Status Board,skyharbor-air:application_system:seasonal-schedule-scenario-modeling-status-board,organization_unit,VP Network Planning,skyharbor-air:organization_unit:vp-network-planning,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02173,2174,supports,SUPPORTS,application_system,Aircraft Rotation Exception Review Status Board,skyharbor-air:application_system:aircraft-rotation-exception-review-status-board,business_function,Network Planning & Scheduling,skyharbor-air:business_function:network-planning-scheduling,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02175,2176,owned_by,OWNED_BY,application_system,Aircraft Rotation Exception Review Status Board,skyharbor-air:application_system:aircraft-rotation-exception-review-status-board,organization_unit,VP Network Planning,skyharbor-air:organization_unit:vp-network-planning,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02177,2178,supports,SUPPORTS,application_system,New Route Feasibility Study Archive Exception Queue,skyharbor-air:application_system:new-route-feasibility-study-archive-exception-queue,business_function,Network Planning & Scheduling,skyharbor-air:business_function:network-planning-scheduling,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02179,2180,owned_by,OWNED_BY,application_system,New Route Feasibility Study Archive Exception Queue,skyharbor-air:application_system:new-route-feasibility-study-archive-exception-queue,organization_unit,VP Network Planning,skyharbor-air:organization_unit:vp-network-planning,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02181,2182,supports,SUPPORTS,application_system,Change Advisory Board Meeting Minutes Scheduler,skyharbor-air:application_system:change-advisory-board-meeting-minutes-scheduler,business_function,Information Technology & Digital,skyharbor-air:business_function:information-technology-digital,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02183,2184,owned_by,OWNED_BY,application_system,Change Advisory Board Meeting Minutes Scheduler,skyharbor-air:application_system:change-advisory-board-meeting-minutes-scheduler,organization_unit,VP Infrastructure & Cloud,skyharbor-air:organization_unit:vp-infrastructure-cloud,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02185,2186,supports,SUPPORTS,application_system,Disaster Recovery Test Evidence Archive Exception Queue,skyharbor-air:application_system:disaster-recovery-test-evidence-archive-exception-queue,business_function,Information Technology & Digital,skyharbor-air:business_function:information-technology-digital,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02187,2188,owned_by,OWNED_BY,application_system,Disaster Recovery Test Evidence Archive Exception Queue,skyharbor-air:application_system:disaster-recovery-test-evidence-archive-exception-queue,organization_unit,VP Infrastructure & Cloud,skyharbor-air:organization_unit:vp-infrastructure-cloud,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02189,2190,supports,SUPPORTS,application_system,Software License True-Up Tracking Intake Form System,skyharbor-air:application_system:software-license-true-up-tracking-intake-form-system,business_function,Information Technology & Digital,skyharbor-air:business_function:information-technology-digital,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02191,2192,owned_by,OWNED_BY,application_system,Software License True-Up Tracking Intake Form System,skyharbor-air:application_system:software-license-true-up-tracking-intake-form-system,organization_unit,VP Infrastructure & Cloud,skyharbor-air:organization_unit:vp-infrastructure-cloud,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02193,2194,supports,SUPPORTS,application_system,Shadow-It Discovery Scan Results Log,skyharbor-air:application_system:shadow-it-discovery-scan-results-log,business_function,Information Technology & Digital,skyharbor-air:business_function:information-technology-digital,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02195,2196,owned_by,OWNED_BY,application_system,Shadow-It Discovery Scan Results Log,skyharbor-air:application_system:shadow-it-discovery-scan-results-log,organization_unit,VP Infrastructure & Cloud,skyharbor-air:organization_unit:vp-infrastructure-cloud,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02197,2198,supports,SUPPORTS,application_system,Corporate Card Program Management Tool,skyharbor-air:application_system:corporate-card-program-management-tool,business_function,Finance & Accounting,skyharbor-air:business_function:finance-accounting,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02201,2202,supports,SUPPORTS,application_system,Travel Risk Management Tool,skyharbor-air:application_system:travel-risk-management-tool,business_function,"Legal, Regulatory & Compliance",skyharbor-air:business_function:legal-regulatory-compliance,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02205,2206,supports,SUPPORTS,application_system,Enterprise Print Management Platform,skyharbor-air:application_system:enterprise-print-management-platform,business_function,Information Technology & Digital,skyharbor-air:business_function:information-technology-digital,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
skyharbor-air,REL-02207,2208,owned_by,OWNED_BY,application_system,Enterprise Print Management Platform,skyharbor-air:application_system:enterprise-print-management-platform,organization_unit,VP Infrastructure & Cloud,skyharbor-air:organization_unit:vp-infrastructure-cloud,"Derived from skyharbor-air enriched core dataset cross-references, 2026-07-31 generation run",medium,"Relationship edges are derived programmatically from the cross-references established across the other 20 dimension files in this delivery (system-to-function, system-to-owner, system-to-vendor, integration links, program/risk/metric linkage); not yet certified by a client workshop.",candidate-only-no-graph-materialization
