tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
meridian-health,SA10-0807,,,VP HR Business Partnering,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,"Revenue Cycle Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",,"Revenue Cycle Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",Not separately measured,,contract copy,no,board review,VP HR Business Partnering,high,EV-MER-0807,2026-03-11,one_to_one,90,"""Revenue Cycle Modernization Program will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.""",anonymous,16,corroborated_multi_source,negative,no_conflict_identified,date_confidence,159
meridian-health,SA10-0808,,,VP HR Business Partnering,priorities,What are your top three priorities for the next twelve months?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,process timing study,no,board review,VP HR Business Partnering,medium,EV-MER-0808,2026-03-11,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",anonymous,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,159
meridian-health,SA10-0809,,,VP HR Business Partnering,priorities,What would you need to be true in eighteen months to consider this period a success?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,cost centre breakdown,no,board review,VP HR Business Partnering,high,EV-MER-0809,2026-03-11,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",anonymous,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,159
meridian-health,SA10-0810,,,VP HR Business Partnering,challenges,What keeps you awake that the executive team does not fully appreciate?,Reconciling Human Resources & Workforce data between Epic Care Everywhere — Production and the ledger is manual and takes days at every close.,,Reconciling Human Resources & Workforce data between Epic Care Everywhere — Production and the ledger is manual and takes days at every close.,Not separately measured,,audit finding record,yes,next budget cycle,VP HR Business Partnering,high,EV-MER-0810,2026-03-11,one_to_one,90,"""Reconciling Human Resources & Workforce data between Epic Care Everywhere — Production and the ledger is manual and takes days at every close.""",anonymous,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,159
meridian-health,SA10-0811,,,VP HR Business Partnering,sourcing,Where are you paying for capacity or licences you are not using?,MicroStrategy. We cannot change anything without their professional services and their queue is eight weeks.,,MicroStrategy. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,process timing study,no,next budget cycle,VP HR Business Partnering,high,EV-MER-0811,2026-03-11,one_to_one,90,"""MicroStrategy. We cannot change anything without their professional services and their queue is eight weeks.""",anonymous,35,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,159
meridian-health,SA10-0812,,,VP HR Business Partnering,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,cost centre breakdown,no,board review,VP HR Business Partnering,medium,EV-MER-0812,2026-03-11,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",anonymous,18,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,159
meridian-health,SA10-0813,,,VP HR Business Partnering,current_state,How would you describe the current state of the technology estate in your area?,"Sunquest Laboratory Information System Interface — Meridian Memorial Hospital — Bellhaven does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,audit finding record,yes,contract renewal,VP HR Business Partnering,medium,EV-MER-0813,2026-03-11,one_to_one,90,"""Sunquest Laboratory Information System Interface — Meridian Memorial Hospital — Bellhaven does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",anonymous,33,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,159
meridian-health,SA10-0814,,,VP HR Business Partnering,challenges,Which problem have you raised more than once without it moving?,Two people understand Epic Community Connect — Millbrook Internal Medicine Group end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Epic Community Connect — Millbrook Internal Medicine Group end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,contract copy,no,none stated,VP HR Business Partnering,medium,EV-MER-0814,2026-03-11,one_to_one,90,"""Two people understand Epic Community Connect — Millbrook Internal Medicine Group end to end. One of them is eighteen months from retirement and we have no plan.""",anonymous,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,159
meridian-health,SA10-0815,,,VP Facilities & Real Estate,current_state,How would you describe the current state of the technology estate in your area?,"Sunquest Laboratory Information System Interface — Meridian Children's Hospital does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,process timing study,yes,none stated,VP Facilities & Real Estate,medium,EV-MER-0815,2026-05-02,one_to_one,90,"""Sunquest Laboratory Information System Interface — Meridian Children's Hospital does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,33,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,107
meridian-health,SA10-0816,,,VP Facilities & Real Estate,priorities,"If you had one additional pound of investment, where would it go and why?","Stabilising the Facilities & Real Estate platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,contract copy,yes,board review,VP Facilities & Real Estate,medium,EV-MER-0816,2026-05-02,one_to_one,90,"""Stabilising the Facilities & Real Estate platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,107
meridian-health,SA10-0817,,,VP Facilities & Real Estate,current_state,"Which systems are genuinely fit for purpose, and which are you working around?","Most of the fragility is not in the systems, it is between them. The interfaces around Philips Patient Monitoring Network — Thornwood General Hospital (Meridian) break whenever either end is patched.",,,Not separately measured,,audit finding record,no,board review,VP Facilities & Real Estate,medium,EV-MER-0817,2026-05-02,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Philips Patient Monitoring Network — Thornwood General Hospital (Meridian) break whenever either end is patched.""",named,37,corroborated_multi_source,negative,yes_conflicts_with_system_data,integration_debt,107
meridian-health,SA10-0818,,,VP Facilities & Real Estate,priorities,What would you need to be true in eighteen months to consider this period a success?,"Stabilising the Facilities & Real Estate platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,process timing study,no,board review,VP Facilities & Real Estate,high,EV-MER-0818,2026-05-02,one_to_one,90,"""Stabilising the Facilities & Real Estate platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,107
meridian-health,SA10-0819,,,VP Facilities & Real Estate,current_state,What would surprise an outsider about how this actually runs day to day?,"Most of the fragility is not in the systems, it is between them. The interfaces around Sunquest Laboratory Information System Interface — Meridian Children's Hospital break whenever either end is patched.",,,Not separately measured,,cost centre breakdown,no,board review,VP Facilities & Real Estate,medium,EV-MER-0819,2026-05-02,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Sunquest Laboratory Information System Interface — Meridian Children's Hospital break whenever either end is patched.""",named,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,107
meridian-health,SA10-0820,,,VP Facilities & Real Estate,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","Most of the fragility is not in the systems, it is between them. The interfaces around SafeTrace Tx Blood Bank System — Meridian Memorial Hospital — Riverton break whenever either end is patched.",,,Not separately measured,,audit finding record,no,none stated,VP Facilities & Real Estate,medium,EV-MER-0820,2026-05-02,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around SafeTrace Tx Blood Bank System — Meridian Memorial Hospital — Riverton break whenever either end is patched.""",named,37,corroborated_multi_source,negative,no_conflict_identified,integration_debt,107
meridian-health,SA10-0821,,,VP Facilities & Real Estate,challenges,What is the single biggest constraint on your team's throughput right now?,Two people understand Epic Haiku — Production end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Epic Haiku — Production end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,contract copy,no,contract renewal,VP Facilities & Real Estate,high,EV-MER-0821,2026-05-02,one_to_one,90,"""Two people understand Epic Haiku — Production end to end. One of them is eighteen months from retirement and we have no plan.""",named,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,107
meridian-health,SA10-0822,,,VP Facilities & Real Estate,organisation,Which capability do you rely on a single person for?,"We cover the GE HealthCare PACS (Radiology Imaging) — Wexford General Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the GE HealthCare PACS (Radiology Imaging) — Wexford General Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,process timing study,no,board review,VP Facilities & Real Estate,high,EV-MER-0822,2026-05-02,one_to_one,90,"""We cover the GE HealthCare PACS (Radiology Imaging) — Wexford General Hospital (Meridian) skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",named,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,107
meridian-health,SA10-0823,,,VP Facilities & Real Estate,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?",We approved Nurse Call & RTLS Modernization with a benefit number and nobody has been back to check whether it landed.,,We approved Nurse Call & RTLS Modernization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,audit finding record,no,board review,VP Facilities & Real Estate,high,EV-MER-0823,2026-05-02,one_to_one,90,"""We approved Nurse Call & RTLS Modernization with a benefit number and nobody has been back to check whether it landed.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,107
meridian-health,SA10-0824,,,VP Facilities & Real Estate,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved Core Claims Administration Modernization Program with a benefit number and nobody has been back to check whether it landed.,,We approved Core Claims Administration Modernization Program with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,system report,yes,none stated,VP Facilities & Real Estate,high,EV-MER-0824,2026-05-02,one_to_one,90,"""We approved Core Claims Administration Modernization Program with a benefit number and nobody has been back to check whether it landed.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,107
meridian-health,SA10-0825,,,VP Facilities & Real Estate,challenges,"Where does effort leak — work that gets done twice, or done manually that should not be?",Two people understand Epic Cadence — Training end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Epic Cadence — Training end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,system report,no,board review,VP Facilities & Real Estate,high,EV-MER-0825,2026-05-02,one_to_one,90,"""Two people understand Epic Cadence — Training end to end. One of them is eighteen months from retirement and we have no plan.""",named,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,107
meridian-health,SA10-0826,,,VP Facilities & Real Estate,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,"Facilities & Real Estate decisions are made on data that is a day old. By the time we see it, the operational window has closed.",,"Facilities & Real Estate decisions are made on data that is a day old. By the time we see it, the operational window has closed.",Not separately measured,,process timing study,no,board review,VP Facilities & Real Estate,high,EV-MER-0826,2026-05-02,one_to_one,90,"""Facilities & Real Estate decisions are made on data that is a day old. By the time we see it, the operational window has closed.""",named,21,corroborated_multi_source,negative,no_conflict_identified,data_latency,107
meridian-health,SA10-0827,,,VP Facilities & Real Estate,sourcing,Where are you paying for capacity or licences you are not using?,Zelis Healthcare. We cannot change anything without their professional services and their queue is eight weeks.,,Zelis Healthcare. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,system report,no,next budget cycle,VP Facilities & Real Estate,medium,EV-MER-0827,2026-05-02,one_to_one,90,"""Zelis Healthcare. We cannot change anything without their professional services and their queue is eight weeks.""",named,35,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,107
meridian-health,SA10-0828,,,VP Facilities & Real Estate,risk,Which risk are you carrying that is accepted rather than mitigated?,The Facilities & Real Estate recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The Facilities & Real Estate recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,system report,no,next budget cycle,VP Facilities & Real Estate,medium,EV-MER-0828,2026-05-02,one_to_one,90,"""The Facilities & Real Estate recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",named,28,corroborated_multi_source,negative,no_conflict_identified,accepted_risk,107
meridian-health,SA10-0829,,,VP Facilities & Real Estate,data_ai,"Where do you not trust the numbers, and what do you do instead?",I do not trust the Facilities & Real Estate numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Facilities & Real Estate numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,system report,no,none stated,VP Facilities & Real Estate,medium,EV-MER-0829,2026-05-02,one_to_one,90,"""I do not trust the Facilities & Real Estate numbers without checking them against the source. Most of my team keeps their own extract.""",named,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,107
meridian-health,SA10-0830,,,VP Facilities & Real Estate,ways_of_working,What have you stopped escalating because it never gets resolved?,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,Not separately measured,,audit finding record,no,board review,VP Facilities & Real Estate,medium,EV-MER-0830,2026-05-02,one_to_one,90,"""A decision needing three functions takes a quarter. Most people have learned to avoid needing one.""",named,22,corroborated_multi_source,negative,no_conflict_identified,decision_latency,107
meridian-health,SA10-0831,,,VP Facilities & Real Estate,ways_of_working,How long does it take to get a decision that needs three functions to agree?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,contract copy,yes,none stated,VP Facilities & Real Estate,medium,EV-MER-0831,2026-05-02,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,40,corroborated_multi_source,negative,no_conflict_identified,governance_friction,107
meridian-health,SA10-0832,,,VP Facilities & Real Estate,organisation,"Where are you thin on skills, and how are you covering it today?",One person holds the Facilities & Real Estate integration knowledge. It is written down nowhere that would survive their leaving.,,One person holds the Facilities & Real Estate integration knowledge. It is written down nowhere that would survive their leaving.,Not separately measured,,contract copy,yes,board review,VP Facilities & Real Estate,high,EV-MER-0832,2026-05-02,one_to_one,90,"""One person holds the Facilities & Real Estate integration knowledge. It is written down nowhere that would survive their leaving.""",named,19,corroborated_multi_source,negative,no_conflict_identified,key_person_risk,107
meridian-health,SA10-0833,,,VP Facilities & Real Estate,challenges,Which problem have you raised more than once without it moving?,"We are not short of ideas, we are short of people who can safely change UKG Time & Attendance / Scheduling. Everything queues behind the same four engineers.",,"We are not short of ideas, we are short of people who can safely change UKG Time & Attendance / Scheduling. Everything queues behind the same four engineers.",Not separately measured,,process timing study,no,next budget cycle,VP Facilities & Real Estate,medium,EV-MER-0833,2026-05-02,one_to_one,90,"""We are not short of ideas, we are short of people who can safely change UKG Time & Attendance / Scheduling. Everything queues behind the same four engineers.""",named,22,corroborated_multi_source,negative,no_conflict_identified,throughput_constraint,107
meridian-health,SA10-0834,,,VP Facilities & Real Estate,portfolio,"Which initiative is most at risk, and what is the honest reason?",We approved Nurse Call & RTLS Modernization with a benefit number and nobody has been back to check whether it landed.,,We approved Nurse Call & RTLS Modernization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,audit finding record,yes,none stated,VP Facilities & Real Estate,medium,EV-MER-0834,2026-05-02,one_to_one,90,"""We approved Nurse Call & RTLS Modernization with a benefit number and nobody has been back to check whether it landed.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,107
meridian-health,SA10-0835,,,VP Facilities & Real Estate,value,Which benefit case are you least confident actually landed?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,system report,no,none stated,VP Facilities & Real Estate,medium,EV-MER-0835,2026-05-02,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,107
meridian-health,SA10-0836,,,VP Facilities & Real Estate,ways_of_working,Where does governance add time without changing the outcome?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,yes,board review,VP Facilities & Real Estate,medium,EV-MER-0836,2026-05-02,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,40,corroborated_multi_source,negative,yes_conflicts_with_system_data,governance_friction,107
meridian-health,SA10-0837,,,VP Facilities & Real Estate,priorities,Where do your priorities differ from what the enterprise plan says they are?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,process timing study,yes,board review,VP Facilities & Real Estate,high,EV-MER-0837,2026-05-02,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,107
meridian-health,SA10-0838,,,VP Facilities & Real Estate,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?","Facilities & Real Estate decisions are made on data that is a day old. By the time we see it, the operational window has closed.",,"Facilities & Real Estate decisions are made on data that is a day old. By the time we see it, the operational window has closed.",Not separately measured,,audit finding record,no,contract renewal,VP Facilities & Real Estate,medium,EV-MER-0838,2026-05-02,one_to_one,90,"""Facilities & Real Estate decisions are made on data that is a day old. By the time we see it, the operational window has closed.""",named,21,corroborated_multi_source,negative,no_conflict_identified,data_latency,107
meridian-health,SA10-0839,,,VP Facilities & Real Estate,priorities,What are your top three priorities for the next twelve months?,"Stabilising the Facilities & Real Estate platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,contract copy,no,none stated,VP Facilities & Real Estate,medium,EV-MER-0839,2026-05-02,one_to_one,90,"""Stabilising the Facilities & Real Estate platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,107
meridian-health,SA10-0840,,,VP Actuarial Services,current_state,How would you describe the current state of the technology estate in your area?,"SafeTrace Tx Blood Bank System — Meridian Regional Medical Center does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,audit finding record,yes,board review,VP Actuarial Services,medium,EV-MER-0840,2026-06-11,one_to_one,90,"""SafeTrace Tx Blood Bank System — Meridian Regional Medical Center does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,33,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,67
meridian-health,SA10-0841,,,VP Actuarial Services,current_state,What would surprise an outsider about how this actually runs day to day?,The core is stable and old. SafeTrace Tx Blood Bank System — Meridian Cancer Institute has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,cost centre breakdown,yes,next budget cycle,VP Actuarial Services,high,EV-MER-0841,2026-06-11,one_to_one,90,"""The core is stable and old. SafeTrace Tx Blood Bank System — Meridian Cancer Institute has not materially changed in six years and everything new has to route around it.""",named,22,corroborated_multi_source,negative,no_conflict_identified,legacy_gravity,67
meridian-health,SA10-0842,,,VP Actuarial Services,organisation,Which capability do you rely on a single person for?,"We cover the Epic Cadence — Training skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Epic Cadence — Training skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,process timing study,yes,board review,VP Actuarial Services,high,EV-MER-0842,2026-06-11,one_to_one,90,"""We cover the Epic Cadence — Training skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",named,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,67
meridian-health,SA10-0843,,,VP Actuarial Services,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved AI Use-Case Governance & Evaluation Roadmap with a benefit number and nobody has been back to check whether it landed.,,We approved AI Use-Case Governance & Evaluation Roadmap with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,cost centre breakdown,no,board review,VP Actuarial Services,high,EV-MER-0843,2026-06-11,one_to_one,90,"""We approved AI Use-Case Governance & Evaluation Roadmap with a benefit number and nobody has been back to check whether it landed.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,67
meridian-health,SA10-0844,,,VP Actuarial Services,organisation,"Where are you thin on skills, and how are you covering it today?","We cover the Sunquest Laboratory Information System Interface — Meridian West Hospital skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Sunquest Laboratory Information System Interface — Meridian West Hospital skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,cost centre breakdown,yes,contract renewal,VP Actuarial Services,medium,EV-MER-0844,2026-06-11,one_to_one,90,"""We cover the Sunquest Laboratory Information System Interface — Meridian West Hospital skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",named,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,67
meridian-health,SA10-0845,,,VP Actuarial Services,challenges,What keeps you awake that the executive team does not fully appreciate?,Two people understand Rhapsody Integration Engine — Test end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Rhapsody Integration Engine — Test end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,contract copy,no,none stated,VP Actuarial Services,high,EV-MER-0845,2026-06-11,one_to_one,90,"""Two people understand Rhapsody Integration Engine — Test end to end. One of them is eighteen months from retirement and we have no plan.""",named,43,corroborated_multi_source,negative,no_conflict_identified,capability_gap,67
meridian-health,SA10-0846,,,VP Actuarial Services,challenges,What is the single biggest constraint on your team's throughput right now?,Reconciling Actuarial & Underwriting data between Philips Patient Monitoring Network — Meridian West Hospital and the ledger is manual and takes days at every close.,,Reconciling Actuarial & Underwriting data between Philips Patient Monitoring Network — Meridian West Hospital and the ledger is manual and takes days at every close.,Not separately measured,,audit finding record,no,board review,VP Actuarial Services,high,EV-MER-0846,2026-06-11,one_to_one,90,"""Reconciling Actuarial & Underwriting data between Philips Patient Monitoring Network — Meridian West Hospital and the ledger is manual and takes days at every close.""",named,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,67
meridian-health,SA10-0847,,,VP Actuarial Services,priorities,Where do your priorities differ from what the enterprise plan says they are?,"Stabilising the Actuarial & Underwriting platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,audit finding record,yes,next budget cycle,VP Actuarial Services,medium,EV-MER-0847,2026-06-11,one_to_one,90,"""Stabilising the Actuarial & Underwriting platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,43,corroborated_multi_source,neutral,yes_conflicts_with_system_data,investment_priority,67
meridian-health,SA10-0848,,,VP Actuarial Services,challenges,"Where does effort leak — work that gets done twice, or done manually that should not be?",Reconciling Actuarial & Underwriting data between Risk Adjustment (RAF) Reports (SQL Server On-Prem) and the ledger is manual and takes days at every close.,,Reconciling Actuarial & Underwriting data between Risk Adjustment (RAF) Reports (SQL Server On-Prem) and the ledger is manual and takes days at every close.,Not separately measured,,system report,yes,contract renewal,VP Actuarial Services,medium,EV-MER-0848,2026-06-11,one_to_one,90,"""Reconciling Actuarial & Underwriting data between Risk Adjustment (RAF) Reports (SQL Server On-Prem) and the ledger is manual and takes days at every close.""",named,37,corroborated_multi_source,negative,no_conflict_identified,manual_effort,67
meridian-health,SA10-0849,,,VP Actuarial Services,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?",I do not trust the Actuarial & Underwriting numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Actuarial & Underwriting numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,system report,no,next budget cycle,VP Actuarial Services,medium,EV-MER-0849,2026-06-11,one_to_one,90,"""I do not trust the Actuarial & Underwriting numbers without checking them against the source. Most of my team keeps their own extract.""",named,35,corroborated_multi_source,negative,no_conflict_identified,data_trust,67
meridian-health,SA10-0850,,,VP Actuarial Services,ways_of_working,What have you stopped escalating because it never gets resolved?,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,Not separately measured,,process timing study,yes,board review,VP Actuarial Services,medium,EV-MER-0850,2026-06-11,one_to_one,90,"""A decision needing three functions takes a quarter. Most people have learned to avoid needing one.""",named,22,corroborated_multi_source,negative,yes_conflicts_with_system_data,decision_latency,67
meridian-health,SA10-0851,,,VP Actuarial Services,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?",The core is stable and old. SafeTrace Tx Blood Bank System — Harborview Community Hospital (Meridian) has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,audit finding record,no,contract renewal,VP Actuarial Services,medium,EV-MER-0851,2026-06-11,one_to_one,90,"""The core is stable and old. SafeTrace Tx Blood Bank System — Harborview Community Hospital (Meridian) has not materially changed in six years and everything new has to route around it.""",named,22,corroborated_multi_source,negative,no_conflict_identified,legacy_gravity,67
meridian-health,SA10-0852,,,VP Actuarial Services,portfolio,"Which initiative is most at risk, and what is the honest reason?",We approved Epic Community Connect Expansion with a benefit number and nobody has been back to check whether it landed.,,We approved Epic Community Connect Expansion with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,process timing study,no,next budget cycle,VP Actuarial Services,medium,EV-MER-0852,2026-06-11,one_to_one,90,"""We approved Epic Community Connect Expansion with a benefit number and nobody has been back to check whether it landed.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,67
meridian-health,SA10-0853,,,VP Actuarial Services,sourcing,Where are you paying for capacity or licences you are not using?,Epic Systems Corporation. We cannot change anything without their professional services and their queue is eight weeks.,,Epic Systems Corporation. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,cost centre breakdown,no,board review,VP Actuarial Services,medium,EV-MER-0853,2026-06-11,one_to_one,90,"""Epic Systems Corporation. We cannot change anything without their professional services and their queue is eight weeks.""",named,35,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,67
meridian-health,SA10-0854,,,VP Actuarial Services,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,system report,no,board review,VP Actuarial Services,medium,EV-MER-0854,2026-06-11,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,43,corroborated_multi_source,negative,no_conflict_identified,value_realisation,67
meridian-health,SA10-0855,,,VP Actuarial Services,risk,Which risk are you carrying that is accepted rather than mitigated?,The Actuarial & Underwriting recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The Actuarial & Underwriting recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,audit finding record,no,none stated,VP Actuarial Services,medium,EV-MER-0855,2026-06-11,one_to_one,90,"""The Actuarial & Underwriting recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",named,28,corroborated_multi_source,negative,no_conflict_identified,accepted_risk,67
meridian-health,SA10-0856,,,VP Actuarial Services,priorities,"If you had one additional pound of investment, where would it go and why?","Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,contract copy,no,none stated,VP Actuarial Services,medium,EV-MER-0856,2026-06-11,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,43,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,67
