tenant_key,source_record_id,ai_program_id,ai_use_case_id,stakeholder_role,interview_track,question,answer_summary,what_is_working,what_is_not_working,current_baseline,target_or_promise,evidence_request,follow_up_artifact_needed,decision_pressure,named_owner,confidence,evidence_id,interview_date,interview_format,interview_duration_minutes,verbatim_quote,consent_to_attribute,corroboration_count,corroboration_status,sentiment,contradicts_record,theme_tags,evidence_staleness_days
skyharbor-air,SA10-0416,,,VP Enterprise Applications,current_state,"Which systems are genuinely fit for purpose, and which are you working around?","Most of the fragility is not in the systems, it is between them. The interfaces around Open-Time Trip Trading History Intake Form System break whenever either end is patched.",,,Not separately measured,,cost centre breakdown,no,board review,VP Enterprise Applications,medium,EV-SKY-0416,2026-05-27,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Open-Time Trip Trading History Intake Form System break whenever either end is patched.""",named,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,82
skyharbor-air,SA10-0417,,,VP Enterprise Applications,current_state,How would you describe the current state of the technology estate in your area?,"Most of the fragility is not in the systems, it is between them. The interfaces around Baggage Handling System (BHS) Control — ORD break whenever either end is patched.",,,Not separately measured,,system report,no,board review,VP Enterprise Applications,high,EV-SKY-0417,2026-05-27,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Baggage Handling System (BHS) Control — ORD break whenever either end is patched.""",named,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,82
skyharbor-air,SA10-0418,,,VP Enterprise Applications,ways_of_working,How long does it take to get a decision that needs three functions to agree?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,no,contract renewal,VP Enterprise Applications,medium,EV-SKY-0418,2026-05-27,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,23,corroborated_multi_source,negative,no_conflict_identified,governance_friction,82
skyharbor-air,SA10-0419,,,VP Enterprise Applications,sourcing,Where are you paying for capacity or licences you are not using?,LeaseAccelerator (an insightsoftware company). We cannot change anything without their professional services and their queue is eight weeks.,,LeaseAccelerator (an insightsoftware company). We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,process timing study,no,next budget cycle,VP Enterprise Applications,high,EV-SKY-0419,2026-05-27,one_to_one,90,"""LeaseAccelerator (an insightsoftware company). We cannot change anything without their professional services and their queue is eight weeks.""",named,21,corroborated_multi_source,negative,yes_conflicts_with_system_data,vendor_dependency,82
skyharbor-air,SA10-0420,,,VP Enterprise Applications,challenges,What keeps you awake that the executive team does not fully appreciate?,Reconciling Finance & Accounting data between CrowdStrike EDR/MDR and the ledger is manual and takes days at every close.,,Reconciling Finance & Accounting data between CrowdStrike EDR/MDR and the ledger is manual and takes days at every close.,Not separately measured,,audit finding record,yes,none stated,VP Enterprise Applications,high,EV-SKY-0420,2026-05-27,one_to_one,90,"""Reconciling Finance & Accounting data between CrowdStrike EDR/MDR and the ledger is manual and takes days at every close.""",named,22,corroborated_multi_source,negative,yes_conflicts_with_system_data,manual_effort,82
skyharbor-air,SA10-0421,,,VP Enterprise Applications,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","Most of the fragility is not in the systems, it is between them. The interfaces around CrowdStrike EDR/MDR break whenever either end is patched.",,,Not separately measured,,audit finding record,yes,none stated,VP Enterprise Applications,medium,EV-SKY-0421,2026-05-27,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around CrowdStrike EDR/MDR break whenever either end is patched.""",named,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,82
skyharbor-air,SA10-0422,,,VP Enterprise Applications,priorities,"If you had one additional pound of investment, where would it go and why?","In eighteen months I want to be able to answer what Finance & Accounting costs and what it delivers, without a three-week exercise.",,,Not separately measured,,contract copy,yes,next budget cycle,VP Enterprise Applications,high,EV-SKY-0422,2026-05-27,one_to_one,90,"""In eighteen months I want to be able to answer what Finance & Accounting costs and what it delivers, without a three-week exercise.""",named,21,corroborated_multi_source,neutral,no_conflict_identified,success_definition,82
skyharbor-air,SA10-0423,,,VP Enterprise Applications,value,Which benefit case are you least confident actually landed?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,process timing study,no,none stated,VP Enterprise Applications,medium,EV-SKY-0423,2026-05-27,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,82
skyharbor-air,SA10-0424,,,VP Enterprise Applications,portfolio,"Which initiative is most at risk, and what is the honest reason?",We approved Digital concierge and journey orchestration modernization with a benefit number and nobody has been back to check whether it landed.,,We approved Digital concierge and journey orchestration modernization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,contract copy,no,none stated,VP Enterprise Applications,medium,EV-SKY-0424,2026-05-27,one_to_one,90,"""We approved Digital concierge and journey orchestration modernization with a benefit number and nobody has been back to check whether it landed.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,82
skyharbor-air,SA10-0425,,,VP Enterprise Applications,organisation,Which capability do you rely on a single person for?,One person holds the Finance & Accounting integration knowledge. It is written down nowhere that would survive their leaving.,,One person holds the Finance & Accounting integration knowledge. It is written down nowhere that would survive their leaving.,Not separately measured,,system report,no,next budget cycle,VP Enterprise Applications,high,EV-SKY-0425,2026-05-27,one_to_one,90,"""One person holds the Finance & Accounting integration knowledge. It is written down nowhere that would survive their leaving.""",named,8,corroborated_multi_source,negative,yes_conflicts_with_system_data,key_person_risk,82
skyharbor-air,SA10-0426,,,VP Enterprise Applications,organisation,"Where are you thin on skills, and how are you covering it today?","We cover the Runway Incursion Near-Miss Reports Tracker skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",,"We cover the Runway Incursion Near-Miss Reports Tracker skill gap with a contractor who has been here two years. That is not a plan, it is a habit.",Not separately measured,,process timing study,yes,next budget cycle,VP Enterprise Applications,medium,EV-SKY-0426,2026-05-27,one_to_one,90,"""We cover the Runway Incursion Near-Miss Reports Tracker skill gap with a contractor who has been here two years. That is not a plan, it is a habit.""",named,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,82
skyharbor-air,SA10-0427,,,VP Enterprise Applications,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,contract copy,no,none stated,VP Enterprise Applications,medium,EV-SKY-0427,2026-05-27,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",named,14,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,82
skyharbor-air,SA10-0428,,,VP Enterprise Applications,priorities,Where do your priorities differ from what the enterprise plan says they are?,"Stabilising the Finance & Accounting platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,system report,no,board review,VP Enterprise Applications,medium,EV-SKY-0428,2026-05-27,one_to_one,90,"""Stabilising the Finance & Accounting platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,82
skyharbor-air,SA10-0429,,,VP Enterprise Applications,risk,Which risk are you carrying that is accepted rather than mitigated?,The Finance & Accounting recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,,The Finance & Accounting recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.,Not separately measured,,audit finding record,no,next budget cycle,VP Enterprise Applications,medium,EV-SKY-0429,2026-05-27,one_to_one,90,"""The Finance & Accounting recovery position is accepted rather than mitigated. It has been on the register for three years with the same owner.""",named,18,corroborated_multi_source,negative,no_conflict_identified,accepted_risk,82
skyharbor-air,SA10-0430,,,VP Enterprise Applications,priorities,What would you need to be true in eighteen months to consider this period a success?,"Stabilising the Finance & Accounting platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,cost centre breakdown,no,board review,VP Enterprise Applications,medium,EV-SKY-0430,2026-05-27,one_to_one,90,"""Stabilising the Finance & Accounting platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,82
skyharbor-air,SA10-0431,,,VP Enterprise Applications,ways_of_working,Where does governance add time without changing the outcome?,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,,A decision needing three functions takes a quarter. Most people have learned to avoid needing one.,Not separately measured,,contract copy,no,none stated,VP Enterprise Applications,medium,EV-SKY-0431,2026-05-27,one_to_one,90,"""A decision needing three functions takes a quarter. Most people have learned to avoid needing one.""",named,9,corroborated_multi_source,negative,yes_conflicts_with_system_data,decision_latency,82
skyharbor-air,SA10-0432,,,VP Enterprise Applications,challenges,"Where does effort leak — work that gets done twice, or done manually that should not be?",Reconciling Finance & Accounting data between PROS Offer & Order Management and the ledger is manual and takes days at every close.,,Reconciling Finance & Accounting data between PROS Offer & Order Management and the ledger is manual and takes days at every close.,Not separately measured,,contract copy,no,contract renewal,VP Enterprise Applications,medium,EV-SKY-0432,2026-05-27,one_to_one,90,"""Reconciling Finance & Accounting data between PROS Offer & Order Management and the ledger is manual and takes days at every close.""",named,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,82
skyharbor-air,SA10-0433,,,VP Enterprise Applications,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved Airport turn management modernization with a benefit number and nobody has been back to check whether it landed.,,We approved Airport turn management modernization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,audit finding record,no,none stated,VP Enterprise Applications,high,EV-SKY-0433,2026-05-27,one_to_one,90,"""We approved Airport turn management modernization with a benefit number and nobody has been back to check whether it landed.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,82
skyharbor-air,SA10-0434,,,VP Enterprise Applications,priorities,What are your top three priorities for the next twelve months?,"In eighteen months I want to be able to answer what Finance & Accounting costs and what it delivers, without a three-week exercise.",,,Not separately measured,,process timing study,yes,next budget cycle,VP Enterprise Applications,medium,EV-SKY-0434,2026-05-27,one_to_one,90,"""In eighteen months I want to be able to answer what Finance & Accounting costs and what it delivers, without a three-week exercise.""",named,21,corroborated_multi_source,neutral,no_conflict_identified,success_definition,82
skyharbor-air,SA10-0435,,,VP Flight & Crew Systems,ways_of_working,Where does governance add time without changing the outcome?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,cost centre breakdown,yes,board review,VP Flight & Crew Systems,high,EV-SKY-0435,2026-03-01,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,governance_friction,169
skyharbor-air,SA10-0436,,,VP Flight & Crew Systems,current_state,How would you describe the current state of the technology estate in your area?,The core is stable and old. CA-7 Mainframe Batch Scheduler has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,system report,no,next budget cycle,VP Flight & Crew Systems,high,EV-SKY-0436,2026-03-01,one_to_one,90,"""The core is stable and old. CA-7 Mainframe Batch Scheduler has not materially changed in six years and everything new has to route around it.""",named,14,corroborated_multi_source,negative,yes_conflicts_with_system_data,legacy_gravity,169
skyharbor-air,SA10-0437,,,VP Flight & Crew Systems,current_state,"Which systems are genuinely fit for purpose, and which are you working around?","Most of the fragility is not in the systems, it is between them. The interfaces around Legacy Union Grievance Tracker break whenever either end is patched.",,,Not separately measured,,process timing study,no,contract renewal,VP Flight & Crew Systems,medium,EV-SKY-0437,2026-03-01,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Legacy Union Grievance Tracker break whenever either end is patched.""",named,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,169
skyharbor-air,SA10-0438,,,VP Flight & Crew Systems,priorities,What would you need to be true in eighteen months to consider this period a success?,"Stabilising the Flight Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,system report,no,contract renewal,VP Flight & Crew Systems,medium,EV-SKY-0438,2026-03-01,one_to_one,90,"""Stabilising the Flight Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,169
skyharbor-air,SA10-0439,,,VP Flight & Crew Systems,current_state,What would surprise an outsider about how this actually runs day to day?,"Most of the fragility is not in the systems, it is between them. The interfaces around Databricks — MRO Predictive Workspace break whenever either end is patched.",,,Not separately measured,,process timing study,no,contract renewal,VP Flight & Crew Systems,medium,EV-SKY-0439,2026-03-01,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around Databricks — MRO Predictive Workspace break whenever either end is patched.""",named,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,169
skyharbor-air,SA10-0440,,,VP Flight & Crew Systems,challenges,"Where does effort leak — work that gets done twice, or done manually that should not be?",Reconciling Flight Operations data between Ramp / Ground Ops Mobile App and the ledger is manual and takes days at every close.,,Reconciling Flight Operations data between Ramp / Ground Ops Mobile App and the ledger is manual and takes days at every close.,Not separately measured,,contract copy,yes,none stated,VP Flight & Crew Systems,medium,EV-SKY-0440,2026-03-01,one_to_one,90,"""Reconciling Flight Operations data between Ramp / Ground Ops Mobile App and the ledger is manual and takes days at every close.""",named,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,169
skyharbor-air,SA10-0441,,,VP Flight & Crew Systems,data_ai,"Where do you not trust the numbers, and what do you do instead?","The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,contract copy,no,none stated,VP Flight & Crew Systems,medium,EV-SKY-0441,2026-03-01,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",named,14,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,169
skyharbor-air,SA10-0442,,,VP Flight & Crew Systems,ways_of_working,How long does it take to get a decision that needs three functions to agree?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,audit finding record,yes,contract renewal,VP Flight & Crew Systems,high,EV-SKY-0442,2026-03-01,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,23,corroborated_multi_source,negative,no_conflict_identified,governance_friction,169
skyharbor-air,SA10-0443,,,VP Flight & Crew Systems,ways_of_working,What have you stopped escalating because it never gets resolved?,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,,Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.,Not separately measured,,cost centre breakdown,yes,none stated,VP Flight & Crew Systems,medium,EV-SKY-0443,2026-03-01,one_to_one,90,"""Architecture review adds six weeks and rarely changes the outcome. The standards are sensible; the process around them is not.""",named,23,corroborated_multi_source,negative,yes_conflicts_with_system_data,governance_friction,169
skyharbor-air,SA10-0444,,,VP Flight & Crew Systems,challenges,What keeps you awake that the executive team does not fully appreciate?,Two people understand Crew Payroll Interface end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand Crew Payroll Interface end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,audit finding record,yes,board review,VP Flight & Crew Systems,medium,EV-SKY-0444,2026-03-01,one_to_one,90,"""Two people understand Crew Payroll Interface end to end. One of them is eighteen months from retirement and we have no plan.""",named,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,169
skyharbor-air,SA10-0445,,,VP Flight & Crew Systems,data_ai,Which decisions are still made on intuition because the data does not arrive in time?,I do not trust the Flight Operations numbers without checking them against the source. Most of my team keeps their own extract.,,I do not trust the Flight Operations numbers without checking them against the source. Most of my team keeps their own extract.,Not separately measured,,audit finding record,yes,board review,VP Flight & Crew Systems,high,EV-SKY-0445,2026-03-01,one_to_one,90,"""I do not trust the Flight Operations numbers without checking them against the source. Most of my team keeps their own extract.""",named,22,corroborated_multi_source,negative,no_conflict_identified,data_trust,169
skyharbor-air,SA10-0446,,,VP Flight & Crew Systems,challenges,What is the single biggest constraint on your team's throughput right now?,Two people understand EDI / B2B Trading Partner Gateway end to end. One of them is eighteen months from retirement and we have no plan.,,Two people understand EDI / B2B Trading Partner Gateway end to end. One of them is eighteen months from retirement and we have no plan.,Not separately measured,,process timing study,no,none stated,VP Flight & Crew Systems,medium,EV-SKY-0446,2026-03-01,one_to_one,90,"""Two people understand EDI / B2B Trading Partner Gateway end to end. One of them is eighteen months from retirement and we have no plan.""",named,23,corroborated_multi_source,negative,no_conflict_identified,capability_gap,169
skyharbor-air,SA10-0447,,,VP Flight & Crew Systems,challenges,Which problem have you raised more than once without it moving?,Reconciling Flight Operations data between Carbon Offset Purchase Tracking Dashboard and the ledger is manual and takes days at every close.,,Reconciling Flight Operations data between Carbon Offset Purchase Tracking Dashboard and the ledger is manual and takes days at every close.,Not separately measured,,process timing study,yes,next budget cycle,VP Flight & Crew Systems,high,EV-SKY-0447,2026-03-01,one_to_one,90,"""Reconciling Flight Operations data between Carbon Offset Purchase Tracking Dashboard and the ledger is manual and takes days at every close.""",named,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,169
skyharbor-air,SA10-0448,,,VP Flight & Crew Systems,sourcing,Where are you paying for capacity or licences you are not using?,Microsoft Corporation. We cannot change anything without their professional services and their queue is eight weeks.,,Microsoft Corporation. We cannot change anything without their professional services and their queue is eight weeks.,Not separately measured,,cost centre breakdown,yes,next budget cycle,VP Flight & Crew Systems,medium,EV-SKY-0448,2026-03-01,one_to_one,90,"""Microsoft Corporation. We cannot change anything without their professional services and their queue is eight weeks.""",named,21,corroborated_multi_source,negative,no_conflict_identified,vendor_dependency,169
skyharbor-air,SA10-0449,,,VP Flight & Crew Systems,organisation,Which capability do you rely on a single person for?,One person holds the Flight Operations integration knowledge. It is written down nowhere that would survive their leaving.,,One person holds the Flight Operations integration knowledge. It is written down nowhere that would survive their leaving.,Not separately measured,,process timing study,no,board review,VP Flight & Crew Systems,medium,EV-SKY-0449,2026-03-01,one_to_one,90,"""One person holds the Flight Operations integration knowledge. It is written down nowhere that would survive their leaving.""",named,8,corroborated_multi_source,negative,no_conflict_identified,key_person_risk,169
skyharbor-air,SA10-0450,,,VP Flight & Crew Systems,priorities,Where do your priorities differ from what the enterprise plan says they are?,"Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.",,,Not separately measured,,system report,no,contract renewal,VP Flight & Crew Systems,high,EV-SKY-0450,2026-03-01,one_to_one,90,"""Data quality before more analytics. Another dashboard on the current foundation makes the problem worse, not better.""",named,25,corroborated_multi_source,neutral,no_conflict_identified,investment_priority,169
skyharbor-air,SA10-0451,,,VP Flight & Crew Systems,data_ai,"What has AI actually changed in your area, as opposed to what has been piloted?","The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",,"The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.",Not separately measured,,process timing study,no,board review,VP Flight & Crew Systems,high,EV-SKY-0451,2026-03-01,one_to_one,90,"""The pilot proved the capability and then stopped, because nobody owned the operational rollout or the funding beyond the trial.""",named,14,corroborated_multi_source,negative,no_conflict_identified,ai_pilot_stall,169
skyharbor-air,SA10-0452,,,VP Flight & Crew Systems,value,Which benefit case are you least confident actually landed?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,system report,yes,board review,VP Flight & Crew Systems,high,EV-SKY-0452,2026-03-01,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,169
skyharbor-air,SA10-0453,,,VP Flight & Crew Systems,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","NDC Distribution API Gateway does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.",,,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Flight & Crew Systems,high,EV-SKY-0453,2026-03-01,one_to_one,90,"""NDC Distribution API Gateway does the job it was bought for, but we run three other systems alongside it for regions it never covered. Nobody has owned consolidating them.""",named,19,corroborated_multi_source,negative,no_conflict_identified,estate_fragmentation,169
skyharbor-air,SA10-0454,,,VP Flight & Crew Systems,portfolio,"Which initiative is most at risk, and what is the honest reason?","Corporate Badge / Access Control Consolidation will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",,"Corporate Badge / Access Control Consolidation will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.",Not separately measured,,audit finding record,no,next budget cycle,VP Flight & Crew Systems,high,EV-SKY-0454,2026-03-01,one_to_one,90,"""Corporate Badge / Access Control Consolidation will land, but not on the date in the plan. The dependency on the platform migration slipped two quarters and we never re-baselined.""",named,13,corroborated_multi_source,negative,no_conflict_identified,date_confidence,169
skyharbor-air,SA10-0455,,,VP Flight & Crew Systems,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,audit finding record,yes,board review,VP Flight & Crew Systems,high,EV-SKY-0455,2026-03-01,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,169
skyharbor-air,SA10-0456,,,VP Flight & Crew Systems,priorities,What are your top three priorities for the next twelve months?,"Stabilising the Flight Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.",,,Not separately measured,,contract copy,no,none stated,VP Flight & Crew Systems,medium,EV-SKY-0456,2026-03-01,one_to_one,90,"""Stabilising the Flight Operations platform, ahead of anything new. We keep adding capability on a foundation that cannot carry it.""",named,25,corroborated_multi_source,neutral,yes_conflicts_with_system_data,investment_priority,169
skyharbor-air,SA10-0457,,,VP Flight & Crew Systems,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?","We approved Digital Channels, NDC & Offer/Order Modernization Program with a benefit number and nobody has been back to check whether it landed.",,"We approved Digital Channels, NDC & Offer/Order Modernization Program with a benefit number and nobody has been back to check whether it landed.",Not separately measured,,cost centre breakdown,no,contract renewal,VP Flight & Crew Systems,medium,EV-SKY-0457,2026-03-01,one_to_one,90,"""We approved Digital Channels, NDC & Offer/Order Modernization Program with a benefit number and nobody has been back to check whether it landed.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,169
skyharbor-air,SA10-0458,,,VP Flight & Crew Systems,portfolio,What is in the portfolio that you would stop if the decision were yours alone?,We approved Crew Recovery Optimization with a benefit number and nobody has been back to check whether it landed.,,We approved Crew Recovery Optimization with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,audit finding record,yes,next budget cycle,VP Flight & Crew Systems,high,EV-SKY-0458,2026-03-01,one_to_one,90,"""We approved Crew Recovery Optimization with a benefit number and nobody has been back to check whether it landed.""",named,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,169
skyharbor-air,SA10-0459,,,VP Airport & Ground Systems,challenges,What is the single biggest constraint on your team's throughput right now?,Reconciling Airport & Ground Operations data between Snowflake — Loyalty & Personalization Domain and the ledger is manual and takes days at every close.,,Reconciling Airport & Ground Operations data between Snowflake — Loyalty & Personalization Domain and the ledger is manual and takes days at every close.,Not separately measured,,contract copy,yes,next budget cycle,VP Airport & Ground Systems,high,EV-SKY-0459,2026-06-22,one_to_one,90,"""Reconciling Airport & Ground Operations data between Snowflake — Loyalty & Personalization Domain and the ledger is manual and takes days at every close.""",anonymous,22,corroborated_multi_source,negative,no_conflict_identified,manual_effort,56
skyharbor-air,SA10-0460,,,VP Airport & Ground Systems,current_state,"Which parts of the estate do you have good visibility into, and which are opaque?","Most of the fragility is not in the systems, it is between them. The interfaces around JetPlan Flight Planning break whenever either end is patched.",,,Not separately measured,,cost centre breakdown,no,next budget cycle,VP Airport & Ground Systems,medium,EV-SKY-0460,2026-06-22,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around JetPlan Flight Planning break whenever either end is patched.""",anonymous,20,corroborated_multi_source,negative,no_conflict_identified,integration_debt,56
skyharbor-air,SA10-0461,,,VP Airport & Ground Systems,current_state,What would surprise an outsider about how this actually runs day to day?,The core is stable and old. IBM Maximo CMMS has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,contract copy,yes,next budget cycle,VP Airport & Ground Systems,medium,EV-SKY-0461,2026-06-22,one_to_one,90,"""The core is stable and old. IBM Maximo CMMS has not materially changed in six years and everything new has to route around it.""",anonymous,14,corroborated_multi_source,negative,yes_conflicts_with_system_data,legacy_gravity,56
skyharbor-air,SA10-0462,,,VP Airport & Ground Systems,portfolio,"Which programmes are you accountable for, and how confident are you in their dates?",We approved Cargo Regional Belly Capacity Automation with a benefit number and nobody has been back to check whether it landed.,,We approved Cargo Regional Belly Capacity Automation with a benefit number and nobody has been back to check whether it landed.,Not separately measured,,process timing study,no,none stated,VP Airport & Ground Systems,high,EV-SKY-0462,2026-06-22,one_to_one,90,"""We approved Cargo Regional Belly Capacity Automation with a benefit number and nobody has been back to check whether it landed.""",anonymous,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,56
skyharbor-air,SA10-0463,,,VP Airport & Ground Systems,organisation,"Where are you thin on skills, and how are you covering it today?",One person holds the Airport & Ground Operations integration knowledge. It is written down nowhere that would survive their leaving.,,One person holds the Airport & Ground Operations integration knowledge. It is written down nowhere that would survive their leaving.,Not separately measured,,process timing study,no,board review,VP Airport & Ground Systems,high,EV-SKY-0463,2026-06-22,one_to_one,90,"""One person holds the Airport & Ground Operations integration knowledge. It is written down nowhere that would survive their leaving.""",anonymous,8,corroborated_multi_source,negative,no_conflict_identified,key_person_risk,56
skyharbor-air,SA10-0464,,,VP Airport & Ground Systems,current_state,"Which systems are genuinely fit for purpose, and which are you working around?",The core is stable and old. Palo Alto Prisma Access / Firewall Fleet has not materially changed in six years and everything new has to route around it.,,,Not separately measured,,system report,no,contract renewal,VP Airport & Ground Systems,medium,EV-SKY-0464,2026-06-22,one_to_one,90,"""The core is stable and old. Palo Alto Prisma Access / Firewall Fleet has not materially changed in six years and everything new has to route around it.""",anonymous,14,corroborated_multi_source,negative,no_conflict_identified,legacy_gravity,56
skyharbor-air,SA10-0465,,,VP Airport & Ground Systems,value,How do you know whether last year's investment delivered what it promised?,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",,"We do not know. The benefit case is written at approval and never revisited, and no one owns going back.",Not separately measured,,contract copy,no,next budget cycle,VP Airport & Ground Systems,high,EV-SKY-0465,2026-06-22,one_to_one,90,"""We do not know. The benefit case is written at approval and never revisited, and no one owns going back.""",anonymous,25,corroborated_multi_source,negative,no_conflict_identified,value_realisation,56
skyharbor-air,SA10-0466,,,VP Airport & Ground Systems,current_state,How would you describe the current state of the technology estate in your area?,"Most of the fragility is not in the systems, it is between them. The interfaces around CrowdStrike EDR/MDR break whenever either end is patched.",,,Not separately measured,,system report,no,none stated,VP Airport & Ground Systems,high,EV-SKY-0466,2026-06-22,one_to_one,90,"""Most of the fragility is not in the systems, it is between them. The interfaces around CrowdStrike EDR/MDR break whenever either end is patched.""",anonymous,20,corroborated_multi_source,negative,yes_conflicts_with_system_data,integration_debt,56
