tenant_key,system_name,system_type,system_category,business_function,system_scope,deployment_model,hosting_location,lifecycle_state,criticality,business_owner,technology_owner,vendor,data_domains,interfaces_count,current_state_or_target_state,volumetric_narrative,known_challenges_narrative,known_upgrades_plan_narrative,data_quality_notes,maturity_assessment_narrative,source_file,source_date,confidence,known_gaps,original_source_file,original_packet,original_row_number,original_row_id,source_classification,source_fingerprint,consolidation_rule_used,conflict_status,system_id,inherited_line_of_business,inherited_function_tier,inherited_segment_hops,annual_cost_usd,user_count,technical_debt_score,cloud_readiness,replacement_candidate,end_of_support_date
skyharbor-air,Fare Filing / ATPCO Interface,Custom,Distribution Middleware,Revenue Management & Pricing,enterprise,on_premise,DC-East Primary Data Center,legacy_stable,tier2,VP Revenue Management,VP Commercial & Distribution Systems,ATPCO,fare rules; fare amounts; routing data,5,current_state,"This module carries 51,978 fare filing batches/day, a 31% share of total platform throughput, used by 373 revenue management analysts concentrated in the Miami (MIA) cargo hub.","This module still reconciles against PROS Offer & Order Management through a batch job rather than real time, so reporting lags production data by up to 14 hours because refresh is still batch-based.","This module is in scope for retirement of the legacy batch interface in favor of ATPCO's real-time API alongside the broader platform program, targeted for Q2 FY27.","Known duplicate-record rate of roughly 31% in fare rule and routing data, mostly from the PROS Offer & Order Management interface not deduplicating on load.","Adoption is growing but below target among revenue management analysts; governance is centralized but under-resourced with VP Commercial & Distribution Systems as the named accountable owner; technical debt is elevated and actively being paid down, concentrated in the original 2016-era codebase.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,12,APP-0011,synthetic-demo,1669dfb4f0773cdb891d52415492fc049be13f05dc5a82a840b3ad0ef866dd08,enriched_dense_synthetic_generation_2026_07,none,SYS-171a4cc6ca,cargo;loyalty;mainline;regional,front;middle,1,3949000,267,8,refactor_required,yes,
skyharbor-air,Interline & Codeshare Settlement Engine,Custom,Revenue Accounting,Finance & Accounting,enterprise,on_premise,DC-East Primary Data Center — Mainframe-adjacent batch tier,current,tier2,CFO,VP Enterprise Applications,,interline settlement records; proration data,11,current_state,"Segment-specific load: 6 settlement transactions/month for this module, roughly 24% of the enterprise-wide platform's total transaction volume; 4,684 named users in this domain.",batch-window latency causes data to be up to 10 hours stale during peak periods specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.,"VP Enterprise Applications plans a phased module rollout for this segment in H1 FY27, sequenced after the higher-priority modules.",A residual data quality gap from the Meridian Regional integration means 24% of interline proration and settlement data records still carry the legacy Meridian identifier scheme instead of the mainline standard.,Technical debt is elevated and actively being paid down (chiefly custom modifications that block vendor upgrades); functional adoption by revenue accountants is high; governance maturity is centralized but under-resourced pending a completed architecture review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,13,APP-0012,synthetic-demo,79685a9dce2118f0e1bb71326d52c246d813b73a6f3536cb192b91f0a02739b6,enriched_dense_synthetic_generation_2026_07,none,SYS-d0e18fc07e,enterprise;mainline;regional,back;middle,1,3949000,223,5,refactor_required,no,2029-03-01
skyharbor-air,AIMS Crew Pairing & Rostering,COTS,Core Crew Platform,Crew Operations,enterprise,private_cloud,SkyHarbor Private Cloud — DC-East VMware Cluster,legacy_stable,tier1,SVP Crew Operations,VP Flight & Crew Systems,Jeppesen (Boeing Digital Aviation),crew pairings; roster assignments; qualification data,41,current_state,"Sustains 47,783 pairing/roster computations/day in steady state and spikes to 551/day during hurricane season disruption events, with crew schedulers numbering roughly 2,972 active users.","Known constraint: mobile/offline connectivity drops at the Chicago (ORD) hub, forcing a paper or manual fallback. Root cause has been traced to Workday Core HR integration timing, not yet remediated.","A phased extending pairing optimization to the fully integrated Meridian Regional crew base is underway, targeting completion in H1 FY27; 22% complete as of this intake.",A residual data quality gap from the Meridian Regional integration means 22% of crew pairing and roster data records still carry the legacy Meridian identifier scheme instead of the mainline standard.,Technical debt is low (chiefly the original 2016-era codebase); functional adoption by crew schedulers is high; governance maturity is well-established pending a documented data steward assignment.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,14,APP-0013,synthetic-demo,753afecc56c5e08881dbf2c88db63ec7b2c719620d4daa7fe14f9efcb8923543,enriched_dense_synthetic_generation_2026_07,none,SYS-a796b54024,mainline;regional,middle,1,7898000,386,6,already_cloud,no,
skyharbor-air,Crew Legality & FAR117 Tracking,COTS,Core Crew Platform,Crew Operations,enterprise,private_cloud,SkyHarbor Private Cloud — DC-East VMware Cluster,current,tier1,SVP Crew Operations,VP Flight & Crew Systems,Jeppesen (Boeing Digital Aviation),duty time; rest requirements; qualification currency,19,current_state,"Processes roughly 74,996 legality checks at peak, up 38% YoY as crew schedulers lean on it more heavily during year-end close; 3,049 named users across the Dallas-Fort Worth (DFW) hub.","the user interface has not been modernized since the original implementation, slowing crew schedulers down; crew schedulers have raised it repeatedly in operational reviews, and it worsens noticeably during year-end close.","A phased retirement in favor of the enterprise system of record is underway, targeting completion in FY27; 38% complete as of this intake.","duty-time and rest-rule data is well-governed for production use, though historical records prior to 2022 lack consistent cost-center tagging.","Adoption is high among crew schedulers; governance is well-established with VP Flight & Crew Systems as the named accountable owner; technical debt is elevated and actively being paid down, concentrated in the reporting layer.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,15,APP-0014,synthetic-demo,c3e6da27bb11279d5b67d76455ba1b28946445b3d5bc036e0417e24cd9f2cef2,enriched_dense_synthetic_generation_2026_07,none,SYS-4af29d8b25,mainline;regional,middle,1,7898000,1067,3,already_cloud,no,
skyharbor-air,Fatigue Risk Management System,COTS,Core Crew Platform,Crew Operations,enterprise,saas,Vendor SaaS,legacy_stable,tier2,SVP Crew Operations,VP Flight & Crew Systems,Jeppesen (Boeing Digital Aviation),fatigue risk scores; roster fatigue modeling output,6,current_state,"61,297 fatigue risk assessments processed monthly by this segment/module, growing 5% YoY as the Meridian Regional integration expands its footprint.","This module still reconciles against AIMS Crew Pairing & Rostering through a batch job rather than real time, so the legacy file-format handoff with AIMS Crew Pairing & Rostering requires manual reformatting.","VP Flight & Crew Systems plans a UX modernization for this segment in the next 18 months, sequenced after the higher-priority modules.",A residual data quality gap from the Meridian Regional integration means 5% of fatigue-model scoring data records still carry the legacy Meridian identifier scheme instead of the mainline standard.,"Adoption is high among crew schedulers; governance is developing with VP Flight & Crew Systems as the named accountable owner; technical debt is concentrated but manageable, concentrated in the batch scheduling logic.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,16,APP-0015,synthetic-demo,4d17f75076a34544ceb7205dc420c8acee8d6d050e68ed2d933a4159ea2f6ca5,enriched_dense_synthetic_generation_2026_07,none,SYS-c0cf4aea31,mainline;regional,middle,1,3949000,281,7,already_cloud,yes,
skyharbor-air,CrewPortal Self-Service Mobile App,Custom,Crew Self-Service,Crew Operations,enterprise,aws,AWS Production Workload Account — us-east-1,current,tier2,SVP Crew Operations,VP Flight & Crew Systems,,crew trip trades; per diem status; layover logistics,14,current_state,"Handles 37 app sessions monthly with a 7% YoY growth trend, driven by the shift to direct/NDC channels; concurrent flight attendants and pilots peaks near 8,934.","Known constraint: peak-load timeouts occur during spring break travel when concurrent sessions exceed 8,934. Root cause has been traced to AIMS Crew Pairing & Rostering integration timing, not yet remediated.","VP Flight & Crew Systems has proposed migration to the cloud-hosted successor platform for late FY27, contingent on FY budget approval not yet finalized.","crew self-service trade and per-diem data completeness is strong (~7%), but cross-reference accuracy against AIMS Crew Pairing & Rostering has not been formally measured.",Technical debt is moderate (chiefly hard-coded station configuration); functional adoption by flight attendants and pilots is moderate; governance maturity is well-established pending a completed architecture review.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,17,APP-0016,synthetic-demo,9fe42e5b3e09ba82e50c7c575ef2eb78b6aec543917f3eeaef0c1413f5b4c3ab,enriched_dense_synthetic_generation_2026_07,none,SYS-f8c5a05ef0,enterprise;loyalty;mainline;mro;regional,back;front;middle,1,3949000,272,3,rehost_candidate,no,
skyharbor-air,Crew Training Records / LMS,SaaS,Crew Compliance,Crew Operations,enterprise,saas,Vendor SaaS,current,tier2,SVP Crew Operations,VP Flight & Crew Systems,,training completion records; recurrent certification status,8,current_state,"35 licensed seats, 4,345 monthly active users (25% adoption), used primarily by crew training records specialists in the London Heathrow (LHR) station.",known data quality issues in the training completion and certification data feed require manual scrubbing before crew training records specialists can trust the output; adoption has plateaued below target because crew training records specialists default back to email/spreadsheets for edge cases.,Renewal in FY27 is an opportunity to evaluate integration of upstream real-time data feeds; no formal decision yet.,"training completion and certification data fields are largely complete, but 25% of records show stale cost-center values older than 4345 days.","Informal governance maturity — VP Flight & Crew Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at growing but below target among crew training records specialists. Technical debt is concentrated but manageable.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,18,APP-0017,synthetic-demo,bf5d1c9ea45433d8513ea2beebd6cc94b8ae5415e0c207a758424d9c18670b14,enriched_dense_synthetic_generation_2026_07,none,SYS-fd82d75e2d,mainline;regional,middle,1,3949000,143,4,already_cloud,no,
skyharbor-air,Crew Payroll Interface,Custom,Crew Compliance,Crew Operations,enterprise,on_premise,DC-East Primary Data Center,current,tier2,SVP Crew Operations,VP Flight & Crew Systems,,flight pay hours; per diem; union pay-rule calculations,5,current_state,"This module carries 19 payroll batch runs/day, a 29% share of total platform throughput, used by 247 crew schedulers concentrated in the Miami (MIA) cargo hub.","mobile/offline connectivity drops at the Miami (MIA) cargo hub, forcing a paper or manual fallback specifically within this segment; the enterprise-wide platform team has this on the FY27 backlog but it is not yet funded.","This module is in scope for a phased module rollout alongside the broader platform program, targeted for H1 FY27.","crew pay-hour and per-diem data completeness is strong (~29%), but cross-reference accuracy against Workday Payroll has not been formally measured.","Adoption is growing but below target among crew schedulers; governance is well-established with VP Flight & Crew Systems as the named accountable owner; technical debt is elevated and actively being paid down, concentrated in the original 2016-era codebase.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,19,APP-0018,synthetic-demo,3a533fba0cc8d34233ced90b0d6fa02a6c2a6eb0005f7f8c04fcfdcb35bcec51,enriched_dense_synthetic_generation_2026_07,none,SYS-f909f0285c,mainline;regional,middle,1,3949000,283,5,refactor_required,no,
skyharbor-air,Crew Hotel & Ground Transport Logistics Tool,SaaS,Crew Self-Service,Crew Operations,regional,saas,Vendor SaaS,current,tier3,SVP Crew Operations,VP Flight & Crew Systems,,hotel bookings; ground transport dispatch,4,current_state,"8,259 licensed seats, 4,273 monthly active users (35% adoption), used primarily by crew schedulers in the Chicago (ORD) hub.","Integration with AIMS Crew Pairing & Rostering is one-directional, so duplicate manual data entry between this system and AIMS Crew Pairing & Rostering.",Renewal in FY27 is an opportunity to evaluate migration to the cloud-hosted successor platform; no formal decision yet.,"hotel and transport booking data completeness is strong (~35%), but cross-reference accuracy against AIMS Crew Pairing & Rostering has not been formally measured.",Technical debt is significant (chiefly custom modifications that block vendor upgrades); functional adoption by crew schedulers is strong at hub stations but weak at outstations; governance maturity is developing pending a formal change-control board.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,20,APP-0019,synthetic-demo,18d4e7fd3a9023125df21f41bd40c7a12a1010fb7edf7658c6da2bdeddae6bb6,enriched_dense_synthetic_generation_2026_07,none,SYS-1d6ae3c722,mainline;regional,middle,1,1880000,31,4,already_cloud,no,
skyharbor-air,Meridian Legacy Crew Scheduler,Legacy,Core Crew Platform (M&A-inherited),Crew Operations,regional,on_premise,"Denver, CO — former Meridian data center (co-lo)",sunset_planned,tier2,Regional CIO — Meridian Regional Integration,Meridian Regional Technology Office,"Meridian Regional Airways (legacy vendor estate, novated)",Meridian crew roster; legacy qualification records,7,current_state,"Small but sticky footprint: an estimated 36 legacy roster computations/month, used by 2,964 Meridian Regional crew schedulers in the Miami (MIA) cargo hub who have not migrated to the sanctioned successor tool.","No formal support contract; mobile/offline connectivity drops at the Miami (MIA) cargo hub, forcing a paper or manual fallback, and the one SME who understands it is nearing retirement.","Slated for cutover onto AIMS Crew Pairing & Rostering by FY27, but not yet funded or resourced.","Meridian crew roster data completeness is strong (~28%), but cross-reference accuracy against AIMS Crew Pairing & Rostering has not been formally measured.",Technical debt is elevated and actively being paid down (chiefly the batch scheduling logic); functional adoption by Meridian Regional crew schedulers is moderate; governance maturity is fragmented across the Meridian and mainline organizations pending a signed-off ownership RACI.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,low,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,21,APP-0020,synthetic-demo,749d7b1fcfb2db68b5e1dab0968b9f4788ef3651ef30815c7e556d7cb981f8be,enriched_dense_synthetic_generation_2026_07,none,SYS-bd6f464548,cargo;enterprise;mainline;regional,back;middle,1,3949000,193,9,rehost_candidate,yes,
skyharbor-air,JetPlan Flight Planning,COTS,Core Flight Ops Platform,Flight Operations,enterprise,saas,Jeppesen vendor-hosted,current,tier1,SVP Flight Operations,VP Flight & Crew Systems,Jeppesen (Boeing Digital Aviation),flight plans; fuel load calculations; route optimization,24,current_state,"Processes roughly 6 flight plans at peak, up 37% YoY as flight dispatchers lean on it more heavily during the winter holiday period; 5,313 named users across the Miami (MIA) cargo hub.","batch-window latency causes data to be up to 3 hours stale during peak periods; flight dispatchers have raised it repeatedly in operational reviews, and it worsens noticeably during the winter holiday period.","A phased consolidation onto the enterprise standard platform is underway, targeting completion in H2 FY27; 37% complete as of this intake.","flight plan and fuel data is well-governed for production use, though historical records prior to 2022 lack consistent last-updated timestamp tagging.","Well-established governance maturity — VP Flight & Crew Systems owns the platform, but a formal RACI for data stewardship is still pending. Adoption sits at growing but below target among flight dispatchers. Technical debt is moderate.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,22,APP-0021,synthetic-demo,a818fed32eefb2686e16edb1d23d7f72c80fb6d7c72a03a8bbb2d3ef31d17a2e,enriched_dense_synthetic_generation_2026_07,none,SYS-02ebd3dfad,enterprise;mainline;mro;regional,back;middle,1,7898000,574,3,already_cloud,no,
skyharbor-air,IROPS Recovery Cockpit,Custom,Operations Control,Flight Operations,enterprise,aws,AWS Production Workload Account — us-east-1,legacy_stable,tier1,SVP Flight Operations,VP Flight & Crew Systems,,disruption events; recovery scenario models; crew/aircraft reassignment recommendations,32,current_state,"Sustains 25,725 recovery recommendations generated/day in steady state and spikes to 4,415/day during the annual schedule change cutover, with flight dispatchers and duty managers numbering roughly 3,251 active users.","the user interface has not been modernized since the original implementation, slowing flight dispatchers and duty managers down, which forces flight dispatchers and duty managers into a manual workaround roughly 14 times per week.","Roadmap calls for expanding AI-assisted recovery scenario generation beyond the current single-hub pilot in FY27, owned by VP Flight & Crew Systems; business case is approved but implementation has not started.","disruption event and recovery scenario data fields are largely complete, but 30% of records show stale classification values older than 4415 days.",Technical debt is elevated and actively being paid down (chiefly hard-coded station configuration); functional adoption by flight dispatchers and duty managers is strong at hub stations but weak at outstations; governance maturity is centralized but under-resourced pending a formal change-control board.,/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,2026-07-31,medium,"Volumetric, financial, and adoption figures are illustrative synthetic estimates generated for the skyharbor-air demo enrichment, structured to mirror plausible source-system exports (ServiceNow CMDB, vendor account extracts); validate against real vendor/ITSM exports before quoting externally or promoting to production.",/Users/anand/Projects/nexus/datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,universal-standard-v3,23,APP-0022,synthetic-demo,426cb44f50ab5a8435783aeab354db895e551eecb934a837646a931a2f7efe1e,enriched_dense_synthetic_generation_2026_07,none,SYS-9a3b240231,enterprise;loyalty;mainline;mro;regional,back;front;middle,1,7898000,507,6,refactor_required,no,
