tenant_key,source_version_id,field,existing_value,incoming_value,row_ref,input_file
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-FOUNDATION funded by CHG-DATA-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#356,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-FOUNDATION funded by CHG-DATA-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#357,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-FOUNDATION funded by CHG-DATA-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#358,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-FOUNDATION funded by CHG-DATA-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#359,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-FOUNDATION funded by CHG-DATA-06 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#360,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-API-MOD funded by CHG-INT-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#361,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-API-MOD funded by CHG-INT-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#362,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-API-MOD funded by CHG-INT-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#363,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-API-MOD funded by CHG-INT-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#364,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-API-MOD funded by CHG-INT-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#365,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DEV-PRODUCTIVITY funded by CHG-INT-06 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#366,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-PHI-IAM funded by CHG-CYBER-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#367,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-PHI-IAM funded by CHG-CYBER-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#368,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-PHI-IAM funded by CHG-CYBER-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#369,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-PHI-IAM funded by CHG-CYBER-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#370,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-PHI-IAM funded by CHG-CYBER-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#371,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-EHR-CLIN funded by CHG-EHR-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#372,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-EHR-CLIN funded by CHG-EHR-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#373,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-EHR-CLIN funded by CHG-EHR-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#374,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-EHR-CLIN funded by CHG-EHR-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#375,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-EHR-CLIN funded by CHG-EHR-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#376,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-CONTACT-KNOW funded by CHG-MBR-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#377,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-CONTACT-KNOW funded by CHG-MBR-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#378,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-CONTACT-KNOW funded by CHG-MBR-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#379,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-CONTACT-KNOW funded by CHG-MBR-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#380,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-CONTACT-KNOW funded by CHG-MBR-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#381,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-FINOPS funded by CHG-CLOUD-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#382,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-FINOPS funded by CHG-CLOUD-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#383,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-FINOPS funded by CHG-CLOUD-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#384,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-FINOPS funded by CHG-CLOUD-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#385,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#386,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#387,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#388,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#389,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-AI-GOV funded by CHG-AIGOV-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#390,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-AI-GOV funded by CHG-AIGOV-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#391,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-AI-GOV funded by CHG-AIGOV-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#392,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-AI-GOV funded by CHG-AIGOV-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#393,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-MSO funded by RUN-MGS-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#394,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-MSO funded by RUN-MGS-02 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#395,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-MSO funded by RUN-MGS-03 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#396,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-MSO funded by RUN-MGS-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#397,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-MSO funded by RUN-MGS-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#398,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-MSO funded by RUN-MGS-06 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#399,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-COPILOT-ADOPT funded by RUN-WKPL-01 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#400,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-COPILOT-ADOPT funded by RUN-WKPL-04 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#401,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-SNOW-AI funded by RUN-MGS-05 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#402,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,PROG-WORKDAY-AI funded by RUN-APP-06 evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#403,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Epic Hyperspace evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#404,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Epic Clarity evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#405,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Epic Caboodle evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#406,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,On-prem SQL Server reporting marts evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#407,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Tableau reporting estate evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#408,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SAS analytics estate evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#409,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Power BI reporting estate evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#410,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Claims administration platform evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#411,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Pharmacy claims platform evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#412,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,CRM / member case management evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#413,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Contact center transcript and telephony platform evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#414,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,General ledger and close reporting evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#415,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider contract repository evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#416,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,AWS analytics foundation evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#417,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Databricks on AWS evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#418,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Epic evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#419,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Microsoft evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#420,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Tableau evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#421,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,SAS evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#422,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Outsourced analytics managed services provider evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#423,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Amazon Web Services evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#424,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Databricks evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#425,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Unified clinical + claims lakehouse value hypothesis evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#426,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Governed data foundation for AI / LLM automation value hypothesis evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#427,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Call center optimization value hypothesis evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#428,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider quality and performance value hypothesis evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#429,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,End-to-end cost transparency value hypothesis evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#430,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Payment integrity and leakage reduction value hypothesis evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#431,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Automated close and reporting value hypothesis evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#432,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Unified clinical + claims lakehouse: EMR clinical evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#433,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Unified clinical + claims lakehouse: claims evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#434,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Unified clinical + claims lakehouse: pharmacy evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#435,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Governed data foundation for AI / LLM automation: prior authorization evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#436,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Governed data foundation for AI / LLM automation: coding evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#437,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Governed data foundation for AI / LLM automation: utilization management evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#438,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Call center optimization: transcripts evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#439,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Call center optimization: CRM cases evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#440,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Call center optimization: claims status evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#441,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider quality and performance: HEDIS evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#442,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
meridian-health,SRCV-MERIDIANHEALTH-5595E5FBF827,source_name,Unified clinical + claims lakehouse synthetic evidence bundle,Provider quality and performance: STAR evidence resolver,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv#443,datasets/tenant-inputs/active/meridian-health/current/13_evidence_sources.csv
