tenant_key,source_system,source_object,source_record_id,extract_job_id,extract_timestamp,as_of_date,contract_id,document_id,concept_ref,source_page,span_start,span_end,extracted_text,extraction_method,confidence,conflict_group_id,review_state,row_hash
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER,side_letter_exception_log.legal-review-state,3,320,390,"Legal review state is preserved as accepted, disputed, or unresolved; unresolved items block action/value gates.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,5642e03b3d3c671353eae742a9fe8fc57a74a094633fc2283d4d5f7808fbc1d1
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-FIN-BPO-001,DOC-MER-CTR-FIN-BPO-001-SIDE-LETTER,side_letter_exception_log.conflict-group,4,420,490,"Conflict group MER-CTR-FIN-BPO-001-CG-01 links fact assertions, reviewer decisions, and blocked cube measures.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,4b316f9a9f6fd0f97ebb07f0bbc2b09e37ccbc4934055087695954954b8ed858
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-MSA-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-MSA,master_services_agreement.precedence-and-change-control,1,120,190,"The MSA controls unless an executed amendment names MER-CTR-SC-BPO-001, the clause number, the affected service tower, and the superseded document ID. Side letters cannot change price, SLA, notice, security, or termination rights without that explicit amendment reference.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,b63f77d620d11af977d018cb2f467a71ec8f94e5e3ca16eb07fefd0b9f518b78
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-MSA-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-MSA,master_services_agreement.audit-and-records,2,220,290,"ProcureHealth Services LLC must retain CLM, AP, PO, SLA, case, transition, and control evidence at native source-system grain for seven years and produce extract IDs within ten business days.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,1a892b50699bb90552c4f6fcb35c239f41ee7740ca52d01cf58a430b867834c5
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-MSA-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-MSA,master_services_agreement.termination-and-step-in,3,320,390,"Meridian may terminate for uncured material breach, missed transition gates, repeated control failure, or unresolved data-access violations. Step-in rights attach to requisitions and PO conversion continuity events.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,6182628b003aad49e0cf8fd0f1b012b3f21d4a21fba203ad3f6d9aef4058c710
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-MSA-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-MSA,master_services_agreement.confidentiality-and-data-use,4,420,490,"Supplier may process Meridian data only for contracted services and must preserve owner, source system, source row, location, and subprocessor lineage for every handoff.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,4ff629c31e2bf9cce1b9be906e59ee9c7760808e99bb9ebbdd3404e31e81f105
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SOW-CORE-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-CORE,statement_of_work_core.in-scope-services,1,120,190,"In-scope services cover requisitions, PO conversion, invoice exceptions, and vendor master; each service has a retained owner, supplier owner, system of record, volume baseline, and handoff gate.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,020459e7a7b1b209996d26b2c24b20b09fda08b92f74c0623a09784e13761ff2
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SOW-CORE-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-CORE,statement_of_work_core.out-of-scope-work,2,220,290,"Clinical judgement, policy exception approval, final finance signoff, employment decisions, and vendor award decisions remain retained Meridian responsibilities.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,2e576696e69838a33769d99870be34e8e258c94067de7d199bbef0c30a6e42ee
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SOW-CORE-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-CORE,statement_of_work_core.delivery-locations,3,320,390,"Delivery may occur from hospital supply desk, P2P command center, retained sourcing desk only when role, data class, and access-control evidence are approved.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,c2f4a2c3300832bbe21415a210df2a49ddc490a54716342ad20285b6d7289b92
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SOW-CORE-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-CORE,statement_of_work_core.governance-cadence,4,420,490,"Weekly operations review and monthly commercial review must reconcile scope, backlog, SLA, invoice, staffing, transition issue, and control-exception data.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,c535fc37782699f84a95011eec701ab60fba58c027583612be5951cb42feadd7
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS,service_operations_schedule.native-operational-grain,1,120,190,"Coupa / ERP P2P exports must preserve source record, case/process ID, period, queue, owner, status, touch count, rework flag, cycle time, and quality disposition.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,1189b937b561897d43876e8a493ae488b19dffb0ab93381603b8126c04bec67a
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS,service_operations_schedule.workload-baseline,2,220,290,The baseline uses six monthly periods ending 2027-06-30; generated rows carry formula notes and are not client truth.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,299dd982879540e41def43c3d8707fb73690c1d79e28d10218f29c8306bfa9b0
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS,service_operations_schedule.retained-organization,3,320,390,"Meridian retains policy authority, exception approval, business-rule stewardship, compliance review, and Finance value confirmation.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,1709d260b76d4da9aabd2757854dab3acb02a405de8ea28fe767a2d1eb8b69d3
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SOW-OPERATIONS,service_operations_schedule.operational-handoffs,4,420,490,Supplier handoffs must cite case IDs and responsible role before work can be measured or priced.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,e52046fc14f750868ef4d9fa12699470a0aca7137c7d1ba2c3281f8b459fd75c
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.service-level-definitions,1,120,190,"Primary KPIs are requisitions cycle time, PO conversion accuracy, invoice exceptions backlog age, and vendor master first-pass quality with metric definitions tied to native exports.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,41ab299e0b61351e0ef224eceaae44af09999af9de73d0641a7a11601951860c
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.fee-base,2,220,290,"Monthly fee base excludes taxes, pass-throughs, transition charges, and disputed one-time items. Credits use the current operative pricing line for the service tower.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,3d75607794c0c978207ae9605dbacdbd93b62c7d4088e9246c16b0171218071b
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.exclusions,3,320,390,"Client-caused dependency holds, policy freezes, force majeure, and approved transition blackouts are excluded only when evidenced by issue IDs.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,752dd8d3c58399e893fa224c0ae6230283f42070323485ce6c74ca6bab6b32e8
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SLA-SCHEDULE,service_level_kpi_schedule.claim-window,4,420,490,"Claims are due by day fifteen of the following month and must include breach row ID, supplier responsibility state, fee base, and reviewer decision.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,5097c1109974d0377cad2c9ecea91fc4bd702345aca9165d30f51e0e5ca34ce3
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.rate-card,1,120,190,"Rates include FTE/month, transaction, outcome, transition fee, retained-cost offset, volume band, UOM, effective period, and operative/superseded state.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,16ee395e6280f2b114c0f789e55bc00894b88c2aed12ceb837777c6dda50ae1a
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.volume-bands,2,220,290,"Bands reset monthly by service tower. Minimum commitments may not be blended across requisitions, PO conversion, invoice exceptions, and vendor master.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,43c524d98fb9d18e46df045068e47aa81c068a9ba10eb395e5e8da2f166b6a0e
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.uplift-and-cola,3,320,390,Annual uplift is capped at 3.5 percent after the first twelve months unless the renewal quote lowers the commercial baseline.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,0d0419d7173a7773de1ea61dd1ed0cad90d214f235b2bcda911b22c827bd31f3
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-PRICING-EXHIBIT,pricing_rate_card_exhibit.value-treatment,4,420,490,"Avoided, recoverable, negotiated, and finance-confirmed value are separate measures; unresolved conflicts block action and value claims.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,bad3d802e1316f2b25244ae5c735ef7c24256b6f7ac2cde369a6547a1479eac9
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-AMEND-001-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-001,change_order_pricing_amendment.pricing-supersession,1,120,190,"This amendment supersedes the initial pricing exhibit only for listed service towers, UOMs, effective dates, and pricing line IDs.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,0539d886fa60f4960dd5ab70aa71ef5bbe64aea54953d3517e51d03b1d7fbdcf
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-AMEND-001-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-001,change_order_pricing_amendment.changed-rates,2,220,290,requisitions and PO conversion move to current rates from 2027-01-01; AP variance recovery requires invoice line evidence and reviewer decision.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,967333059e1d8cd80cee2789f30ce4e9ebf9a19f47452d39620112e79cb89d4e
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-AMEND-001-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-001,change_order_pricing_amendment.approvals,3,320,390,"Procurement, Finance, service owner, and Legal approvals are required before vendor outreach references this amendment.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,99d88637cbe7fd27ca94457680783902737963361724fd27a58a145e8fb7bcf6
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-AMEND-001-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-001,change_order_pricing_amendment.conflict-handling,4,420,490,"If AP, CLM, and pricing rows disagree, the conflict remains unresolved until a reviewer accepts a source-of-record decision.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,684828996075dff1b6f8b580f5913e078abbfbea38f9da4bee7e30564a78cede
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-AMEND-002-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-002,scope_change_amendment.scope-supersession,1,120,190,"This amendment modifies scope for invoice exceptions and vendor master, but does not add unlisted locations, subprocessors, or systems.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,fc9ad0286056148912dc1a46bbc16427d6d040e6ef35b4e58e2517c274a74b8a
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-AMEND-002-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-002,scope_change_amendment.systems-and-interfaces,2,220,290,Supplier obligations attach to Coupa / ERP P2P and named workflow exports only; folder labels or contract family names are not evidence.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,0c870789dfdbf057ea0d26aba6887ea9913227dc645fc2ece00ba8414143fcad
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-AMEND-002-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-002,scope_change_amendment.retained-work,3,320,390,Retained Meridian work cannot be silently priced as vendor work; transition-cost and retained-cost rows must stay separate.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,c40163345b81bd059ff66edc2d95c5ed20a5b41d26726fb0666ad6c2c31d9733
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-AMEND-002-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-AMEND-002,scope_change_amendment.operational-acceptance,4,420,490,"Acceptance requires baseline, SLA, invoice, transition, risk/control, and Finance realization rows to reconcile.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,13bddbf104c6b3b113142365f4decc716f38f0bddbd8ff9c3b398bb71ab4d730
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN,transition_plan.wave-plan,1,120,190,"Waves cover discovery, design, knowledge transfer, pilot, cutover, stabilization, and exit-readiness with milestone IDs and acceptance gates.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,b8b13d734509bec5dde0c88d62bd3b5ffe49e006b811eb4b38f0421e7c561ec1
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN,transition_plan.knowledge-transfer,2,220,290,"KT artifacts include runbooks, recordings, access matrices, exception playbooks, outstanding risks, and retained-owner acceptance.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,a5e840e1b5abcde532207356a84517b7b993991b25330dc059b01b8e2e5d9abc
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN,transition_plan.stabilization,3,320,390,"Stabilization requires two consecutive green months for SLA, quality, backlog, access controls, and invoice accuracy.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,603bf5bac3576b755a534de0b38ef0b425eedc943502ecad7f619520dcf5b01d
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-TRANSITION-PLAN,transition_plan.exit-and-step-in,4,420,490,"Exit assistance includes data return, open-case handoff, role mapping, supplier access removal, and step-in operating procedures.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,551ddd79db5ec9d95b4d7e388584c764008cc632f930f6c66c978547487108fb
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL,security_control_schedule.data-access,1,120,190,"Access is least-privilege, role-based, location-scoped, and recertified monthly. Employee, patient-adjacent, finance, supplier, and invoice data are separate classes.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,f3a7154bacbcddd4a34b0a0d4c14d388f7e2f7a65312ddf544837e4db5fc37b0
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL,security_control_schedule.control-evidence,2,220,290,"SOC2/ISO/HITRUST or equivalent control evidence must map to process, system, location, subprocessor, and exception owner.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,c16cdff89bae93ae9e9277d9919bdada1440b3483237452f68d29e0574d2c9ce
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL,security_control_schedule.segregation-of-duties,3,320,390,Supplier maker/checker and Meridian approval responsibilities must be separated for PO conversion and invoice exceptions.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,dac240e12d88b060f14db6c2592686dd6a7f91108dee2ad6c32beb7bd9767543
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SECURITY-CONTROL,security_control_schedule.incident-notice,4,420,490,Material control or security incident notice is due within seventy-two hours of confirmation and blocks award/value gates until reviewed.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,734f184af0159bbeabdd58d6f1a774bfdef198f223b6347023a0aa1805dbcc86
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.notice-date,1,120,190,"The notice deadline is 2029-06-30; any Source event must show owner, delivery receipt, legal position, and renewal assumption before vendor outreach.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,3f57951a0f1eda1354dc17f03aef4267cae1485b85a0a7a88c7ef78738133e63
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL-02,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.renewal-evidence,2,220,290,"Renewal quote rows must preserve quote ID, rate, UOM, volume band, assumptions, exceptions, and response date.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,8c467f6c77d3ecec88b67930b2a55f03768f9741a68a9d47d1dbb75010a2800f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL-03,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.termination-rights,3,320,390,"Termination rights depend on unresolved breach, transition failure, control exceptions, and approved retained operating model.",synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,1ec39674915f02d3db0a350d2adae70e492d88e027650d4dbd2000aff8743a27
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL-04,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-NOTICE-RENEWAL,renewal_notice_termination_evidence.decision-gate,4,420,490,No live-client claim or vendor instruction is approved by this synthetic package.,synthetic_role_specific_page_span_markdown_equivalent,0.93,,accepted_synthetic_fixture,ce6b0ecd3c0e0f4d88819234ca519502cbcb022392093e3110074bac10fd434f
meridian-health,Synthetic document extraction pipeline,markdown_pdf_equivalent_clause_extract,CLAUSE-DOC-MER-CTR-SC-BPO-001-SIDE-LETTER-01,extract-meridian-clauses-001,2026-08-11T23:45:00Z,2027-06-30,MER-CTR-SC-BPO-001,DOC-MER-CTR-SC-BPO-001-SIDE-LETTER,side_letter_exception_log.exception-log,1,120,190,"The side letter records exceptions for MER-CTR-SC-BPO-001; it does not supersede pricing, SLA, security, notice, or transition terms without amendment linkage.",synthetic_role_specific_page_span_markdown_equivalent,0.93,CONFLICT-MER-CTR-SC-BPO-001-CG-01,accepted_synthetic_fixture,06ecc8a85e833bea63eb8016e69ff24fa7fee82bba8a280bd3b997f187cf1dd0
