file,line,schema,table,full_table_name,sunset_status,classification_reason,next_action,owner_to_confirm,live_readback_required,parity_target,deletion_authorization_required
supabase/migrations/20260723100000_deliverable_lifecycle_events.sql,59,public,deliverable_lifecycle_events,public.deliverable_lifecycle_events,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,77,public,pricing_taxonomy_versions,public.pricing_taxonomy_versions,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,113,public,pricing_model_versions,public.pricing_model_versions,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,137,public,pricing_towers,public.pricing_towers,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,163,public,pricing_capabilities,public.pricing_capabilities,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,193,public,pricing_role_families,public.pricing_role_families,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,220,public,pricing_seniority_levels,public.pricing_seniority_levels,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,248,public,pricing_roles,public.pricing_roles,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,302,public,pricing_role_aliases,public.pricing_role_aliases,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,346,public,pricing_provider_level_aliases,public.pricing_provider_level_aliases,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,376,public,pricing_rate_bands,public.pricing_rate_bands,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,411,public,pricing_provider_classes,public.pricing_provider_classes,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,440,public,pricing_providers,public.pricing_providers,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,464,public,pricing_delivery_locations,public.pricing_delivery_locations,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723234500_pricing_rate_cards_client_profiles_v1.sql,54,public,pricing_rate_cards,public.pricing_rate_cards,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723234500_pricing_rate_cards_client_profiles_v1.sql,115,public,pricing_rate_card_lines,public.pricing_rate_card_lines,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723234500_pricing_rate_cards_client_profiles_v1.sql,159,public,pricing_client_profiles,public.pricing_client_profiles,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723234500_pricing_rate_cards_client_profiles_v1.sql,187,public,pricing_client_profile_values,public.pricing_client_profile_values,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723234500_pricing_rate_cards_client_profiles_v1.sql,211,public,pricing_technology_cost_defaults,public.pricing_technology_cost_defaults,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723234500_pricing_rate_cards_client_profiles_v1.sql,240,public,pricing_estimate_snapshots,public.pricing_estimate_snapshots,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723235500_pricing_effort_engine_v1.sql,88,public,pricing_archetypes,public.pricing_archetypes,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723235500_pricing_effort_engine_v1.sql,114,public,pricing_activity_packs,public.pricing_activity_packs,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723235500_pricing_effort_engine_v1.sql,155,public,pricing_effort_drivers,public.pricing_effort_drivers,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723235500_pricing_effort_engine_v1.sql,195,public,pricing_effort_rules,public.pricing_effort_rules,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723235500_pricing_effort_engine_v1.sql,245,public,pricing_activity_role_mix,public.pricing_activity_role_mix,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723235500_pricing_effort_engine_v1.sql,278,public,pricing_archetype_activity_map,public.pricing_archetype_activity_map,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723235500_pricing_effort_engine_v1.sql,316,public,pricing_range_policies,public.pricing_range_policies,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260723235500_pricing_effort_engine_v1.sql,352,public,pricing_agent_costs,public.pricing_agent_costs,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260724010000_pricing_estimates_moves_workflow_v1.sql,90,public,pricing_estimates,public.pricing_estimates,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260724010000_pricing_estimates_moves_workflow_v1.sql,157,public,pricing_estimate_inputs,public.pricing_estimate_inputs,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260724010000_pricing_estimates_moves_workflow_v1.sql,210,public,pricing_estimate_line_items,public.pricing_estimate_line_items,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260725160000_home_knowledge_v4_quality_governance.sql,35,public,home_knowledge_v4_job_runs,public.home_knowledge_v4_job_runs,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260725190000_source_vendor_proposal_facts.sql,44,public,source_vendor_proposal_facts,public.source_vendor_proposal_facts,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260725190000_source_vendor_proposal_facts.sql,107,public,source_vendor_proposal_fact_reviews,public.source_vendor_proposal_fact_reviews,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,92,operations,run,operations.run,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,115,operations,checkpoint,operations.checkpoint,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,130,source_registry,source,source_registry.source,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,151,source_registry,source_version,source_registry.source_version,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,168,evidence,evidence_item,evidence.evidence_item,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,190,working,entity_candidate,working.entity_candidate,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,209,working,fact_candidate,working.fact_candidate,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,228,working,relationship_candidate,working.relationship_candidate,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,248,working,quarantine_item,working.quarantine_item,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,263,knowledge,entity,knowledge.entity,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,281,knowledge,entity_alias,knowledge.entity_alias,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,295,knowledge,fact_assertion,knowledge.fact_assertion,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,312,knowledge,relationship_type,knowledge.relationship_type,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,322,knowledge,relationship_assertion,knowledge.relationship_assertion,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,344,metrics,metric_definition,metrics.metric_definition,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,358,metrics,metric_observation,metrics.metric_observation,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,377,governance,review_decision,governance.review_decision,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,390,governance,review_policy,governance.review_policy,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,402,governance,review_batch,governance.review_batch,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,428,governance,review_batch_approval,governance.review_batch_approval,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,492,governance,authority_transition,governance.authority_transition,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,506,governance,knowledge_conflict,governance.knowledge_conflict,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,520,governance,evidence_gap,governance.evidence_gap,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,535,publication,domain_publication,publication.domain_publication,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,553,publication,knowledge_baseline,publication.knowledge_baseline,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,573,publication,publication_activation,publication.publication_activation,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,588,publication,projection_version,publication.projection_version,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,611,consumption,enterprise_brief_v1,consumption.enterprise_brief_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,629,consumption,enterprise_identity_v1,consumption.enterprise_identity_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,630,consumption,executive_perspective_v1,consumption.executive_perspective_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,631,consumption,strategic_interpretation_v1,consumption.strategic_interpretation_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,632,consumption,domain_summary_v1,consumption.domain_summary_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,633,consumption,application_inventory_v1,consumption.application_inventory_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,634,consumption,technology_estate_v1,consumption.technology_estate_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,635,consumption,data_product_inventory_v1,consumption.data_product_inventory_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,636,consumption,vendor_contract_inventory_v1,consumption.vendor_contract_inventory_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,637,consumption,evidence_gap_v1,consumption.evidence_gap_v1,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,638,consumption,search_document_v1,consumption.search_document_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,639,consumption,module_knowledge_packet_v1,consumption.module_knowledge_packet_v1,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,640,consumption,source_event_summary_v1,consumption.source_event_summary_v1,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,641,consumption,source_vendor_comparison_v1,consumption.source_vendor_comparison_v1,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,642,consumption,source_pricing_comparison_v1,consumption.source_pricing_comparison_v1,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,643,consumption,source_evaluation_v1,consumption.source_evaluation_v1,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,644,consumption,source_transition_risk_v1,consumption.source_transition_risk_v1,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,646,consumption,metric_observation_v1,consumption.metric_observation_v1,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,669,consumption,relationship_node_v1,consumption.relationship_node_v1,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,689,consumption,relationship_edge_v1,consumption.relationship_edge_v1,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,714,consumption,relationship_evidence_v1,consumption.relationship_evidence_v1,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,729,consumption,consumer_reconciliation_ledger,consumption.consumer_reconciliation_ledger,HOLD_UNTIL_LIVE_READBACK,No safe static classification from name/path alone.,Inventory live writers/readers before assigning retire/keep action.,live data-plane owner,True,to be assigned after live writer/reader inventory,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,751,audit,lineage_event,audit.lineage_event,HOLD_PLATFORM_CONTROL,"Platform control, auth, audit, notification, or approval table.",Do not fold into ECL; review separately as control-plane schema.,platform/control-plane owner,True,not ECL by default; keep or migrate as control-plane schema,True
supabase/migrations/20260729015000_knowledge_publication_consumption_phase3c2e.sql,770,operations,graph_traversal_telemetry,operations.graph_traversal_telemetry,HOLD_UNTIL_ECL_CONTEXT_PARITY,"Context, graph, artifact, signal, or evidence substrate.",Map writer/reader and compare against ECL source/context/relationship/document paths before retiring.,context/retrieval owner plus ECL context owner,True,ECL source/context/document/relationship path,True
supabase/migrations/20260730120000_foundation_v2_golden_slice_core.sql,18,foundation_v2,source_releases,foundation_v2.source_releases,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260730120000_foundation_v2_golden_slice_core.sql,43,foundation_v2,source_files,foundation_v2.source_files,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260730120000_foundation_v2_golden_slice_core.sql,65,foundation_v2,source_records,foundation_v2.source_records,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
supabase/migrations/20260730120000_foundation_v2_golden_slice_core.sql,89,foundation_v2,source_field_values,foundation_v2.source_field_values,REPLACE_WITH_ECL_PROJECTION,Product-specific or product-read-model table.,Rebuild as ECL projection/cube or compatibility bridge after parity and browser proof.,product owner plus ECL projection owner,True,ECL projection or cube,True
