id,object_type,source_layer,tenant_id,client_key,source_basis,confidence_level,retrievability,agent_readiness_status,compatible
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0053,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0054,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0055,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0056,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0057,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0058,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0059,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0060,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0061,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0062,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0063,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0064,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0065,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0066,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0067,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0068,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0069,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0070,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0071,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0072,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0073,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0074,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0075,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0076,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0077,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0078,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0079,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0080,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0081,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0082,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0083,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0084,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0085,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0086,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0087,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0088,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0089,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0090,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0091,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0092,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0093,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0094,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0095,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0096,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0097,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0098,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0099,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0100,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0101,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0102,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0103,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0104,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0105,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0106,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0107,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0108,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0109,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0110,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0111,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0112,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0113,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0114,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0115,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0116,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0117,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0118,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0119,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0120,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0121,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0122,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0123,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0124,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0125,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0126,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0127,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0128,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0129,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0130,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0131,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0132,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0133,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0134,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0135,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0136,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0137,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0138,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0139,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0140,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0141,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0142,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0143,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0144,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0145,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0146,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0147,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0148,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0149,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0150,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0151,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0152,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0153,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0154,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0155,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0156,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0157,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0158,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0159,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0160,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0161,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0162,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0163,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0164,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0165,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0166,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0167,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0168,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0169,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0170,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0171,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0172,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0173,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0174,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0175,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0176,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0177,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0178,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0179,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0180,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0181,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,medium,committed_not_indexed,committed_not_indexed,yes
governed:fact:17_managed_services_scope:MER-SA07-17_MANAGED_SERVICES_SCOPE-0182,context_fact,tenant_context,meridian-health,meridian-health,synthetic_executive_interview_evidence,high,committed_not_indexed,committed_not_indexed,yes
