gap_id,category,severity,description,source_file,source_record_id,source_fact_id,evidence_id,recommended_next_evidence
gap:195700,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-0021,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:195800,source_or_evidence_gap,medium,"AHT, FCR, transfer, CSAT, and QA baselines required",11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-0022,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:195900,risk_or_control_gap,medium,No AI Assist production usage exists yet,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-0022,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:196000,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-0022,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:196100,source_or_evidence_gap,medium,"Budget, program, and benefits ledger ties required",11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-0023,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:196200,risk_or_control_gap,medium,AI spend is embedded across platforms,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-0023,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:196300,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-0023,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:196400,source_or_evidence_gap,medium,FP&A validation and usage extracts required,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9019,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:196500,risk_or_control_gap,medium,AI spend can look adopted without released value,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9019,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:196600,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9019,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:196700,source_or_evidence_gap,medium,"Approved business case, baseline, and PHI controls required",11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9020,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:196800,risk_or_control_gap,medium,platform spend could be mistaken for AI Assist funding,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9020,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:196900,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9020,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:197000,source_or_evidence_gap,medium,"HITL, audit logging, and model-risk evidence required",11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9021,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:197100,risk_or_control_gap,medium,AI usage without audit controls creates compliance risk,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9021,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:197200,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9021,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:197300,source_or_evidence_gap,medium,"AHT, FCR, transfer, CSAT, and QA baselines required",11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9022,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:197400,risk_or_control_gap,medium,No AI Assist production usage exists yet,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9022,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:197500,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9022,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:197600,source_or_evidence_gap,medium,"Budget, program, and benefits ledger ties required",11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9023,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:197700,risk_or_control_gap,medium,AI spend is embedded across platforms,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9023,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:197800,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,11_risks_controls.csv,MER-SA07-11_RISKS_CONTROLS-9023,fact:11_risks_controls:MER-SA07-11_RISKS_CONTROLS-9023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:197900,risk_or_control_gap,medium,No certified medallion architecture,12_relationships.csv,MER-V3-0001,fact:18_operational_process_evidence:MER-V3-0001,MER-V3-EVID-0170,baseline_required_before_value_claim
gap:198000,risk_or_control_gap,medium,No patient/member identity spine loaded,12_relationships.csv,MER-V3-0002,fact:18_operational_process_evidence:MER-V3-0002,MER-V3-EVID-0171,baseline_required_before_value_claim
gap:198100,risk_or_control_gap,medium,Claims and pharmacy harmonization not proven,12_relationships.csv,MER-V3-0003,fact:18_operational_process_evidence:MER-V3-0003,MER-V3-EVID-0172,baseline_required_before_value_claim
gap:198200,risk_or_control_gap,medium,AWS/Databricks foundation not ready,12_relationships.csv,MER-V3-0004,fact:18_operational_process_evidence:MER-V3-0004,MER-V3-EVID-0173,baseline_required_before_value_claim
gap:198300,risk_or_control_gap,medium,No formal data governance,12_relationships.csv,MER-V3-0005,fact:18_operational_process_evidence:MER-V3-0005,MER-V3-EVID-0174,baseline_required_before_value_claim
gap:198400,risk_or_control_gap,medium,No certified semantic layer,12_relationships.csv,MER-V3-0006,fact:18_operational_process_evidence:MER-V3-0006,MER-V3-EVID-0175,baseline_required_before_value_claim
gap:198500,risk_or_control_gap,medium,No AI audit trail evidence,12_relationships.csv,MER-V3-0007,fact:18_operational_process_evidence:MER-V3-0007,MER-V3-EVID-0176,baseline_required_before_value_claim
gap:198600,risk_or_control_gap,medium,Data quality rules not loaded,12_relationships.csv,MER-V3-0008,fact:14_metrics_outcomes:MER-V3-0008,MER-V3-EVID-0177,baseline_required_before_value_claim
gap:198700,risk_or_control_gap,medium,Transcript governance not loaded,12_relationships.csv,MER-V3-0009,fact:14_metrics_outcomes:MER-V3-0009,MER-V3-EVID-0178,baseline_required_before_value_claim
gap:198800,risk_or_control_gap,medium,Real-time integration not proven,12_relationships.csv,MER-V3-0010,fact:14_metrics_outcomes:MER-V3-0010,MER-V3-EVID-0179,baseline_required_before_value_claim
gap:198900,risk_or_control_gap,medium,Intent taxonomy not certified,12_relationships.csv,MER-V3-0011,fact:14_metrics_outcomes:MER-V3-0011,MER-V3-EVID-0180,baseline_required_before_value_claim
gap:199000,risk_or_control_gap,medium,Member identity linkage not proven,12_relationships.csv,MER-V3-0012,fact:14_metrics_outcomes:MER-V3-0012,MER-V3-EVID-0181,baseline_required_before_value_claim
gap:199100,risk_or_control_gap,medium,Measure logic fragmented across BI tools,12_relationships.csv,MER-V3-0013,fact:14_metrics_outcomes:MER-V3-0013,MER-V3-EVID-0182,baseline_required_before_value_claim
gap:199200,risk_or_control_gap,medium,Attribution ownership not proven,12_relationships.csv,MER-V3-0014,fact:14_metrics_outcomes:MER-V3-0014,MER-V3-EVID-0183,baseline_required_before_value_claim
gap:199300,risk_or_control_gap,medium,Provider contract linkage not certified,12_relationships.csv,MER-V3-0015,fact:14_metrics_outcomes:MER-V3-0015,MER-V3-EVID-0184,baseline_required_before_value_claim
gap:199400,risk_or_control_gap,medium,Near-real-time quality layer not proven,12_relationships.csv,MER-V3-0016,fact:14_metrics_outcomes:MER-V3-0016,MER-V3-EVID-0185,baseline_required_before_value_claim
gap:199500,risk_or_control_gap,medium,Provider contract terms not digitized in governed form,12_relationships.csv,MER-V3-0017,fact:14_metrics_outcomes:MER-V3-0017,MER-V3-EVID-0186,baseline_required_before_value_claim
gap:199600,risk_or_control_gap,medium,Claims and GL calendar alignment not proven,12_relationships.csv,MER-V3-0018,fact:14_metrics_outcomes:MER-V3-0018,MER-V3-EVID-0187,baseline_required_before_value_claim
gap:199700,risk_or_control_gap,medium,Cost allocation rules not loaded,12_relationships.csv,MER-V3-0019,fact:14_metrics_outcomes:MER-V3-0019,MER-V3-EVID-0188,baseline_required_before_value_claim
gap:199800,risk_or_control_gap,medium,Margin semantic model not certified,12_relationships.csv,MER-V3-0020,fact:14_metrics_outcomes:MER-V3-0020,MER-V3-EVID-0189,baseline_required_before_value_claim
gap:199900,risk_or_control_gap,medium,Rules and model lineage not governed,12_relationships.csv,MER-V3-0021,fact:14_metrics_outcomes:MER-V3-0021,MER-V3-EVID-0190,baseline_required_before_value_claim
gap:200000,risk_or_control_gap,medium,Provider entity resolution not proven,12_relationships.csv,MER-V3-0022,fact:14_metrics_outcomes:MER-V3-0022,MER-V3-EVID-0191,baseline_required_before_value_claim
gap:200100,risk_or_control_gap,medium,Investigation workflow evidence not loaded,12_relationships.csv,MER-V3-0023,fact:14_metrics_outcomes:MER-V3-0023,MER-V3-EVID-0192,baseline_required_before_value_claim
gap:200200,risk_or_control_gap,medium,Recovery realization tracking not loaded,12_relationships.csv,MER-V3-0024,fact:14_metrics_outcomes:MER-V3-0024,MER-V3-EVID-0193,baseline_required_before_value_claim
gap:200300,risk_or_control_gap,medium,Manual reporting maintenance load,12_relationships.csv,MER-V3-0025,fact:14_metrics_outcomes:MER-V3-0025,MER-V3-EVID-0194,baseline_required_before_value_claim
gap:200400,risk_or_control_gap,medium,Certified finance semantic layer not loaded,12_relationships.csv,MER-V3-0026,fact:14_metrics_outcomes:MER-V3-0026,MER-V3-EVID-0195,baseline_required_before_value_claim
gap:200500,risk_or_control_gap,medium,Close workflow integration not proven,12_relationships.csv,MER-V3-0027,fact:14_metrics_outcomes:MER-V3-0027,MER-V3-EVID-0196,baseline_required_before_value_claim
gap:200600,risk_or_control_gap,medium,Metric governance not formalized,12_relationships.csv,MER-V3-0028,fact:14_metrics_outcomes:MER-V3-0028,MER-V3-EVID-0197,baseline_required_before_value_claim
gap:200700,source_or_evidence_gap,medium,FP&A validation and usage extracts required,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0019,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:200800,risk_or_control_gap,medium,AI spend can look adopted without released value,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0019,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:200900,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0019,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0019,MER-SA07-INT-EVID-9019,FP&A validation and usage extracts required
gap:201000,source_or_evidence_gap,medium,"Approved business case, baseline, and PHI controls required",12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0020,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:201100,risk_or_control_gap,medium,platform spend could be mistaken for AI Assist funding,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0020,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:201200,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0020,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0020,MER-SA07-INT-EVID-9020,"Approved business case, baseline, and PHI controls required"
gap:201300,source_or_evidence_gap,medium,"HITL, audit logging, and model-risk evidence required",12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0021,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:201400,risk_or_control_gap,medium,AI usage without audit controls creates compliance risk,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0021,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:201500,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0021,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0021,MER-SA07-INT-EVID-9021,"HITL, audit logging, and model-risk evidence required"
gap:201600,source_or_evidence_gap,medium,"AHT, FCR, transfer, CSAT, and QA baselines required",12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0022,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:201700,risk_or_control_gap,medium,No AI Assist production usage exists yet,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0022,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:201800,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0022,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0022,MER-SA07-INT-EVID-9022,"AHT, FCR, transfer, CSAT, and QA baselines required"
gap:201900,source_or_evidence_gap,medium,"Budget, program, and benefits ledger ties required",12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0023,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:202000,risk_or_control_gap,medium,AI spend is embedded across platforms,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0023,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:202100,value_claim_validation_gap,medium,Interview-derived context only; requires source-system and finance evidence before budget or value claims.,12_relationships.csv,MER-SA07-12_RELATIONSHIPS-0023,fact:12_relationships:MER-SA07-12_RELATIONSHIPS-0023,MER-SA07-INT-EVID-9023,"Budget, program, and benefits ledger ties required"
gap:202200,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-01,fact:12_relationships:MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-01,MER-V3-EVID-REL-PROG-DATA-FOUNDATION-CHG-DATA-01,relationship_context_no_value_claim
gap:202300,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-02,fact:12_relationships:MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-02,MER-V3-EVID-REL-PROG-DATA-FOUNDATION-CHG-DATA-02,relationship_context_no_value_claim
gap:202400,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-03,fact:12_relationships:MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-03,MER-V3-EVID-REL-PROG-DATA-FOUNDATION-CHG-DATA-03,relationship_context_no_value_claim
gap:202500,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-04,fact:12_relationships:MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-04,MER-V3-EVID-REL-PROG-DATA-FOUNDATION-CHG-DATA-04,relationship_context_no_value_claim
gap:202600,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-05,fact:12_relationships:MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-05,MER-V3-EVID-REL-PROG-DATA-FOUNDATION-CHG-DATA-05,relationship_context_no_value_claim
gap:202700,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-06,fact:12_relationships:MER-V3-REL-PROG-DATA-FOUNDATION-CHG-DATA-06,MER-V3-EVID-REL-PROG-DATA-FOUNDATION-CHG-DATA-06,relationship_context_no_value_claim
gap:202800,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-API-MOD-CHG-INT-01,fact:12_relationships:MER-V3-REL-PROG-API-MOD-CHG-INT-01,MER-V3-EVID-REL-PROG-API-MOD-CHG-INT-01,relationship_context_no_value_claim
gap:202900,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-API-MOD-CHG-INT-02,fact:12_relationships:MER-V3-REL-PROG-API-MOD-CHG-INT-02,MER-V3-EVID-REL-PROG-API-MOD-CHG-INT-02,relationship_context_no_value_claim
gap:203000,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-API-MOD-CHG-INT-03,fact:12_relationships:MER-V3-REL-PROG-API-MOD-CHG-INT-03,MER-V3-EVID-REL-PROG-API-MOD-CHG-INT-03,relationship_context_no_value_claim
gap:203100,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-API-MOD-CHG-INT-04,fact:12_relationships:MER-V3-REL-PROG-API-MOD-CHG-INT-04,MER-V3-EVID-REL-PROG-API-MOD-CHG-INT-04,relationship_context_no_value_claim
gap:203200,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-API-MOD-CHG-INT-05,fact:12_relationships:MER-V3-REL-PROG-API-MOD-CHG-INT-05,MER-V3-EVID-REL-PROG-API-MOD-CHG-INT-05,relationship_context_no_value_claim
gap:203300,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-DEV-PRODUCTIVITY-CHG-INT-06,fact:12_relationships:MER-V3-REL-PROG-DEV-PRODUCTIVITY-CHG-INT-06,MER-V3-EVID-REL-PROG-DEV-PRODUCTIVITY-CHG-INT-06,relationship_context_no_value_claim
gap:203400,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-01,fact:12_relationships:MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-01,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-01,relationship_context_no_value_claim
gap:203500,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-02,fact:12_relationships:MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-02,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-02,relationship_context_no_value_claim
gap:203600,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-03,fact:12_relationships:MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-03,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-03,relationship_context_no_value_claim
gap:203700,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-04,fact:12_relationships:MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-04,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-04,relationship_context_no_value_claim
gap:203800,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-05,fact:12_relationships:MER-V3-REL-PROG-PHI-IAM-CHG-CYBER-05,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-05,relationship_context_no_value_claim
gap:203900,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-01,fact:12_relationships:MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-01,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-01,relationship_context_no_value_claim
gap:204000,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-02,fact:12_relationships:MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-02,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-02,relationship_context_no_value_claim
gap:204100,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-03,fact:12_relationships:MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-03,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-03,relationship_context_no_value_claim
gap:204200,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-04,fact:12_relationships:MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-04,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-04,relationship_context_no_value_claim
gap:204300,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-05,fact:12_relationships:MER-V3-REL-PROG-EHR-CLIN-CHG-EHR-05,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-05,relationship_context_no_value_claim
gap:204400,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-01,fact:12_relationships:MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-01,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-01,relationship_context_no_value_claim
gap:204500,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-02,fact:12_relationships:MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-02,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-02,relationship_context_no_value_claim
gap:204600,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-03,fact:12_relationships:MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-03,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-03,relationship_context_no_value_claim
gap:204700,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-04,fact:12_relationships:MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-04,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-04,relationship_context_no_value_claim
gap:204800,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-05,fact:12_relationships:MER-V3-REL-PROG-CONTACT-KNOW-CHG-MBR-05,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-05,relationship_context_no_value_claim
gap:204900,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-FINOPS-CHG-CLOUD-01,fact:12_relationships:MER-V3-REL-PROG-FINOPS-CHG-CLOUD-01,MER-V3-EVID-REL-PROG-FINOPS-CHG-CLOUD-01,relationship_context_no_value_claim
gap:205000,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-FINOPS-CHG-CLOUD-02,fact:12_relationships:MER-V3-REL-PROG-FINOPS-CHG-CLOUD-02,MER-V3-EVID-REL-PROG-FINOPS-CHG-CLOUD-02,relationship_context_no_value_claim
gap:205100,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-FINOPS-CHG-CLOUD-03,fact:12_relationships:MER-V3-REL-PROG-FINOPS-CHG-CLOUD-03,MER-V3-EVID-REL-PROG-FINOPS-CHG-CLOUD-03,relationship_context_no_value_claim
gap:205200,risk_or_control_gap,medium,Budget tie exists; value evidence still required.,12_relationships.csv,MER-V3-REL-PROG-FINOPS-CHG-CLOUD-04,fact:12_relationships:MER-V3-REL-PROG-FINOPS-CHG-CLOUD-04,MER-V3-EVID-REL-PROG-FINOPS-CHG-CLOUD-04,relationship_context_no_value_claim
gap:205300,risk_or_control_gap,medium,Budget tie is requested/not approved.,12_relationships.csv,MER-V3-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-01,fact:12_relationships:MER-V3-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-01,MER-V3-EVID-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-01,relationship_context_no_value_claim
gap:205400,risk_or_control_gap,medium,Budget tie is requested/not approved.,12_relationships.csv,MER-V3-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-02,fact:12_relationships:MER-V3-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-02,MER-V3-EVID-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-02,relationship_context_no_value_claim
gap:205500,risk_or_control_gap,medium,Budget tie is requested/not approved.,12_relationships.csv,MER-V3-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-03,fact:12_relationships:MER-V3-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-03,MER-V3-EVID-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-03,relationship_context_no_value_claim
