item_id,initiative_id,type,description,severity,likelihood,status,owner,due_date,mitigation,source_file,source_row,value_source
RAID-000421,INIT-0036,Risk,Risk: Budget overrun risk,Critical,Medium,Escalated,Business Owner,2026-12-06,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,422,tenant_file
RAID-000422,INIT-0036,Dependency,Dependency: Third-party SLA risk,Low,High,Escalated,Architecture,2027-02-25,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,423,tenant_file
RAID-000423,INIT-0036,Issue,Issue: Security finding to remediate,Medium,Low,Escalated,Delivery Lead,2027-01-02,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,424,tenant_file
RAID-000424,INIT-0036,Issue,Issue: Key vendor resource availability,Low,Low,Escalated,Business Owner,2026-10-19,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,425,tenant_file
RAID-000425,INIT-0036,Action,Action: Security finding to remediate,Medium,Medium,Mitigated,Delivery Lead,2027-08-11,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,426,tenant_file
RAID-000426,INIT-0036,Action,Action: Skill gap in delivery team,Medium,Low,Mitigated,Delivery Lead,2027-02-09,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,427,tenant_file
RAID-000427,INIT-0036,Risk,Risk: Integration test environment delay,Critical,High,In Progress,Vendor Manager,2027-08-23,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,428,tenant_file
RAID-000428,INIT-0036,Risk,Risk: Skill gap in delivery team,Critical,Medium,Open,Delivery Lead,2026-02-07,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,429,tenant_file
RAID-000429,INIT-0036,Issue,Issue: Integration test environment delay,High,Medium,In Progress,Data Lead,2027-06-10,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,430,tenant_file
RAID-000430,INIT-0036,Risk,Risk: Regulatory approval pending,High,High,Open,PMO,2027-06-27,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,431,tenant_file
RAID-000431,INIT-0036,Decision,Decision: Legacy interface instability,Critical,Low,Escalated,Data Lead,2027-10-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,432,tenant_file
RAID-000432,INIT-0036,Dependency,Dependency: Regulatory approval pending,Critical,High,Escalated,Security,2027-01-18,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,433,tenant_file
RAID-000433,INIT-0036,Decision,Decision: Key vendor resource availability,Critical,High,In Progress,Vendor Manager,2027-08-01,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,434,tenant_file
RAID-000434,INIT-0036,Action,Action: Budget overrun risk,Medium,Low,Escalated,Security,2026-02-14,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,435,tenant_file
RAID-000435,INIT-0036,Issue,Issue: Legacy interface instability,High,Low,Mitigated,Delivery Lead,2027-02-14,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,436,tenant_file
RAID-000436,INIT-0036,Issue,Issue: Data quality below threshold,Low,Medium,In Progress,Delivery Lead,2026-01-02,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,437,tenant_file
RAID-000437,INIT-0037,Decision,Decision: Scope creep from stakeholders,Medium,Medium,Mitigated,Architecture,2026-01-31,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,438,tenant_file
RAID-000438,INIT-0037,Dependency,Dependency: Legacy interface instability,High,High,In Progress,Data Lead,2027-12-22,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,439,tenant_file
RAID-000439,INIT-0037,Decision,Decision: Third-party SLA risk,Medium,Medium,Mitigated,Business Owner,2027-06-19,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,440,tenant_file
RAID-000440,INIT-0037,Dependency,Dependency: Key vendor resource availability,High,High,In Progress,Vendor Manager,2026-01-21,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,441,tenant_file
RAID-000441,INIT-0037,Dependency,Dependency: Key vendor resource availability,Critical,High,Escalated,Business Owner,2027-06-23,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,442,tenant_file
RAID-000442,INIT-0037,Dependency,Dependency: Security finding to remediate,High,Medium,Escalated,Business Owner,2027-03-12,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,443,tenant_file
RAID-000443,INIT-0037,Issue,Issue: Data quality below threshold,High,Medium,Closed,Architecture,2026-11-29,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,444,tenant_file
RAID-000444,INIT-0037,Issue,Issue: Legacy interface instability,Medium,High,Escalated,Security,2027-04-15,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,445,tenant_file
RAID-000445,INIT-0037,Action,Action: Regulatory approval pending,High,Medium,In Progress,PMO,2027-01-09,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,446,tenant_file
RAID-000446,INIT-0037,Issue,Issue: Third-party SLA risk,Critical,Medium,Mitigated,Architecture,2027-06-30,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,447,tenant_file
RAID-000447,INIT-0037,Dependency,Dependency: Integration test environment delay,High,Low,Open,Business Owner,2027-11-24,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,448,tenant_file
RAID-000448,INIT-0037,Risk,Risk: Change-adoption resistance,High,High,Mitigated,Delivery Lead,2026-07-25,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,449,tenant_file
RAID-000449,INIT-0037,Decision,Decision: Third-party SLA risk,Medium,Medium,Closed,Vendor Manager,2027-05-30,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,450,tenant_file
RAID-000450,INIT-0037,Dependency,Dependency: Legacy interface instability,High,High,Open,PMO,2026-04-14,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,451,tenant_file
RAID-000451,INIT-0037,Risk,Risk: Legacy interface instability,Low,Medium,Closed,Delivery Lead,2027-01-08,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,452,tenant_file
RAID-000452,INIT-0038,Issue,Issue: Budget overrun risk,Critical,Medium,Mitigated,Delivery Lead,2027-10-04,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,453,tenant_file
RAID-000453,INIT-0038,Dependency,Dependency: Key vendor resource availability,High,Medium,Mitigated,PMO,2026-10-16,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,454,tenant_file
RAID-000454,INIT-0038,Action,Action: Scope creep from stakeholders,Low,Medium,Closed,Data Lead,2027-07-04,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,455,tenant_file
RAID-000455,INIT-0038,Action,Action: Integration test environment delay,Low,Medium,Closed,Data Lead,2026-07-25,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,456,tenant_file
RAID-000456,INIT-0038,Decision,Decision: Budget overrun risk,Critical,High,Mitigated,PMO,2026-05-24,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,457,tenant_file
RAID-000457,INIT-0038,Risk,Risk: Integration test environment delay,Medium,Low,Escalated,Vendor Manager,2026-06-06,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,458,tenant_file
RAID-000458,INIT-0038,Risk,Risk: Legacy interface instability,Low,High,Escalated,Data Lead,2027-06-27,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,459,tenant_file
RAID-000459,INIT-0038,Issue,Issue: Integration test environment delay,Medium,High,Mitigated,Security,2026-11-13,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,460,tenant_file
RAID-000460,INIT-0038,Issue,Issue: Budget overrun risk,Low,Low,Escalated,Data Lead,2027-07-24,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,461,tenant_file
RAID-000461,INIT-0038,Action,Action: Legacy interface instability,Medium,High,Escalated,Vendor Manager,2026-08-27,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,462,tenant_file
RAID-000462,INIT-0038,Decision,Decision: Budget overrun risk,Medium,Low,Mitigated,Architecture,2027-06-14,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,463,tenant_file
RAID-000463,INIT-0038,Action,Action: Budget overrun risk,Critical,High,Escalated,Architecture,2027-05-12,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,464,tenant_file
RAID-000464,INIT-0039,Issue,Issue: Security finding to remediate,High,High,Escalated,PMO,2027-07-10,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,465,tenant_file
RAID-000465,INIT-0039,Action,Action: Key vendor resource availability,Critical,Low,Closed,Architecture,2027-05-02,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,466,tenant_file
RAID-000466,INIT-0039,Action,Action: Integration test environment delay,High,Low,Open,PMO,2026-08-30,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,467,tenant_file
RAID-000467,INIT-0039,Dependency,Dependency: Skill gap in delivery team,Low,High,In Progress,Business Owner,2026-08-07,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,468,tenant_file
RAID-000468,INIT-0039,Dependency,Dependency: Legacy interface instability,Critical,High,Closed,Security,2026-06-21,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,469,tenant_file
RAID-000469,INIT-0039,Issue,Issue: Skill gap in delivery team,Medium,Medium,Open,Delivery Lead,2026-05-01,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,470,tenant_file
RAID-000470,INIT-0039,Dependency,Dependency: Data quality below threshold,High,Low,Escalated,Vendor Manager,2026-06-06,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,471,tenant_file
RAID-000471,INIT-0039,Issue,Issue: Legacy interface instability,Medium,Medium,Escalated,Delivery Lead,2026-09-04,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,472,tenant_file
RAID-000472,INIT-0039,Issue,Issue: Regulatory approval pending,Medium,High,Escalated,PMO,2026-01-28,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,473,tenant_file
RAID-000473,INIT-0039,Dependency,Dependency: Third-party SLA risk,Low,Low,In Progress,Delivery Lead,2027-03-09,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,474,tenant_file
RAID-000474,INIT-0039,Decision,Decision: Third-party SLA risk,High,High,Closed,Data Lead,2027-06-02,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,475,tenant_file
RAID-000475,INIT-0039,Issue,Issue: Scope creep from stakeholders,High,Low,In Progress,PMO,2027-11-24,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,476,tenant_file
RAID-000476,INIT-0039,Action,Action: Security finding to remediate,Critical,High,Mitigated,Security,2027-05-10,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,477,tenant_file
RAID-000477,INIT-0040,Risk,Risk: Budget overrun risk,Low,High,Closed,Architecture,2026-04-11,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,478,tenant_file
RAID-000478,INIT-0040,Risk,Risk: Skill gap in delivery team,Low,Low,Mitigated,Delivery Lead,2027-02-25,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,479,tenant_file
RAID-000479,INIT-0040,Dependency,Dependency: Third-party SLA risk,High,Medium,In Progress,Delivery Lead,2026-03-20,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,480,tenant_file
RAID-000480,INIT-0040,Action,Action: Skill gap in delivery team,Medium,High,Closed,Delivery Lead,2026-03-04,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,481,tenant_file
RAID-000481,INIT-0040,Dependency,Dependency: Security finding to remediate,High,Low,Mitigated,Architecture,2027-12-19,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,482,tenant_file
RAID-000482,INIT-0040,Action,Action: Key vendor resource availability,Medium,Medium,Closed,Security,2026-12-22,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,483,tenant_file
RAID-000483,INIT-0040,Dependency,Dependency: Third-party SLA risk,Medium,Low,Closed,Business Owner,2027-06-13,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,484,tenant_file
RAID-000484,INIT-0040,Action,Action: Budget overrun risk,Medium,Low,Escalated,Delivery Lead,2027-10-07,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,485,tenant_file
RAID-000485,INIT-0040,Issue,Issue: Legacy interface instability,Low,Medium,Closed,Business Owner,2026-11-02,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,486,tenant_file
RAID-000486,INIT-0040,Issue,Issue: Budget overrun risk,Medium,Medium,Mitigated,Business Owner,2026-12-03,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,487,tenant_file
RAID-000487,INIT-0040,Issue,Issue: Security finding to remediate,Low,Medium,Mitigated,PMO,2027-02-21,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,488,tenant_file
RAID-000488,INIT-0040,Issue,Issue: Dependency on platform team,Medium,Medium,Closed,Business Owner,2027-01-30,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,489,tenant_file
RAID-000489,INIT-0041,Decision,Decision: Regulatory approval pending,Critical,High,Mitigated,Architecture,2027-02-07,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,490,tenant_file
RAID-000490,INIT-0041,Risk,Risk: Skill gap in delivery team,Low,High,Closed,Security,2026-03-27,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,491,tenant_file
RAID-000491,INIT-0041,Dependency,Dependency: Skill gap in delivery team,Critical,Low,Mitigated,Vendor Manager,2027-02-20,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,492,tenant_file
RAID-000492,INIT-0041,Risk,Risk: Third-party SLA risk,Low,Medium,Closed,PMO,2026-02-19,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,493,tenant_file
RAID-000493,INIT-0041,Action,Action: Legacy interface instability,Critical,Medium,Open,Data Lead,2026-07-02,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,494,tenant_file
RAID-000494,INIT-0041,Risk,Risk: Legacy interface instability,Medium,Low,Mitigated,Data Lead,2027-05-12,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,495,tenant_file
RAID-000495,INIT-0041,Risk,Risk: Dependency on platform team,Critical,Low,In Progress,PMO,2027-09-18,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,496,tenant_file
RAID-000496,INIT-0041,Dependency,Dependency: Dependency on platform team,High,Medium,Mitigated,Business Owner,2027-10-19,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,497,tenant_file
RAID-000497,INIT-0041,Issue,Issue: Skill gap in delivery team,High,Low,Escalated,PMO,2026-12-23,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,498,tenant_file
RAID-000498,INIT-0041,Dependency,Dependency: Security finding to remediate,Low,High,Closed,Security,2027-06-27,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,499,tenant_file
RAID-000499,INIT-0041,Dependency,Dependency: Third-party SLA risk,Low,High,Closed,PMO,2027-09-27,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,500,tenant_file
RAID-000500,INIT-0041,Dependency,Dependency: Budget overrun risk,Low,Medium,Open,Delivery Lead,2026-10-03,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,501,tenant_file
RAID-000501,INIT-0041,Issue,Issue: Dependency on platform team,Critical,Low,In Progress,Data Lead,2026-07-10,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,502,tenant_file
RAID-000502,INIT-0041,Action,Action: Data quality below threshold,High,Medium,Mitigated,PMO,2026-12-26,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,503,tenant_file
RAID-000503,INIT-0042,Dependency,Dependency: Regulatory approval pending,High,Low,In Progress,Business Owner,2027-03-09,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,504,tenant_file
RAID-000504,INIT-0042,Decision,Decision: Budget overrun risk,High,Low,Closed,PMO,2027-08-07,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,505,tenant_file
RAID-000505,INIT-0042,Issue,Issue: Integration test environment delay,High,High,In Progress,Architecture,2027-07-07,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,506,tenant_file
RAID-000506,INIT-0042,Action,Action: Third-party SLA risk,Medium,High,In Progress,Architecture,2027-07-03,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,507,tenant_file
RAID-000507,INIT-0042,Dependency,Dependency: Integration test environment delay,Low,High,Escalated,Business Owner,2027-02-17,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,508,tenant_file
RAID-000508,INIT-0042,Dependency,Dependency: Legacy interface instability,High,High,Mitigated,Security,2027-11-23,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,509,tenant_file
RAID-000509,INIT-0042,Dependency,Dependency: Change-adoption resistance,Critical,High,In Progress,Data Lead,2027-05-12,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,510,tenant_file
RAID-000510,INIT-0042,Risk,Risk: Integration test environment delay,Medium,Medium,Escalated,PMO,2027-10-03,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,511,tenant_file
RAID-000511,INIT-0042,Action,Action: Third-party SLA risk,Low,High,Escalated,Delivery Lead,2026-08-06,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,512,tenant_file
RAID-000512,INIT-0042,Risk,Risk: Legacy interface instability,High,Medium,Mitigated,Delivery Lead,2026-12-14,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,513,tenant_file
RAID-000513,INIT-0042,Risk,Risk: Dependency on platform team,Critical,Low,Mitigated,Delivery Lead,2026-03-14,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,514,tenant_file
RAID-000514,INIT-0042,Risk,Risk: Key vendor resource availability,Low,High,In Progress,Security,2026-06-18,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,515,tenant_file
RAID-000515,INIT-0042,Dependency,Dependency: Data quality below threshold,High,Low,Escalated,Data Lead,2027-04-13,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,516,tenant_file
RAID-000516,INIT-0042,Issue,Issue: Legacy interface instability,Medium,High,Escalated,PMO,2027-01-06,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,517,tenant_file
RAID-000517,INIT-0043,Action,Action: Budget overrun risk,Critical,Low,Open,PMO,2026-02-04,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,518,tenant_file
RAID-000518,INIT-0043,Risk,Risk: Legacy interface instability,Medium,Low,In Progress,Data Lead,2027-05-02,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,519,tenant_file
RAID-000519,INIT-0043,Dependency,Dependency: Legacy interface instability,Medium,High,In Progress,Business Owner,2026-04-18,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,520,tenant_file
RAID-000520,INIT-0043,Issue,Issue: Data quality below threshold,Critical,High,Open,Business Owner,2027-11-05,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,521,tenant_file
RAID-000521,INIT-0043,Decision,Decision: Budget overrun risk,High,High,Closed,PMO,2027-01-08,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,522,tenant_file
RAID-000522,INIT-0043,Dependency,Dependency: Integration test environment delay,High,Medium,Open,Vendor Manager,2026-06-21,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,523,tenant_file
RAID-000523,INIT-0043,Risk,Risk: Security finding to remediate,Medium,Medium,Closed,Delivery Lead,2027-09-17,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,524,tenant_file
RAID-000524,INIT-0043,Issue,Issue: Change-adoption resistance,Low,Medium,Open,Delivery Lead,2026-12-07,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,525,tenant_file
RAID-000525,INIT-0043,Dependency,Dependency: Third-party SLA risk,Low,Medium,Mitigated,Data Lead,2027-04-06,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,526,tenant_file
RAID-000526,INIT-0043,Issue,Issue: Dependency on platform team,Medium,Medium,Open,Business Owner,2026-04-22,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,527,tenant_file
RAID-000527,INIT-0043,Dependency,Dependency: Regulatory approval pending,High,Low,Closed,Business Owner,2027-07-23,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,528,tenant_file
RAID-000528,INIT-0043,Dependency,Dependency: Integration test environment delay,High,Low,Mitigated,Delivery Lead,2026-05-30,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,529,tenant_file
RAID-000529,INIT-0044,Risk,Risk: Integration test environment delay,Low,High,Mitigated,Business Owner,2027-08-18,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,530,tenant_file
RAID-000530,INIT-0044,Dependency,Dependency: Data quality below threshold,Medium,High,Mitigated,Vendor Manager,2027-07-29,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,531,tenant_file
RAID-000531,INIT-0044,Action,Action: Third-party SLA risk,Low,Medium,Open,Vendor Manager,2027-04-04,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,532,tenant_file
RAID-000532,INIT-0044,Issue,Issue: Dependency on platform team,Medium,High,Closed,Architecture,2026-08-09,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,533,tenant_file
RAID-000533,INIT-0044,Decision,Decision: Scope creep from stakeholders,Critical,High,Escalated,Architecture,2026-07-11,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,534,tenant_file
RAID-000534,INIT-0044,Risk,Risk: Regulatory approval pending,Low,High,Escalated,Security,2026-12-29,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,535,tenant_file
RAID-000535,INIT-0044,Issue,Issue: Security finding to remediate,Medium,Low,Mitigated,Vendor Manager,2027-06-29,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,536,tenant_file
RAID-000536,INIT-0044,Decision,Decision: Dependency on platform team,Critical,Medium,Closed,PMO,2027-03-06,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,537,tenant_file
RAID-000537,INIT-0044,Issue,Issue: Dependency on platform team,Low,High,Escalated,Architecture,2027-08-19,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,538,tenant_file
RAID-000538,INIT-0044,Issue,Issue: Security finding to remediate,Low,Medium,Closed,Vendor Manager,2027-06-23,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,539,tenant_file
RAID-000539,INIT-0044,Decision,Decision: Dependency on platform team,High,Low,Escalated,Data Lead,2026-06-29,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,540,tenant_file
RAID-000540,INIT-0044,Issue,Issue: Scope creep from stakeholders,Critical,Medium,Mitigated,Data Lead,2027-04-19,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,541,tenant_file
RAID-000541,INIT-0044,Decision,Decision: Change-adoption resistance,Medium,Low,Open,Business Owner,2026-05-11,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,542,tenant_file
RAID-000542,INIT-0044,Decision,Decision: Regulatory approval pending,Low,Low,Escalated,PMO,2026-03-05,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,543,tenant_file
RAID-000543,INIT-0045,Dependency,Dependency: Key vendor resource availability,High,Medium,Escalated,Architecture,2027-06-18,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,544,tenant_file
RAID-000544,INIT-0045,Decision,Decision: Third-party SLA risk,Critical,Low,Closed,Vendor Manager,2027-08-11,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,545,tenant_file
RAID-000545,INIT-0045,Decision,Decision: Security finding to remediate,Low,High,Escalated,PMO,2026-06-04,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,546,tenant_file
RAID-000546,INIT-0045,Action,Action: Legacy interface instability,High,High,Open,Data Lead,2026-06-29,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,547,tenant_file
RAID-000547,INIT-0045,Dependency,Dependency: Dependency on platform team,Low,Medium,In Progress,Business Owner,2027-08-12,Mitigation: escalate.,family-7-outcome-intelligence/O05_raid-log.csv,548,tenant_file
RAID-000548,INIT-0045,Action,Action: Scope creep from stakeholders,Critical,Low,Mitigated,Architecture,2026-02-06,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,549,tenant_file
RAID-000549,INIT-0045,Risk,Risk: Third-party SLA risk,Critical,Low,In Progress,Vendor Manager,2027-02-05,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,550,tenant_file
RAID-000550,INIT-0045,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Mitigated,Data Lead,2027-09-02,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,551,tenant_file
RAID-000551,INIT-0046,Action,Action: Key vendor resource availability,Medium,High,Escalated,Security,2027-12-28,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,552,tenant_file
RAID-000552,INIT-0046,Decision,Decision: Scope creep from stakeholders,Critical,Medium,Mitigated,Security,2027-04-29,Mitigation: risk-accept.,family-7-outcome-intelligence/O05_raid-log.csv,553,tenant_file
RAID-000553,INIT-0046,Risk,Risk: Key vendor resource availability,Low,Medium,Closed,PMO,2027-01-25,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,554,tenant_file
RAID-000554,INIT-0046,Issue,Issue: Change-adoption resistance,High,Medium,In Progress,Data Lead,2026-05-24,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,555,tenant_file
RAID-000555,INIT-0046,Dependency,Dependency: Dependency on platform team,Medium,Medium,Closed,Security,2027-02-10,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,556,tenant_file
RAID-000556,INIT-0046,Dependency,Dependency: Key vendor resource availability,Low,Medium,In Progress,Security,2026-02-24,Mitigation: remediate.,family-7-outcome-intelligence/O05_raid-log.csv,557,tenant_file
RAID-000557,INIT-0046,Decision,Decision: Third-party SLA risk,Critical,Low,Open,Delivery Lead,2027-03-21,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,558,tenant_file
RAID-000558,INIT-0046,Dependency,Dependency: Scope creep from stakeholders,High,Low,In Progress,Vendor Manager,2026-04-29,Mitigation: add resource.,family-7-outcome-intelligence/O05_raid-log.csv,559,tenant_file
RAID-000559,INIT-0047,Decision,Decision: Integration test environment delay,Low,Low,Open,Delivery Lead,2027-02-02,Mitigation: add controls.,family-7-outcome-intelligence/O05_raid-log.csv,560,tenant_file
RAID-000560,INIT-0047,Action,Action: Data quality below threshold,Critical,High,Escalated,Vendor Manager,2026-08-15,Mitigation: rebaseline.,family-7-outcome-intelligence/O05_raid-log.csv,561,tenant_file
