tenant_key,module,page,record_type,record_id,label,source_dimension,projection_evidence_ids,projection_status,safe_to_display,claim_basis,active_source_file,active_source_row,active_source_data_row,active_record_id,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_financial_fact_type,active_program_code,active_initiative_id,active_vendor_name,active_system_name,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-15,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-15-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,16,15,MER-V3-0015,MER-V3-EVID-0114,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,End-to-end cost transparency: provider contracts,,,,,,09_programs_initiatives.csv,16,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-16,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-16-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,17,16,MER-V3-0016,MER-V3-EVID-0115,medium,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Payment integrity and leakage reduction: claims anomalies,,,,,,09_programs_initiatives.csv,17,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-17,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-17-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,18,17,MER-V3-0017,MER-V3-EVID-0116,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Payment integrity and leakage reduction: fraud waste abuse,,,,,,09_programs_initiatives.csv,18,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-18,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-18-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,19,18,MER-V3-0018,MER-V3-EVID-0117,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Payment integrity and leakage reduction: billing patterns,,,,,,09_programs_initiatives.csv,19,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-19,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-19-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,20,19,MER-V3-0019,MER-V3-EVID-0118,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Automated close and reporting: GL,,,,,,09_programs_initiatives.csv,20,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-20,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-20-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,21,20,MER-V3-0020,MER-V3-EVID-0119,medium,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Automated close and reporting: close process,,,,,,09_programs_initiatives.csv,21,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-21,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-21-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,22,21,MER-V3-0021,MER-V3-EVID-0120,high,synthetic_v3_context_generation,user_provided_context_plus_synthetic_demo_structuring,synthetic_demo_phi_free_planning_grade,Automated close and reporting: financial reporting,,,,,,09_programs_initiatives.csv,22,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-22,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-22-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,23,22,MER-SA07-09_PROGRAMS_INITIATIVES-0001,MER-SA07-INT-EVID-0001,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Unified clinical + claims lakehouse,,,,,,09_programs_initiatives.csv,23,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-23,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-23-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,24,23,MER-SA07-09_PROGRAMS_INITIATIVES-0002,MER-SA07-INT-EVID-0002,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,,,,,,09_programs_initiatives.csv,24,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-24,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-24-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,25,24,MER-SA07-09_PROGRAMS_INITIATIVES-0003,MER-SA07-INT-EVID-0003,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,,,,,,09_programs_initiatives.csv,25,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-25,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-25-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,26,25,MER-SA07-09_PROGRAMS_INITIATIVES-0004,MER-SA07-INT-EVID-0004,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Provider quality and performance,,,,,,09_programs_initiatives.csv,26,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-26,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-26-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,27,26,MER-SA07-09_PROGRAMS_INITIATIVES-0005,MER-SA07-INT-EVID-0005,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: End-to-end cost transparency,,,,,,09_programs_initiatives.csv,27,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-27,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-27-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,28,27,MER-SA07-09_PROGRAMS_INITIATIVES-0006,MER-SA07-INT-EVID-0006,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,28,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-28,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-28-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,29,28,MER-SA07-09_PROGRAMS_INITIATIVES-0007,MER-SA07-INT-EVID-0007,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Automated close and reporting,,,,,,09_programs_initiatives.csv,29,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-29,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-29-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,30,29,MER-SA07-09_PROGRAMS_INITIATIVES-0008,MER-SA07-INT-EVID-0008,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Unified clinical + claims lakehouse,,,,,,09_programs_initiatives.csv,30,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-30,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-30-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,31,30,MER-SA07-09_PROGRAMS_INITIATIVES-0009,MER-SA07-INT-EVID-0009,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,,,,,,09_programs_initiatives.csv,31,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-31,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-31-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,32,31,MER-SA07-09_PROGRAMS_INITIATIVES-0010,MER-SA07-INT-EVID-0010,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,,,,,,09_programs_initiatives.csv,32,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-32,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-32-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,33,32,MER-SA07-09_PROGRAMS_INITIATIVES-0011,MER-SA07-INT-EVID-0011,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Provider quality and performance,,,,,,09_programs_initiatives.csv,33,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-33,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-33-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,34,33,MER-SA07-09_PROGRAMS_INITIATIVES-0012,MER-SA07-INT-EVID-0012,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: End-to-end cost transparency,,,,,,09_programs_initiatives.csv,34,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-34,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-34-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,35,34,MER-SA07-09_PROGRAMS_INITIATIVES-0013,MER-SA07-INT-EVID-0013,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Governed data foundation for AI / LLM automation,,,,,,09_programs_initiatives.csv,35,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-35,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-35-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,36,35,MER-SA07-09_PROGRAMS_INITIATIVES-0014,MER-SA07-INT-EVID-0014,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Call center optimization,,,,,,09_programs_initiatives.csv,36,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-36,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-36-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,37,36,MER-SA07-09_PROGRAMS_INITIATIVES-0015,MER-SA07-INT-EVID-0015,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Provider quality and performance,,,,,,09_programs_initiatives.csv,37,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-37,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-37-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,38,37,MER-SA07-09_PROGRAMS_INITIATIVES-0016,MER-SA07-INT-EVID-0016,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: End-to-end cost transparency,,,,,,09_programs_initiatives.csv,38,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-38,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-38-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,39,38,MER-SA07-09_PROGRAMS_INITIATIVES-0017,MER-SA07-INT-EVID-0017,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,39,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-39,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-39-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,40,39,MER-SA07-09_PROGRAMS_INITIATIVES-0018,MER-SA07-INT-EVID-0018,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Automated close and reporting,,,,,,09_programs_initiatives.csv,40,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-40,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-40-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,41,40,MER-SA07-09_PROGRAMS_INITIATIVES-0019,MER-SA07-INT-EVID-9019,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: AI Benefits Realization Ledger,,,,,,09_programs_initiatives.csv,41,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-41,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-41-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,42,41,MER-SA07-09_PROGRAMS_INITIATIVES-0020,MER-SA07-INT-EVID-9020,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Member Service Agent Assist Transformation,,,,,,09_programs_initiatives.csv,42,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-42,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-42-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,43,42,MER-SA07-09_PROGRAMS_INITIATIVES-0021,MER-SA07-INT-EVID-9021,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CISO / Security: AI Governance / Model Risk Controls,,,,,,09_programs_initiatives.csv,43,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-43,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-43-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,44,43,MER-SA07-09_PROGRAMS_INITIATIVES-0022,MER-SA07-INT-EVID-9022,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Contact Center / Member Service Operations: Contact Center Platform / Knowledge Modernization,,,,,,09_programs_initiatives.csv,44,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-44,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-44-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,45,44,MER-SA07-09_PROGRAMS_INITIATIVES-0023,MER-SA07-INT-EVID-9023,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: FY26 AI spend governance,,,,,,09_programs_initiatives.csv,45,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-45,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-45-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,46,45,MER-SA07-09_PROGRAMS_INITIATIVES-0024,MER-SA07-INT-EVID-0024,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,46,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-46,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-46-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,47,46,MER-SA07-09_PROGRAMS_INITIATIVES-0025,MER-SA07-INT-EVID-0025,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Call center optimization,,,,,,09_programs_initiatives.csv,47,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-47,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-47-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,48,47,MER-SA07-09_PROGRAMS_INITIATIVES-0026,MER-SA07-INT-EVID-0026,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Provider quality and performance,,,,,,09_programs_initiatives.csv,48,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-48,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-48-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,49,48,MER-SA07-09_PROGRAMS_INITIATIVES-0027,MER-SA07-INT-EVID-0027,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: End-to-end cost transparency,,,,,,09_programs_initiatives.csv,49,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-49,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-49-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,50,49,MER-SA07-09_PROGRAMS_INITIATIVES-0028,MER-SA07-INT-EVID-0028,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,50,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-50,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-50-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,51,50,MER-SA07-09_PROGRAMS_INITIATIVES-0029,MER-SA07-INT-EVID-0029,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Automated close and reporting,,,,,,09_programs_initiatives.csv,51,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-51,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-51-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,52,51,MER-SA07-09_PROGRAMS_INITIATIVES-0030,MER-SA07-INT-EVID-0030,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Unified clinical + claims lakehouse,,,,,,09_programs_initiatives.csv,52,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-52,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-52-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,53,52,MER-SA07-09_PROGRAMS_INITIATIVES-0031,MER-SA07-INT-EVID-0031,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Governed data foundation for AI / LLM automation,,,,,,09_programs_initiatives.csv,53,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-53,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-53-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,54,53,MER-SA07-09_PROGRAMS_INITIATIVES-0032,MER-SA07-INT-EVID-0032,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Call center optimization,,,,,,09_programs_initiatives.csv,54,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-54,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-54-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,55,54,MER-SA07-09_PROGRAMS_INITIATIVES-0033,MER-SA07-INT-EVID-0033,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Provider quality and performance,,,,,,09_programs_initiatives.csv,55,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-55,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-55-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,56,55,MER-SA07-09_PROGRAMS_INITIATIVES-0034,MER-SA07-INT-EVID-0034,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: End-to-end cost transparency,,,,,,09_programs_initiatives.csv,56,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-56,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-56-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,57,56,MER-SA07-09_PROGRAMS_INITIATIVES-0035,MER-SA07-INT-EVID-0035,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Payment integrity and leakage reduction,,,,,,09_programs_initiatives.csv,57,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-57,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-57-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,58,57,MER-SA07-09_PROGRAMS_INITIATIVES-0036,MER-SA07-INT-EVID-0036,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology: Automated close and reporting,,,,,,09_programs_initiatives.csv,58,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-58,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-58-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,59,58,MER-SA07-09_PROGRAMS_INITIATIVES-0037,MER-SA07-INT-EVID-0037,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Provider quality and performance",,,,,,09_programs_initiatives.csv,59,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-59,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-59-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,60,59,MER-SA07-09_PROGRAMS_INITIATIVES-0038,MER-SA07-INT-EVID-0038,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: End-to-end cost transparency",,,,,,09_programs_initiatives.csv,60,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-60,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-60-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,61,60,MER-SA07-09_PROGRAMS_INITIATIVES-0039,MER-SA07-INT-EVID-0039,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Payment integrity and leakage reduction",,,,,,09_programs_initiatives.csv,61,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-61,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-61-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,62,61,MER-SA07-09_PROGRAMS_INITIATIVES-0040,MER-SA07-INT-EVID-0040,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Automated close and reporting",,,,,,09_programs_initiatives.csv,62,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-62,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-62-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,63,62,MER-SA07-09_PROGRAMS_INITIATIVES-0041,MER-SA07-INT-EVID-0041,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Unified clinical + claims lakehouse",,,,,,09_programs_initiatives.csv,63,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-63,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-63-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,64,63,MER-SA07-09_PROGRAMS_INITIATIVES-0042,MER-SA07-INT-EVID-0042,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Governed data foundation for AI / LLM automation",,,,,,09_programs_initiatives.csv,64,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-64,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-64-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,65,64,MER-SA07-09_PROGRAMS_INITIATIVES-0043,MER-SA07-INT-EVID-0043,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Call center optimization",,,,,,09_programs_initiatives.csv,65,found,found
meridian-health,tower,tower,value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-65,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-65-evidence,v3_context_pack_ready,true,forecast,09_programs_initiatives.csv,66,65,MER-SA07-09_PROGRAMS_INITIATIVES-0044,MER-SA07-INT-EVID-0044,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,"CTO / Infrastructure, Cloud & Platform: Provider quality and performance",,,,,,09_programs_initiatives.csv,66,found,found
