tenant_key,module,page,artifact_type,artifact_file,artifact_id,section,title,source_fact_id,source_dimension,source_record_id,artifact_evidence_ref_count,artifact_evidence_ref_sample,active_source_file,active_source_row,active_evidence_id,active_confidence,active_source_type,active_source_basis,active_evidence_boundary,active_business_name,active_context_item,active_status,standard_template_file,standard_template_row,standard_template_status,lineage_status
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9022,13_evidence_sources,MER-SA07-13_EVIDENCE_SOURCES-9022,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,13_evidence_sources.csv,499,MER-SA07-INT-EVID-9022,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Contact Center / Member Service Operations interview evidence,"Contact Center / Member Service Operations says Contact Center Platform / Knowledge Modernization needs AHT, FCR, transfer, CSAT, and QA baselines required: Operations needs call reason, AHT, FCR, transfer, knowledge-search, QA, and escalation baselines before AI Assist is funded. Usage data from Genesys and the knowledge platform should prove the foundation first.",candidate,13_evidence_sources.csv,499,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:13_evidence_sources:MER-SA07-13_EVIDENCE_SOURCES-9023,13_evidence_sources,MER-SA07-13_EVIDENCE_SOURCES-9023,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,13_evidence_sources.csv,500,MER-SA07-INT-EVID-9023,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CIO / Enterprise Technology interview evidence,"CIO / Enterprise Technology says FY26 AI spend governance needs Budget, program, and benefits ledger ties required: The CIO should show AI spend as tagged inside approved platforms and programs: Copilot, ServiceNow, Workday, GitHub Copilot, Databricks, cloud AI services, and governance controls. It should not be described as a separate AI budget or as a delivered financial outcome.",candidate,13_evidence_sources.csv,500,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0001,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0001,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,30,MER-SA07-INT-EVID-0001,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Unified clinical + claims lakehouse,"CEO / Enterprise Strategy says Unified clinical + claims lakehouse is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,30,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0002,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0002,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,31,MER-SA07-INT-EVID-0002,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,"CEO / Enterprise Strategy says Governed data foundation for AI / LLM automation is promising, but operating model is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,31,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0003,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0003,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,32,MER-SA07-INT-EVID-0003,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,"CEO / Enterprise Strategy says Call center optimization is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,32,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0004,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0004,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,33,MER-SA07-INT-EVID-0004,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Provider quality and performance,"CEO / Enterprise Strategy says Provider quality and performance is promising, but platform is not decision-grade until Power BI reporting estate evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,33,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0005,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0005,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,34,MER-SA07-INT-EVID-0005,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: End-to-end cost transparency,"CEO / Enterprise Strategy says End-to-end cost transparency is promising, but data is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,34,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0006,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0006,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,35,MER-SA07-INT-EVID-0006,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Payment integrity and leakage reduction,"CEO / Enterprise Strategy says Payment integrity and leakage reduction is promising, but modernization is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,35,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0007,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0007,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,36,MER-SA07-INT-EVID-0007,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Automated close and reporting,"CEO / Enterprise Strategy says Automated close and reporting is promising, but AI readiness is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,36,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0008,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0008,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,37,MER-SA07-INT-EVID-0008,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Unified clinical + claims lakehouse,"CEO / Enterprise Strategy says Unified clinical + claims lakehouse is promising, but risk is not decision-grade until Claims administration platform evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,37,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0009,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0009,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,38,MER-SA07-INT-EVID-0009,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation,"CEO / Enterprise Strategy says Governed data foundation for AI / LLM automation is promising, but metrics is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,38,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0010,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0010,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,39,MER-SA07-INT-EVID-0010,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Call center optimization,"CEO / Enterprise Strategy says Call center optimization is promising, but value is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,39,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0011,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0011,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,40,MER-SA07-INT-EVID-0011,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: Provider quality and performance,"CEO / Enterprise Strategy says Provider quality and performance is promising, but sourcing is not decision-grade until Epic Caboodle evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,40,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0012,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0012,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,41,MER-SA07-INT-EVID-0012,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CEO / Enterprise Strategy: End-to-end cost transparency,"CEO / Enterprise Strategy says End-to-end cost transparency is promising, but evidence is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,41,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0013,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0013,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,42,MER-SA07-INT-EVID-0013,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Governed data foundation for AI / LLM automation,"CFO / Finance & Value says Governed data foundation for AI / LLM automation is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,42,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0014,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0014,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,43,MER-SA07-INT-EVID-0014,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Call center optimization,"CFO / Finance & Value says Call center optimization is promising, but operating model is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,43,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0015,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0015,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,44,MER-SA07-INT-EVID-0015,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Provider quality and performance,"CFO / Finance & Value says Provider quality and performance is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,44,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0016,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0016,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,45,MER-SA07-INT-EVID-0016,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: End-to-end cost transparency,"CFO / Finance & Value says End-to-end cost transparency is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,45,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0017,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0017,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,46,MER-SA07-INT-EVID-0017,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Payment integrity and leakage reduction,"CFO / Finance & Value says Payment integrity and leakage reduction is promising, but data is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,46,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0018,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0018,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,47,MER-SA07-INT-EVID-0018,high,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: Automated close and reporting,"CFO / Finance & Value says Automated close and reporting is promising, but modernization is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",candidate,14_metrics_outcomes.csv,47,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0019,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0019,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,48,MER-SA07-INT-EVID-9019,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CFO / Finance & Value: AI Benefits Realization Ledger,"CFO / Finance & Value says AI Benefits Realization Ledger needs FP&A validation and usage extracts required: The CFO would not let Tower count AI spend as delivered value until the usage extract, operational KPI movement, and FP&A validation all reconcile to the same program code. Copilot, ServiceNow, Workday, and developer productivity pilots can be measured, but Member Service AI Assist remains a candidate with no approved funding.",candidate,14_metrics_outcomes.csv,48,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0020,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0020,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,49,MER-SA07-INT-EVID-9020,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,Chief Experience Officer / Member Experience: Member Service Agent Assist Transformation,"Chief Experience Officer / Member Experience says Member Service Agent Assist Transformation needs Approved business case, baseline, and PHI controls required: No. Member Service AI Assist is a candidate/discovery opportunity. The funded work is the contact-center platform, knowledge foundation, data readiness, and AI governance controls. A separate Moves business case is required before AI Assist receives approved funding.",candidate,14_metrics_outcomes.csv,49,found,found
meridian-health,tower,,visual_spec,datasets/tenant-inputs/meridian-health/approved-content/tower/visual-specs.json,tower:visual:evidencegapblockers,evidenceGapBlockers,Evidence gap blockers,fact:14_metrics_outcomes:MER-SA07-14_METRICS_OUTCOMES-0021,14_metrics_outcomes,MER-SA07-14_METRICS_OUTCOMES-0021,387,MER-SA07-INT-EVID-9019;MER-SA07-INT-EVID-9020;MER-SA07-INT-EVID-9021;MER-SA07-INT-EVID-9022;MER-SA07-INT-EVID-9023;MER-SA07-INT-EVID-0001;MER-SA07-INT-EVID-0002;MER-SA07-INT-EVID-0003;MER-SA07-INT-EVID-0004;MER-SA07-INT-EVID-0005;MER-SA07-INT-EVID-0006;MER-SA07-INT-EVID-0007,14_metrics_outcomes.csv,50,MER-SA07-INT-EVID-9021,medium,executive_interview,synthetic_executive_interview_evidence,synthetic_demo_phi_free_planning_grade,CISO / Security: AI Governance / Model Risk Controls,"CISO / Security says AI Governance / Model Risk Controls needs HITL, audit logging, and model-risk evidence required: PHI access logging, human-in-the-loop validation, prompt/audit trails, and model inventory ownership must be complete before service, Workday, or member-facing AI pilots scale beyond controlled pilots.",candidate,14_metrics_outcomes.csv,50,found,found
