tenant_key,edge_key,from_node_key,to_node_key,relationship_type,evidence_id,confidence,active_candidate_status,graph_boundary
skyharbor-air,SHA-EDGE-02346,SHA-NODE-00746,SHA-NODE-00783,depends_on,SHA-EVID-01962,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02347,SHA-NODE-00747,SHA-NODE-00784,feeds,SHA-EVID-01963,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02348,SHA-NODE-00748,SHA-NODE-00785,owned_by,SHA-EVID-01964,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02349,SHA-NODE-00749,SHA-NODE-00786,funded_by,SHA-EVID-01965,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02350,SHA-NODE-00750,SHA-NODE-00787,blocked_by,SHA-EVID-01966,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02351,SHA-NODE-00751,SHA-NODE-00788,governed_by,SHA-EVID-01967,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02352,SHA-NODE-00752,SHA-NODE-00789,supports,SHA-EVID-01968,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02353,SHA-NODE-00753,SHA-NODE-00790,depends_on,SHA-EVID-01969,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02354,SHA-NODE-00754,SHA-NODE-00791,feeds,SHA-EVID-01970,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02355,SHA-NODE-00755,SHA-NODE-00792,owned_by,SHA-EVID-01971,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02356,SHA-NODE-00756,SHA-NODE-00793,funded_by,SHA-EVID-01972,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02357,SHA-NODE-00757,SHA-NODE-00794,blocked_by,SHA-EVID-01973,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02358,SHA-NODE-00758,SHA-NODE-00795,governed_by,SHA-EVID-01974,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02359,SHA-NODE-00759,SHA-NODE-00796,supports,SHA-EVID-01975,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02360,SHA-NODE-00760,SHA-NODE-00797,depends_on,SHA-EVID-01976,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02361,SHA-NODE-00761,SHA-NODE-00798,feeds,SHA-EVID-01977,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02362,SHA-NODE-00762,SHA-NODE-00799,owned_by,SHA-EVID-01978,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02363,SHA-NODE-00763,SHA-NODE-00800,funded_by,SHA-EVID-01979,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02364,SHA-NODE-00764,SHA-NODE-00801,blocked_by,SHA-EVID-01980,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02365,SHA-NODE-00765,SHA-NODE-00802,governed_by,SHA-EVID-01981,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02366,SHA-NODE-00766,SHA-NODE-00803,supports,SHA-EVID-01982,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02367,SHA-NODE-00767,SHA-NODE-00804,depends_on,SHA-EVID-01983,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02368,SHA-NODE-00768,SHA-NODE-00805,feeds,SHA-EVID-01984,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02369,SHA-NODE-00769,SHA-NODE-00806,owned_by,SHA-EVID-01985,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02370,SHA-NODE-00770,SHA-NODE-00807,funded_by,SHA-EVID-01986,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02371,SHA-NODE-00771,SHA-NODE-00808,blocked_by,SHA-EVID-01987,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02372,SHA-NODE-00772,SHA-NODE-00809,governed_by,SHA-EVID-01988,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02373,SHA-NODE-00773,SHA-NODE-00810,supports,SHA-EVID-01989,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02374,SHA-NODE-00774,SHA-NODE-00811,depends_on,SHA-EVID-01990,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02375,SHA-NODE-00775,SHA-NODE-00812,feeds,SHA-EVID-01991,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02376,SHA-NODE-00776,SHA-NODE-00813,owned_by,SHA-EVID-01992,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02377,SHA-NODE-00777,SHA-NODE-00814,funded_by,SHA-EVID-01993,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02378,SHA-NODE-00778,SHA-NODE-00815,blocked_by,SHA-EVID-01994,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02379,SHA-NODE-00779,SHA-NODE-00816,governed_by,SHA-EVID-01995,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02380,SHA-NODE-00780,SHA-NODE-00817,supports,SHA-EVID-01996,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02381,SHA-NODE-00781,SHA-NODE-00818,depends_on,SHA-EVID-01997,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02382,SHA-NODE-00782,SHA-NODE-00819,feeds,SHA-EVID-01998,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02383,SHA-NODE-00783,SHA-NODE-00820,owned_by,SHA-EVID-01999,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02384,SHA-NODE-00784,SHA-NODE-00821,funded_by,SHA-EVID-02000,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02385,SHA-NODE-00785,SHA-NODE-00822,blocked_by,SHA-EVID-02001,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02386,SHA-NODE-00786,SHA-NODE-00823,governed_by,SHA-EVID-02002,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02387,SHA-NODE-00787,SHA-NODE-00824,supports,SHA-EVID-02003,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02388,SHA-NODE-00788,SHA-NODE-00825,depends_on,SHA-EVID-02004,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02389,SHA-NODE-00789,SHA-NODE-00826,feeds,SHA-EVID-02005,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02390,SHA-NODE-00790,SHA-NODE-00827,owned_by,SHA-EVID-02006,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02391,SHA-NODE-00791,SHA-NODE-00828,funded_by,SHA-EVID-02007,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02392,SHA-NODE-00792,SHA-NODE-00829,blocked_by,SHA-EVID-02008,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02393,SHA-NODE-00793,SHA-NODE-00830,governed_by,SHA-EVID-02009,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02394,SHA-NODE-00794,SHA-NODE-00831,supports,SHA-EVID-02010,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02395,SHA-NODE-00795,SHA-NODE-00832,depends_on,SHA-EVID-02011,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02396,SHA-NODE-00796,SHA-NODE-00833,feeds,SHA-EVID-02012,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02397,SHA-NODE-00797,SHA-NODE-00834,owned_by,SHA-EVID-02013,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02398,SHA-NODE-00798,SHA-NODE-00835,funded_by,SHA-EVID-02014,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02399,SHA-NODE-00799,SHA-NODE-00836,blocked_by,SHA-EVID-02015,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02400,SHA-NODE-00800,SHA-NODE-00837,governed_by,SHA-EVID-02016,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02401,SHA-NODE-00801,SHA-NODE-00838,supports,SHA-EVID-02017,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02402,SHA-NODE-00802,SHA-NODE-00839,depends_on,SHA-EVID-02018,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02403,SHA-NODE-00803,SHA-NODE-00840,feeds,SHA-EVID-02019,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02404,SHA-NODE-00804,SHA-NODE-00841,owned_by,SHA-EVID-02020,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02405,SHA-NODE-00805,SHA-NODE-00842,funded_by,SHA-EVID-02021,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02406,SHA-NODE-00806,SHA-NODE-00843,blocked_by,SHA-EVID-02022,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02407,SHA-NODE-00807,SHA-NODE-00844,governed_by,SHA-EVID-02023,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02408,SHA-NODE-00808,SHA-NODE-00845,supports,SHA-EVID-02024,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02409,SHA-NODE-00809,SHA-NODE-00846,depends_on,SHA-EVID-02025,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02410,SHA-NODE-00810,SHA-NODE-00847,feeds,SHA-EVID-02026,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02411,SHA-NODE-00811,SHA-NODE-00848,owned_by,SHA-EVID-02027,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02412,SHA-NODE-00812,SHA-NODE-00849,funded_by,SHA-EVID-02028,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02413,SHA-NODE-00813,SHA-NODE-00850,blocked_by,SHA-EVID-02029,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02414,SHA-NODE-00814,SHA-NODE-00851,governed_by,SHA-EVID-02030,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02415,SHA-NODE-00815,SHA-NODE-00852,supports,SHA-EVID-02031,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02416,SHA-NODE-00816,SHA-NODE-00853,depends_on,SHA-EVID-02032,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02417,SHA-NODE-00817,SHA-NODE-00854,feeds,SHA-EVID-02033,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02418,SHA-NODE-00818,SHA-NODE-00855,owned_by,SHA-EVID-02034,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02419,SHA-NODE-00819,SHA-NODE-00856,funded_by,SHA-EVID-02035,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02420,SHA-NODE-00820,SHA-NODE-00857,blocked_by,SHA-EVID-02036,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02421,SHA-NODE-00821,SHA-NODE-00858,governed_by,SHA-EVID-02037,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02422,SHA-NODE-00822,SHA-NODE-00859,supports,SHA-EVID-02038,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02423,SHA-NODE-00823,SHA-NODE-00860,depends_on,SHA-EVID-02039,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02424,SHA-NODE-00824,SHA-NODE-00861,feeds,SHA-EVID-02040,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02425,SHA-NODE-00825,SHA-NODE-00862,owned_by,SHA-EVID-02041,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02426,SHA-NODE-00826,SHA-NODE-00863,funded_by,SHA-EVID-02042,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02427,SHA-NODE-00827,SHA-NODE-00864,blocked_by,SHA-EVID-02043,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02428,SHA-NODE-00828,SHA-NODE-00865,governed_by,SHA-EVID-02044,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02429,SHA-NODE-00829,SHA-NODE-00866,supports,SHA-EVID-02045,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02430,SHA-NODE-00830,SHA-NODE-00867,depends_on,SHA-EVID-02046,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02431,SHA-NODE-00831,SHA-NODE-00868,feeds,SHA-EVID-02047,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02432,SHA-NODE-00832,SHA-NODE-00869,owned_by,SHA-EVID-02048,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02433,SHA-NODE-00833,SHA-NODE-00870,funded_by,SHA-EVID-02049,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02434,SHA-NODE-00834,SHA-NODE-00871,blocked_by,SHA-EVID-02050,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02435,SHA-NODE-00835,SHA-NODE-00872,governed_by,SHA-EVID-02051,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02436,SHA-NODE-00836,SHA-NODE-00873,supports,SHA-EVID-02052,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02437,SHA-NODE-00837,SHA-NODE-00874,depends_on,SHA-EVID-02053,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02438,SHA-NODE-00838,SHA-NODE-00875,feeds,SHA-EVID-02054,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02439,SHA-NODE-00839,SHA-NODE-00876,owned_by,SHA-EVID-02055,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02440,SHA-NODE-00840,SHA-NODE-00877,funded_by,SHA-EVID-02056,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02441,SHA-NODE-00841,SHA-NODE-00878,blocked_by,SHA-EVID-02057,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02442,SHA-NODE-00842,SHA-NODE-00879,governed_by,SHA-EVID-02058,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02443,SHA-NODE-00843,SHA-NODE-00880,supports,SHA-EVID-02059,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02444,SHA-NODE-00844,SHA-NODE-00881,depends_on,SHA-EVID-02060,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02445,SHA-NODE-00845,SHA-NODE-00882,feeds,SHA-EVID-02401,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02446,SHA-NODE-00846,SHA-NODE-00883,owned_by,SHA-EVID-02402,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02447,SHA-NODE-00847,SHA-NODE-00884,funded_by,SHA-EVID-02403,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02448,SHA-NODE-00848,SHA-NODE-00885,blocked_by,SHA-EVID-02404,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02449,SHA-NODE-00849,SHA-NODE-00886,governed_by,SHA-EVID-02405,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02450,SHA-NODE-00850,SHA-NODE-00887,supports,SHA-EVID-02406,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02451,SHA-NODE-00851,SHA-NODE-00888,depends_on,SHA-EVID-02407,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02452,SHA-NODE-00852,SHA-NODE-00889,feeds,SHA-EVID-02408,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02453,SHA-NODE-00853,SHA-NODE-00890,owned_by,SHA-EVID-02409,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02454,SHA-NODE-00854,SHA-NODE-00891,funded_by,SHA-EVID-02410,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02455,SHA-NODE-00855,SHA-NODE-00892,blocked_by,SHA-EVID-02411,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02456,SHA-NODE-00856,SHA-NODE-00893,governed_by,SHA-EVID-02412,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02457,SHA-NODE-00857,SHA-NODE-00894,supports,SHA-EVID-02413,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02458,SHA-NODE-00858,SHA-NODE-00895,depends_on,SHA-EVID-02414,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02459,SHA-NODE-00859,SHA-NODE-00896,feeds,SHA-EVID-02415,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02460,SHA-NODE-00860,SHA-NODE-00897,owned_by,SHA-EVID-02416,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02461,SHA-NODE-00861,SHA-NODE-00898,funded_by,SHA-EVID-02417,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02462,SHA-NODE-00862,SHA-NODE-00899,blocked_by,SHA-EVID-02418,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02463,SHA-NODE-00863,SHA-NODE-00900,governed_by,SHA-EVID-02419,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02464,SHA-NODE-00864,SHA-NODE-00901,supports,SHA-EVID-02420,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02465,SHA-NODE-00865,SHA-NODE-00902,depends_on,SHA-EVID-02421,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02466,SHA-NODE-00866,SHA-NODE-00903,feeds,SHA-EVID-02422,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02467,SHA-NODE-00867,SHA-NODE-00904,owned_by,SHA-EVID-02423,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02468,SHA-NODE-00868,SHA-NODE-00905,funded_by,SHA-EVID-02424,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02469,SHA-NODE-00869,SHA-NODE-00906,blocked_by,SHA-EVID-02425,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02470,SHA-NODE-00870,SHA-NODE-00907,governed_by,SHA-EVID-02426,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02471,SHA-NODE-00871,SHA-NODE-00908,supports,SHA-EVID-02427,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02472,SHA-NODE-00872,SHA-NODE-00909,depends_on,SHA-EVID-02428,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02473,SHA-NODE-00873,SHA-NODE-00910,feeds,SHA-EVID-02429,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02474,SHA-NODE-00874,SHA-NODE-00911,owned_by,SHA-EVID-02430,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02475,SHA-NODE-00875,SHA-NODE-00912,funded_by,SHA-EVID-02431,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02476,SHA-NODE-00876,SHA-NODE-00913,blocked_by,SHA-EVID-02432,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02477,SHA-NODE-00877,SHA-NODE-00914,governed_by,SHA-EVID-02433,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02478,SHA-NODE-00878,SHA-NODE-00915,supports,SHA-EVID-02434,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02479,SHA-NODE-00879,SHA-NODE-00916,depends_on,SHA-EVID-02435,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02480,SHA-NODE-00880,SHA-NODE-00917,feeds,SHA-EVID-02436,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02481,SHA-NODE-00881,SHA-NODE-00918,owned_by,SHA-EVID-02437,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02482,SHA-NODE-00882,SHA-NODE-00919,funded_by,SHA-EVID-02438,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02483,SHA-NODE-00883,SHA-NODE-00920,blocked_by,SHA-EVID-02439,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02484,SHA-NODE-00884,SHA-NODE-00921,governed_by,SHA-EVID-02440,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02485,SHA-NODE-00885,SHA-NODE-00922,supports,SHA-EVID-02441,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02486,SHA-NODE-00886,SHA-NODE-00923,depends_on,SHA-EVID-02442,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02487,SHA-NODE-00887,SHA-NODE-00924,feeds,SHA-EVID-02443,medium,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
skyharbor-air,SHA-EDGE-02488,SHA-NODE-00888,SHA-NODE-00925,owned_by,SHA-EVID-02444,high,candidate,"Graph explains dependency context only and does not calculate spend, savings, ROI, or realized value."
