tenant_key,node_key,node_type,node_name,source_entity_key,evidence_id,confidence,active_candidate_status
skyharbor-air,SHA-NODE-01202,vendor,revenue management capability 078 entity 0102,SHA-ENT-00102,SHA-EVID-00678,medium,candidate
skyharbor-air,SHA-NODE-01203,program,network planning capability 079 entity 0103,SHA-ENT-00103,SHA-EVID-00679,medium,candidate
skyharbor-air,SHA-NODE-01204,control,crew scheduling capability 080 entity 0104,SHA-ENT-00104,SHA-EVID-00680,high,candidate
skyharbor-air,SHA-NODE-01205,metric,maintenance engineering capability 081 entity 0105,SHA-ENT-00105,SHA-EVID-00681,high,candidate
skyharbor-air,SHA-NODE-01206,system,cargo operations capability 082 entity 0106,SHA-ENT-00106,SHA-EVID-00682,medium,candidate
skyharbor-air,SHA-NODE-01207,function,digital ecommerce capability 083 entity 0107,SHA-ENT-00107,SHA-EVID-00683,medium,candidate
skyharbor-air,SHA-NODE-01208,data_asset,safety and security capability 084 entity 0108,SHA-ENT-00108,SHA-EVID-00684,high,candidate
skyharbor-air,SHA-NODE-01209,vendor,finance capability 085 entity 0109,SHA-ENT-00109,SHA-EVID-00685,high,candidate
skyharbor-air,SHA-NODE-01210,program,procurement capability 086 entity 0110,SHA-ENT-00110,SHA-EVID-00686,medium,candidate
skyharbor-air,SHA-NODE-01211,control,HR and workforce capability 087 entity 0111,SHA-ENT-00111,SHA-EVID-00687,medium,candidate
skyharbor-air,SHA-NODE-01212,metric,data and analytics capability 088 entity 0112,SHA-ENT-00112,SHA-EVID-00688,high,candidate
skyharbor-air,SHA-NODE-01213,system,platform engineering capability 089 entity 0113,SHA-ENT-00113,SHA-EVID-00689,high,candidate
skyharbor-air,SHA-NODE-01214,function,baggage operations capability 090 entity 0114,SHA-ENT-00114,SHA-EVID-00690,medium,candidate
skyharbor-air,SHA-NODE-01215,data_asset,flight operations capability 091 entity 0115,SHA-ENT-00115,SHA-EVID-00691,medium,candidate
skyharbor-air,SHA-NODE-01216,vendor,operations control center capability 092 entity 0116,SHA-ENT-00116,SHA-EVID-00692,high,candidate
skyharbor-air,SHA-NODE-01217,program,airport operations capability 093 entity 0117,SHA-ENT-00117,SHA-EVID-00693,high,candidate
skyharbor-air,SHA-NODE-01218,control,customer service capability 094 entity 0118,SHA-ENT-00118,SHA-EVID-00694,medium,candidate
skyharbor-air,SHA-NODE-01219,metric,loyalty capability 095 entity 0119,SHA-ENT-00119,SHA-EVID-00695,medium,candidate
skyharbor-air,SHA-NODE-01220,system,revenue management capability 096 entity 0120,SHA-ENT-00120,SHA-EVID-00696,high,candidate
skyharbor-air,SHA-NODE-01221,function,network planning capability 097 entity 0121,SHA-ENT-00121,SHA-EVID-00697,high,candidate
skyharbor-air,SHA-NODE-01222,data_asset,crew scheduling capability 098 entity 0122,SHA-ENT-00122,SHA-EVID-00698,medium,candidate
skyharbor-air,SHA-NODE-01223,vendor,maintenance engineering capability 099 entity 0123,SHA-ENT-00123,SHA-EVID-00699,medium,candidate
skyharbor-air,SHA-NODE-01224,program,cargo operations capability 100 entity 0124,SHA-ENT-00124,SHA-EVID-00700,high,candidate
skyharbor-air,SHA-NODE-01225,control,digital ecommerce capability 101 entity 0125,SHA-ENT-00125,SHA-EVID-00701,high,candidate
skyharbor-air,SHA-NODE-01226,metric,safety and security capability 102 entity 0126,SHA-ENT-00126,SHA-EVID-00702,medium,candidate
skyharbor-air,SHA-NODE-01227,system,finance capability 103 entity 0127,SHA-ENT-00127,SHA-EVID-00703,medium,candidate
skyharbor-air,SHA-NODE-01228,function,procurement capability 104 entity 0128,SHA-ENT-00128,SHA-EVID-00704,high,candidate
skyharbor-air,SHA-NODE-01229,data_asset,HR and workforce capability 105 entity 0129,SHA-ENT-00129,SHA-EVID-00705,high,candidate
skyharbor-air,SHA-NODE-01230,vendor,data and analytics capability 106 entity 0130,SHA-ENT-00130,SHA-EVID-00706,medium,candidate
skyharbor-air,SHA-NODE-01231,program,platform engineering capability 107 entity 0131,SHA-ENT-00131,SHA-EVID-00707,medium,candidate
skyharbor-air,SHA-NODE-01232,control,baggage operations capability 108 entity 0132,SHA-ENT-00132,SHA-EVID-00708,high,candidate
skyharbor-air,SHA-NODE-01233,metric,flight operations capability 109 entity 0133,SHA-ENT-00133,SHA-EVID-00709,high,candidate
skyharbor-air,SHA-NODE-01234,system,operations control center capability 110 entity 0134,SHA-ENT-00134,SHA-EVID-00710,medium,candidate
skyharbor-air,SHA-NODE-01235,function,airport operations capability 111 entity 0135,SHA-ENT-00135,SHA-EVID-00711,medium,candidate
skyharbor-air,SHA-NODE-01236,data_asset,customer service capability 112 entity 0136,SHA-ENT-00136,SHA-EVID-00712,high,candidate
skyharbor-air,SHA-NODE-01237,vendor,loyalty capability 113 entity 0137,SHA-ENT-00137,SHA-EVID-00713,high,candidate
skyharbor-air,SHA-NODE-01238,program,revenue management capability 114 entity 0138,SHA-ENT-00138,SHA-EVID-00714,medium,candidate
skyharbor-air,SHA-NODE-01239,control,network planning capability 115 entity 0139,SHA-ENT-00139,SHA-EVID-00715,medium,candidate
skyharbor-air,SHA-NODE-01240,metric,crew scheduling capability 116 entity 0140,SHA-ENT-00140,SHA-EVID-00716,high,candidate
skyharbor-air,SHA-NODE-01241,system,maintenance engineering capability 117 entity 0141,SHA-ENT-00141,SHA-EVID-00717,high,candidate
skyharbor-air,SHA-NODE-01242,function,cargo operations capability 118 entity 0142,SHA-ENT-00142,SHA-EVID-00718,medium,candidate
skyharbor-air,SHA-NODE-01243,data_asset,digital ecommerce capability 119 entity 0143,SHA-ENT-00143,SHA-EVID-00719,medium,candidate
skyharbor-air,SHA-NODE-01244,vendor,safety and security capability 120 entity 0144,SHA-ENT-00144,SHA-EVID-00720,high,candidate
skyharbor-air,SHA-NODE-01245,program,finance capability 121 entity 0145,SHA-ENT-00145,SHA-EVID-00721,high,candidate
skyharbor-air,SHA-NODE-01246,control,procurement capability 122 entity 0146,SHA-ENT-00146,SHA-EVID-00722,medium,candidate
skyharbor-air,SHA-NODE-01247,metric,HR and workforce capability 123 entity 0147,SHA-ENT-00147,SHA-EVID-00723,medium,candidate
skyharbor-air,SHA-NODE-01248,system,data and analytics capability 124 entity 0148,SHA-ENT-00148,SHA-EVID-00724,high,candidate
skyharbor-air,SHA-NODE-01249,function,platform engineering capability 125 entity 0149,SHA-ENT-00149,SHA-EVID-00725,high,candidate
skyharbor-air,SHA-NODE-01250,data_asset,baggage operations capability 126 entity 0150,SHA-ENT-00150,SHA-EVID-00726,medium,candidate
skyharbor-air,SHA-NODE-01251,vendor,flight operations capability 127 entity 0151,SHA-ENT-00151,SHA-EVID-00727,medium,candidate
skyharbor-air,SHA-NODE-01252,program,operations control center capability 128 entity 0152,SHA-ENT-00152,SHA-EVID-00728,high,candidate
skyharbor-air,SHA-NODE-01253,control,airport operations capability 129 entity 0153,SHA-ENT-00153,SHA-EVID-00729,high,candidate
skyharbor-air,SHA-NODE-01254,metric,customer service capability 130 entity 0154,SHA-ENT-00154,SHA-EVID-00730,medium,candidate
skyharbor-air,SHA-NODE-01255,system,loyalty capability 131 entity 0155,SHA-ENT-00155,SHA-EVID-00731,medium,candidate
skyharbor-air,SHA-NODE-01256,function,revenue management capability 132 entity 0156,SHA-ENT-00156,SHA-EVID-00732,high,candidate
skyharbor-air,SHA-NODE-01257,data_asset,network planning capability 133 entity 0157,SHA-ENT-00157,SHA-EVID-00733,high,candidate
skyharbor-air,SHA-NODE-01258,vendor,crew scheduling capability 134 entity 0158,SHA-ENT-00158,SHA-EVID-00734,medium,candidate
skyharbor-air,SHA-NODE-01259,program,maintenance engineering capability 135 entity 0159,SHA-ENT-00159,SHA-EVID-00735,medium,candidate
skyharbor-air,SHA-NODE-01260,control,cargo operations capability 136 entity 0160,SHA-ENT-00160,SHA-EVID-00736,high,candidate
skyharbor-air,SHA-NODE-01261,metric,digital ecommerce capability 137 entity 0161,SHA-ENT-00161,SHA-EVID-00737,high,candidate
skyharbor-air,SHA-NODE-01262,system,safety and security capability 138 entity 0162,SHA-ENT-00162,SHA-EVID-00738,medium,candidate
skyharbor-air,SHA-NODE-01263,function,finance capability 139 entity 0163,SHA-ENT-00163,SHA-EVID-00739,medium,candidate
skyharbor-air,SHA-NODE-01264,data_asset,procurement capability 140 entity 0164,SHA-ENT-00164,SHA-EVID-00740,high,candidate
skyharbor-air,SHA-NODE-01265,vendor,HR and workforce capability 141 entity 0165,SHA-ENT-00165,SHA-EVID-00741,high,candidate
skyharbor-air,SHA-NODE-01266,program,data and analytics capability 142 entity 0166,SHA-ENT-00166,SHA-EVID-00742,medium,candidate
skyharbor-air,SHA-NODE-01267,control,platform engineering capability 143 entity 0167,SHA-ENT-00167,SHA-EVID-00743,medium,candidate
skyharbor-air,SHA-NODE-01268,metric,baggage operations capability 144 entity 0168,SHA-ENT-00168,SHA-EVID-00744,high,candidate
skyharbor-air,SHA-NODE-01269,system,flight operations capability 145 entity 0169,SHA-ENT-00169,SHA-EVID-00745,high,candidate
skyharbor-air,SHA-NODE-01270,function,operations control center capability 146 entity 0170,SHA-ENT-00170,SHA-EVID-00746,medium,candidate
skyharbor-air,SHA-NODE-01271,data_asset,airport operations capability 147 entity 0171,SHA-ENT-00171,SHA-EVID-00747,medium,candidate
skyharbor-air,SHA-NODE-01272,vendor,customer service capability 148 entity 0172,SHA-ENT-00172,SHA-EVID-00748,high,candidate
skyharbor-air,SHA-NODE-01273,program,loyalty capability 149 entity 0173,SHA-ENT-00173,SHA-EVID-00749,high,candidate
skyharbor-air,SHA-NODE-01274,control,revenue management capability 150 entity 0174,SHA-ENT-00174,SHA-EVID-00750,medium,candidate
skyharbor-air,SHA-NODE-01275,metric,network planning capability 151 entity 0175,SHA-ENT-00175,SHA-EVID-00751,medium,candidate
skyharbor-air,SHA-NODE-01276,system,crew scheduling capability 152 entity 0176,SHA-ENT-00176,SHA-EVID-00752,high,candidate
skyharbor-air,SHA-NODE-01277,function,maintenance engineering capability 153 entity 0177,SHA-ENT-00177,SHA-EVID-00753,high,candidate
skyharbor-air,SHA-NODE-01278,data_asset,cargo operations capability 154 entity 0178,SHA-ENT-00178,SHA-EVID-00754,medium,candidate
skyharbor-air,SHA-NODE-01279,vendor,digital ecommerce capability 155 entity 0179,SHA-ENT-00179,SHA-EVID-00755,medium,candidate
skyharbor-air,SHA-NODE-01280,program,safety and security capability 156 entity 0180,SHA-ENT-00180,SHA-EVID-00756,high,candidate
skyharbor-air,SHA-NODE-01281,control,finance capability 157 entity 0181,SHA-ENT-00181,SHA-EVID-00757,high,candidate
skyharbor-air,SHA-NODE-01282,metric,procurement capability 158 entity 0182,SHA-ENT-00182,SHA-EVID-00758,medium,candidate
skyharbor-air,SHA-NODE-01283,system,HR and workforce capability 159 entity 0183,SHA-ENT-00183,SHA-EVID-00759,medium,candidate
skyharbor-air,SHA-NODE-01284,function,data and analytics capability 160 entity 0184,SHA-ENT-00184,SHA-EVID-00760,high,candidate
skyharbor-air,SHA-NODE-01285,data_asset,platform engineering capability 161 entity 0185,SHA-ENT-00185,SHA-EVID-00761,high,candidate
skyharbor-air,SHA-NODE-01286,vendor,baggage operations capability 162 entity 0186,SHA-ENT-00186,SHA-EVID-00762,medium,candidate
skyharbor-air,SHA-NODE-01287,program,flight operations capability 163 entity 0187,SHA-ENT-00187,SHA-EVID-00763,medium,candidate
skyharbor-air,SHA-NODE-01288,control,operations control center capability 164 entity 0188,SHA-ENT-00188,SHA-EVID-00764,high,candidate
skyharbor-air,SHA-NODE-01289,metric,airport operations capability 165 entity 0189,SHA-ENT-00189,SHA-EVID-00765,high,candidate
skyharbor-air,SHA-NODE-01290,system,customer service capability 166 entity 0190,SHA-ENT-00190,SHA-EVID-00766,medium,candidate
skyharbor-air,SHA-NODE-01291,function,loyalty capability 167 entity 0191,SHA-ENT-00191,SHA-EVID-00767,medium,candidate
skyharbor-air,SHA-NODE-01292,data_asset,revenue management capability 168 entity 0192,SHA-ENT-00192,SHA-EVID-00768,high,candidate
skyharbor-air,SHA-NODE-01293,vendor,network planning capability 169 entity 0193,SHA-ENT-00193,SHA-EVID-00769,high,candidate
skyharbor-air,SHA-NODE-01294,program,crew scheduling capability 170 entity 0194,SHA-ENT-00194,SHA-EVID-00770,medium,candidate
skyharbor-air,SHA-NODE-01295,control,maintenance engineering capability 171 entity 0195,SHA-ENT-00195,SHA-EVID-00771,medium,candidate
skyharbor-air,SHA-NODE-01296,metric,cargo operations capability 172 entity 0196,SHA-ENT-00196,SHA-EVID-00772,high,candidate
skyharbor-air,SHA-NODE-01297,system,digital ecommerce capability 173 entity 0197,SHA-ENT-00197,SHA-EVID-00773,high,candidate
skyharbor-air,SHA-NODE-01298,function,safety and security capability 174 entity 0198,SHA-ENT-00198,SHA-EVID-00774,medium,candidate
skyharbor-air,SHA-NODE-01299,data_asset,finance capability 175 entity 0199,SHA-ENT-00199,SHA-EVID-00775,medium,candidate
skyharbor-air,SHA-NODE-01300,vendor,procurement capability 176 entity 0200,SHA-ENT-00200,SHA-EVID-00776,high,candidate
skyharbor-air,SHA-NODE-01301,program,HR and workforce capability 177 entity 0201,SHA-ENT-00201,SHA-EVID-00777,high,candidate
skyharbor-air,SHA-NODE-01302,control,data and analytics capability 178 entity 0202,SHA-ENT-00202,SHA-EVID-00778,medium,candidate
skyharbor-air,SHA-NODE-01303,metric,platform engineering capability 179 entity 0203,SHA-ENT-00203,SHA-EVID-00779,medium,candidate
skyharbor-air,SHA-NODE-01304,system,baggage operations capability 180 entity 0204,SHA-ENT-00204,SHA-EVID-00780,high,candidate
skyharbor-air,SHA-NODE-01305,function,flight operations capability 181 entity 0205,SHA-ENT-00205,SHA-EVID-00781,high,candidate
skyharbor-air,SHA-NODE-01306,data_asset,operations control center capability 182 entity 0206,SHA-ENT-00206,SHA-EVID-00782,medium,candidate
skyharbor-air,SHA-NODE-01307,vendor,airport operations capability 183 entity 0207,SHA-ENT-00207,SHA-EVID-00783,medium,candidate
skyharbor-air,SHA-NODE-01308,program,customer service capability 184 entity 0208,SHA-ENT-00208,SHA-EVID-00784,high,candidate
skyharbor-air,SHA-NODE-01309,control,loyalty capability 185 entity 0209,SHA-ENT-00209,SHA-EVID-00785,high,candidate
skyharbor-air,SHA-NODE-01310,metric,revenue management capability 186 entity 0210,SHA-ENT-00210,SHA-EVID-00786,medium,candidate
skyharbor-air,SHA-NODE-01311,system,network planning capability 187 entity 0211,SHA-ENT-00211,SHA-EVID-00787,medium,candidate
skyharbor-air,SHA-NODE-01312,function,crew scheduling capability 188 entity 0212,SHA-ENT-00212,SHA-EVID-00788,high,candidate
skyharbor-air,SHA-NODE-01313,data_asset,maintenance engineering capability 189 entity 0213,SHA-ENT-00213,SHA-EVID-00789,high,candidate
skyharbor-air,SHA-NODE-01314,vendor,cargo operations capability 190 entity 0214,SHA-ENT-00214,SHA-EVID-00790,medium,candidate
skyharbor-air,SHA-NODE-01315,program,digital ecommerce capability 191 entity 0215,SHA-ENT-00215,SHA-EVID-00791,medium,candidate
skyharbor-air,SHA-NODE-01316,control,safety and security capability 192 entity 0216,SHA-ENT-00216,SHA-EVID-00792,high,candidate
skyharbor-air,SHA-NODE-01317,metric,finance capability 193 entity 0217,SHA-ENT-00217,SHA-EVID-00793,high,candidate
skyharbor-air,SHA-NODE-01318,system,procurement capability 194 entity 0218,SHA-ENT-00218,SHA-EVID-00794,medium,candidate
skyharbor-air,SHA-NODE-01319,function,HR and workforce capability 195 entity 0219,SHA-ENT-00219,SHA-EVID-00795,medium,candidate
skyharbor-air,SHA-NODE-01320,data_asset,data and analytics capability 196 entity 0220,SHA-ENT-00220,SHA-EVID-00796,high,candidate
skyharbor-air,SHA-NODE-01321,vendor,platform engineering capability 197 entity 0221,SHA-ENT-00221,SHA-EVID-00797,high,candidate
skyharbor-air,SHA-NODE-01322,program,baggage operations capability 198 entity 0222,SHA-ENT-00222,SHA-EVID-00798,medium,candidate
skyharbor-air,SHA-NODE-01323,control,flight operations capability 199 entity 0223,SHA-ENT-00223,SHA-EVID-00799,medium,candidate
skyharbor-air,SHA-NODE-01324,metric,operations control center capability 200 entity 0224,SHA-ENT-00224,SHA-EVID-00800,high,candidate
skyharbor-air,SHA-NODE-01325,system,airport operations capability 201 entity 0225,SHA-ENT-00225,SHA-EVID-00801,high,candidate
skyharbor-air,SHA-NODE-01326,function,customer service capability 202 entity 0226,SHA-ENT-00226,SHA-EVID-00802,medium,candidate
skyharbor-air,SHA-NODE-01327,data_asset,loyalty capability 203 entity 0227,SHA-ENT-00227,SHA-EVID-00803,medium,candidate
skyharbor-air,SHA-NODE-01328,vendor,revenue management capability 204 entity 0228,SHA-ENT-00228,SHA-EVID-00804,high,candidate
skyharbor-air,SHA-NODE-01329,program,network planning capability 205 entity 0229,SHA-ENT-00229,SHA-EVID-00805,high,candidate
skyharbor-air,SHA-NODE-01330,control,crew scheduling capability 206 entity 0230,SHA-ENT-00230,SHA-EVID-00806,medium,candidate
skyharbor-air,SHA-NODE-01331,metric,maintenance engineering capability 207 entity 0231,SHA-ENT-00231,SHA-EVID-00807,medium,candidate
skyharbor-air,SHA-NODE-01332,system,cargo operations capability 208 entity 0232,SHA-ENT-00232,SHA-EVID-00808,high,candidate
skyharbor-air,SHA-NODE-01333,function,digital ecommerce capability 209 entity 0233,SHA-ENT-00233,SHA-EVID-00809,high,candidate
skyharbor-air,SHA-NODE-01334,data_asset,safety and security capability 210 entity 0234,SHA-ENT-00234,SHA-EVID-00810,medium,candidate
skyharbor-air,SHA-NODE-01335,vendor,finance capability 211 entity 0235,SHA-ENT-00235,SHA-EVID-00811,medium,candidate
skyharbor-air,SHA-NODE-01336,program,procurement capability 212 entity 0236,SHA-ENT-00236,SHA-EVID-00812,high,candidate
skyharbor-air,SHA-NODE-01337,control,HR and workforce capability 213 entity 0237,SHA-ENT-00237,SHA-EVID-00813,high,candidate
skyharbor-air,SHA-NODE-01338,metric,data and analytics capability 214 entity 0238,SHA-ENT-00238,SHA-EVID-00814,medium,candidate
skyharbor-air,SHA-NODE-01339,system,platform engineering capability 215 entity 0239,SHA-ENT-00239,SHA-EVID-00815,medium,candidate
skyharbor-air,SHA-NODE-01340,function,baggage operations capability 216 entity 0240,SHA-ENT-00240,SHA-EVID-00816,high,candidate
skyharbor-air,SHA-NODE-01341,data_asset,flight operations capability 217 entity 0241,SHA-ENT-00241,SHA-EVID-00817,high,candidate
skyharbor-air,SHA-NODE-01342,vendor,operations control center capability 218 entity 0242,SHA-ENT-00242,SHA-EVID-00818,medium,candidate
skyharbor-air,SHA-NODE-01343,program,airport operations capability 219 entity 0243,SHA-ENT-00243,SHA-EVID-00819,medium,candidate
skyharbor-air,SHA-NODE-01344,control,customer service capability 220 entity 0244,SHA-ENT-00244,SHA-EVID-00820,high,candidate
skyharbor-air,SHA-NODE-01345,metric,loyalty capability 221 entity 0245,SHA-ENT-00245,SHA-EVID-00821,high,candidate
skyharbor-air,SHA-NODE-01346,system,revenue management capability 222 entity 0246,SHA-ENT-00246,SHA-EVID-00822,medium,candidate
skyharbor-air,SHA-NODE-01347,function,network planning capability 223 entity 0247,SHA-ENT-00247,SHA-EVID-00823,medium,candidate
skyharbor-air,SHA-NODE-01348,data_asset,crew scheduling capability 224 entity 0248,SHA-ENT-00248,SHA-EVID-00824,high,candidate
skyharbor-air,SHA-NODE-01349,vendor,maintenance engineering capability 225 entity 0249,SHA-ENT-00249,SHA-EVID-00825,high,candidate
skyharbor-air,SHA-NODE-01350,program,cargo operations capability 226 entity 0250,SHA-ENT-00250,SHA-EVID-00826,medium,candidate
skyharbor-air,SHA-NODE-01351,control,digital ecommerce capability 227 entity 0251,SHA-ENT-00251,SHA-EVID-00827,medium,candidate
skyharbor-air,SHA-NODE-01352,metric,safety and security capability 228 entity 0252,SHA-ENT-00252,SHA-EVID-00828,high,candidate
skyharbor-air,SHA-NODE-01353,system,finance capability 229 entity 0253,SHA-ENT-00253,SHA-EVID-00829,high,candidate
skyharbor-air,SHA-NODE-01354,function,procurement capability 230 entity 0254,SHA-ENT-00254,SHA-EVID-00830,medium,candidate
skyharbor-air,SHA-NODE-01355,data_asset,HR and workforce capability 231 entity 0255,SHA-ENT-00255,SHA-EVID-00831,medium,candidate
skyharbor-air,SHA-NODE-01356,vendor,data and analytics capability 232 entity 0256,SHA-ENT-00256,SHA-EVID-00832,high,candidate
skyharbor-air,SHA-NODE-01357,program,platform engineering capability 233 entity 0257,SHA-ENT-00257,SHA-EVID-00833,high,candidate
skyharbor-air,SHA-NODE-01358,control,baggage operations capability 234 entity 0258,SHA-ENT-00258,SHA-EVID-00834,medium,candidate
skyharbor-air,SHA-NODE-01359,metric,flight operations capability 235 entity 0259,SHA-ENT-00259,SHA-EVID-00835,medium,candidate
skyharbor-air,SHA-NODE-01360,system,operations control center capability 236 entity 0260,SHA-ENT-00260,SHA-EVID-00836,high,candidate
skyharbor-air,SHA-NODE-01361,function,airport operations capability 237 entity 0261,SHA-ENT-00261,SHA-EVID-00837,high,candidate
skyharbor-air,SHA-NODE-01362,data_asset,customer service capability 238 entity 0262,SHA-ENT-00262,SHA-EVID-00838,medium,candidate
skyharbor-air,SHA-NODE-01363,vendor,loyalty capability 239 entity 0263,SHA-ENT-00263,SHA-EVID-00839,medium,candidate
skyharbor-air,SHA-NODE-01364,program,revenue management capability 240 entity 0264,SHA-ENT-00264,SHA-EVID-00840,high,candidate
skyharbor-air,SHA-NODE-01365,control,network planning capability 241 entity 0265,SHA-ENT-00265,SHA-EVID-00841,high,candidate
skyharbor-air,SHA-NODE-01366,metric,crew scheduling capability 242 entity 0266,SHA-ENT-00266,SHA-EVID-00842,medium,candidate
skyharbor-air,SHA-NODE-01367,system,maintenance engineering capability 243 entity 0267,SHA-ENT-00267,SHA-EVID-00843,medium,candidate
skyharbor-air,SHA-NODE-01368,function,cargo operations capability 244 entity 0268,SHA-ENT-00268,SHA-EVID-00844,high,candidate
skyharbor-air,SHA-NODE-01369,data_asset,digital ecommerce capability 245 entity 0269,SHA-ENT-00269,SHA-EVID-00845,high,candidate
skyharbor-air,SHA-NODE-01370,vendor,safety and security capability 246 entity 0270,SHA-ENT-00270,SHA-EVID-00846,medium,candidate
skyharbor-air,SHA-NODE-01371,program,finance capability 247 entity 0271,SHA-ENT-00271,SHA-EVID-00847,medium,candidate
skyharbor-air,SHA-NODE-01372,control,procurement capability 248 entity 0272,SHA-ENT-00272,SHA-EVID-00848,high,candidate
skyharbor-air,SHA-NODE-01373,metric,HR and workforce capability 249 entity 0273,SHA-ENT-00273,SHA-EVID-00849,high,candidate
skyharbor-air,SHA-NODE-01374,system,data and analytics capability 250 entity 0274,SHA-ENT-00274,SHA-EVID-00850,medium,candidate
skyharbor-air,SHA-NODE-01375,function,platform engineering capability 251 entity 0275,SHA-ENT-00275,SHA-EVID-00851,medium,candidate
skyharbor-air,SHA-NODE-01376,data_asset,baggage operations capability 252 entity 0276,SHA-ENT-00276,SHA-EVID-00852,high,candidate
skyharbor-air,SHA-NODE-01377,vendor,flight operations capability 253 entity 0277,SHA-ENT-00277,SHA-EVID-00853,high,candidate
skyharbor-air,SHA-NODE-01378,program,operations control center capability 254 entity 0278,SHA-ENT-00278,SHA-EVID-00854,medium,candidate
skyharbor-air,SHA-NODE-01379,control,airport operations capability 255 entity 0279,SHA-ENT-00279,SHA-EVID-00855,medium,candidate
skyharbor-air,SHA-NODE-01380,metric,customer service capability 256 entity 0280,SHA-ENT-00280,SHA-EVID-00856,high,candidate
skyharbor-air,SHA-NODE-01381,system,loyalty capability 257 entity 0281,SHA-ENT-00281,SHA-EVID-00857,high,candidate
skyharbor-air,SHA-NODE-01382,function,revenue management capability 258 entity 0282,SHA-ENT-00282,SHA-EVID-00858,medium,candidate
skyharbor-air,SHA-NODE-01383,data_asset,network planning capability 259 entity 0283,SHA-ENT-00283,SHA-EVID-00859,medium,candidate
skyharbor-air,SHA-NODE-01384,vendor,crew scheduling capability 260 entity 0284,SHA-ENT-00284,SHA-EVID-00860,high,candidate
skyharbor-air,SHA-NODE-01385,program,maintenance engineering capability 261 entity 0285,SHA-ENT-00285,SHA-EVID-00861,high,candidate
skyharbor-air,SHA-NODE-01386,control,cargo operations capability 262 entity 0286,SHA-ENT-00286,SHA-EVID-00862,medium,candidate
skyharbor-air,SHA-NODE-01387,metric,digital ecommerce capability 263 entity 0287,SHA-ENT-00287,SHA-EVID-00863,medium,candidate
skyharbor-air,SHA-NODE-01388,system,safety and security capability 264 entity 0288,SHA-ENT-00288,SHA-EVID-00864,high,candidate
skyharbor-air,SHA-NODE-01389,function,finance capability 265 entity 0289,SHA-ENT-00289,SHA-EVID-00865,high,candidate
skyharbor-air,SHA-NODE-01390,data_asset,procurement capability 266 entity 0290,SHA-ENT-00290,SHA-EVID-00866,medium,candidate
skyharbor-air,SHA-NODE-01391,vendor,HR and workforce capability 267 entity 0291,SHA-ENT-00291,SHA-EVID-00867,medium,candidate
skyharbor-air,SHA-NODE-01392,program,data and analytics capability 268 entity 0292,SHA-ENT-00292,SHA-EVID-00868,high,candidate
skyharbor-air,SHA-NODE-01393,control,platform engineering capability 269 entity 0293,SHA-ENT-00293,SHA-EVID-00869,high,candidate
skyharbor-air,SHA-NODE-01394,metric,baggage operations capability 270 entity 0294,SHA-ENT-00294,SHA-EVID-00870,medium,candidate
skyharbor-air,SHA-NODE-01395,system,flight operations capability 271 entity 0295,SHA-ENT-00295,SHA-EVID-00871,medium,candidate
skyharbor-air,SHA-NODE-01396,function,operations control center capability 272 entity 0296,SHA-ENT-00296,SHA-EVID-00872,high,candidate
skyharbor-air,SHA-NODE-01397,data_asset,airport operations capability 273 entity 0297,SHA-ENT-00297,SHA-EVID-00873,high,candidate
skyharbor-air,SHA-NODE-01398,vendor,customer service capability 274 entity 0298,SHA-ENT-00298,SHA-EVID-00874,medium,candidate
skyharbor-air,SHA-NODE-01399,program,loyalty capability 275 entity 0299,SHA-ENT-00299,SHA-EVID-00875,medium,candidate
skyharbor-air,SHA-NODE-01400,control,revenue management capability 276 entity 0300,SHA-ENT-00300,SHA-EVID-00876,high,candidate
skyharbor-air,SHA-NODE-01401,metric,network planning capability 277 entity 0301,SHA-ENT-00301,SHA-EVID-00877,high,candidate
skyharbor-air,SHA-NODE-01402,system,crew scheduling capability 278 entity 0302,SHA-ENT-00302,SHA-EVID-00878,medium,candidate
skyharbor-air,SHA-NODE-01403,function,maintenance engineering capability 279 entity 0303,SHA-ENT-00303,SHA-EVID-00879,medium,candidate
skyharbor-air,SHA-NODE-01404,data_asset,cargo operations capability 280 entity 0304,SHA-ENT-00304,SHA-EVID-00880,high,candidate
skyharbor-air,SHA-NODE-01405,vendor,digital ecommerce capability 281 entity 0305,SHA-ENT-00305,SHA-EVID-00881,high,candidate
skyharbor-air,SHA-NODE-01406,program,safety and security capability 282 entity 0306,SHA-ENT-00306,SHA-EVID-00882,medium,candidate
skyharbor-air,SHA-NODE-01407,control,finance capability 283 entity 0307,SHA-ENT-00307,SHA-EVID-00883,medium,candidate
skyharbor-air,SHA-NODE-01408,metric,procurement capability 284 entity 0308,SHA-ENT-00308,SHA-EVID-00884,high,candidate
skyharbor-air,SHA-NODE-01409,system,HR and workforce capability 285 entity 0309,SHA-ENT-00309,SHA-EVID-00885,high,candidate
skyharbor-air,SHA-NODE-01410,function,data and analytics capability 286 entity 0310,SHA-ENT-00310,SHA-EVID-00886,medium,candidate
skyharbor-air,SHA-NODE-01411,data_asset,platform engineering capability 287 entity 0311,SHA-ENT-00311,SHA-EVID-00887,medium,candidate
skyharbor-air,SHA-NODE-01412,vendor,baggage operations capability 288 entity 0312,SHA-ENT-00312,SHA-EVID-00888,high,candidate
