Item_ID,Initiative_ID,Type,Description,Severity,Likelihood,Status,Owner,Due_Date,Mitigation
RAID-000622,INIT-0052,Action,Action: Regulatory approval pending,High,Low,Escalated,Delivery Lead,2027-04-09,Mitigation: remediate.
RAID-000623,INIT-0052,Issue,Issue: Integration test environment delay,High,Medium,Open,Data Lead,2027-03-04,Mitigation: add controls.
RAID-000624,INIT-0052,Issue,Issue: Third-party SLA risk,Medium,Medium,In Progress,PMO,2026-08-09,Mitigation: add controls.
RAID-000625,INIT-0052,Issue,Issue: Regulatory approval pending,Low,High,Open,PMO,2027-08-17,Mitigation: escalate.
RAID-000626,INIT-0052,Decision,Decision: Change-adoption resistance,Low,Low,Open,Delivery Lead,2026-08-11,Mitigation: rebaseline.
RAID-000627,INIT-0053,Dependency,Dependency: Security finding to remediate,Low,Medium,Escalated,Security,2027-02-06,Mitigation: add controls.
RAID-000628,INIT-0053,Issue,Issue: Change-adoption resistance,Low,Medium,Mitigated,Business Owner,2027-11-04,Mitigation: add controls.
RAID-000629,INIT-0053,Dependency,Dependency: Data quality below threshold,High,Medium,In Progress,PMO,2027-03-24,Mitigation: add resource.
RAID-000630,INIT-0053,Decision,Decision: Dependency on platform team,Critical,Low,Escalated,Business Owner,2026-10-07,Mitigation: risk-accept.
RAID-000631,INIT-0053,Dependency,Dependency: Scope creep from stakeholders,Low,High,Mitigated,Delivery Lead,2027-01-30,Mitigation: risk-accept.
RAID-000632,INIT-0053,Issue,Issue: Dependency on platform team,High,Low,Escalated,Security,2026-02-04,Mitigation: add controls.
RAID-000633,INIT-0053,Dependency,Dependency: Key vendor resource availability,Low,High,In Progress,Business Owner,2027-07-21,Mitigation: remediate.
RAID-000634,INIT-0053,Action,Action: Legacy interface instability,Low,High,Closed,Architecture,2026-03-06,Mitigation: add controls.
RAID-000635,INIT-0053,Action,Action: Regulatory approval pending,Medium,Medium,Mitigated,Architecture,2026-06-15,Mitigation: rebaseline.
RAID-000636,INIT-0053,Risk,Risk: Integration test environment delay,Critical,Low,In Progress,Architecture,2026-10-28,Mitigation: remediate.
RAID-000637,INIT-0053,Dependency,Dependency: Legacy interface instability,Critical,Medium,Escalated,Architecture,2027-10-11,Mitigation: add resource.
RAID-000638,INIT-0053,Dependency,Dependency: Third-party SLA risk,Low,High,Open,Data Lead,2026-06-01,Mitigation: add controls.
RAID-000639,INIT-0053,Action,Action: Budget overrun risk,Low,Low,Mitigated,Security,2026-12-23,Mitigation: add resource.
RAID-000640,INIT-0053,Dependency,Dependency: Regulatory approval pending,Critical,High,In Progress,PMO,2026-03-03,Mitigation: add controls.
RAID-000641,INIT-0054,Decision,Decision: Dependency on platform team,Critical,Low,Closed,Security,2026-09-05,Mitigation: rebaseline.
RAID-000642,INIT-0054,Dependency,Dependency: Third-party SLA risk,Low,High,In Progress,Business Owner,2027-07-19,Mitigation: add controls.
RAID-000643,INIT-0054,Dependency,Dependency: Key vendor resource availability,High,Low,In Progress,Delivery Lead,2026-03-28,Mitigation: remediate.
RAID-000644,INIT-0054,Dependency,Dependency: Budget overrun risk,Critical,Medium,Mitigated,Business Owner,2027-04-23,Mitigation: remediate.
RAID-000645,INIT-0054,Action,Action: Regulatory approval pending,Low,High,In Progress,Vendor Manager,2026-02-05,Mitigation: add controls.
RAID-000646,INIT-0054,Action,Action: Budget overrun risk,High,High,Mitigated,Data Lead,2026-11-02,Mitigation: escalate.
RAID-000647,INIT-0054,Dependency,Dependency: Third-party SLA risk,Low,Low,Open,Vendor Manager,2026-02-05,Mitigation: add controls.
RAID-000648,INIT-0054,Risk,Risk: Security finding to remediate,Low,High,Closed,Data Lead,2026-08-04,Mitigation: rebaseline.
RAID-000649,INIT-0054,Issue,Issue: Change-adoption resistance,Medium,Low,Closed,Business Owner,2026-07-16,Mitigation: remediate.
RAID-000650,INIT-0055,Risk,Risk: Skill gap in delivery team,Medium,High,Open,Security,2026-04-05,Mitigation: remediate.
RAID-000651,INIT-0055,Issue,Issue: Budget overrun risk,High,High,In Progress,Business Owner,2026-04-04,Mitigation: rebaseline.
RAID-000652,INIT-0055,Action,Action: Key vendor resource availability,Low,High,Closed,Security,2026-06-10,Mitigation: risk-accept.
RAID-000653,INIT-0055,Decision,Decision: Data quality below threshold,High,Low,Open,PMO,2027-02-03,Mitigation: rebaseline.
RAID-000654,INIT-0055,Risk,Risk: Data quality below threshold,Critical,Medium,Open,Business Owner,2026-04-23,Mitigation: escalate.
RAID-000655,INIT-0055,Dependency,Dependency: Change-adoption resistance,Critical,Medium,Escalated,Delivery Lead,2026-03-20,Mitigation: risk-accept.
RAID-000656,INIT-0055,Decision,Decision: Scope creep from stakeholders,Medium,High,Escalated,Business Owner,2026-08-06,Mitigation: remediate.
RAID-000657,INIT-0055,Action,Action: Skill gap in delivery team,Medium,Low,Mitigated,Vendor Manager,2026-08-28,Mitigation: add resource.
RAID-000658,INIT-0055,Decision,Decision: Key vendor resource availability,Critical,Medium,Mitigated,Business Owner,2027-07-28,Mitigation: add resource.
RAID-000659,INIT-0056,Dependency,Dependency: Key vendor resource availability,Medium,Low,Open,PMO,2027-05-15,Mitigation: add controls.
RAID-000660,INIT-0056,Issue,Issue: Change-adoption resistance,High,Medium,Open,PMO,2027-04-23,Mitigation: rebaseline.
RAID-000661,INIT-0056,Action,Action: Change-adoption resistance,Low,Low,Escalated,Delivery Lead,2026-11-12,Mitigation: rebaseline.
RAID-000662,INIT-0056,Decision,Decision: Key vendor resource availability,Medium,Low,Open,Security,2027-07-28,Mitigation: remediate.
RAID-000663,INIT-0056,Action,Action: Third-party SLA risk,Critical,High,In Progress,Architecture,2027-11-18,Mitigation: rebaseline.
RAID-000664,INIT-0056,Risk,Risk: Third-party SLA risk,High,High,Mitigated,Security,2026-05-18,Mitigation: add resource.
RAID-000665,INIT-0056,Risk,Risk: Change-adoption resistance,Critical,Low,Escalated,Architecture,2027-02-01,Mitigation: remediate.
RAID-000666,INIT-0056,Risk,Risk: Legacy interface instability,Low,Low,Open,PMO,2026-07-27,Mitigation: add controls.
RAID-000667,INIT-0056,Decision,Decision: Data quality below threshold,High,Medium,Open,Security,2026-07-02,Mitigation: risk-accept.
RAID-000668,INIT-0057,Dependency,Dependency: Data quality below threshold,High,Medium,Closed,PMO,2026-06-04,Mitigation: add controls.
RAID-000669,INIT-0057,Dependency,Dependency: Legacy interface instability,High,Low,Closed,PMO,2026-01-14,Mitigation: escalate.
RAID-000670,INIT-0057,Risk,Risk: Security finding to remediate,Low,Medium,Mitigated,Delivery Lead,2026-12-22,Mitigation: rebaseline.
RAID-000671,INIT-0057,Risk,Risk: Dependency on platform team,Critical,Medium,Open,Delivery Lead,2026-03-05,Mitigation: rebaseline.
RAID-000672,INIT-0057,Risk,Risk: Dependency on platform team,Low,High,Escalated,Business Owner,2027-05-22,Mitigation: escalate.
RAID-000673,INIT-0057,Issue,Issue: Data quality below threshold,High,High,Mitigated,Data Lead,2027-04-16,Mitigation: rebaseline.
RAID-000674,INIT-0057,Decision,Decision: Key vendor resource availability,Medium,Low,Mitigated,Delivery Lead,2026-04-26,Mitigation: add resource.
RAID-000675,INIT-0057,Risk,Risk: Security finding to remediate,Medium,Low,Open,Business Owner,2026-05-15,Mitigation: escalate.
RAID-000676,INIT-0057,Decision,Decision: Legacy interface instability,Low,Low,Closed,Data Lead,2027-05-28,Mitigation: risk-accept.
RAID-000677,INIT-0057,Action,Action: Budget overrun risk,Critical,Medium,In Progress,PMO,2026-07-25,Mitigation: add resource.
RAID-000678,INIT-0057,Risk,Risk: Third-party SLA risk,Medium,Medium,Closed,Vendor Manager,2027-08-11,Mitigation: remediate.
RAID-000679,INIT-0057,Decision,Decision: Change-adoption resistance,High,Medium,In Progress,Vendor Manager,2026-02-20,Mitigation: rebaseline.
RAID-000680,INIT-0058,Action,Action: Skill gap in delivery team,Low,Medium,In Progress,PMO,2026-08-23,Mitigation: rebaseline.
RAID-000681,INIT-0058,Risk,Risk: Legacy interface instability,Critical,Low,Open,Security,2027-08-23,Mitigation: escalate.
RAID-000682,INIT-0058,Issue,Issue: Third-party SLA risk,Medium,High,Open,Data Lead,2026-07-16,Mitigation: rebaseline.
RAID-000683,INIT-0058,Action,Action: Data quality below threshold,Low,High,Escalated,Delivery Lead,2026-10-09,Mitigation: rebaseline.
RAID-000684,INIT-0058,Decision,Decision: Third-party SLA risk,Critical,Medium,Mitigated,Architecture,2027-01-10,Mitigation: add resource.
RAID-000685,INIT-0058,Issue,Issue: Data quality below threshold,High,Low,Mitigated,Architecture,2027-11-09,Mitigation: rebaseline.
RAID-000686,INIT-0058,Issue,Issue: Budget overrun risk,Medium,High,Mitigated,PMO,2026-05-02,Mitigation: risk-accept.
RAID-000687,INIT-0058,Risk,Risk: Security finding to remediate,Critical,High,Mitigated,Architecture,2026-02-19,Mitigation: rebaseline.
RAID-000688,INIT-0058,Dependency,Dependency: Security finding to remediate,Critical,Low,Mitigated,Vendor Manager,2027-07-15,Mitigation: rebaseline.
RAID-000689,INIT-0059,Issue,Issue: Change-adoption resistance,High,Medium,In Progress,Architecture,2027-05-01,Mitigation: add controls.
RAID-000690,INIT-0059,Decision,Decision: Legacy interface instability,Critical,Medium,Escalated,Delivery Lead,2027-01-05,Mitigation: escalate.
RAID-000691,INIT-0059,Decision,Decision: Skill gap in delivery team,Low,High,Mitigated,Vendor Manager,2027-10-10,Mitigation: add resource.
RAID-000692,INIT-0059,Decision,Decision: Data quality below threshold,High,Low,In Progress,Business Owner,2026-07-25,Mitigation: add resource.
RAID-000693,INIT-0059,Risk,Risk: Regulatory approval pending,High,High,In Progress,Security,2027-02-26,Mitigation: remediate.
RAID-000694,INIT-0059,Decision,Decision: Key vendor resource availability,High,High,Mitigated,Business Owner,2026-12-30,Mitigation: add controls.
RAID-000695,INIT-0059,Issue,Issue: Data quality below threshold,High,High,Open,PMO,2026-05-26,Mitigation: add resource.
RAID-000696,INIT-0059,Action,Action: Security finding to remediate,Critical,High,Mitigated,Business Owner,2027-08-29,Mitigation: rebaseline.
RAID-000697,INIT-0059,Decision,Decision: Dependency on platform team,Medium,Medium,Closed,Business Owner,2027-12-01,Mitigation: rebaseline.
RAID-000698,INIT-0059,Dependency,Dependency: Third-party SLA risk,Medium,Low,Mitigated,Data Lead,2026-02-21,Mitigation: rebaseline.
RAID-000699,INIT-0059,Issue,Issue: Security finding to remediate,High,Low,In Progress,Vendor Manager,2027-04-25,Mitigation: add controls.
RAID-000700,INIT-0059,Issue,Issue: Change-adoption resistance,High,Low,Closed,Architecture,2026-06-14,Mitigation: escalate.
RAID-000701,INIT-0060,Issue,Issue: Third-party SLA risk,Critical,High,In Progress,Business Owner,2026-07-10,Mitigation: risk-accept.
RAID-000702,INIT-0060,Action,Action: Data quality below threshold,Medium,Medium,Open,Security,2027-03-16,Mitigation: remediate.
RAID-000703,INIT-0060,Decision,Decision: Regulatory approval pending,Critical,Medium,Escalated,PMO,2027-03-15,Mitigation: add controls.
RAID-000704,INIT-0060,Issue,Issue: Key vendor resource availability,Critical,Medium,Escalated,Security,2026-08-24,Mitigation: escalate.
RAID-000705,INIT-0060,Dependency,Dependency: Dependency on platform team,High,Low,In Progress,Data Lead,2026-05-13,Mitigation: remediate.
RAID-000706,INIT-0060,Issue,Issue: Regulatory approval pending,Medium,High,Closed,Delivery Lead,2026-01-13,Mitigation: add resource.
RAID-000707,INIT-0060,Action,Action: Budget overrun risk,Medium,Medium,Escalated,Business Owner,2026-04-24,Mitigation: escalate.
RAID-000708,INIT-0060,Issue,Issue: Security finding to remediate,High,Low,Open,PMO,2026-07-15,Mitigation: add controls.
RAID-000709,INIT-0061,Decision,Decision: Skill gap in delivery team,Critical,Medium,Open,Vendor Manager,2026-12-19,Mitigation: add resource.
RAID-000710,INIT-0061,Decision,Decision: Key vendor resource availability,Low,High,Open,Data Lead,2027-09-21,Mitigation: remediate.
RAID-000711,INIT-0061,Dependency,Dependency: Legacy interface instability,High,Medium,In Progress,Vendor Manager,2027-08-16,Mitigation: add resource.
RAID-000712,INIT-0061,Dependency,Dependency: Budget overrun risk,Medium,Low,Closed,Vendor Manager,2027-02-23,Mitigation: add resource.
RAID-000713,INIT-0061,Decision,Decision: Integration test environment delay,Critical,High,Escalated,PMO,2026-10-06,Mitigation: add controls.
RAID-000714,INIT-0061,Action,Action: Third-party SLA risk,Low,Low,Open,Architecture,2026-06-17,Mitigation: remediate.
RAID-000715,INIT-0061,Decision,Decision: Security finding to remediate,Low,Medium,Mitigated,Security,2027-10-18,Mitigation: rebaseline.
RAID-000716,INIT-0061,Action,Action: Change-adoption resistance,Critical,High,Mitigated,Data Lead,2027-12-01,Mitigation: rebaseline.
RAID-000717,INIT-0061,Dependency,Dependency: Key vendor resource availability,Medium,Medium,Open,Data Lead,2027-07-25,Mitigation: escalate.
RAID-000718,INIT-0061,Risk,Risk: Integration test environment delay,High,Low,Open,PMO,2027-02-17,Mitigation: add resource.
RAID-000719,INIT-0061,Risk,Risk: Budget overrun risk,Low,Medium,In Progress,Delivery Lead,2026-08-11,Mitigation: remediate.
RAID-000720,INIT-0061,Issue,Issue: Dependency on platform team,Low,Low,Open,Delivery Lead,2026-05-25,Mitigation: add resource.
RAID-000721,INIT-0061,Dependency,Dependency: Scope creep from stakeholders,High,High,Escalated,Delivery Lead,2026-12-27,Mitigation: risk-accept.
RAID-000722,INIT-0061,Risk,Risk: Scope creep from stakeholders,Critical,High,Closed,Vendor Manager,2027-07-03,Mitigation: add controls.
RAID-000723,INIT-0062,Action,Action: Regulatory approval pending,Critical,High,In Progress,Business Owner,2026-09-26,Mitigation: rebaseline.
RAID-000724,INIT-0062,Decision,Decision: Data quality below threshold,Medium,High,Open,Business Owner,2026-06-09,Mitigation: escalate.
RAID-000725,INIT-0062,Dependency,Dependency: Skill gap in delivery team,Medium,High,Open,Delivery Lead,2026-09-13,Mitigation: escalate.
RAID-000726,INIT-0062,Risk,Risk: Data quality below threshold,High,Medium,Open,PMO,2027-01-09,Mitigation: risk-accept.
RAID-000727,INIT-0062,Decision,Decision: Data quality below threshold,Medium,Low,In Progress,Security,2027-03-20,Mitigation: risk-accept.
RAID-000728,INIT-0062,Decision,Decision: Budget overrun risk,Low,High,Escalated,Delivery Lead,2026-01-02,Mitigation: rebaseline.
RAID-000729,INIT-0062,Action,Action: Regulatory approval pending,Low,High,In Progress,Security,2027-09-30,Mitigation: add resource.
RAID-000730,INIT-0062,Dependency,Dependency: Integration test environment delay,High,Medium,Escalated,Architecture,2027-02-25,Mitigation: remediate.
RAID-000731,INIT-0062,Action,Action: Data quality below threshold,High,Medium,In Progress,Architecture,2027-12-04,Mitigation: rebaseline.
RAID-000732,INIT-0063,Issue,Issue: Skill gap in delivery team,Medium,Low,Closed,Architecture,2027-04-18,Mitigation: risk-accept.
RAID-000733,INIT-0063,Risk,Risk: Third-party SLA risk,Critical,Medium,Mitigated,Business Owner,2027-01-24,Mitigation: risk-accept.
RAID-000734,INIT-0063,Decision,Decision: Budget overrun risk,Critical,High,Mitigated,Security,2027-08-10,Mitigation: escalate.
RAID-000735,INIT-0063,Dependency,Dependency: Dependency on platform team,High,Low,Escalated,Delivery Lead,2026-06-11,Mitigation: remediate.
RAID-000736,INIT-0063,Action,Action: Legacy interface instability,Critical,Low,Closed,PMO,2027-10-25,Mitigation: risk-accept.
RAID-000737,INIT-0063,Issue,Issue: Change-adoption resistance,Low,Medium,Mitigated,Business Owner,2026-10-06,Mitigation: rebaseline.
RAID-000738,INIT-0063,Action,Action: Integration test environment delay,Low,Low,Open,Security,2027-11-30,Mitigation: escalate.
RAID-000739,INIT-0063,Decision,Decision: Regulatory approval pending,Medium,High,Mitigated,Business Owner,2027-01-18,Mitigation: add resource.
RAID-000740,INIT-0063,Issue,Issue: Dependency on platform team,Low,Medium,Escalated,Architecture,2026-10-19,Mitigation: add controls.
RAID-000741,INIT-0064,Action,Action: Change-adoption resistance,Medium,Medium,Escalated,Delivery Lead,2026-04-10,Mitigation: risk-accept.
RAID-000742,INIT-0064,Dependency,Dependency: Key vendor resource availability,High,High,Closed,PMO,2027-02-06,Mitigation: add controls.
RAID-000743,INIT-0064,Decision,Decision: Skill gap in delivery team,High,Medium,Open,Business Owner,2026-08-29,Mitigation: rebaseline.
RAID-000744,INIT-0064,Dependency,Dependency: Key vendor resource availability,Medium,Low,Escalated,Architecture,2026-02-28,Mitigation: remediate.
RAID-000745,INIT-0064,Decision,Decision: Regulatory approval pending,Low,Medium,Open,PMO,2026-03-01,Mitigation: add controls.
RAID-000746,INIT-0064,Action,Action: Legacy interface instability,Medium,Low,Escalated,Architecture,2027-03-24,Mitigation: add controls.
RAID-000747,INIT-0064,Dependency,Dependency: Budget overrun risk,High,Low,In Progress,Delivery Lead,2026-04-04,Mitigation: add resource.
RAID-000748,INIT-0064,Issue,Issue: Skill gap in delivery team,Medium,High,Open,PMO,2027-07-28,Mitigation: rebaseline.
RAID-000749,INIT-0064,Issue,Issue: Scope creep from stakeholders,Medium,Medium,Closed,Security,2027-05-28,Mitigation: remediate.
RAID-000750,INIT-0064,Risk,Risk: Dependency on platform team,High,Low,Closed,PMO,2026-03-07,Mitigation: escalate.
RAID-000751,INIT-0065,Action,Action: Key vendor resource availability,Critical,High,In Progress,Delivery Lead,2027-12-09,Mitigation: remediate.
RAID-000752,INIT-0065,Risk,Risk: Change-adoption resistance,High,High,Closed,Data Lead,2026-03-08,Mitigation: risk-accept.
RAID-000753,INIT-0065,Action,Action: Security finding to remediate,High,Low,Mitigated,PMO,2027-11-10,Mitigation: risk-accept.
RAID-000754,INIT-0065,Risk,Risk: Third-party SLA risk,Critical,Medium,In Progress,Architecture,2027-08-30,Mitigation: rebaseline.
RAID-000755,INIT-0065,Dependency,Dependency: Budget overrun risk,Medium,High,In Progress,Vendor Manager,2027-06-09,Mitigation: add resource.
RAID-000756,INIT-0065,Issue,Issue: Budget overrun risk,Medium,Low,In Progress,Data Lead,2027-05-05,Mitigation: risk-accept.
RAID-000757,INIT-0065,Risk,Risk: Legacy interface instability,Critical,High,Mitigated,Delivery Lead,2027-11-12,Mitigation: escalate.
RAID-000758,INIT-0065,Decision,Decision: Scope creep from stakeholders,High,Medium,Closed,Vendor Manager,2026-08-23,Mitigation: risk-accept.
RAID-000759,INIT-0065,Dependency,Dependency: Change-adoption resistance,Low,Low,Escalated,Data Lead,2027-06-14,Mitigation: risk-accept.
RAID-000760,INIT-0065,Dependency,Dependency: Data quality below threshold,Low,High,Closed,PMO,2027-10-01,Mitigation: remediate.
RAID-000761,INIT-0065,Issue,Issue: Key vendor resource availability,High,High,Closed,Security,2026-07-11,Mitigation: add controls.
RAID-000762,INIT-0066,Action,Action: Change-adoption resistance,Critical,Medium,Closed,Vendor Manager,2027-11-27,Mitigation: risk-accept.
RAID-000763,INIT-0066,Issue,Issue: Data quality below threshold,Medium,Low,Closed,Architecture,2027-12-02,Mitigation: remediate.
RAID-000764,INIT-0066,Risk,Risk: Change-adoption resistance,Critical,High,Closed,Business Owner,2026-12-21,Mitigation: add resource.
RAID-000765,INIT-0066,Issue,Issue: Data quality below threshold,Critical,Medium,Open,Vendor Manager,2026-04-29,Mitigation: escalate.
RAID-000766,INIT-0066,Action,Action: Budget overrun risk,Critical,Medium,Closed,Delivery Lead,2027-10-13,Mitigation: remediate.
RAID-000767,INIT-0066,Risk,Risk: Skill gap in delivery team,High,High,In Progress,Business Owner,2026-09-02,Mitigation: add controls.
RAID-000768,INIT-0066,Risk,Risk: Integration test environment delay,Medium,High,In Progress,Data Lead,2027-09-08,Mitigation: add controls.
RAID-000769,INIT-0066,Decision,Decision: Key vendor resource availability,Medium,High,Mitigated,Architecture,2026-09-19,Mitigation: escalate.
RAID-000770,INIT-0067,Decision,Decision: Legacy interface instability,Medium,High,Open,PMO,2026-06-20,Mitigation: escalate.
RAID-000771,INIT-0067,Action,Action: Integration test environment delay,High,Low,Escalated,Security,2027-10-12,Mitigation: add resource.
RAID-000772,INIT-0067,Decision,Decision: Budget overrun risk,Medium,High,Escalated,PMO,2026-05-12,Mitigation: add controls.
RAID-000773,INIT-0067,Dependency,Dependency: Skill gap in delivery team,Medium,High,In Progress,Vendor Manager,2027-07-18,Mitigation: rebaseline.
RAID-000774,INIT-0067,Action,Action: Dependency on platform team,High,Low,Mitigated,Security,2027-06-19,Mitigation: escalate.
RAID-000775,INIT-0067,Risk,Risk: Budget overrun risk,Critical,Low,Open,Vendor Manager,2026-03-30,Mitigation: risk-accept.
RAID-000776,INIT-0067,Dependency,Dependency: Security finding to remediate,High,Low,Mitigated,PMO,2026-02-14,Mitigation: add controls.
RAID-000777,INIT-0067,Decision,Decision: Regulatory approval pending,Critical,High,Mitigated,Business Owner,2027-08-14,Mitigation: remediate.
RAID-000778,INIT-0067,Action,Action: Budget overrun risk,High,High,Escalated,Vendor Manager,2027-10-30,Mitigation: add controls.
RAID-000779,INIT-0067,Dependency,Dependency: Skill gap in delivery team,Critical,Low,In Progress,Architecture,2027-12-05,Mitigation: add resource.
RAID-000780,INIT-0067,Issue,Issue: Regulatory approval pending,Low,High,Escalated,Business Owner,2026-07-02,Mitigation: add controls.
RAID-000781,INIT-0067,Dependency,Dependency: Dependency on platform team,Medium,Medium,Escalated,PMO,2027-05-14,Mitigation: escalate.
RAID-000782,INIT-0067,Risk,Risk: Integration test environment delay,Medium,Medium,In Progress,Vendor Manager,2026-03-27,Mitigation: rebaseline.
RAID-000783,INIT-0067,Action,Action: Data quality below threshold,High,High,Escalated,Vendor Manager,2026-12-24,Mitigation: add resource.
RAID-000784,INIT-0068,Risk,Risk: Regulatory approval pending,Medium,Medium,Closed,Delivery Lead,2026-10-15,Mitigation: add controls.
RAID-000785,INIT-0068,Dependency,Dependency: Third-party SLA risk,Medium,Low,Closed,Vendor Manager,2027-09-23,Mitigation: remediate.
RAID-000786,INIT-0068,Decision,Decision: Key vendor resource availability,High,Medium,Closed,Architecture,2027-05-21,Mitigation: rebaseline.
RAID-000787,INIT-0068,Decision,Decision: Integration test environment delay,Critical,Low,Closed,Architecture,2026-10-09,Mitigation: risk-accept.
RAID-000788,INIT-0068,Dependency,Dependency: Data quality below threshold,High,High,Escalated,Data Lead,2026-04-07,Mitigation: rebaseline.
RAID-000789,INIT-0068,Action,Action: Integration test environment delay,High,Medium,Closed,Business Owner,2027-03-30,Mitigation: risk-accept.
RAID-000790,INIT-0068,Issue,Issue: Legacy interface instability,Critical,High,Open,Vendor Manager,2027-07-14,Mitigation: add resource.
RAID-000791,INIT-0068,Issue,Issue: Scope creep from stakeholders,Medium,Medium,Escalated,Data Lead,2026-09-09,Mitigation: escalate.
RAID-000792,INIT-0068,Issue,Issue: Key vendor resource availability,Low,High,Open,PMO,2027-08-23,Mitigation: rebaseline.
RAID-000793,INIT-0068,Risk,Risk: Dependency on platform team,Critical,Medium,In Progress,Architecture,2026-02-06,Mitigation: rebaseline.
RAID-000794,INIT-0068,Risk,Risk: Legacy interface instability,Critical,Medium,Escalated,PMO,2026-09-16,Mitigation: escalate.
RAID-000795,INIT-0068,Risk,Risk: Legacy interface instability,Critical,Low,Mitigated,Data Lead,2026-02-19,Mitigation: escalate.
RAID-000796,INIT-0068,Issue,Issue: Integration test environment delay,Low,Medium,Mitigated,Architecture,2027-11-16,Mitigation: rebaseline.
RAID-000797,INIT-0068,Risk,Risk: Skill gap in delivery team,Critical,High,In Progress,Security,2027-06-12,Mitigation: remediate.
RAID-000798,INIT-0068,Decision,Decision: Scope creep from stakeholders,Critical,High,Mitigated,Data Lead,2026-08-10,Mitigation: add resource.
RAID-000799,INIT-0069,Risk,Risk: Budget overrun risk,Medium,High,Closed,Security,2027-12-10,Mitigation: rebaseline.
RAID-000800,INIT-0069,Dependency,Dependency: Change-adoption resistance,Critical,Low,Escalated,Vendor Manager,2027-11-19,Mitigation: add controls.
RAID-000801,INIT-0069,Risk,Risk: Scope creep from stakeholders,Medium,Low,Open,Business Owner,2026-02-23,Mitigation: escalate.
RAID-000802,INIT-0069,Risk,Risk: Legacy interface instability,Critical,Low,Mitigated,PMO,2027-08-24,Mitigation: rebaseline.
RAID-000803,INIT-0069,Risk,Risk: Skill gap in delivery team,Low,Low,Mitigated,Security,2026-04-16,Mitigation: rebaseline.
RAID-000804,INIT-0069,Decision,Decision: Change-adoption resistance,Low,Low,Open,Architecture,2027-01-31,Mitigation: add controls.
RAID-000805,INIT-0069,Decision,Decision: Key vendor resource availability,Critical,Low,Escalated,PMO,2026-06-12,Mitigation: escalate.
RAID-000806,INIT-0069,Action,Action: Legacy interface instability,Critical,Low,Mitigated,Delivery Lead,2027-07-14,Mitigation: add controls.
RAID-000807,INIT-0069,Decision,Decision: Data quality below threshold,Medium,High,Mitigated,Delivery Lead,2026-11-16,Mitigation: escalate.
RAID-000808,INIT-0069,Decision,Decision: Skill gap in delivery team,Low,High,Mitigated,PMO,2027-08-15,Mitigation: add controls.
RAID-000809,INIT-0069,Issue,Issue: Data quality below threshold,Critical,Low,Closed,Business Owner,2027-02-25,Mitigation: add controls.
RAID-000810,INIT-0069,Risk,Risk: Integration test environment delay,High,High,Open,PMO,2027-02-02,Mitigation: add controls.
RAID-000811,INIT-0069,Dependency,Dependency: Key vendor resource availability,High,Low,Open,Delivery Lead,2027-03-01,Mitigation: add resource.
RAID-000812,INIT-0069,Dependency,Dependency: Legacy interface instability,Medium,Low,Mitigated,Security,2026-09-25,Mitigation: add controls.
RAID-000813,INIT-0070,Issue,Issue: Scope creep from stakeholders,High,High,Escalated,Security,2027-12-31,Mitigation: add controls.
RAID-000814,INIT-0070,Dependency,Dependency: Dependency on platform team,High,Medium,Closed,PMO,2027-06-03,Mitigation: add controls.
RAID-000815,INIT-0070,Dependency,Dependency: Third-party SLA risk,High,Medium,Escalated,Data Lead,2026-01-19,Mitigation: add controls.
RAID-000816,INIT-0070,Issue,Issue: Security finding to remediate,High,Low,Closed,Business Owner,2027-05-13,Mitigation: rebaseline.
RAID-000817,INIT-0070,Action,Action: Data quality below threshold,Medium,High,Escalated,Business Owner,2027-03-19,Mitigation: escalate.
RAID-000818,INIT-0070,Action,Action: Change-adoption resistance,Low,Medium,Escalated,Architecture,2027-05-19,Mitigation: risk-accept.
RAID-000819,INIT-0070,Risk,Risk: Security finding to remediate,Low,High,Escalated,Delivery Lead,2027-11-09,Mitigation: add resource.
RAID-000820,INIT-0070,Risk,Risk: Key vendor resource availability,Low,Medium,Closed,Security,2027-09-07,Mitigation: remediate.
RAID-000821,INIT-0070,Risk,Risk: Budget overrun risk,Medium,Medium,Escalated,Architecture,2027-06-15,Mitigation: remediate.
RAID-000822,INIT-0070,Decision,Decision: Change-adoption resistance,Medium,Medium,In Progress,Security,2026-08-31,Mitigation: add controls.
RAID-000823,INIT-0070,Issue,Issue: Security finding to remediate,Low,High,Open,Vendor Manager,2027-01-01,Mitigation: risk-accept.
RAID-000824,INIT-0070,Issue,Issue: Regulatory approval pending,Low,High,Open,Vendor Manager,2026-09-26,Mitigation: add controls.
RAID-000825,INIT-0070,Decision,Decision: Regulatory approval pending,Low,Low,Mitigated,Architecture,2027-07-29,Mitigation: escalate.
RAID-000826,INIT-0070,Decision,Decision: Scope creep from stakeholders,High,Medium,Escalated,Architecture,2026-12-14,Mitigation: escalate.
RAID-000827,INIT-0070,Action,Action: Integration test environment delay,Low,Medium,Escalated,Delivery Lead,2026-07-08,Mitigation: add resource.
RAID-000828,INIT-0071,Decision,Decision: Security finding to remediate,Critical,Medium,Open,PMO,2027-03-21,Mitigation: add controls.
RAID-000829,INIT-0071,Issue,Issue: Budget overrun risk,Medium,High,Closed,Delivery Lead,2026-03-29,Mitigation: remediate.
RAID-000830,INIT-0071,Issue,Issue: Integration test environment delay,Critical,Medium,In Progress,Business Owner,2026-08-31,Mitigation: add controls.
