person_key,team_id,role_family,employment_type,level,location
MR-ROLE-0957,TEAM-MR-DATA-AI,service_desk,fte,L3,Oakland
MR-ROLE-0958,TEAM-MR-DATA-AI,product_manager,fte,L4,Remote CA
MR-ROLE-0959,TEAM-MR-DATA-AI,clinical_informaticist,fte,director,Hybrid
MR-ROLE-0960,TEAM-MR-DATA-AI,analyst,fte,L1,Sacramento
MR-ROLE-0961,TEAM-MR-DATA-AI,engineer,fte,L2,Roseville
MR-ROLE-0962,TEAM-MR-DATA-AI,app_specialist,fte,L3,Oakland
MR-ROLE-0963,TEAM-MR-DATA-AI,security_engineer,contractor,L4,Remote CA
MR-ROLE-0964,TEAM-MR-DATA-AI,data_engineer,fte,director,Hybrid
MR-ROLE-0965,TEAM-MR-DATA-AI,service_desk,fte,L1,Sacramento
MR-ROLE-0966,TEAM-MR-DATA-AI,product_manager,fte,L2,Roseville
MR-ROLE-0967,TEAM-MR-DATA-AI,clinical_informaticist,fte,L3,Oakland
MR-ROLE-0968,TEAM-MR-DATA-AI,analyst,fte,L4,Remote CA
MR-ROLE-0969,TEAM-MR-DATA-AI,engineer,fte,director,Hybrid
MR-ROLE-0970,TEAM-MR-DATA-AI,app_specialist,fte,L1,Sacramento
MR-ROLE-0971,TEAM-MR-DIGITAL,security_engineer,fte,L2,Roseville
MR-ROLE-0972,TEAM-MR-DIGITAL,data_engineer,contractor,L3,Oakland
MR-ROLE-0973,TEAM-MR-DIGITAL,service_desk,fte,L4,Remote CA
MR-ROLE-0974,TEAM-MR-DIGITAL,product_manager,fte,director,Hybrid
MR-ROLE-0975,TEAM-MR-DIGITAL,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-0976,TEAM-MR-DIGITAL,analyst,fte,L2,Roseville
MR-ROLE-0977,TEAM-MR-DIGITAL,engineer,fte,L3,Oakland
MR-ROLE-0978,TEAM-MR-DIGITAL,app_specialist,fte,L4,Remote CA
MR-ROLE-0979,TEAM-MR-DIGITAL,security_engineer,fte,director,Hybrid
MR-ROLE-0980,TEAM-MR-DIGITAL,data_engineer,fte,L1,Sacramento
MR-ROLE-0981,TEAM-MR-DIGITAL,service_desk,contractor,L2,Roseville
MR-ROLE-0982,TEAM-MR-DIGITAL,product_manager,fte,L3,Oakland
MR-ROLE-0983,TEAM-MR-DIGITAL,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-0984,TEAM-MR-DIGITAL,analyst,fte,director,Hybrid
MR-ROLE-0985,TEAM-MR-DIGITAL,engineer,fte,L1,Sacramento
MR-ROLE-0986,TEAM-MR-DIGITAL,app_specialist,fte,L2,Roseville
MR-ROLE-0987,TEAM-MR-DIGITAL,security_engineer,fte,L3,Oakland
MR-ROLE-0988,TEAM-MR-DIGITAL,data_engineer,fte,L4,Remote CA
MR-ROLE-0989,TEAM-MR-DIGITAL,service_desk,fte,director,Hybrid
MR-ROLE-0990,TEAM-MR-DIGITAL,product_manager,contractor,L1,Sacramento
MR-ROLE-0991,TEAM-MR-DIGITAL,clinical_informaticist,fte,L2,Roseville
MR-ROLE-0992,TEAM-MR-DIGITAL,analyst,fte,L3,Oakland
MR-ROLE-0993,TEAM-MR-DIGITAL,engineer,fte,L4,Remote CA
MR-ROLE-0994,TEAM-MR-DIGITAL,app_specialist,fte,director,Hybrid
MR-ROLE-0995,TEAM-MR-DIGITAL,security_engineer,fte,L1,Sacramento
MR-ROLE-0996,TEAM-MR-DIGITAL,data_engineer,fte,L2,Roseville
MR-ROLE-0997,TEAM-MR-DIGITAL,service_desk,fte,L3,Oakland
MR-ROLE-0998,TEAM-MR-DIGITAL,product_manager,fte,L4,Remote CA
MR-ROLE-0999,TEAM-MR-DIGITAL,clinical_informaticist,contractor,director,Hybrid
MR-ROLE-1000,TEAM-MR-DIGITAL,analyst,fte,L1,Sacramento
MR-ROLE-1001,TEAM-MR-DIGITAL,engineer,fte,L2,Roseville
MR-ROLE-1002,TEAM-MR-DIGITAL,app_specialist,fte,L3,Oakland
MR-ROLE-1003,TEAM-MR-DIGITAL,security_engineer,fte,L4,Remote CA
MR-ROLE-1004,TEAM-MR-DIGITAL,data_engineer,fte,director,Hybrid
MR-ROLE-1005,TEAM-MR-DIGITAL,service_desk,fte,L1,Sacramento
MR-ROLE-1006,TEAM-MR-DIGITAL,product_manager,fte,L2,Roseville
MR-ROLE-1007,TEAM-MR-DIGITAL,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1008,TEAM-MR-DIGITAL,analyst,contractor,L4,Remote CA
MR-ROLE-1009,TEAM-MR-DIGITAL,engineer,fte,director,Hybrid
MR-ROLE-1010,TEAM-MR-DIGITAL,app_specialist,fte,L1,Sacramento
MR-ROLE-1011,TEAM-MR-DIGITAL,security_engineer,fte,L2,Roseville
MR-ROLE-1012,TEAM-MR-DIGITAL,data_engineer,fte,L3,Oakland
MR-ROLE-1013,TEAM-MR-DIGITAL,service_desk,fte,L4,Remote CA
MR-ROLE-1014,TEAM-MR-DIGITAL,product_manager,fte,director,Hybrid
MR-ROLE-1015,TEAM-MR-DIGITAL,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1016,TEAM-MR-DIGITAL,analyst,fte,L2,Roseville
MR-ROLE-1017,TEAM-MR-DIGITAL,engineer,contractor,L3,Oakland
MR-ROLE-1018,TEAM-MR-DIGITAL,app_specialist,fte,L4,Remote CA
MR-ROLE-1019,TEAM-MR-DIGITAL,security_engineer,fte,director,Hybrid
MR-ROLE-1020,TEAM-MR-DIGITAL,data_engineer,fte,L1,Sacramento
MR-ROLE-1021,TEAM-MR-DIGITAL,service_desk,fte,L2,Roseville
MR-ROLE-1022,TEAM-MR-DIGITAL,product_manager,fte,L3,Oakland
MR-ROLE-1023,TEAM-MR-DIGITAL,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1024,TEAM-MR-DIGITAL,analyst,fte,director,Hybrid
MR-ROLE-1025,TEAM-MR-DIGITAL,engineer,fte,L1,Sacramento
MR-ROLE-1026,TEAM-MR-DIGITAL,app_specialist,contractor,L2,Roseville
MR-ROLE-1027,TEAM-MR-DIGITAL,security_engineer,fte,L3,Oakland
MR-ROLE-1028,TEAM-MR-DIGITAL,data_engineer,fte,L4,Remote CA
MR-ROLE-1029,TEAM-MR-DIGITAL,service_desk,fte,director,Hybrid
MR-ROLE-1030,TEAM-MR-DIGITAL,product_manager,fte,L1,Sacramento
MR-ROLE-1031,TEAM-MR-DIGITAL,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1032,TEAM-MR-DIGITAL,analyst,fte,L3,Oakland
MR-ROLE-1033,TEAM-MR-DIGITAL,engineer,fte,L4,Remote CA
MR-ROLE-1034,TEAM-MR-DIGITAL,app_specialist,fte,director,Hybrid
MR-ROLE-1035,TEAM-MR-DIGITAL,security_engineer,contractor,L1,Sacramento
MR-ROLE-1036,TEAM-MR-DIGITAL,data_engineer,fte,L2,Roseville
MR-ROLE-1037,TEAM-MR-DIGITAL,service_desk,fte,L3,Oakland
MR-ROLE-1038,TEAM-MR-DIGITAL,product_manager,fte,L4,Remote CA
MR-ROLE-1039,TEAM-MR-DIGITAL,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1040,TEAM-MR-DIGITAL,analyst,fte,L1,Sacramento
MR-ROLE-1041,TEAM-MR-DIGITAL,engineer,fte,L2,Roseville
MR-ROLE-1042,TEAM-MR-DIGITAL,app_specialist,fte,L3,Oakland
MR-ROLE-1043,TEAM-MR-DIGITAL,security_engineer,fte,L4,Remote CA
MR-ROLE-1044,TEAM-MR-DIGITAL,data_engineer,contractor,director,Hybrid
MR-ROLE-1045,TEAM-MR-DIGITAL,service_desk,fte,L1,Sacramento
MR-ROLE-1046,TEAM-MR-POPHEALTH,product_manager,fte,L2,Roseville
MR-ROLE-1047,TEAM-MR-POPHEALTH,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1048,TEAM-MR-POPHEALTH,analyst,fte,L4,Remote CA
MR-ROLE-1049,TEAM-MR-POPHEALTH,engineer,fte,director,Hybrid
MR-ROLE-1050,TEAM-MR-POPHEALTH,app_specialist,fte,L1,Sacramento
MR-ROLE-1051,TEAM-MR-POPHEALTH,security_engineer,fte,L2,Roseville
MR-ROLE-1052,TEAM-MR-POPHEALTH,data_engineer,fte,L3,Oakland
MR-ROLE-1053,TEAM-MR-POPHEALTH,service_desk,contractor,L4,Remote CA
MR-ROLE-1054,TEAM-MR-POPHEALTH,product_manager,fte,director,Hybrid
MR-ROLE-1055,TEAM-MR-POPHEALTH,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1056,TEAM-MR-POPHEALTH,analyst,fte,L2,Roseville
MR-ROLE-1057,TEAM-MR-POPHEALTH,engineer,fte,L3,Oakland
MR-ROLE-1058,TEAM-MR-POPHEALTH,app_specialist,fte,L4,Remote CA
MR-ROLE-1059,TEAM-MR-POPHEALTH,security_engineer,fte,director,Hybrid
MR-ROLE-1060,TEAM-MR-POPHEALTH,data_engineer,fte,L1,Sacramento
MR-ROLE-1061,TEAM-MR-POPHEALTH,service_desk,fte,L2,Roseville
MR-ROLE-1062,TEAM-MR-POPHEALTH,product_manager,contractor,L3,Oakland
MR-ROLE-1063,TEAM-MR-POPHEALTH,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1064,TEAM-MR-POPHEALTH,analyst,fte,director,Hybrid
MR-ROLE-1065,TEAM-MR-POPHEALTH,engineer,fte,L1,Sacramento
MR-ROLE-1066,TEAM-MR-POPHEALTH,app_specialist,fte,L2,Roseville
MR-ROLE-1067,TEAM-MR-POPHEALTH,security_engineer,fte,L3,Oakland
MR-ROLE-1068,TEAM-MR-POPHEALTH,data_engineer,fte,L4,Remote CA
MR-ROLE-1069,TEAM-MR-POPHEALTH,service_desk,fte,director,Hybrid
MR-ROLE-1070,TEAM-MR-POPHEALTH,product_manager,fte,L1,Sacramento
MR-ROLE-1071,TEAM-MR-POPHEALTH,clinical_informaticist,contractor,L2,Roseville
MR-ROLE-1072,TEAM-MR-POPHEALTH,analyst,fte,L3,Oakland
MR-ROLE-1073,TEAM-MR-POPHEALTH,engineer,fte,L4,Remote CA
MR-ROLE-1074,TEAM-MR-POPHEALTH,app_specialist,fte,director,Hybrid
MR-ROLE-1075,TEAM-MR-POPHEALTH,security_engineer,fte,L1,Sacramento
MR-ROLE-1076,TEAM-MR-POPHEALTH,data_engineer,fte,L2,Roseville
MR-ROLE-1077,TEAM-MR-POPHEALTH,service_desk,fte,L3,Oakland
MR-ROLE-1078,TEAM-MR-POPHEALTH,product_manager,fte,L4,Remote CA
MR-ROLE-1079,TEAM-MR-POPHEALTH,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1080,TEAM-MR-POPHEALTH,analyst,contractor,L1,Sacramento
MR-ROLE-1081,TEAM-MR-POPHEALTH,engineer,fte,L2,Roseville
MR-ROLE-1082,TEAM-MR-POPHEALTH,app_specialist,fte,L3,Oakland
MR-ROLE-1083,TEAM-MR-POPHEALTH,security_engineer,fte,L4,Remote CA
MR-ROLE-1084,TEAM-MR-POPHEALTH,data_engineer,fte,director,Hybrid
MR-ROLE-1085,TEAM-MR-POPHEALTH,service_desk,fte,L1,Sacramento
MR-ROLE-1086,TEAM-MR-POPHEALTH,product_manager,fte,L2,Roseville
MR-ROLE-1087,TEAM-MR-POPHEALTH,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1088,TEAM-MR-POPHEALTH,analyst,fte,L4,Remote CA
MR-ROLE-1089,TEAM-MR-POPHEALTH,engineer,contractor,director,Hybrid
MR-ROLE-1090,TEAM-MR-POPHEALTH,app_specialist,fte,L1,Sacramento
MR-ROLE-1091,TEAM-MR-POPHEALTH,security_engineer,fte,L2,Roseville
MR-ROLE-1092,TEAM-MR-POPHEALTH,data_engineer,fte,L3,Oakland
MR-ROLE-1093,TEAM-MR-POPHEALTH,service_desk,fte,L4,Remote CA
MR-ROLE-1094,TEAM-MR-POPHEALTH,product_manager,fte,director,Hybrid
MR-ROLE-1095,TEAM-MR-POPHEALTH,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1096,TEAM-MR-POPHEALTH,analyst,fte,L2,Roseville
MR-ROLE-1097,TEAM-MR-POPHEALTH,engineer,fte,L3,Oakland
MR-ROLE-1098,TEAM-MR-POPHEALTH,app_specialist,contractor,L4,Remote CA
MR-ROLE-1099,TEAM-MR-POPHEALTH,security_engineer,fte,director,Hybrid
MR-ROLE-1100,TEAM-MR-POPHEALTH,data_engineer,fte,L1,Sacramento
MR-ROLE-1101,TEAM-MR-POPHEALTH,service_desk,fte,L2,Roseville
MR-ROLE-1102,TEAM-MR-POPHEALTH,product_manager,fte,L3,Oakland
MR-ROLE-1103,TEAM-MR-POPHEALTH,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1104,TEAM-MR-POPHEALTH,analyst,fte,director,Hybrid
MR-ROLE-1105,TEAM-MR-POPHEALTH,engineer,fte,L1,Sacramento
MR-ROLE-1106,TEAM-MR-RESEARCH,app_specialist,fte,L2,Roseville
MR-ROLE-1107,TEAM-MR-RESEARCH,security_engineer,contractor,L3,Oakland
MR-ROLE-1108,TEAM-MR-RESEARCH,data_engineer,fte,L4,Remote CA
MR-ROLE-1109,TEAM-MR-RESEARCH,service_desk,fte,director,Hybrid
MR-ROLE-1110,TEAM-MR-RESEARCH,product_manager,fte,L1,Sacramento
MR-ROLE-1111,TEAM-MR-RESEARCH,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1112,TEAM-MR-RESEARCH,analyst,fte,L3,Oakland
MR-ROLE-1113,TEAM-MR-RESEARCH,engineer,fte,L4,Remote CA
MR-ROLE-1114,TEAM-MR-RESEARCH,app_specialist,fte,director,Hybrid
MR-ROLE-1115,TEAM-MR-RESEARCH,security_engineer,fte,L1,Sacramento
MR-ROLE-1116,TEAM-MR-RESEARCH,data_engineer,contractor,L2,Roseville
MR-ROLE-1117,TEAM-MR-RESEARCH,service_desk,fte,L3,Oakland
MR-ROLE-1118,TEAM-MR-RESEARCH,product_manager,fte,L4,Remote CA
MR-ROLE-1119,TEAM-MR-RESEARCH,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1120,TEAM-MR-RESEARCH,analyst,fte,L1,Sacramento
MR-ROLE-1121,TEAM-MR-RESEARCH,engineer,fte,L2,Roseville
MR-ROLE-1122,TEAM-MR-RESEARCH,app_specialist,fte,L3,Oakland
MR-ROLE-1123,TEAM-MR-RESEARCH,security_engineer,fte,L4,Remote CA
MR-ROLE-1124,TEAM-MR-RESEARCH,data_engineer,fte,director,Hybrid
MR-ROLE-1125,TEAM-MR-RESEARCH,service_desk,contractor,L1,Sacramento
MR-ROLE-1126,TEAM-MR-RESEARCH,product_manager,fte,L2,Roseville
MR-ROLE-1127,TEAM-MR-RESEARCH,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1128,TEAM-MR-RESEARCH,analyst,fte,L4,Remote CA
MR-ROLE-1129,TEAM-MR-RESEARCH,engineer,fte,director,Hybrid
MR-ROLE-1130,TEAM-MR-RESEARCH,app_specialist,fte,L1,Sacramento
MR-ROLE-1131,TEAM-MR-RESEARCH,security_engineer,fte,L2,Roseville
MR-ROLE-1132,TEAM-MR-RESEARCH,data_engineer,fte,L3,Oakland
MR-ROLE-1133,TEAM-MR-RESEARCH,service_desk,fte,L4,Remote CA
MR-ROLE-1134,TEAM-MR-RESEARCH,product_manager,contractor,director,Hybrid
MR-ROLE-1135,TEAM-MR-RESEARCH,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1136,TEAM-MR-RESEARCH,analyst,fte,L2,Roseville
MR-ROLE-1137,TEAM-MR-RESEARCH,engineer,fte,L3,Oakland
MR-ROLE-1138,TEAM-MR-RESEARCH,app_specialist,fte,L4,Remote CA
MR-ROLE-1139,TEAM-MR-RESEARCH,security_engineer,fte,director,Hybrid
MR-ROLE-1140,TEAM-MR-RESEARCH,data_engineer,fte,L1,Sacramento
MR-ROLE-1141,TEAM-MR-RESEARCH,service_desk,fte,L2,Roseville
MR-ROLE-1142,TEAM-MR-RESEARCH,product_manager,fte,L3,Oakland
MR-ROLE-1143,TEAM-MR-RESEARCH,clinical_informaticist,contractor,L4,Remote CA
MR-ROLE-1144,TEAM-MR-RESEARCH,analyst,fte,director,Hybrid
MR-ROLE-1145,TEAM-MR-RESEARCH,engineer,fte,L1,Sacramento
MR-ROLE-1146,TEAM-MR-CORP-IT,app_specialist,fte,L2,Roseville
MR-ROLE-1147,TEAM-MR-CORP-IT,security_engineer,fte,L3,Oakland
MR-ROLE-1148,TEAM-MR-CORP-IT,data_engineer,fte,L4,Remote CA
MR-ROLE-1149,TEAM-MR-CORP-IT,service_desk,fte,director,Hybrid
MR-ROLE-1150,TEAM-MR-CORP-IT,product_manager,fte,L1,Sacramento
MR-ROLE-1151,TEAM-MR-CORP-IT,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1152,TEAM-MR-CORP-IT,analyst,contractor,L3,Oakland
MR-ROLE-1153,TEAM-MR-CORP-IT,engineer,fte,L4,Remote CA
MR-ROLE-1154,TEAM-MR-CORP-IT,app_specialist,fte,director,Hybrid
MR-ROLE-1155,TEAM-MR-CORP-IT,security_engineer,fte,L1,Sacramento
MR-ROLE-1156,TEAM-MR-CORP-IT,data_engineer,fte,L2,Roseville
MR-ROLE-1157,TEAM-MR-CORP-IT,service_desk,fte,L3,Oakland
MR-ROLE-1158,TEAM-MR-CORP-IT,product_manager,fte,L4,Remote CA
MR-ROLE-1159,TEAM-MR-CORP-IT,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1160,TEAM-MR-CORP-IT,analyst,fte,L1,Sacramento
MR-ROLE-1161,TEAM-MR-CORP-IT,engineer,contractor,L2,Roseville
MR-ROLE-1162,TEAM-MR-CORP-IT,app_specialist,fte,L3,Oakland
MR-ROLE-1163,TEAM-MR-CORP-IT,security_engineer,fte,L4,Remote CA
MR-ROLE-1164,TEAM-MR-CORP-IT,data_engineer,fte,director,Hybrid
MR-ROLE-1165,TEAM-MR-CORP-IT,service_desk,fte,L1,Sacramento
MR-ROLE-1166,TEAM-MR-CORP-IT,product_manager,fte,L2,Roseville
MR-ROLE-1167,TEAM-MR-CORP-IT,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1168,TEAM-MR-CORP-IT,analyst,fte,L4,Remote CA
MR-ROLE-1169,TEAM-MR-CORP-IT,engineer,fte,director,Hybrid
MR-ROLE-1170,TEAM-MR-CORP-IT,app_specialist,contractor,L1,Sacramento
MR-ROLE-1171,TEAM-MR-CORP-IT,security_engineer,fte,L2,Roseville
MR-ROLE-1172,TEAM-MR-CORP-IT,data_engineer,fte,L3,Oakland
MR-ROLE-1173,TEAM-MR-CORP-IT,service_desk,fte,L4,Remote CA
MR-ROLE-1174,TEAM-MR-CORP-IT,product_manager,fte,director,Hybrid
MR-ROLE-1175,TEAM-MR-CORP-IT,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1176,TEAM-MR-CORP-IT,analyst,fte,L2,Roseville
MR-ROLE-1177,TEAM-MR-CORP-IT,engineer,fte,L3,Oakland
MR-ROLE-1178,TEAM-MR-CORP-IT,app_specialist,fte,L4,Remote CA
MR-ROLE-1179,TEAM-MR-CORP-IT,security_engineer,contractor,director,Hybrid
MR-ROLE-1180,TEAM-MR-CORP-IT,data_engineer,fte,L1,Sacramento
MR-ROLE-1181,TEAM-MR-CORP-IT,service_desk,fte,L2,Roseville
MR-ROLE-1182,TEAM-MR-CORP-IT,product_manager,fte,L3,Oakland
MR-ROLE-1183,TEAM-MR-CORP-IT,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1184,TEAM-MR-CORP-IT,analyst,fte,director,Hybrid
MR-ROLE-1185,TEAM-MR-CORP-IT,engineer,fte,L1,Sacramento
MR-ROLE-1186,TEAM-MR-CORP-IT,app_specialist,fte,L2,Roseville
MR-ROLE-1187,TEAM-MR-CORP-IT,security_engineer,fte,L3,Oakland
MR-ROLE-1188,TEAM-MR-CORP-IT,data_engineer,contractor,L4,Remote CA
MR-ROLE-1189,TEAM-MR-CORP-IT,service_desk,fte,director,Hybrid
MR-ROLE-1190,TEAM-MR-CORP-IT,product_manager,fte,L1,Sacramento
MR-ROLE-1191,TEAM-MR-CORP-IT,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1192,TEAM-MR-CORP-IT,analyst,fte,L3,Oakland
MR-ROLE-1193,TEAM-MR-CORP-IT,engineer,fte,L4,Remote CA
MR-ROLE-1194,TEAM-MR-CORP-IT,app_specialist,fte,director,Hybrid
MR-ROLE-1195,TEAM-MR-CORP-IT,security_engineer,fte,L1,Sacramento
MR-ROLE-1196,TEAM-MR-CORP-IT,data_engineer,fte,L2,Roseville
MR-ROLE-1197,TEAM-MR-CORP-IT,service_desk,contractor,L3,Oakland
MR-ROLE-1198,TEAM-MR-CORP-IT,product_manager,fte,L4,Remote CA
MR-ROLE-1199,TEAM-MR-CORP-IT,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1200,TEAM-MR-CORP-IT,analyst,fte,L1,Sacramento
MR-ROLE-1201,TEAM-MR-CORP-IT,engineer,fte,L2,Roseville
MR-ROLE-1202,TEAM-MR-CORP-IT,app_specialist,fte,L3,Oakland
MR-ROLE-1203,TEAM-MR-CORP-IT,security_engineer,fte,L4,Remote CA
MR-ROLE-1204,TEAM-MR-CORP-IT,data_engineer,fte,director,Hybrid
MR-ROLE-1205,TEAM-MR-CORP-IT,service_desk,fte,L1,Sacramento
MR-ROLE-1206,TEAM-MR-CORP-IT,product_manager,contractor,L2,Roseville
MR-ROLE-1207,TEAM-MR-CORP-IT,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1208,TEAM-MR-CORP-IT,analyst,fte,L4,Remote CA
MR-ROLE-1209,TEAM-MR-CORP-IT,engineer,fte,director,Hybrid
MR-ROLE-1210,TEAM-MR-CORP-IT,app_specialist,fte,L1,Sacramento
MR-ROLE-1211,TEAM-MR-CORP-IT,security_engineer,fte,L2,Roseville
MR-ROLE-1212,TEAM-MR-CORP-IT,data_engineer,fte,L3,Oakland
MR-ROLE-1213,TEAM-MR-CORP-IT,service_desk,fte,L4,Remote CA
MR-ROLE-1214,TEAM-MR-CORP-IT,product_manager,fte,director,Hybrid
MR-ROLE-1215,TEAM-MR-CORP-IT,clinical_informaticist,contractor,L1,Sacramento
MR-ROLE-1216,TEAM-MR-CORP-IT,analyst,fte,L2,Roseville
MR-ROLE-1217,TEAM-MR-CORP-IT,engineer,fte,L3,Oakland
MR-ROLE-1218,TEAM-MR-CORP-IT,app_specialist,fte,L4,Remote CA
MR-ROLE-1219,TEAM-MR-CORP-IT,security_engineer,fte,director,Hybrid
MR-ROLE-1220,TEAM-MR-CORP-IT,data_engineer,fte,L1,Sacramento
MR-ROLE-1221,TEAM-MR-CORP-IT,service_desk,fte,L2,Roseville
MR-ROLE-1222,TEAM-MR-CORP-IT,product_manager,fte,L3,Oakland
MR-ROLE-1223,TEAM-MR-CORP-IT,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1224,TEAM-MR-CORP-IT,analyst,contractor,director,Hybrid
MR-ROLE-1225,TEAM-MR-CORP-IT,engineer,fte,L1,Sacramento
MR-ROLE-1226,TEAM-MR-CORP-IT,app_specialist,fte,L2,Roseville
MR-ROLE-1227,TEAM-MR-CORP-IT,security_engineer,fte,L3,Oakland
MR-ROLE-1228,TEAM-MR-CORP-IT,data_engineer,fte,L4,Remote CA
MR-ROLE-1229,TEAM-MR-CORP-IT,service_desk,fte,director,Hybrid
MR-ROLE-1230,TEAM-MR-CORP-IT,product_manager,fte,L1,Sacramento
MR-ROLE-1231,TEAM-MR-CORP-IT,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1232,TEAM-MR-CORP-IT,analyst,fte,L3,Oakland
MR-ROLE-1233,TEAM-MR-CORP-IT,engineer,contractor,L4,Remote CA
MR-ROLE-1234,TEAM-MR-CORP-IT,app_specialist,fte,director,Hybrid
MR-ROLE-1235,TEAM-MR-CORP-IT,security_engineer,fte,L1,Sacramento
MR-ROLE-1236,TEAM-MR-CORP-IT,data_engineer,fte,L2,Roseville
MR-ROLE-1237,TEAM-MR-CORP-IT,service_desk,fte,L3,Oakland
MR-ROLE-1238,TEAM-MR-CORP-IT,product_manager,fte,L4,Remote CA
MR-ROLE-1239,TEAM-MR-CORP-IT,clinical_informaticist,fte,director,Hybrid
MR-ROLE-1240,TEAM-MR-CORP-IT,analyst,fte,L1,Sacramento
MR-ROLE-1241,TEAM-MR-CORP-IT,engineer,fte,L2,Roseville
MR-ROLE-1242,TEAM-MR-CORP-IT,app_specialist,contractor,L3,Oakland
MR-ROLE-1243,TEAM-MR-CORP-IT,security_engineer,fte,L4,Remote CA
MR-ROLE-1244,TEAM-MR-CORP-IT,data_engineer,fte,director,Hybrid
MR-ROLE-1245,TEAM-MR-CORP-IT,service_desk,fte,L1,Sacramento
MR-ROLE-1246,TEAM-MR-CORP-IT,product_manager,fte,L2,Roseville
MR-ROLE-1247,TEAM-MR-CORP-IT,clinical_informaticist,fte,L3,Oakland
MR-ROLE-1248,TEAM-MR-CORP-IT,analyst,fte,L4,Remote CA
MR-ROLE-1249,TEAM-MR-CORP-IT,engineer,fte,director,Hybrid
MR-ROLE-1250,TEAM-MR-CORP-IT,app_specialist,fte,L1,Sacramento
MR-ROLE-1251,TEAM-MR-CORP-IT,security_engineer,contractor,L2,Roseville
MR-ROLE-1252,TEAM-MR-CORP-IT,data_engineer,fte,L3,Oakland
MR-ROLE-1253,TEAM-MR-CORP-IT,service_desk,fte,L4,Remote CA
MR-ROLE-1254,TEAM-MR-CORP-IT,product_manager,fte,director,Hybrid
MR-ROLE-1255,TEAM-MR-CORP-IT,clinical_informaticist,fte,L1,Sacramento
MR-ROLE-1256,TEAM-MR-CORP-IT,analyst,fte,L2,Roseville
MR-ROLE-1257,TEAM-MR-CORP-IT,engineer,fte,L3,Oakland
MR-ROLE-1258,TEAM-MR-CORP-IT,app_specialist,fte,L4,Remote CA
MR-ROLE-1259,TEAM-MR-CORP-IT,security_engineer,fte,director,Hybrid
MR-ROLE-1260,TEAM-MR-CORP-IT,data_engineer,contractor,L1,Sacramento
MR-ROLE-1261,TEAM-MR-WORKFORCE,service_desk,fte,L2,Roseville
MR-ROLE-1262,TEAM-MR-WORKFORCE,product_manager,fte,L3,Oakland
MR-ROLE-1263,TEAM-MR-WORKFORCE,clinical_informaticist,fte,L4,Remote CA
MR-ROLE-1264,TEAM-MR-WORKFORCE,analyst,fte,director,Hybrid
MR-ROLE-1265,TEAM-MR-WORKFORCE,engineer,fte,L1,Sacramento
MR-ROLE-1266,TEAM-MR-WORKFORCE,app_specialist,fte,L2,Roseville
MR-ROLE-1267,TEAM-MR-WORKFORCE,security_engineer,fte,L3,Oakland
MR-ROLE-1268,TEAM-MR-WORKFORCE,data_engineer,fte,L4,Remote CA
MR-ROLE-1269,TEAM-MR-WORKFORCE,service_desk,contractor,director,Hybrid
MR-ROLE-1270,TEAM-MR-WORKFORCE,product_manager,fte,L1,Sacramento
MR-ROLE-1271,TEAM-MR-WORKFORCE,clinical_informaticist,fte,L2,Roseville
MR-ROLE-1272,TEAM-MR-WORKFORCE,analyst,fte,L3,Oakland
MR-ROLE-1273,TEAM-MR-WORKFORCE,engineer,fte,L4,Remote CA
MR-ROLE-1274,TEAM-MR-WORKFORCE,app_specialist,fte,director,Hybrid
MR-ROLE-1275,TEAM-MR-WORKFORCE,security_engineer,fte,L1,Sacramento
MR-ROLE-1276,TEAM-MR-WORKFORCE,data_engineer,fte,L2,Roseville
MR-ROLE-1277,TEAM-MR-WORKFORCE,service_desk,fte,L3,Oakland
MR-ROLE-1278,TEAM-MR-WORKFORCE,product_manager,contractor,L4,Remote CA
