tenantKey,tenant,sourceRowNumber,systemName,systemCategory,systemType,criticality,businessFunction,deploymentModel,hostingLocation,lifecycleState,sourceFile,originalSourceFile,canonicalLayer,logicalObject,loadedStatus
skyharbor-air,SkyHarbor Air,350,Procurement Gateway 349,,,tier3,Procurement,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,351,Procurement Hub 350,,,tier1,Procurement,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,352,Revenue Accounting Service 351,,,tier1,Revenue Accounting,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,353,HR Engine 352,,,tier1,HR,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,354,Flight Ops Ledger 353,,,tier2,Flight Ops,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,355,Loyalty Core 354,,,tier2,Loyalty,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,356,Customer Engine 355,,,tier1,Customer,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,357,Catering Portal 356,,,tier1,Catering,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,358,Crew Portal 357,,,tier1,Crew,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,359,Catering Portal 358,,,tier1,Catering,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,360,Loyalty Portal 359,,,tier2,Loyalty,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,361,Finance Manager 360,,,tier2,Finance,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,362,Maintenance Ledger 361,,,tier2,Maintenance,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,363,Cargo Service 362,,,tier1,Cargo,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,364,Crew Ledger 363,,,tier1,Crew,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,365,Procurement Hub 364,,,tier2,Procurement,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,366,PSS Ledger 365,,,tier1,PSS,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,367,Flight Ops Engine 366,,,tier1,Flight Ops,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,368,Commercial Manager 367,,,tier3,Commercial,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,369,Finance Portal 368,,,tier2,Finance,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,370,Ground Ops Gateway 369,,,tier1,Ground Ops,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,371,Loyalty Engine 370,,,tier2,Loyalty,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,372,DCS Engine 371,,,tier2,DCS,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,373,Cargo Service 372,,,tier2,Cargo,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,374,MRO Engine 373,,,tier1,MRO,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,375,Network Planning Service 374,,,tier3,Network Planning,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,376,DCS Hub 375,,,tier2,DCS,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,377,Loyalty Ledger 376,,,tier2,Loyalty,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,378,Finance Engine 377,,,tier1,Finance,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,379,Ground Ops Service 378,,,tier1,Ground Ops,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,380,MRO Manager 379,,,tier2,MRO,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,381,HR Hub 380,,,tier2,HR,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,382,MRO Ledger 381,,,tier2,MRO,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,383,Procurement Ledger 382,,,tier1,Procurement,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,384,Customer Gateway 383,,,tier3,Customer,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,385,Safety Service 384,,,tier3,Safety,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,386,Loyalty Gateway 385,,,tier2,Loyalty,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,387,Network Planning Hub 386,,,tier1,Network Planning,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,388,Finance Core 387,,,tier1,Finance,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,389,MRO Engine 388,,,tier3,MRO,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,390,Customer Portal 389,,,tier1,Customer,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,391,Customer Hub 390,,,tier1,Customer,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,392,Catering Engine 391,,,tier1,Catering,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,393,Customer Hub 392,,,tier2,Customer,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,394,Network Planning Gateway 393,,,tier1,Network Planning,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,395,MRO Ledger 394,,,tier2,MRO,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,396,Safety Gateway 395,,,tier2,Safety,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,397,Ground Ops Hub 396,,,tier2,Ground Ops,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,398,Revenue Accounting Engine 397,,,tier1,Revenue Accounting,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,399,Cargo Core 398,,,tier1,Cargo,aws,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,400,Network Planning Core 399,,,tier2,Network Planning,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,401,Procurement Core 400,,,tier1,Procurement,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,402,Ground Ops Manager 401,,,tier1,Ground Ops,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,403,PSS Manager 402,,,tier1,PSS,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,404,Loyalty Ledger 403,,,tier2,Loyalty,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,405,Revenue Accounting Manager 404,,,tier2,Revenue Accounting,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,406,Catering Portal 405,,,tier3,Catering,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,407,Network Planning Manager 406,,,tier2,Network Planning,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,408,Safety Service 407,,,tier1,Safety,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,409,Catering Manager 408,,,tier1,Catering,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,410,Cargo Gateway 409,,,tier2,Cargo,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,411,Flight Ops Gateway 410,,,tier2,Flight Ops,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,412,Safety Core 411,,,tier3,Safety,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,413,Flight Ops Service 412,,,tier1,Flight Ops,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,414,Commercial Core 413,,,tier2,Commercial,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,415,Flight Ops Gateway 414,,,tier3,Flight Ops,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,416,Procurement Portal 415,,,tier3,Procurement,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,417,MRO Hub 416,,,tier2,MRO,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,418,Crew Ledger 417,,,tier1,Crew,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,419,Catering Hub 418,,,tier1,Catering,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,420,Revenue Accounting Portal 419,,,tier3,Revenue Accounting,private_cloud,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,421,Loyalty Gateway 420,,,tier1,Loyalty,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,422,Flight Ops Manager 421,,,tier3,Flight Ops,azure,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,423,HR Portal 422,,,tier1,HR,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,424,PSS Hub 423,,,tier2,PSS,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,425,Ground Ops Manager 424,,,tier2,Ground Ops,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,426,DCS Engine 425,,,tier1,DCS,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,427,Procurement Gateway 426,,,tier1,Procurement,on_prem_mainframe,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,428,MRO Core 427,,,tier2,MRO,saas,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,429,Ground Ops Core 428,,,tier1,Ground Ops,on_prem_distributed,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
skyharbor-air,SkyHarbor Air,430,Catering Gateway 429,,,tier1,Catering,gcp,,,datasets/tenant-inputs/active/skyharbor-air/current/04_applications_systems.csv,datasets/tenant-inputs/archive/skyharbor-air/consolidated-20260714/rich-substrate-pack/csv/application-portfolio.csv,Canonical Fact Store,CanonicalIngestionRecord(application_system),accepted
