tenant_key,dataset_version,contract_id,vendor_id,vendor_name,period_month,sku_or_service,entitled_quantity,active_quantity,utilization_rate,monthly_cost_usd,unused_or_underused_quantity,optimization_signal,source_system,source_system_examples,source_record_id,source_file_report,extraction_grain,refresh_frequency,review_status
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-03,Northgate Workplace E5,38200,34343,0.899,670504,3857,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-03-NORTHGATE-365-E5,CTR-061_usage_entitlement_2027-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-03,Northgate Insight Premium capacity,42,32,0.762,568325,10,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-03-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2027-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-03,Northgate Copilot Business,3700,2549,0.689,513879,1151,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-03-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2027-03.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-04,Northgate Cloud committed consumption,1,0.82,0.85,1218333,0.15,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-04-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2027-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-04,Northgate Workplace E5,38200,34476,0.903,673488,3724,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-04-NORTHGATE-365-E5,CTR-061_usage_entitlement_2027-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-04,Northgate Insight Premium capacity,42,32,0.762,568325,10,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-04-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2027-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-04,Northgate Copilot Business,3700,2558,0.691,515371,1142,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-04-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2027-04.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-05,Northgate Cloud committed consumption,1,0.82,0.86,1232667,0.14,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-05-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2027-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-05,Northgate Workplace E5,38200,34609,0.906,675725,3591,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-05-NORTHGATE-365-E5,CTR-061_usage_entitlement_2027-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-05,Northgate Insight Premium capacity,42,32,0.762,568325,10,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-05-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2027-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-05,Northgate Copilot Business,3700,2568,0.694,517608,1132,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-05-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2027-05.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-06,Northgate Cloud committed consumption,1,0.82,0.86,1232667,0.14,monitor,Cloud billing,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-06-NORTHGATE CLOUD-COMMITTED-CONSUMPTION,CTR-061_usage_entitlement_2027-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-06,Northgate Workplace E5,38200,34741,0.909,677963,3459,monitor,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-06-NORTHGATE-365-E5,CTR-061_usage_entitlement_2027-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-06,Northgate Insight Premium capacity,42,32,0.762,568325,10,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-06-POWER-BI-PREMIUM-CAPACITY,CTR-061_usage_entitlement_2027-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
skyharbor_global,v4-golden-contract-evidence,CTR-061,VEN-NORTHGATE,Northgate,2027-06,Northgate Copilot Business,3700,2578,0.697,519846,1122,reclaim_or_rebalance,Admin usage export,Northgate Cloud Cost Management; Northgate Workplace Admin Center; Northgate Code Enterprise Insights; Northgate Insight Admin,USAGE-CTR-061-2027-06-NORTHGATE-COPILOT-BUSINESS,CTR-061_usage_entitlement_2027-06.csv,monthly by SKU service or cloud commitment,Monthly,synthetic_demo_reviewed
