tenant_key,dimension,question,respondent_role,respondent_persona,answer,confidence,evidence_source,follow_up_needed,mapped_dimension,mapped_fields,relationship_candidates_created,known_gaps
meridian-health,04_applications_systems,What should AbarVa know about Agent Assist and Next Best Action for applications systems?,VP Contact Center,VP Contact Center responsible for Member Experience context,"applications systems: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",Medium,MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV01; MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Agent Assist and Next Best Action Workflow Platform supports Agent Assist and Next Best Action; Agent Assist and Next Best Action Analytics Mart consumes Agent Assist Next Best Action Operational Dataset; Tableau provides Agent Assist and Next Best Action Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Agent Assist and Next Best Action for data assets integrations?,Procurement Lead,Procurement Lead responsible for Member Experience context,"data assets integrations: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV01; MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Agent Assist and Next Best Action Workflow Platform supports Agent Assist and Next Best Action; Agent Assist and Next Best Action Analytics Mart consumes Agent Assist Next Best Action Operational Dataset; Tableau provides Agent Assist and Next Best Action Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Agent Assist and Next Best Action for vendors contracts?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Member Experience context,"vendors contracts: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV01; MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Agent Assist and Next Best Action Workflow Platform supports Agent Assist and Next Best Action; Agent Assist and Next Best Action Analytics Mart consumes Agent Assist Next Best Action Operational Dataset; Tableau provides Agent Assist and Next Best Action Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Agent Assist and Next Best Action for it budget spend value?,CIO,CIO responsible for Member Experience context,"it budget spend value: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV01; MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Agent Assist and Next Best Action Workflow Platform supports Agent Assist and Next Best Action; Agent Assist and Next Best Action Analytics Mart consumes Agent Assist Next Best Action Operational Dataset; Tableau provides Agent Assist and Next Best Action Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Agent Assist and Next Best Action for risks controls?,CDAO,CDAO responsible for Member Experience context,"risks controls: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV01; MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Agent Assist and Next Best Action Workflow Platform supports Agent Assist and Next Best Action; Agent Assist and Next Best Action Analytics Mart consumes Agent Assist Next Best Action Operational Dataset; Tableau provides Agent Assist and Next Best Action Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Agent Assist and Next Best Action for metrics outcomes?,CFO,CFO responsible for Member Experience context,"metrics outcomes: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV01; MERIDIAN-HEALTH-MH-AGENT-ASSIST-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Agent Assist and Next Best Action Workflow Platform supports Agent Assist and Next Best Action; Agent Assist and Next Best Action Analytics Mart consumes Agent Assist Next Best Action Operational Dataset; Tableau provides Agent Assist and Next Best Action Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Unified Clinical and Claims Lakehouse for business functions?,VP Contact Center,"VP Contact Center responsible for Enterprise Data, Analytics & AI context","business functions: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01; MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Epic Clarity supports Unified Clinical and Claims Lakehouse; Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset; Epic provides Epic Clarity,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Unified Clinical and Claims Lakehouse for applications systems?,Procurement Lead,"Procurement Lead responsible for Enterprise Data, Analytics & AI context","applications systems: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01; MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Epic Clarity supports Unified Clinical and Claims Lakehouse; Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset; Epic provides Epic Clarity,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Unified Clinical and Claims Lakehouse for data assets integrations?,ServiceNow / CMDB Owner,"ServiceNow / CMDB Owner responsible for Enterprise Data, Analytics & AI context","data assets integrations: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01; MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Epic Clarity supports Unified Clinical and Claims Lakehouse; Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset; Epic provides Epic Clarity,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Unified Clinical and Claims Lakehouse for vendors contracts?,CIO,"CIO responsible for Enterprise Data, Analytics & AI context","vendors contracts: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01; MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Epic Clarity supports Unified Clinical and Claims Lakehouse; Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset; Epic provides Epic Clarity,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Unified Clinical and Claims Lakehouse for it budget spend value?,CDAO,"CDAO responsible for Enterprise Data, Analytics & AI context","it budget spend value: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01; MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Epic Clarity supports Unified Clinical and Claims Lakehouse; Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset; Epic provides Epic Clarity,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Unified Clinical and Claims Lakehouse for risks controls?,CFO,"CFO responsible for Enterprise Data, Analytics & AI context","risks controls: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01; MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Epic Clarity supports Unified Clinical and Claims Lakehouse; Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset; Epic provides Epic Clarity,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Unified Clinical and Claims Lakehouse for metrics outcomes?,COO,"COO responsible for Enterprise Data, Analytics & AI context","metrics outcomes: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01; MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Epic Clarity supports Unified Clinical and Claims Lakehouse; Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset; Epic provides Epic Clarity,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about IT Budget and Tower Baseline for business functions?,Procurement Lead,Procurement Lead responsible for Technology Finance context,"business functions: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-IT-BUDGET-EV01; MERIDIAN-HEALTH-MH-IT-BUDGET-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; Optum Managed Services provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about IT Budget and Tower Baseline for applications systems?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Technology Finance context,"applications systems: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-IT-BUDGET-EV01; MERIDIAN-HEALTH-MH-IT-BUDGET-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; Optum Managed Services provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about IT Budget and Tower Baseline for data assets integrations?,CIO,CIO responsible for Technology Finance context,"data assets integrations: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-IT-BUDGET-EV01; MERIDIAN-HEALTH-MH-IT-BUDGET-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; Optum Managed Services provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about IT Budget and Tower Baseline for vendors contracts?,CDAO,CDAO responsible for Technology Finance context,"vendors contracts: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-IT-BUDGET-EV01; MERIDIAN-HEALTH-MH-IT-BUDGET-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; Optum Managed Services provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about IT Budget and Tower Baseline for it budget spend value?,CFO,CFO responsible for Technology Finance context,"it budget spend value: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,MERIDIAN-HEALTH-MH-IT-BUDGET-EV01; MERIDIAN-HEALTH-MH-IT-BUDGET-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; Optum Managed Services provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about IT Budget and Tower Baseline for risks controls?,COO,COO responsible for Technology Finance context,"risks controls: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-IT-BUDGET-EV01; MERIDIAN-HEALTH-MH-IT-BUDGET-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; Optum Managed Services provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about IT Budget and Tower Baseline for metrics outcomes?,CMO,CMO responsible for Technology Finance context,"metrics outcomes: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-IT-BUDGET-EV01; MERIDIAN-HEALTH-MH-IT-BUDGET-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; Optum Managed Services provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Vendor and Contract Optimization for business functions?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Procurement and Vendor Management context,"business functions: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01; MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; Oracle provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Vendor and Contract Optimization for applications systems?,CIO,CIO responsible for Procurement and Vendor Management context,"applications systems: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01; MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; Oracle provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Vendor and Contract Optimization for data assets integrations?,CDAO,CDAO responsible for Procurement and Vendor Management context,"data assets integrations: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01; MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; Oracle provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Vendor and Contract Optimization for vendors contracts?,CFO,CFO responsible for Procurement and Vendor Management context,"vendors contracts: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01; MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; Oracle provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Vendor and Contract Optimization for it budget spend value?,COO,COO responsible for Procurement and Vendor Management context,"it budget spend value: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01; MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; Oracle provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Vendor and Contract Optimization for risks controls?,CMO,CMO responsible for Procurement and Vendor Management context,"risks controls: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01; MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; Oracle provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
meridian-health,14_metrics_outcomes,What should AbarVa know about Vendor and Contract Optimization for metrics outcomes?,Health Plan COO,Health Plan COO responsible for Procurement and Vendor Management context,"metrics outcomes: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV01; MERIDIAN-HEALTH-MH-VENDOR-SOURCING-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Vendor and Contract Optimization Workflow Platform supports Vendor and Contract Optimization; Vendor and Contract Optimization Analytics Mart consumes Vendor Contract Optimization Operational Dataset; Oracle provides Vendor and Contract Optimization Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
meridian-health,01_business_functions,What should AbarVa know about Infrastructure and CMDB for business functions?,CIO,CIO responsible for Technology Operations context,"business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01; MERIDIAN-HEALTH-MH-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; VMware Data Center Cluster consumes Infrastructure CMDB Operational Dataset; AWS provides ServiceNow CMDB,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
meridian-health,04_applications_systems,What should AbarVa know about Infrastructure and CMDB for applications systems?,CDAO,CDAO responsible for Technology Operations context,"applications systems: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01; MERIDIAN-HEALTH-MH-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; VMware Data Center Cluster consumes Infrastructure CMDB Operational Dataset; AWS provides ServiceNow CMDB,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
meridian-health,05_data_assets_integrations,What should AbarVa know about Infrastructure and CMDB for data assets integrations?,CFO,CFO responsible for Technology Operations context,"data assets integrations: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01; MERIDIAN-HEALTH-MH-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; VMware Data Center Cluster consumes Infrastructure CMDB Operational Dataset; AWS provides ServiceNow CMDB,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
meridian-health,07_vendors_contracts,What should AbarVa know about Infrastructure and CMDB for vendors contracts?,COO,COO responsible for Technology Operations context,"vendors contracts: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01; MERIDIAN-HEALTH-MH-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; VMware Data Center Cluster consumes Infrastructure CMDB Operational Dataset; AWS provides ServiceNow CMDB,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
meridian-health,08_it_budget_spend_value,What should AbarVa know about Infrastructure and CMDB for it budget spend value?,CMO,CMO responsible for Technology Operations context,"it budget spend value: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01; MERIDIAN-HEALTH-MH-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; VMware Data Center Cluster consumes Infrastructure CMDB Operational Dataset; AWS provides ServiceNow CMDB,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
meridian-health,11_risks_controls,What should AbarVa know about Infrastructure and CMDB for risks controls?,Health Plan COO,Health Plan COO responsible for Technology Operations context,"risks controls: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,MERIDIAN-HEALTH-MH-CMDB-INFRA-EV01; MERIDIAN-HEALTH-MH-CMDB-INFRA-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,ServiceNow CMDB supports Infrastructure and CMDB; VMware Data Center Cluster consumes Infrastructure CMDB Operational Dataset; AWS provides ServiceNow CMDB,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
