tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,data_asset_id,data_asset_name,data_owner,system_of_record,lineage,consumers,quality_score,governance_status
first-capital,Financial Services Demo,v6.0,data_asset_integration,first-capital-financial-data_asset_integration-2,Client servicing data product,v4_synthetic_pack,Chief Data & Analytics Officer,synthetic_demo,family-3-data-connectivity/F09_data-analytics-estate.csv,2,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FC-DATA-001,Customer gold record (deposits+cards+lending+wealth),Chief Data & Analytics Officer,Core Banking,Core Banking -> integration layer -> governed analytics consumption,Operations leadership; Finance; Technology; AI governance,56,Certified
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0252,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,253,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0252,TSYS Tokenization Vault,Integration & API Platform,TSYS Tokenization Vault,TSYS Tokenization Vault,The Clearing House ACH Engine,0.06,no_replay
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0253,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,254,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0253,Featurespace Fraud Scoring 2,Integration & API Platform,Featurespace Fraud Scoring 2,Featurespace Fraud Scoring 2,Featurespace Case Manager 2,0.06,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0254,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,255,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0254,TSYS Tokenization Vault,Integration & API Platform,TSYS Tokenization Vault,TSYS Tokenization Vault,BlackRock Aladdin Portfolio Accounting 2,1.58,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0255,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,256,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0255,Workday General Ledger,Integration & API Platform,Workday General Ledger,Workday General Ledger,Thought Machine Interest Engine,0.78,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0256,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,257,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0256,Murex Credit Risk Engine 3,Integration & API Platform,Murex Credit Risk Engine 3,Murex Credit Risk Engine 3,Calypso Securities Ledger 2,0.47,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0257,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,258,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0257,Splunk Change Mgmt,Integration & API Platform,Splunk Change Mgmt,Splunk Change Mgmt,Visa DPS Statement & Billing,0.36,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0258,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,259,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0258,ACI Worldwide ISO 20022 Hub,Integration & API Platform,ACI Worldwide ISO 20022 Hub,ACI Worldwide ISO 20022 Hub,Collibra BI Semantic Layer,0.30,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0259,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,260,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0259,nCino Covenant Tracker,Integration & API Platform,nCino Covenant Tracker,nCino Covenant Tracker,BlackRock Aladdin Performance Reporting,0.29,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0260,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,261,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0260,Envestnet Advisory Workstation 2,Integration & API Platform,Envestnet Advisory Workstation 2,Envestnet Advisory Workstation 2,Thought Machine Branch Teller,1.38,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0261,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,262,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0261,Featurespace Transaction Monitoring,Integration & API Platform,Featurespace Transaction Monitoring,Featurespace Transaction Monitoring,Featurespace Fraud Scoring,1.55,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0262,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,263,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0262,FIS GL Posting Engine 2,Integration & API Platform,FIS GL Posting Engine 2,FIS GL Posting Engine 2,SAS Risk Rating 3,1.75,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0263,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,264,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0263,Featurespace KYC Orchestrator 2,Integration & API Platform,Featurespace KYC Orchestrator 2,Featurespace KYC Orchestrator 2,The Clearing House Wire Platform,1.01,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0264,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,265,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0264,Blend Spreading Engine 3,Integration & API Platform,Blend Spreading Engine 3,Blend Spreading Engine 3,Alkami Notifications 2,1.09,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0265,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,266,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0265,Calypso Collateral Manager 2,Integration & API Platform,Calypso Collateral Manager 2,Calypso Collateral Manager 2,FIS Statements 2,1.73,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0266,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,267,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0266,Fiserv GL Posting Engine 3,Integration & API Platform,Fiserv GL Posting Engine 3,Fiserv GL Posting Engine 3,BlackRock Aladdin Performance Reporting,0.61,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0267,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,268,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0267,SAP General Ledger 3,Integration & API Platform,SAP General Ledger 3,SAP General Ledger 3,Blend Commercial Origination 3,1.35,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0268,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,269,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0268,Featurespace KYC Orchestrator 2,Integration & API Platform,Featurespace KYC Orchestrator 2,Featurespace KYC Orchestrator 2,FIS Quantum Securities Ledger,0.76,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0269,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,270,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0269,Calypso Collateral Manager,Integration & API Platform,Calypso Collateral Manager,Calypso Collateral Manager,Q2 Spreading Engine 2,0.97,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0270,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,271,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0270,The Clearing House Wire Platform,Integration & API Platform,The Clearing House Wire Platform,The Clearing House Wire Platform,BlackLine Expense 2,1.76,no_replay
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0271,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,272,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0271,Murex Market Risk VaR 3,Integration & API Platform,Murex Market Risk VaR 3,Murex Market Risk VaR 3,Visa DPS Card Issuance,1.55,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0272,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,273,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0272,Calypso FX Trading,Integration & API Platform,Calypso FX Trading,Calypso FX Trading,Fiserv Core Deposits,1.15,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0273,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,274,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0273,Volante Wire Platform 3,Integration & API Platform,Volante Wire Platform 3,Volante Wire Platform 3,Backbase Onboarding Portal,0.65,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0274,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,275,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0274,Temenos Branch Teller 2,Integration & API Platform,Temenos Branch Teller 2,Temenos Branch Teller 2,Mastercard Dispute Manager 2,0.29,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0275,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,276,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0275,SAS Case Manager,Integration & API Platform,SAS Case Manager,SAS Case Manager,Databricks BI Semantic Layer 2,1.45,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0276,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,277,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0276,Featurespace KYC Orchestrator 2,Integration & API Platform,Featurespace KYC Orchestrator 2,Featurespace KYC Orchestrator 2,FIS Covenant Tracker 2,0.42,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0277,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,278,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0277,BlackLine Reconciliation 3,Integration & API Platform,BlackLine Reconciliation 3,BlackLine Reconciliation 3,Q2 Mobile Banking,0.18,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0278,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,279,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0278,Envestnet Proposal Generator 2,Integration & API Platform,Envestnet Proposal Generator 2,Envestnet Proposal Generator 2,Calypso Funding Desk 2,0.47,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0279,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,280,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0279,Alkami Secure Messaging 2,Integration & API Platform,Alkami Secure Messaging 2,Alkami Secure Messaging 2,ACI Worldwide ACH Engine 2,0.18,pii_in_payload
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0280,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,281,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0280,Visa DPS Card Authorization,Integration & API Platform,Visa DPS Card Authorization,Visa DPS Card Authorization,Collibra Feature Store 2,1.58,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0281,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,282,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0281,Featurespace SAR Filing,Integration & API Platform,Featurespace SAR Filing,Featurespace SAR Filing,ServiceNow CMDB,0.14,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0282,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,283,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0282,Alkami Digital Onboarding,Integration & API Platform,Alkami Digital Onboarding,Alkami Digital Onboarding,Oracle Expense,1.42,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0283,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,284,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0283,Q2 Online Banking,Integration & API Platform,Q2 Online Banking,Q2 Online Banking,Temenos GL Posting Engine 4,1.17,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0284,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,285,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0284,SAS Sanctions Screening,Integration & API Platform,SAS Sanctions Screening,SAS Sanctions Screening,Murex Credit Risk Engine 3,1.13,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0285,Credit workflow data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,286,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0285,Thought Machine Loan Servicing,Integration & API Platform,Thought Machine Loan Servicing,Thought Machine Loan Servicing,Moody's Limits Manager,0.71,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0286,Liquidity management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,287,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0286,Calypso Collateral Manager,Integration & API Platform,Calypso Collateral Manager,Calypso Collateral Manager,dbt Labs Catalog & Lineage,0.17,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0287,Client servicing data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,288,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0287,Databricks BI Semantic Layer 2,Integration & API Platform,Databricks BI Semantic Layer 2,Databricks BI Semantic Layer 2,FIS Covenant Tracker 2,1.01,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0288,Payments data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,289,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0288,Fiserv Account Master 3,Integration & API Platform,Fiserv Account Master 3,Fiserv Account Master 3,Marqeta Card Issuance 3,1.07,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0289,Advisor productivity data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,290,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0289,Microsoft Dynamics Customer 360,Integration & API Platform,Microsoft Dynamics Customer 360,Microsoft Dynamics Customer 360,BlackRock Aladdin Performance Reporting,1.43,none_reported
first-capital,Financial Services Demo,v6.0,data_asset_integration,FIRSTCAPITAL-INT-0290,Risk management data product,v4_synthetic_pack,Integration & API Platform,synthetic_demo,family-3-data-connectivity/F10_integrations-interfaces.csv,291,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Home|Intelligence|Tower,data_readiness|lineage|quality|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,FIRSTCAPITAL-INT-0290,Q2 Spreading Engine 2,Integration & API Platform,Q2 Spreading Engine 2,Q2 Spreading Engine 2,Backbase Campaign Engine,1.70,none_reported
