audit_date,module,schema_table,object_kind,business_purpose,system_of_record,tenant_isolation,primary_business_keys,main_relationships,state_model,temporal_support,evidence_lineage,data_quality,current_consumers,metrics_produced,canonical_equivalent,future_classification,classification_rationale,migration_complexity,cutover_requirement,source_files,parsed_columns_sample,code_reference_count,confidence
2026-07-27,Tower,public.ai_control_tool_usage_monthly,table,Risk/control governance or monitoring substrate.,Candidate/domain-derived; not canonical until promoted,RLS/policy marker observed (client_id),id,id; client_id; refresh_run_id; source_id; tool_key,evidence_state,period_start; period_end; created_at,source_id; evidence_state,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,knowledge.risk_control,promote_link_canonical_knowledge,"Contains enterprise-meaningful accepted, factual, commercial, metric, risk, or control data that should link through canonical IDs after review.",High,Backfill identity map; shadow-read canonical projection; switch consumers after reconciliation.,supabase/migrations/20260616170000_ai_control_tower_substrate.sql; supabase/migrations/20260722220000_ai_control_substrate_drift_repair.sql,id; client_id; refresh_run_id; source_id; tool_key; tool_name; vendor; user_group_or_team; persona; period_start; period_end; licensed_seats; active_users; usage_events; accepted_or_completed_events; utilization_pct; monthly_spend_usd; evidence_state; payload; created_at,0,high: migration DDL parsed
2026-07-27,Tower,public.ai_control_tower_lens_mv,materialized view,Risk/control governance or monitoring substrate.,Candidate/domain-derived; not canonical until promoted,Needs live DB/RLS verification; no tenant column parsed statically,Not resolved statically,Not resolved statically,Not explicit in parsed columns,Current-state unknown; live profiling required,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,knowledge.risk_control,project_shared_consumption,"Derived object shaped for reuse by screens, reports, exports, or aVa.",Medium,Build stable projection; dual-read compare; switch dashboards/aVa after parity.,supabase/migrations/20260621120000_ai_control_tower_lens_mv.sql,,0,high: migration DDL parsed
2026-07-27,Tower,public.ai_tool_footprint,table,Persisted module object requiring owner review.,Domain workflow system of record,tenant/user column observed (client_id),id,id; client_id,indemnity_status,contract_end_date; created_at; updated_at; updated_by,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/value-states/repository.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260523090000_client_extension_it_productivity.sql,id; client_id; tool_name; vendor; licensed_seats; activated_seats; dau; mau; annual_cost_usd; contract_end_date; indemnity_status; retention_policy; created_at; updated_at; created_by; updated_by; deleted_at,1,high: migration DDL parsed
2026-07-27,Tower,public.application_portfolio,table,Persisted module object requiring owner review.,Candidate/domain-derived; not canonical until promoted,tenant/user column observed (client_id),id,id; client_id; app_id; ams_vendor_id,Not explicit in parsed columns,sunset_decision_date; created_at; updated_at; updated_by,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/value-states/repository.ts,,knowledge.application,promote_link_canonical_knowledge,Application/system inventory is an enterprise object family that should map to canonical application identity.,Medium,Backfill identity map; shadow-read canonical projection; switch consumers after reconciliation.,supabase/migrations/20260523090000_client_extension_it_productivity.sql,id; client_id; app_id; name; stack; language; is_modern; change_rate_per_yr; fte_count; criticality_tier; time_classification; annual_run_cost_usd; ams_vendor_id; ams_contract_value_usd; sunset_decision_date; ai_fit_score; created_at; updated_at; created_by; updated_by; deleted_at; REFERENCES; ON,1,high: migration DDL parsed
2026-07-27,Tower,public.clients,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (policy only),id,id; stripe_customer_id,Not explicit in parsed columns,created_at; updated_at,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",scripts/audit/ai-egress-cost-trace.ts; scripts/audit/demo-question-readiness.mjs; scripts/audit/live-tenant-population-audit.mjs; scripts/qa/home-intelligence-50q-live-audit.mjs; scripts/source/load-skyharbor-contract-optimization.ts; scripts/tower/ensure-lakeshore-industries-client.mjs; src/lib/tower/ingest/github-dora/ingest.ts,,governance.tenant,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/020_clients_and_invoices.sql,id; name; legal_name; billing_email; stripe_customer_id; industry_code; created_at; updated_at,7,high: migration DDL parsed
2026-07-27,Tower,public.discovery_instruments,table,Persisted module object requiring owner review.,Domain workflow system of record,tenant/user column observed (client_id; owner_id),id,id; client_id; move_id; instrument_template_id; owner_id,status,due_date; created_at; updated_at; updated_by,evidence_link,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/value-states/repository.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260523090000_client_extension_it_productivity.sql,id; client_id; move_id; instrument_template_id; status; owner_id; due_date; completion_pct; evidence_link; t_tier; created_at; updated_at; created_by; updated_by; deleted_at,1,high: migration DDL parsed
2026-07-27,Tower,public.dora_baselines,table,Persisted module object requiring owner review.,Domain workflow system of record,tenant/user column observed (client_id),id,id; client_id; team_id; app_id,Not explicit in parsed columns,created_at; updated_at; updated_by,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/value-states/repository.ts,Metric/value/cost family candidate,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260523090000_client_extension_it_productivity.sql,id; client_id; team_id; app_id; measured_at; deploy_freq_per_week; lead_time_hours; mttr_hours; change_failure_rate_pct; reliability_pct; created_at; updated_at; created_by; updated_by; deleted_at,1,high: migration DDL parsed
2026-07-27,Tower,public.engagements,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id),id,id; client_id; maestro_id; graph_node_id; sponsor_person_id; co_sponsor_person_id; maestro_person_id,status; current_phase; sponsor_approvals; outcome_fee_status; phase_0_started_at; phase_4_completed_at,created_at; updated_at,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",scripts/audit/knowledge-layer-inventory.sql; scripts/audit/live-tenant-population-audit.mjs; src/lib/tower/value-states/__tests__/repository.azure-read.test.ts; src/lib/tower/value-states/repository.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/002_engagement_engine.sql; supabase/migrations/013_engagement_state.sql,id; client_id; solution; status; current_phase; maestro_id; started_at; created_by; metadata; graph_node_id; name; industry_code; function_code; objective_code; topic_code; sponsor_person_id; co_sponsor_person_id; maestro_person_id; charter; gates_passed; decisions; deliverables; sponsor_approvals; baseline_metrics,4,high: migration DDL parsed
2026-07-27,Tower,public.enterprise_context_records,table,Persisted module object requiring owner review.,Candidate/domain-derived; not canonical until promoted,tenant/user column observed (client_id; tenant_key),id,id; client_id; tenant_key; canonical_record_id; source_id; source_file_id; source_record_id; superseded_by_record_id,freshness_status; lifecycle_state; superseded_by_record_id,last_validated_at; created_at; updated_at,source_id; source_file_id; source_system; source_record_id; source_file; source_sheet; source_row_number; confidence; evidence_pointer,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",scripts/audit/build-module-migration-sunset-backlog.mjs; scripts/qa/home-know-data-gate.mjs; src/lib/tower/tower-budget-rollups.ts; src/lib/tower/tower-semantic-projection.ts,,to_be_mapped,promote_link_canonical_knowledge,"Contains enterprise-meaningful accepted, factual, commercial, metric, risk, or control data that should link through canonical IDs after review.",High,Backfill identity map; shadow-read canonical projection; switch consumers after reconciliation.,supabase/migrations/20260514100000_enterprise_context_layer.sql,id; client_id; tenant_key; canonical_record_id; record_type; record_subtype; title; source_id; source_file_id; source_system; source_record_id; source_file; source_sheet; source_row_number; owner; steward_owner; last_synced_at; last_validated_at; confidence; freshness_status; evidence_pointer; lifecycle_state; superseded_by_record_id; payload_hash,4,high: migration DDL parsed
2026-07-27,Tower,public.kill_criteria,table,Persisted module object requiring owner review.,Domain workflow system of record,tenant/user column observed (client_id),id,id; client_id; move_id; gate_id,status,created_at; updated_at; updated_by,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/value-states/repository.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260523090000_client_extension_it_productivity.sql,id; client_id; move_id; gate_id; criterion_name; threshold_numeric; current_value; status; evaluated_at; created_at; updated_at; created_by; updated_by; deleted_at,1,high: migration DDL parsed
2026-07-27,Tower,public.pricing_towers,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (tenant_key),id,id; tenant_key,status,taxonomy_version; created_at,source_artifact; source_row; source_label,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260723233000_pricing_reference_schema_v1.sql,id; taxonomy_version; tower_code; tower_name; scope; source_artifact; source_row; source_label; status; tenant_key; content_hash; created_at,0,high: migration DDL parsed
2026-07-27,Tower,public.program_audit_log,table,Persisted module object requiring owner review.,Candidate/domain-derived; not canonical until promoted,RLS/policy marker observed (tenant_key),id,id; tenant_key; program_id; engagement_id; actor_id,from_state; to_state,created_at,evidence_refs,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/value-states/repository.ts,,knowledge.program,archive,Audit/history object should be retained but not promoted as enterprise truth.,Low,Archive-only; no runtime cutover.,supabase/migrations/20260430140000_program_audit_log.sql,id; tenant_key; program_id; engagement_id; actor_id; actor_role; action; from_state; to_state; rationale; evidence_refs; created_at,1,high: migration DDL parsed
2026-07-27,Tower,public.roles_inventory,table,Persisted module object requiring owner review.,Domain workflow system of record,tenant/user column observed (client_id),id,id; client_id; role_id,Not explicit in parsed columns,created_at; updated_at; updated_by,source,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/value-states/repository.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260523090000_client_extension_it_productivity.sql,id; client_id; role_id; title; fte_count; source; geo; ladder_level; function_area; created_at; updated_at; created_by; updated_by; deleted_at,1,high: migration DDL parsed
2026-07-27,Tower,public.teams,table,Persisted module object requiring owner review.,Domain workflow system of record,Needs live DB/RLS verification; no tenant column parsed statically,id,id,Not explicit in parsed columns,created_at; updated_at,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/value-states/types.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/018_teams_and_memberships.sql,id; name; slug; created_at; updated_at,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_ai_tool_usage,table,Persisted module object requiring owner review.,Domain workflow system of record,tenant/user column observed (client_id),id,id; client_id; source_file_id; ingest_run_id,Not explicit in parsed columns,period_start; period_end; created_at; updated_at,source_file_id,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/cio-tower/mart-projection/tool-identity-crosswalk.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260525060000_tower_ai_tool_usage.sql; supabase/migrations/20260530120000_tower_ai_tool_usage.sql,id; client_id; tool; team; period_start; period_end; active_users; total_suggestions; accepted_suggestions; acceptance_rate_pct; monthly_cost_usd; seats_assigned; seats_used; source_file_id; ingest_run_id; raw_jsonb; created_at; updated_at; completions_shown; completions_accepted; ingested_at,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_answer_trace,table,"AI generation trace, prompt package, or audit record.",Candidate/domain-derived; not canonical until promoted,RLS/policy marker observed (client_id; tenant_key),id,id; client_id; tenant_key,Not explicit in parsed columns,created_at,rendered_artifacts,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,to_be_mapped,archive,Audit/history object should be retained but not promoted as enterprise truth.,Low,Archive-only; no runtime cutover.,supabase/migrations/20260626130000_tower_demo_readiness_materialized_plane.sql,id; client_id; tenant_key; surface; question; generated_system_prompt; generated_user_prompt; claude_raw_response; parser_result; final_answer; rendered_artifacts; validation_result; translation_warnings; model; fallback_used; fallback_reason; latency_ms; created_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_budget_rollups,table,Derived read model or reporting projection.,Candidate/domain-derived; not canonical until promoted,RLS/policy marker observed (client_id; tenant_key),id,id; client_id; tenant_key,Not explicit in parsed columns,period_label; created_at; updated_at,source_file; lineage,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,Metric/value/cost family candidate,to_be_mapped,project_shared_consumption,"Derived object shaped for reuse by screens, reports, exports, or aVa.",Medium,Build stable projection; dual-read compare; switch dashboards/aVa after parity.,supabase/migrations/20260626203000_tower_budget_rollups.sql,id; client_id; tenant_key; period_label; fiscal_year; portfolio_company; total_it_budget_usd; actual_spend_ytd_usd; forecast_spend_usd; opex_amount_usd; capex_amount_usd; run_amount_usd; change_amount_usd; vendor_amount_usd; labor_amount_usd; revenue_usd; employees; it_spend_as_pct_revenue; source_file; lineage; created_at; updated_at; AND,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_claude_code_usage,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (tenant_client_key),id,id; tenant_client_key; developer_id,Not explicit in parsed columns,period_start; period_end,source_file,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260530220000_tower_claude_code_usage.sql,id; tenant_client_key; team; developer_id; period_start; period_end; sessions; prompt_tokens; output_tokens; monthly_cost_usd; primary_use_case; source_file; ingested_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_cloud_cost,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id),id,id; client_id; subscription_id; source_file_id,Not explicit in parsed columns,period_start; period_end,resource_group; resource_name; source; source_file_id,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,Metric/value/cost family candidate,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260530140000_tower_cloud_cost.sql,id; client_id; subscription_id; resource_group; resource_name; service; meter_category; location; tag_program; tag_environment; period_start; period_end; monthly_cost_usd; currency; source; source_file_id; ingested_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_cmdb_cis,table,Persisted module object requiring owner review.,Candidate/domain-derived; not canonical until promoted,tenant/user column observed (client_id),id,id; client_id; ci_sys_id; ingest_run_id,lifecycle_state,created_at; updated_at,source_system,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/ingest/servicenow-cmdb/upsert.ts,,knowledge.application,promote_link_canonical_knowledge,CMDB configuration items can link to canonical application/system/service identity after quality review.,Medium,Backfill identity map; shadow-read canonical projection; switch consumers after reconciliation.,supabase/migrations/20260530120000_tower_cmdb.sql; supabase/migrations/20260717063000_tower_foundation_tables_ledger_repair.sql,id; client_id; ci_sys_id; ci_name; ci_type; ci_class; lifecycle_state; owner_team; business_service; criticality; environment; source_system; ingest_run_id; ingested_at; created_at; updated_at,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_cmdb_dependencies,table,Persisted module object requiring owner review.,Candidate/domain-derived; not canonical until promoted,tenant/user column observed (client_id),id,id; client_id; source_ci_sys_id; target_ci_sys_id; ingest_run_id,Not explicit in parsed columns,created_at; updated_at,source_ci_sys_id; source_system,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/ingest/servicenow-cmdb/upsert.ts,,knowledge.relationship_projection,project_shared_consumption,CMDB dependencies should publish as governed relationship/graph projections after endpoint validation.,High,Build stable projection; dual-read compare; switch dashboards/aVa after parity.,supabase/migrations/20260530120000_tower_cmdb.sql; supabase/migrations/20260717063000_tower_foundation_tables_ledger_repair.sql,id; client_id; source_ci_sys_id; target_ci_sys_id; dependency_type; source_system; ingest_run_id; ingested_at; created_at; updated_at,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_dora_metrics,table,"Metric, KPI, value, or outcome measurement substrate.",Candidate/domain-derived; not canonical until promoted,tenant/user column observed (client_id),id,id; client_id; source_file_id,Not explicit in parsed columns,period_start; period_end; created_at; updated_at; updated_by,source; source_file_id,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/ingest/github-dora/ingest.ts,Metric/value/cost family candidate,knowledge.metric_observation,project_shared_consumption,DORA values are metric observations and should consume governed metric definitions.,Medium,Build stable projection; dual-read compare; switch dashboards/aVa after parity.,supabase/migrations/20260530133918_tower_dora_metrics.sql,id; client_id; repo; team; period_start; period_end; deployment_frequency_per_day; lead_time_for_changes_hours; change_failure_rate_pct; mttr_hours; sample_size_deploys; source; source_file_id; created_at; updated_at; created_by; updated_by; deleted_at,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_forbidden_identifiers,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (tenant_key),id,id; tenant_key,Not explicit in parsed columns,created_at,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260626130000_tower_demo_readiness_materialized_plane.sql,id; tenant_key; identifier; identifier_type; severity; active; reason; created_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_gap_register,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id; tenant_key),id,id; client_id; tenant_key; gap_key,status,created_at; updated_at,required_source; lineage,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260626130000_tower_demo_readiness_materialized_plane.sql,id; client_id; tenant_key; gap_key; gap_type; label; impact; required_source; severity; surface; status; lineage; created_at; updated_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_itsm_records,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (tenant_key),id,id; tenant_key; source_file_id,Not explicit in parsed columns,Current-state unknown; live profiling required,source; source_file_id,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/ingest/servicenow-itsm/writer.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260530120000_tower_itsm_records.sql,id; tenant_key; record_number; record_type; priority; service; assignment_group; opened_at; closed_at; mttr_minutes; change_success; source; source_file_id; ingested_at,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_jira_issues,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id),id,id; client_id; issue_key; epic_key,status,created_at,source_file,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260530120000_tower_jira_issues.sql,id; client_id; issue_key; issue_type; epic_key; team; status; story_points; created_at; started_at; completed_at; cycle_time_hours; source_file; ingested_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_l3_answer_dossiers,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id; tenant_key),id,id; client_id; tenant_key; scope_key; view_key,stage1_status; stage2_status,prompt_version; dossier_version; created_at,lineage,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/tower-l3-dossiers.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260626130000_tower_demo_readiness_materialized_plane.sql,id; client_id; tenant_key; scope_key; scope_type; scope_label; view_key; prompt_version; dossier_version; stage1_status; stage2_status; coverage_score; verdict; dossier; validation_result; lineage; created_at,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_materialization_runs,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id; tenant_key),id,id; client_id; tenant_key,status,created_at,source_set,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260626130000_tower_demo_readiness_materialized_plane.sql,id; client_id; tenant_key; source_set; status; started_at; completed_at; notes; created_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_program_financials,table,Persisted module object requiring owner review.,Candidate/domain-derived; not canonical until promoted,RLS/policy marker observed (client_id),id,id; client_id; program_id; vendor_id; source_file_id,Not explicit in parsed columns,period_start; period_end; created_at; updated_at,source; source_file_id; source_system,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/ingest/erp/writer.ts,Metric/value/cost family candidate,knowledge.metric_observation,project_shared_consumption,"Program financial observations should publish through metric/value projections, not become a second financial truth.",High,Build stable projection; dual-read compare; switch dashboards/aVa after parity.,supabase/migrations/20260530134228_tower_program_financials.sql,id; client_id; program_id; period_start; period_end; budget_usd; actual_usd; capex_usd; opex_usd; vendor_id; cost_center; gl_account; source; source_file_id; source_system; created_at; updated_at; OR,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_read_model_initiatives,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id; tenant_key),id,id; materialization_run_id; client_id; tenant_key; initiative_id; display_id; category_id; goal_id,stage; stage_detail; status_flag; status_summary; freshness_status,period_label; created_at; updated_at,confidence_level; evidence_ids; citations; lineage,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,knowledge.program,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260626130000_tower_demo_readiness_materialized_plane.sql,id; materialization_run_id; client_id; tenant_key; period_label; initiative_id; display_id; name; description; category_id; category_name; goal_id; goal_name; stage; stage_detail; owner_name; owner_title; owner_function; committed_annual_usd; committed_total_usd; measured_value_usd; status_flag; status_summary; confidence_level,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_read_model_vendors,table,"Vendor, contract, or commercial-evidence substrate.",Candidate/domain-derived; not canonical until promoted,RLS/policy marker observed (client_id; tenant_key),id,id; materialization_run_id; client_id; tenant_key; vendor_id; logical_vendor_key; initiative_id; initiative_display_id; duplicate_group_key,Not explicit in parsed columns,period_label; renewal_date; created_at; updated_at,evidence_ids; citations; lineage,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,knowledge.vendor,promote_link_canonical_knowledge,"Contains enterprise-meaningful accepted, factual, commercial, metric, risk, or control data that should link through canonical IDs after review.",High,Backfill identity map; shadow-read canonical projection; switch consumers after reconciliation.,supabase/migrations/20260626130000_tower_demo_readiness_materialized_plane.sql,id; materialization_run_id; client_id; tenant_key; period_label; vendor_id; vendor_name; logical_vendor_key; initiative_id; initiative_display_id; initiative_name; contract_value_usd; renewal_date; financial_health; amount_type; accounting_treatment; spend_posture; scope_type; allocation_method; is_duplicate_rollup; duplicate_group_key; duplicate_raw_row_count; is_synthetic; is_outlier,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_spend_realism_audit,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id; tenant_key),id,id; client_id; tenant_key; object_key; rule_key,Not explicit in parsed columns,created_at,source_value_usd; lineage,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,Metric/value/cost family candidate,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260626130000_tower_demo_readiness_materialized_plane.sql,id; client_id; tenant_key; object_type; object_key; source_value_usd; recomputed_value_usd; benchmark_unit_price_usd; seat_count; amount_type; verdict; rule_key; notes; lineage; created_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_user_preferences,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id),id,id; person_id; client_id,atlas_panel_state,created_at; updated_at,No parsed lineage fields; inspect write path before promotion,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",No focused code consumer found,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260421151300_tower_user_preferences.sql,id; person_id; client_id; dashboard_variant; default_surface; default_filters; atlas_panel_state; mobile_summary_enabled; created_at; updated_at,0,high: migration DDL parsed
2026-07-27,Tower,public.tower_vendor_spend,table,"Vendor, contract, or commercial-evidence substrate.",Candidate/domain-derived; not canonical until promoted,RLS/policy marker observed (client_id),id,id; client_id; vendor_id; source_file_id,Not explicit in parsed columns,created_at; updated_at,source; source_file_id; source_system,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/ingest/erp/writer.ts,Metric/value/cost family candidate,knowledge.metric_observation,project_shared_consumption,Vendor-spend observations should publish through shared spend/value projections with canonical vendor links.,Medium,Build stable projection; dual-read compare; switch dashboards/aVa after parity.,supabase/migrations/20260530134228_tower_program_financials.sql,id; client_id; vendor_id; vendor_name; cost_center; gl_account; ttm_spend_usd; source; source_file_id; source_system; created_at; updated_at,1,high: migration DDL parsed
2026-07-27,Tower,public.tower_workforce,table,Persisted module object requiring owner review.,Domain workflow system of record,RLS/policy marker observed (client_id),id,id; client_id; employee_id; source_file_id,Not explicit in parsed columns,start_date; attrition_date; as_of_date,source_file_id,"Static repo audit only: requires live row profiling for nulls, duplicates, stale rows, broken links",src/lib/tower/ingest/workday-hcm/ingest.ts,,to_be_mapped,retain_operational,Needed for domain workflow unless a later live data review proves it obsolete.,Low,Keep domain owner path; publish outbox if facts are accepted.,supabase/migrations/20260530134151_tower_workforce.sql; supabase/migrations/20260717063000_tower_foundation_tables_ledger_repair.sql,id; client_id; employee_id; function; sub_function; location; level; contractor_flag; start_date; attrition_date; attrition_reason; source_file_id; ingested_at; as_of_date; data_class,1,high: migration DDL parsed
