tenant_key,source_file,source_type,source_owner,source_date,as_of_date,confidentiality,domains_covered,row_count_or_pages,quality_notes,approved_for_loading,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,evidence_type,evidence_location,evidence_owner,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,caveat,generated_fields,generation_basis
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-DEV-PRODUCTIVITY-CHG-INT-06,MER-HS,PROG-DEV-PRODUCTIVITY funded by CHG-INT-06 evidence resolver,PROG-DEV-PRODUCTIVITY funded by CHG-INT-06 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-DEV-PRODUCTIVITY-CHG-INT-06,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-PHI-IAM-CHG-CYBER-01,MER-HS,PROG-PHI-IAM funded by CHG-CYBER-01 evidence resolver,PROG-PHI-IAM funded by CHG-CYBER-01 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-PHI-IAM-CHG-CYBER-02,MER-HS,PROG-PHI-IAM funded by CHG-CYBER-02 evidence resolver,PROG-PHI-IAM funded by CHG-CYBER-02 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-PHI-IAM-CHG-CYBER-03,MER-HS,PROG-PHI-IAM funded by CHG-CYBER-03 evidence resolver,PROG-PHI-IAM funded by CHG-CYBER-03 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-PHI-IAM-CHG-CYBER-04,MER-HS,PROG-PHI-IAM funded by CHG-CYBER-04 evidence resolver,PROG-PHI-IAM funded by CHG-CYBER-04 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-PHI-IAM-CHG-CYBER-05,MER-HS,PROG-PHI-IAM funded by CHG-CYBER-05 evidence resolver,PROG-PHI-IAM funded by CHG-CYBER-05 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-PHI-IAM-CHG-CYBER-05,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-EHR-CLIN-CHG-EHR-01,MER-HS,PROG-EHR-CLIN funded by CHG-EHR-01 evidence resolver,PROG-EHR-CLIN funded by CHG-EHR-01 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-EHR-CLIN-CHG-EHR-02,MER-HS,PROG-EHR-CLIN funded by CHG-EHR-02 evidence resolver,PROG-EHR-CLIN funded by CHG-EHR-02 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-EHR-CLIN-CHG-EHR-03,MER-HS,PROG-EHR-CLIN funded by CHG-EHR-03 evidence resolver,PROG-EHR-CLIN funded by CHG-EHR-03 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-EHR-CLIN-CHG-EHR-04,MER-HS,PROG-EHR-CLIN funded by CHG-EHR-04 evidence resolver,PROG-EHR-CLIN funded by CHG-EHR-04 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-EHR-CLIN-CHG-EHR-05,MER-HS,PROG-EHR-CLIN funded by CHG-EHR-05 evidence resolver,PROG-EHR-CLIN funded by CHG-EHR-05 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-EHR-CLIN-CHG-EHR-05,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-CONTACT-KNOW-CHG-MBR-01,MER-HS,PROG-CONTACT-KNOW funded by CHG-MBR-01 evidence resolver,PROG-CONTACT-KNOW funded by CHG-MBR-01 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-CONTACT-KNOW-CHG-MBR-02,MER-HS,PROG-CONTACT-KNOW funded by CHG-MBR-02 evidence resolver,PROG-CONTACT-KNOW funded by CHG-MBR-02 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-CONTACT-KNOW-CHG-MBR-03,MER-HS,PROG-CONTACT-KNOW funded by CHG-MBR-03 evidence resolver,PROG-CONTACT-KNOW funded by CHG-MBR-03 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-CONTACT-KNOW-CHG-MBR-04,MER-HS,PROG-CONTACT-KNOW funded by CHG-MBR-04 evidence resolver,PROG-CONTACT-KNOW funded by CHG-MBR-04 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-CONTACT-KNOW-CHG-MBR-05,MER-HS,PROG-CONTACT-KNOW funded by CHG-MBR-05 evidence resolver,PROG-CONTACT-KNOW funded by CHG-MBR-05 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-CONTACT-KNOW-CHG-MBR-05,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-FINOPS-CHG-CLOUD-01,MER-HS,PROG-FINOPS funded by CHG-CLOUD-01 evidence resolver,PROG-FINOPS funded by CHG-CLOUD-01 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-FINOPS-CHG-CLOUD-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-FINOPS-CHG-CLOUD-02,MER-HS,PROG-FINOPS funded by CHG-CLOUD-02 evidence resolver,PROG-FINOPS funded by CHG-CLOUD-02 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-FINOPS-CHG-CLOUD-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-FINOPS-CHG-CLOUD-03,MER-HS,PROG-FINOPS funded by CHG-CLOUD-03 evidence resolver,PROG-FINOPS funded by CHG-CLOUD-03 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-FINOPS-CHG-CLOUD-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-FINOPS-CHG-CLOUD-04,MER-HS,PROG-FINOPS funded by CHG-CLOUD-04 evidence resolver,PROG-FINOPS funded by CHG-CLOUD-04 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-FINOPS-CHG-CLOUD-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-01,MER-HS,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-01 evidence resolver,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-01 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-02,MER-HS,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-02 evidence resolver,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-02 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-03,MER-HS,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-03 evidence resolver,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-03 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-04,MER-HS,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-04 evidence resolver,PROG-DATA-PRODUCT-OPS funded by CHG-OPM-04 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-DATA-PRODUCT-OPS-CHG-OPM-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-AI-GOV-CHG-AIGOV-01,MER-HS,PROG-AI-GOV funded by CHG-AIGOV-01 evidence resolver,PROG-AI-GOV funded by CHG-AIGOV-01 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-AI-GOV-CHG-AIGOV-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-AI-GOV-CHG-AIGOV-02,MER-HS,PROG-AI-GOV funded by CHG-AIGOV-02 evidence resolver,PROG-AI-GOV funded by CHG-AIGOV-02 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-AI-GOV-CHG-AIGOV-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-AI-GOV-CHG-AIGOV-03,MER-HS,PROG-AI-GOV funded by CHG-AIGOV-03 evidence resolver,PROG-AI-GOV funded by CHG-AIGOV-03 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-AI-GOV-CHG-AIGOV-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-AI-GOV-CHG-AIGOV-04,MER-HS,PROG-AI-GOV funded by CHG-AIGOV-04 evidence resolver,PROG-AI-GOV funded by CHG-AIGOV-04 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-AI-GOV-CHG-AIGOV-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-MSO-RUN-MGS-01,MER-HS,PROG-MSO funded by RUN-MGS-01 evidence resolver,PROG-MSO funded by RUN-MGS-01 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-01,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-MSO-RUN-MGS-02,MER-HS,PROG-MSO funded by RUN-MGS-02 evidence resolver,PROG-MSO funded by RUN-MGS-02 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-02,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-MSO-RUN-MGS-03,MER-HS,PROG-MSO funded by RUN-MGS-03 evidence resolver,PROG-MSO funded by RUN-MGS-03 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-03,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-MSO-RUN-MGS-04,MER-HS,PROG-MSO funded by RUN-MGS-04 evidence resolver,PROG-MSO funded by RUN-MGS-04 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-04,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-MSO-RUN-MGS-05,MER-HS,PROG-MSO funded by RUN-MGS-05 evidence resolver,PROG-MSO funded by RUN-MGS-05 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-05,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
meridian-health,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,synthetic_v3_context_generation,AbarVa synthetic data steward,,,synthetic_demo_phi_free_planning_grade,,,,,,MER-V3-EVID-ROW-REL-PROG-MSO-RUN-MGS-06,MER-HS,PROG-MSO funded by RUN-MGS-06 evidence resolver,PROG-MSO funded by RUN-MGS-06 evidence resolver,13_evidence_sources,MER-V3-EVID-REL-PROG-MSO-RUN-MGS-06,active,high,meridian_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/meridian-health/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,,,
