tenant_key,service_tower,service_name,scope_description,in_scope_functions,in_scope_systems,current_provider,service_volume,sla_or_kpi,run_cost_usd,target_state_option,source_file,source_date,confidence,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,vendor_id,service,owning_function,linked_systems,contract_risk,pricing_basis,annual_contract_value_usd,run_spend_usd,change_order_spend_usd,invoice_amount_ytd_usd,service_credit_ytd_usd,vendor_name,contract_id,fiscal_year,linked_budget_record_ids,linked_sa02_records,ai_spend_flag,tower_usage,caveat,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,evidence_type,evidence_location,evidence_owner
meridian-health,,Application Owners / Business Applications: Payment integrity and leakage reduction,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0163,MER-HS,Application Owners / Business Applications: Payment integrity and leakage reduction,"Application Owners / Business Applications says Payment integrity and leakage reduction is promising, but AI readiness is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0163,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Application Owners / Business Applications: Automated close and reporting,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0164,MER-HS,Application Owners / Business Applications: Automated close and reporting,"Application Owners / Business Applications says Automated close and reporting is promising, but risk is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0164,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Application Owners / Business Applications: Unified clinical + claims lakehouse,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0165,MER-HS,Application Owners / Business Applications: Unified clinical + claims lakehouse,"Application Owners / Business Applications says Unified clinical + claims lakehouse is promising, but metrics is not decision-grade until Pharmacy claims platform evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0165,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Application Owners / Business Applications: Governed data foundation for AI / LLM automation,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0166,MER-HS,Application Owners / Business Applications: Governed data foundation for AI / LLM automation,"Application Owners / Business Applications says Governed data foundation for AI / LLM automation is promising, but value is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0166,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Application Owners / Business Applications: Call center optimization,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0167,MER-HS,Application Owners / Business Applications: Call center optimization,"Application Owners / Business Applications says Call center optimization is promising, but sourcing is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0167,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Application Owners / Business Applications: Provider quality and performance,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0168,MER-HS,Application Owners / Business Applications: Provider quality and performance,"Application Owners / Business Applications says Provider quality and performance is promising, but evidence is not decision-grade until Epic Clarity evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0168,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Unified clinical + claims lakehouse,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0169,MER-HS,Service Management / IT Operations: Unified clinical + claims lakehouse,"Service Management / IT Operations says Unified clinical + claims lakehouse is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No certified medallion architecture. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0169,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Governed data foundation for AI / LLM automation,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0170,MER-HS,Service Management / IT Operations: Governed data foundation for AI / LLM automation,"Service Management / IT Operations says Governed data foundation for AI / LLM automation is promising, but operating model is not decision-grade until SQL Server reporting marts evidence closes: No certified semantic layer. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0170,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Call center optimization,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0171,MER-HS,Service Management / IT Operations: Call center optimization,"Service Management / IT Operations says Call center optimization is promising, but vendor is not decision-grade until Claims administration platform evidence closes: Intent taxonomy not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0171,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Provider quality and performance,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0172,MER-HS,Service Management / IT Operations: Provider quality and performance,"Service Management / IT Operations says Provider quality and performance is promising, but platform is not decision-grade until Power BI reporting estate evidence closes: Near-real-time quality layer not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0172,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: End-to-end cost transparency,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0173,MER-HS,Service Management / IT Operations: End-to-end cost transparency,"Service Management / IT Operations says End-to-end cost transparency is promising, but data is not decision-grade until Claims administration platform evidence closes: Provider contract terms not digitized in governed form. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0173,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Payment integrity and leakage reduction,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0174,MER-HS,Service Management / IT Operations: Payment integrity and leakage reduction,"Service Management / IT Operations says Payment integrity and leakage reduction is promising, but modernization is not decision-grade until SAS analytics estate evidence closes: Provider entity resolution not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0174,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Automated close and reporting,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0175,MER-HS,Service Management / IT Operations: Automated close and reporting,"Service Management / IT Operations says Automated close and reporting is promising, but AI readiness is not decision-grade until Tableau reporting estate evidence closes: Close workflow integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0175,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Unified clinical + claims lakehouse,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0176,MER-HS,Service Management / IT Operations: Unified clinical + claims lakehouse,"Service Management / IT Operations says Unified clinical + claims lakehouse is promising, but risk is not decision-grade until Claims administration platform evidence closes: AWS/Databricks foundation not ready. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0176,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Governed data foundation for AI / LLM automation,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0177,MER-HS,Service Management / IT Operations: Governed data foundation for AI / LLM automation,"Service Management / IT Operations says Governed data foundation for AI / LLM automation is promising, but metrics is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0177,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Call center optimization,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0178,MER-HS,Service Management / IT Operations: Call center optimization,"Service Management / IT Operations says Call center optimization is promising, but value is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0178,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: Provider quality and performance,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0179,MER-HS,Service Management / IT Operations: Provider quality and performance,"Service Management / IT Operations says Provider quality and performance is promising, but sourcing is not decision-grade until Epic Caboodle evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0179,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Service Management / IT Operations: End-to-end cost transparency,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0180,MER-HS,Service Management / IT Operations: End-to-end cost transparency,"Service Management / IT Operations says End-to-end cost transparency is promising, but evidence is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0180,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Governed data foundation for AI / LLM automation,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0181,MER-HS,Procurement / Vendor Management: Governed data foundation for AI / LLM automation,"Procurement / Vendor Management says Governed data foundation for AI / LLM automation is promising, but strategy is not decision-grade until Epic Clarity evidence closes: No formal data governance. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0181,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Call center optimization,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0182,MER-HS,Procurement / Vendor Management: Call center optimization,"Procurement / Vendor Management says Call center optimization is promising, but operating model is not decision-grade until CRM / member case management evidence closes: Real-time integration not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0182,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Provider quality and performance,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0183,MER-HS,Procurement / Vendor Management: Provider quality and performance,"Procurement / Vendor Management says Provider quality and performance is promising, but vendor is not decision-grade until Tableau reporting estate evidence closes: Provider contract linkage not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0183,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: End-to-end cost transparency,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0184,MER-HS,Procurement / Vendor Management: End-to-end cost transparency,"Procurement / Vendor Management says End-to-end cost transparency is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Margin semantic model not certified. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0184,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Payment integrity and leakage reduction,,,,,,,,,,,medium,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0185,MER-HS,Procurement / Vendor Management: Payment integrity and leakage reduction,"Procurement / Vendor Management says Payment integrity and leakage reduction is promising, but data is not decision-grade until Claims administration platform evidence closes: Rules and model lineage not governed. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0185,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Automated close and reporting,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0186,MER-HS,Procurement / Vendor Management: Automated close and reporting,"Procurement / Vendor Management says Automated close and reporting is promising, but modernization is not decision-grade until Power BI reporting estate evidence closes: Certified finance semantic layer not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0186,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Unified clinical + claims lakehouse,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0187,MER-HS,Procurement / Vendor Management: Unified clinical + claims lakehouse,"Procurement / Vendor Management says Unified clinical + claims lakehouse is promising, but AI readiness is not decision-grade until Epic Caboodle evidence closes: Claims and pharmacy harmonization not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0187,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
meridian-health,,Procurement / Vendor Management: Governed data foundation for AI / LLM automation,,,,,,,,,,,high,,MER-SA07-17_MANAGED_SERVICES_SCOPE-0188,MER-HS,Procurement / Vendor Management: Governed data foundation for AI / LLM automation,"Procurement / Vendor Management says Governed data foundation for AI / LLM automation is promising, but risk is not decision-grade until Databricks on AWS evidence closes: Data quality rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",17_managed_services_scope,MER-SA07-INT-EVID-0188,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,,,,,,,,,,,,,false,contract_context,Preserved managed-services scope. No savings or realized value unless backed by invoice/SLA evidence.,,,,,,,,,,,,,,,,,,,,,,
