tenant_key,program_name,business_sponsor,technology_owner,objective,scope,status,phase,target_outcomes,dependencies,risks,budget_usd,expected_value_usd,source_file,source_date,confidence,known_gaps,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,use_case,data_domain,systems,value_hypothesis,evidence_needed,legacy_row_flag,source_row_status,migration_action,initiative_status,funding_status,approved_funding_usd,requested_funding_usd,forecast_spend_usd,actual_spend_ytd_usd,planned_value_usd,target_value_usd,realized_value_usd,value_claim_status,executive_owner,finance_owner,tower_measurement_ready,program_code,initiative_id,linked_budget_record_ids,linked_sa02_records,ai_spend_flag,ai_spend_type,ai_spend_category,additive_status,duplicate_risk,caveat,linked_ai_spend_ids,ai_tagged_approved_funding_usd,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,amount_basis,finance_attestation_status,tower_claim_allowed,evidence_type,evidence_location,evidence_owner
meridian-health,Procurement / Vendor Management: Call center optimization,,,,,context_only,,,,,0,0,,,medium,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0189,MER-HS,Procurement / Vendor Management: Call center optimization,"Procurement / Vendor Management says Call center optimization is promising, but metrics is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0189,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,Procurement / Vendor Management: Provider quality and performance,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0190,MER-HS,Procurement / Vendor Management: Provider quality and performance,"Procurement / Vendor Management says Provider quality and performance is promising, but value is not decision-grade until Provider contract repository evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0190,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,Procurement / Vendor Management: End-to-end cost transparency,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0191,MER-HS,Procurement / Vendor Management: End-to-end cost transparency,"Procurement / Vendor Management says End-to-end cost transparency is promising, but sourcing is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0191,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,Procurement / Vendor Management: Payment integrity and leakage reduction,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0192,MER-HS,Procurement / Vendor Management: Payment integrity and leakage reduction,"Procurement / Vendor Management says Payment integrity and leakage reduction is promising, but evidence is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0192,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Call center optimization,,,,,context_only,,,,,0,0,,,medium,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0193,MER-HS,HR / Workforce / Change Management: Call center optimization,"HR / Workforce / Change Management says Call center optimization is promising, but strategy is not decision-grade until Contact center transcript and telephony platform evidence closes: Transcript governance not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0193,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Provider quality and performance,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0194,MER-HS,HR / Workforce / Change Management: Provider quality and performance,"HR / Workforce / Change Management says Provider quality and performance is promising, but operating model is not decision-grade until Epic Clarity evidence closes: Attribution ownership not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0194,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: End-to-end cost transparency,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0195,MER-HS,HR / Workforce / Change Management: End-to-end cost transparency,"HR / Workforce / Change Management says End-to-end cost transparency is promising, but vendor is not decision-grade until General ledger and close reporting evidence closes: Cost allocation rules not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0195,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Payment integrity and leakage reduction,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0196,MER-HS,HR / Workforce / Change Management: Payment integrity and leakage reduction,"HR / Workforce / Change Management says Payment integrity and leakage reduction is promising, but platform is not decision-grade until Provider contract repository evidence closes: Recovery realization tracking not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0196,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Automated close and reporting,,,,,context_only,,,,,0,0,,,medium,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0197,MER-HS,HR / Workforce / Change Management: Automated close and reporting,"HR / Workforce / Change Management says Automated close and reporting is promising, but data is not decision-grade until General ledger and close reporting evidence closes: Manual reporting maintenance load. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0197,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Unified clinical + claims lakehouse,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0198,MER-HS,HR / Workforce / Change Management: Unified clinical + claims lakehouse,"HR / Workforce / Change Management says Unified clinical + claims lakehouse is promising, but modernization is not decision-grade until Epic Clarity evidence closes: No patient/member identity spine loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0198,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,No certified medallion architecture; No patient/member identity spine loaded; Claims and pharmacy harmonization not proven; AWS/Databricks foundation not ready,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Governed data foundation for AI / LLM automation,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0199,MER-HS,HR / Workforce / Change Management: Governed data foundation for AI / LLM automation,"HR / Workforce / Change Management says Governed data foundation for AI / LLM automation is promising, but AI readiness is not decision-grade until SAS analytics estate evidence closes: No AI audit trail evidence. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0199,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,No formal data governance; No certified semantic layer; No AI audit trail evidence; Data quality rules not loaded,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Call center optimization,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0200,MER-HS,HR / Workforce / Change Management: Call center optimization,"HR / Workforce / Change Management says Call center optimization is promising, but risk is not decision-grade until Power BI reporting estate evidence closes: Member identity linkage not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0200,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Transcript governance not loaded; Real-time integration not proven; Intent taxonomy not certified; Member identity linkage not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Provider quality and performance,,,,,context_only,,,,,0,0,,,medium,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0201,MER-HS,HR / Workforce / Change Management: Provider quality and performance,"HR / Workforce / Change Management says Provider quality and performance is promising, but metrics is not decision-grade until Power BI reporting estate evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0201,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: End-to-end cost transparency,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0202,MER-HS,HR / Workforce / Change Management: End-to-end cost transparency,"HR / Workforce / Change Management says End-to-end cost transparency is promising, but value is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0202,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Payment integrity and leakage reduction,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0203,MER-HS,HR / Workforce / Change Management: Payment integrity and leakage reduction,"HR / Workforce / Change Management says Payment integrity and leakage reduction is promising, but sourcing is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0203,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,HR / Workforce / Change Management: Automated close and reporting,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0204,MER-HS,HR / Workforce / Change Management: Automated close and reporting,"HR / Workforce / Change Management says Automated close and reporting is promising, but evidence is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0204,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,Program / Transformation Office: Provider quality and performance,,,,,context_only,,,,,0,0,,,medium,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0205,MER-HS,Program / Transformation Office: Provider quality and performance,"Program / Transformation Office says Provider quality and performance is promising, but strategy is not decision-grade until Epic Caboodle evidence closes: Measure logic fragmented across BI tools. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0205,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Measure logic fragmented across BI tools; Attribution ownership not proven; Provider contract linkage not certified; Near-real-time quality layer not proven,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,Program / Transformation Office: End-to-end cost transparency,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0206,MER-HS,Program / Transformation Office: End-to-end cost transparency,"Program / Transformation Office says End-to-end cost transparency is promising, but operating model is not decision-grade until Provider contract repository evidence closes: Claims and GL calendar alignment not proven. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0206,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Provider contract terms not digitized in governed form; Claims and GL calendar alignment not proven; Cost allocation rules not loaded; Margin semantic model not certified,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,Program / Transformation Office: Payment integrity and leakage reduction,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0207,MER-HS,Program / Transformation Office: Payment integrity and leakage reduction,"Program / Transformation Office says Payment integrity and leakage reduction is promising, but vendor is not decision-grade until SQL Server reporting marts evidence closes: Investigation workflow evidence not loaded. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0207,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Rules and model lineage not governed; Provider entity resolution not proven; Investigation workflow evidence not loaded; Recovery realization tracking not loaded,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
meridian-health,Program / Transformation Office: Automated close and reporting,,,,,context_only,,,,,0,0,,,high,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,MER-SA07-09_PROGRAMS_INITIATIVES-0208,MER-HS,Program / Transformation Office: Automated close and reporting,"Program / Transformation Office says Automated close and reporting is promising, but platform is not decision-grade until SQL Server reporting marts evidence closes: Metric governance not formalized. The team wants Nexus to preserve this as context, not produce sourcing-event outputs yet.",09_programs_initiatives,MER-SA07-INT-EVID-0208,candidate,executive_interview,synthetic_executive_interview_evidence,synthetic_demo,synthetic_demo_phi_free_planning_grade,Enterprise Profile|Business Functions|Org Ownership|Workforce Roles|Applications & Systems|Data Assets & Integrations|Vendors & Contracts|IT Budget Spend Value|Programs & Initiatives|Risks & Controls|Metrics & Outcomes|Managed Services Scope|Operational Process Evidence|SourceContextPack|MovesContextPack|TowerContextPack|Knowledge/Home CXO story blocks,,,,,Manual reporting maintenance load; Certified finance semantic layer not loaded; Close workflow integration not proven; Metric governance not formalized,true,preserved_legacy_context,reclassified_not_deleted,context_only,not_approved,0,0,0,0,0,0,0,not_claimable,,,false,,,,,false,none,not_ai,excluded_from_program_funding,not_applicable,Preserved legacy program/use-case narrative. Not approved funding unless linked to budget rows.,,,,,,,,,,,,
