tenant_key,observation_id,business_case_id,project_id,reporting_month,baseline_value,target_value,actual_value,metric_unit,sponsor_claimed_value_usd,finance_reviewed_value_usd,finance_validated_value_usd,board_claimable_value_usd,validation_state,evidence_id,reviewer_role,source_system,source_record_id,extract_date,as_of_date,refresh_cadence,quality_state
meridian-health,VAL-BC-MER-022-2026-07,BC-MER-022,PRJ-MER-028,2026-07,1200,620,782,hours_per_month,1342866,832577,0,0,sponsor_claimed,EVID-BC-MER-022-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-022-2026-08,BC-MER-022,PRJ-MER-028,2026-08,1200,620,782,hours_per_month,1342866,832577,0,0,sponsor_claimed,EVID-BC-MER-022-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2025-09,BC-MER-023,PRJ-MER-029,2025-09,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-023-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2025-10,BC-MER-023,PRJ-MER-029,2025-10,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-023-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2025-11,BC-MER-023,PRJ-MER-029,2025-11,41,27,41,usd,0,0,0,0,not_yet_measurable,EVID-BC-MER-023-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2025-12,BC-MER-023,PRJ-MER-029,2025-12,41,27,40,usd,115520,80864,0,0,sponsor_claimed,EVID-BC-MER-023-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2026-01,BC-MER-023,PRJ-MER-029,2026-01,41,27,38,usd,231041,161729,0,0,sponsor_claimed,EVID-BC-MER-023-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2026-02,BC-MER-023,PRJ-MER-029,2026-02,41,27,37,usd,346561,242593,0,0,sponsor_claimed,EVID-BC-MER-023-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2026-03,BC-MER-023,PRJ-MER-029,2026-03,41,27,36,usd,462082,323457,0,0,sponsor_claimed,EVID-BC-MER-023-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2026-04,BC-MER-023,PRJ-MER-029,2026-04,41,27,35,usd,577602,404321,0,0,sponsor_claimed,EVID-BC-MER-023-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2026-05,BC-MER-023,PRJ-MER-029,2026-05,41,27,33,usd,693122,485185,0,0,sponsor_claimed,EVID-BC-MER-023-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2026-06,BC-MER-023,PRJ-MER-029,2026-06,41,27,32,usd,808643,566050,0,0,sponsor_claimed,EVID-BC-MER-023-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2026-07,BC-MER-023,PRJ-MER-029,2026-07,41,27,31,usd,924163,646914,0,0,sponsor_claimed,EVID-BC-MER-023-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-023-2026-08,BC-MER-023,PRJ-MER-029,2026-08,41,27,31,usd,924163,646914,0,0,sponsor_claimed,EVID-BC-MER-023-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2025-09,BC-MER-024,PRJ-MER-031,2025-09,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-024-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2025-10,BC-MER-024,PRJ-MER-031,2025-10,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-024-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2025-11,BC-MER-024,PRJ-MER-031,2025-11,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-024-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2025-12,BC-MER-024,PRJ-MER-031,2025-12,0,4.8,0,fte_equivalent,0,0,0,0,not_yet_measurable,EVID-BC-MER-024-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2026-01,BC-MER-024,PRJ-MER-031,2026-01,0,4.8,0,fte_equivalent,138742,108219,0,0,sponsor_claimed,EVID-BC-MER-024-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2026-02,BC-MER-024,PRJ-MER-031,2026-02,0,4.8,1,fte_equivalent,277485,216438,0,0,sponsor_claimed,EVID-BC-MER-024-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2026-03,BC-MER-024,PRJ-MER-031,2026-03,0,4.8,1,fte_equivalent,416227,324657,0,0,sponsor_claimed,EVID-BC-MER-024-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2026-04,BC-MER-024,PRJ-MER-031,2026-04,0,4.8,2,fte_equivalent,554969,432876,0,0,sponsor_claimed,EVID-BC-MER-024-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2026-05,BC-MER-024,PRJ-MER-031,2026-05,0,4.8,2,fte_equivalent,693712,541095,0,0,sponsor_claimed,EVID-BC-MER-024-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2026-06,BC-MER-024,PRJ-MER-031,2026-06,0,4.8,3,fte_equivalent,832454,649314,0,0,sponsor_claimed,EVID-BC-MER-024-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2026-07,BC-MER-024,PRJ-MER-031,2026-07,0,4.8,3,fte_equivalent,971196,757533,0,0,sponsor_claimed,EVID-BC-MER-024-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-024-2026-08,BC-MER-024,PRJ-MER-031,2026-08,0,4.8,3,fte_equivalent,1109939,865752,0,0,sponsor_claimed,EVID-BC-MER-024-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2025-09,BC-MER-025,PRJ-MER-032,2025-09,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2025-10,BC-MER-025,PRJ-MER-032,2025-10,0,10,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2025-11,BC-MER-025,PRJ-MER-032,2025-11,0,10,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2025-12,BC-MER-025,PRJ-MER-032,2025-12,0,10,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2026-01,BC-MER-025,PRJ-MER-032,2026-01,0,10,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2026-02,BC-MER-025,PRJ-MER-032,2026-02,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2026-03,BC-MER-025,PRJ-MER-032,2026-03,0,10,5,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2026-04,BC-MER-025,PRJ-MER-032,2026-04,0,10,6,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2026-05,BC-MER-025,PRJ-MER-032,2026-05,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2026-06,BC-MER-025,PRJ-MER-032,2026-06,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2026-07,BC-MER-025,PRJ-MER-032,2026-07,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-025-2026-08,BC-MER-025,PRJ-MER-032,2026-08,0,10,7,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-025-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2025-09,BC-MER-026,PRJ-MER-033,2025-09,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2025-10,BC-MER-026,PRJ-MER-033,2025-10,0,6,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2025-11,BC-MER-026,PRJ-MER-033,2025-11,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2025-12,BC-MER-026,PRJ-MER-033,2025-12,0,6,1,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2026-01,BC-MER-026,PRJ-MER-033,2026-01,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2026-02,BC-MER-026,PRJ-MER-033,2026-02,0,6,2,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2026-03,BC-MER-026,PRJ-MER-033,2026-03,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2026-04,BC-MER-026,PRJ-MER-033,2026-04,0,6,3,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2026-05,BC-MER-026,PRJ-MER-033,2026-05,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2026-06,BC-MER-026,PRJ-MER-033,2026-06,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2026-07,BC-MER-026,PRJ-MER-033,2026-07,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-026-2026-08,BC-MER-026,PRJ-MER-033,2026-08,0,6,4,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-026-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2025-09,BC-MER-027,PRJ-MER-034,2025-09,0,3.2,0,percent,0,0,0,0,not_yet_measurable,EVID-BC-MER-027-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2025-10,BC-MER-027,PRJ-MER-034,2025-10,0,3.2,0,percent,0,0,0,0,not_yet_measurable,EVID-BC-MER-027-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2025-11,BC-MER-027,PRJ-MER-034,2025-11,0,3.2,0,percent,0,0,0,0,not_yet_measurable,EVID-BC-MER-027-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2025-12,BC-MER-027,PRJ-MER-034,2025-12,0,3.2,0,percent,199332,155479,0,0,sponsor_claimed,EVID-BC-MER-027-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2026-01,BC-MER-027,PRJ-MER-034,2026-01,0,3.2,1,percent,398663,310957,0,0,sponsor_claimed,EVID-BC-MER-027-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2026-02,BC-MER-027,PRJ-MER-034,2026-02,0,3.2,1,percent,597995,466436,0,0,sponsor_claimed,EVID-BC-MER-027-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2026-03,BC-MER-027,PRJ-MER-034,2026-03,0,3.2,1,percent,797327,621915,0,0,sponsor_claimed,EVID-BC-MER-027-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2026-04,BC-MER-027,PRJ-MER-034,2026-04,0,3.2,1,percent,996658,777393,0,0,sponsor_claimed,EVID-BC-MER-027-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2026-05,BC-MER-027,PRJ-MER-034,2026-05,0,3.2,2,percent,1195990,932872,0,0,sponsor_claimed,EVID-BC-MER-027-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2026-06,BC-MER-027,PRJ-MER-034,2026-06,0,3.2,2,percent,1395322,1088351,0,0,sponsor_claimed,EVID-BC-MER-027-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2026-07,BC-MER-027,PRJ-MER-034,2026-07,0,3.2,2,percent,1594653,1243829,0,0,sponsor_claimed,EVID-BC-MER-027-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-027-2026-08,BC-MER-027,PRJ-MER-034,2026-08,0,3.2,2,percent,1594653,1243829,0,0,sponsor_claimed,EVID-BC-MER-027-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2025-09,BC-MER-028,PRJ-MER-035,2025-09,18.4,15.1,18,usd_million,0,0,0,0,not_yet_measurable,EVID-BC-MER-028-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2025-10,BC-MER-028,PRJ-MER-035,2025-10,18.4,15.1,18,usd_million,0,0,0,0,not_yet_measurable,EVID-BC-MER-028-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2025-11,BC-MER-028,PRJ-MER-035,2025-11,18.4,15.1,18,usd_million,0,0,0,0,not_yet_measurable,EVID-BC-MER-028-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2025-12,BC-MER-028,PRJ-MER-035,2025-12,18.4,15.1,18,usd_million,0,0,0,0,not_yet_measurable,EVID-BC-MER-028-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2026-01,BC-MER-028,PRJ-MER-035,2026-01,18.4,15.1,18,usd_million,150177,93110,0,0,sponsor_claimed,EVID-BC-MER-028-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2026-02,BC-MER-028,PRJ-MER-035,2026-02,18.4,15.1,18,usd_million,300353,186219,0,0,sponsor_claimed,EVID-BC-MER-028-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2026-03,BC-MER-028,PRJ-MER-035,2026-03,18.4,15.1,18,usd_million,450530,279329,0,0,sponsor_claimed,EVID-BC-MER-028-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2026-04,BC-MER-028,PRJ-MER-035,2026-04,18.4,15.1,17,usd_million,600706,372438,0,0,sponsor_claimed,EVID-BC-MER-028-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2026-05,BC-MER-028,PRJ-MER-035,2026-05,18.4,15.1,17,usd_million,750883,465547,0,0,sponsor_claimed,EVID-BC-MER-028-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2026-06,BC-MER-028,PRJ-MER-035,2026-06,18.4,15.1,17,usd_million,901059,558657,0,0,sponsor_claimed,EVID-BC-MER-028-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2026-07,BC-MER-028,PRJ-MER-035,2026-07,18.4,15.1,16,usd_million,1051236,651766,0,0,sponsor_claimed,EVID-BC-MER-028-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-028-2026-08,BC-MER-028,PRJ-MER-035,2026-08,18.4,15.1,16,usd_million,1201412,744875,0,0,sponsor_claimed,EVID-BC-MER-028-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2025-09,BC-MER-029,PRJ-MER-037,2025-09,1200,620,1200,hours_per_month,0,0,0,0,not_yet_measurable,EVID-BC-MER-029-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2025-10,BC-MER-029,PRJ-MER-037,2025-10,1200,620,1148,hours_per_month,176581,123607,0,0,sponsor_claimed,EVID-BC-MER-029-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2025-11,BC-MER-029,PRJ-MER-037,2025-11,1200,620,1096,hours_per_month,353162,247213,0,0,sponsor_claimed,EVID-BC-MER-029-2025-11,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-11,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2025-12,BC-MER-029,PRJ-MER-037,2025-12,1200,620,1043,hours_per_month,529744,370821,0,0,sponsor_claimed,EVID-BC-MER-029-2025-12,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-12,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2026-01,BC-MER-029,PRJ-MER-037,2026-01,1200,620,991,hours_per_month,706325,494427,0,0,sponsor_claimed,EVID-BC-MER-029-2026-01,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-01,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2026-02,BC-MER-029,PRJ-MER-037,2026-02,1200,620,939,hours_per_month,882906,618034,0,0,sponsor_claimed,EVID-BC-MER-029-2026-02,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-02,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2026-03,BC-MER-029,PRJ-MER-037,2026-03,1200,620,887,hours_per_month,1059487,741641,0,0,sponsor_claimed,EVID-BC-MER-029-2026-03,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-03,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2026-04,BC-MER-029,PRJ-MER-037,2026-04,1200,620,835,hours_per_month,1236068,865248,0,0,sponsor_claimed,EVID-BC-MER-029-2026-04,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-04,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2026-05,BC-MER-029,PRJ-MER-037,2026-05,1200,620,782,hours_per_month,1412650,988855,0,0,sponsor_claimed,EVID-BC-MER-029-2026-05,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-05,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2026-06,BC-MER-029,PRJ-MER-037,2026-06,1200,620,782,hours_per_month,1412650,988855,0,0,sponsor_claimed,EVID-BC-MER-029-2026-06,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-06,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2026-07,BC-MER-029,PRJ-MER-037,2026-07,1200,620,782,hours_per_month,1412650,988855,0,0,sponsor_claimed,EVID-BC-MER-029-2026-07,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-07,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-029-2026-08,BC-MER-029,PRJ-MER-037,2026-08,1200,620,782,hours_per_month,1412650,988855,0,0,sponsor_claimed,EVID-BC-MER-029-2026-08,,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-08,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2025-09,BC-MER-030,PRJ-MER-038,2025-09,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2025-09,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-09,2026-08-24,2026-08-24,monthly,synthetic_review_ready
meridian-health,VAL-BC-MER-030-2025-10,BC-MER-030,PRJ-MER-038,2025-10,0,10,0,count,0,0,0,0,not_yet_measurable,EVID-BC-MER-030-2025-10,,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-10,2026-08-24,2026-08-24,monthly,synthetic_review_ready
