tenant,decision_id,object_type,endpoint_label_hash,endpoint_label,unresolved_endpoint_occurrences,affected_relationship_rows,first_source_row_number,proposed_decision_required,allowed_decision_one,allowed_decision_two,blocked_decision,hard_gate_required_before_write,report_only
tenant-06,sdg-afdab61e1a46eaf3,data_asset,afdab61e1a46eaf3,,1,1,86,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-b5ceb0f269d477da,data_asset,b5ceb0f269d477da,,1,1,69,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-b92b42704819f568,data_asset,b92b42704819f568,,1,1,885,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-c134d73d026e9f58,data_asset,c134d73d026e9f58,,1,1,7,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-c2115f7f9f9ba922,data_asset,c2115f7f9f9ba922,,1,1,872,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-c4b45ecd1ac38e44,data_asset,c4b45ecd1ac38e44,,1,1,51,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-d0dad990d8f4b482,data_asset,d0dad990d8f4b482,,1,1,45,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-d242c0958dbe7de4,data_asset,d242c0958dbe7de4,,1,1,168,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-d2a762f8c1fcdc00,data_asset,d2a762f8c1fcdc00,,1,1,77,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-d5e59b949db1c115,data_asset,d5e59b949db1c115,,1,1,15,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-e043e4e29b5f780a,data_asset,e043e4e29b5f780a,,1,1,61,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-e3efa718db226cb3,data_asset,e3efa718db226cb3,,1,1,862,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-e5c686eb51e43bd7,data_asset,e5c686eb51e43bd7,,1,1,845,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-e8b37b3d2e4e161e,data_asset,e8b37b3d2e4e161e,,1,1,144,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-ef8dade39b308683,data_asset,ef8dade39b308683,,1,1,871,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-f0df7ab0bc0cf150,data_asset,f0df7ab0bc0cf150,,1,1,888,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-f22df9e947508b3c,data_asset,f22df9e947508b3c,,1,1,889,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-fba585b9395e0a92,data_asset,fba585b9395e0a92,,1,1,24,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-fd1b94fc7188b07c,data_asset,fd1b94fc7188b07c,,1,1,93,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-ffad16fb7ccef159,data_asset,ffad16fb7ccef159,,1,1,880,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-ffec3c4a4e3eece5,data_asset,ffec3c4a4e3eece5,,1,1,891,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-fffbd739c6d6b81d,data_asset,fffbd739c6d6b81d,,1,1,6,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-0ab7c35c90449bc9,operational_process,0ab7c35c90449bc9,,1,1,894,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-23df67d889f419fa,operational_process,23df67d889f419fa,,1,1,882,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-29e499d0177db35b,operational_process,29e499d0177db35b,,1,1,887,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-c80e672331d25702,operational_process,c80e672331d25702,,1,1,877,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-07742b4b00622057,program_initiative,07742b4b00622057,,1,1,723,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-0dec3eaad0bab87c,program_initiative,0dec3eaad0bab87c,,1,1,689,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-156f02d3a557dff1,program_initiative,156f02d3a557dff1,,1,1,732,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-1619d9b1f0c047e2,program_initiative,1619d9b1f0c047e2,,1,1,747,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-1847b90d10d4578b,program_initiative,1847b90d10d4578b,,1,1,680,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-1d470f59c7945a26,program_initiative,1d470f59c7945a26,,1,1,749,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-30b7e968aacbf41d,program_initiative,30b7e968aacbf41d,,1,1,741,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-33a3220e4ec9a28b,program_initiative,33a3220e4ec9a28b,,1,1,696,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-33e2f0c3cd26f39d,program_initiative,33e2f0c3cd26f39d,,1,1,748,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-35b6fd36867d93e4,program_initiative,35b6fd36867d93e4,,1,1,663,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-3aca6e6d127e5cdf,program_initiative,3aca6e6d127e5cdf,,1,1,698,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-3befd7fb414993ac,program_initiative,3befd7fb414993ac,,1,1,737,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-3c9d56ad5b7199a0,program_initiative,3c9d56ad5b7199a0,,1,1,730,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-3e7aaeeb6f5dbbea,program_initiative,3e7aaeeb6f5dbbea,,1,1,694,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-412655ac8e580bb2,program_initiative,412655ac8e580bb2,,1,1,695,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-4414cb79a910a628,program_initiative,4414cb79a910a628,,1,1,715,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-51a1d1175a7fd32c,program_initiative,51a1d1175a7fd32c,,1,1,672,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-51d03c3ce48ef33e,program_initiative,51d03c3ce48ef33e,,1,1,739,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-54f683f85caac338,program_initiative,54f683f85caac338,,1,1,710,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-5517b729474a2318,program_initiative,5517b729474a2318,,1,1,702,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-559930bb65e8f156,program_initiative,559930bb65e8f156,,1,1,687,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-58287947db18e650,program_initiative,58287947db18e650,,1,1,707,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-64c2fc845ee0385c,program_initiative,64c2fc845ee0385c,,1,1,706,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-64daad5a613167f0,program_initiative,64daad5a613167f0,,1,1,740,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-6ba9a9f57bf3eb4d,program_initiative,6ba9a9f57bf3eb4d,,1,1,700,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-738ac830962986f2,program_initiative,738ac830962986f2,,1,1,721,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-76020d347f78e3a5,program_initiative,76020d347f78e3a5,,1,1,751,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-76240ca954cd93d7,program_initiative,76240ca954cd93d7,,1,1,674,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-769b76226de39ab9,program_initiative,769b76226de39ab9,,1,1,709,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-77f6c66426743df4,program_initiative,77f6c66426743df4,,1,1,725,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-7c5842347d57b13f,program_initiative,7c5842347d57b13f,,1,1,722,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-7ebb9335b85833e4,program_initiative,7ebb9335b85833e4,,1,1,711,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-7f9a6f0b04798c67,program_initiative,7f9a6f0b04798c67,,1,1,683,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-8173b37c0c31db23,program_initiative,8173b37c0c31db23,,1,1,720,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-8c0dd740eb883f71,program_initiative,8c0dd740eb883f71,,1,1,734,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-8e6317592a03b6db,program_initiative,8e6317592a03b6db,,1,1,701,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-948fa6f1d5d642fe,program_initiative,948fa6f1d5d642fe,,1,1,703,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-95fe6d7ffcdac06b,program_initiative,95fe6d7ffcdac06b,,1,1,697,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-965cde89a04c85c0,program_initiative,965cde89a04c85c0,,1,1,708,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-968170583ffc3e6d,program_initiative,968170583ffc3e6d,,1,1,736,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-974d7af4560f738f,program_initiative,974d7af4560f738f,,1,1,716,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-9bfcf13f38b9c75b,program_initiative,9bfcf13f38b9c75b,,1,1,729,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-9c9038b39648b6e3,program_initiative,9c9038b39648b6e3,,1,1,712,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-a0a57c9410ce5734,program_initiative,a0a57c9410ce5734,,1,1,693,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-a33ef456bcb6897c,program_initiative,a33ef456bcb6897c,,1,1,717,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-a4b28fc772606a71,program_initiative,a4b28fc772606a71,,1,1,744,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-a7da92327719069b,program_initiative,a7da92327719069b,,1,1,726,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-bfa32059612e555c,program_initiative,bfa32059612e555c,,1,1,733,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-c27e274a73040de7,program_initiative,c27e274a73040de7,,1,1,752,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-c2d106e4f77bd940,program_initiative,c2d106e4f77bd940,,1,1,731,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-c579919265a83ef2,program_initiative,c579919265a83ef2,,1,1,724,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-c8fd5612aad71217,program_initiative,c8fd5612aad71217,,1,1,728,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-dc43ffb67807235f,program_initiative,dc43ffb67807235f,,1,1,746,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-dc9bd9d22e5f2819,program_initiative,dc9bd9d22e5f2819,,1,1,727,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-e9e1012881f14445,program_initiative,e9e1012881f14445,,1,1,699,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-f0889fa69d866ef7,program_initiative,f0889fa69d866ef7,,1,1,750,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-f16ea748c3159ad1,program_initiative,f16ea748c3159ad1,,1,1,719,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-f439e31ac5fc8fba,program_initiative,f439e31ac5fc8fba,,1,1,705,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-f6efa4dedab08450,program_initiative,f6efa4dedab08450,,1,1,718,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
tenant-06,sdg-fe50a26f94aed3e5,program_initiative,fe50a26f94aed3e5,,1,1,692,catalogue-object-from-real-evidence-or-retire-edge-never-create-node-to-satisfy-edge,catalogue_existing_or_new_canonical_object_from_source_evidence,retire_or_correct_relationship_edge_with_source_owner_approval,never_create_placeholder_node_to_satisfy_edge,true,true
