incident_id,opened_at,closed_at,ci_id,business_service,priority,severity,assignment_group,short_description,resolution_code,breach_sla,related_problem_id,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
INC-MH-00297,2026-03-29,2026-03-30,CI-LEGACY-VM-042,Claims,P2,High,Integration Operations,Claims disruption during AWS-hosted transition wave 1,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00297,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00298,2026-03-30,2026-03-31,CI-LEGACY-VM-043,Care Management,P3,Medium,Cloud Migration Factory,Care Management disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0149,ServiceNow ITSM,INC-MH-00298,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00299,2026-03-31,2026-04-01,CI-LEGACY-VM-044,Cloud Hosting,P4,Low,Service Desk,Cloud Hosting disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00299,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00300,2026-04-01,2026-04-02,CI-LEGACY-VM-045,Enterprise Analytics,P1,Critical,Epic Platform Operations,Enterprise Analytics disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0001,ServiceNow ITSM,INC-MH-00300,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00301,2026-04-02,,CI-LEGACY-VM-046,Clinical Documentation,P2,High,Integration Operations,Clinical Documentation disruption during AWS-hosted transition wave 5,,false,,ServiceNow ITSM,INC-MH-00301,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00302,2026-04-03,2026-04-04,CI-LEGACY-VM-047,Revenue Cycle,P3,Medium,Cloud Migration Factory,Revenue Cycle disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0003,ServiceNow ITSM,INC-MH-00302,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00303,2026-04-04,2026-04-05,CI-LEGACY-VM-048,Patient Access,P4,Low,Service Desk,Patient Access disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00303,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00304,2026-04-05,2026-04-06,CI-LEGACY-VM-049,Claims,P1,Critical,Epic Platform Operations,Claims disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0005,ServiceNow ITSM,INC-MH-00304,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00305,2026-04-06,2026-04-07,CI-LEGACY-VM-050,Care Management,P2,High,Integration Operations,Care Management disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00305,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00306,2026-04-07,2026-04-08,CI-LEGACY-VM-051,Cloud Hosting,P3,Medium,Cloud Migration Factory,Cloud Hosting disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0007,ServiceNow ITSM,INC-MH-00306,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00307,2026-04-08,2026-04-09,CI-LEGACY-VM-052,Enterprise Analytics,P4,Low,Service Desk,Enterprise Analytics disruption during AWS-hosted transition wave 3,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00307,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00308,2026-04-09,,CI-LEGACY-VM-053,Clinical Documentation,P1,Critical,Epic Platform Operations,Clinical Documentation disruption during AWS-hosted transition wave 4,,true,PRB-MH-0009,ServiceNow ITSM,INC-MH-00308,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00309,2026-04-10,2026-04-11,CI-LEGACY-VM-054,Revenue Cycle,P2,High,Integration Operations,Revenue Cycle disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00309,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00310,2026-04-11,2026-04-12,CI-LEGACY-VM-055,Patient Access,P3,Medium,Cloud Migration Factory,Patient Access disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0011,ServiceNow ITSM,INC-MH-00310,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00311,2026-04-12,2026-04-13,CI-LEGACY-VM-056,Claims,P4,Low,Service Desk,Claims disruption during AWS-hosted transition wave 7,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00311,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00312,2026-04-13,2026-04-14,CI-LEGACY-VM-057,Care Management,P1,Critical,Epic Platform Operations,Care Management disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0013,ServiceNow ITSM,INC-MH-00312,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00313,2026-04-14,2026-04-15,CI-LEGACY-VM-058,Cloud Hosting,P2,High,Integration Operations,Cloud Hosting disruption during AWS-hosted transition wave 1,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00313,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00314,2026-04-15,2026-04-16,CI-LEGACY-VM-059,Enterprise Analytics,P3,Medium,Cloud Migration Factory,Enterprise Analytics disruption during AWS-hosted transition wave 2,Monitoring restored,false,PRB-MH-0015,ServiceNow ITSM,INC-MH-00314,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00315,2026-04-16,,CI-LEGACY-VM-060,Clinical Documentation,P4,Low,Service Desk,Clinical Documentation disruption during AWS-hosted transition wave 3,,false,,ServiceNow ITSM,INC-MH-00315,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00316,2026-04-17,2026-04-18,CI-LEGACY-VM-061,Revenue Cycle,P1,Critical,Epic Platform Operations,Revenue Cycle disruption during AWS-hosted transition wave 4,Monitoring restored,false,PRB-MH-0017,ServiceNow ITSM,INC-MH-00316,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00317,2026-04-18,2026-04-19,CI-LEGACY-VM-062,Patient Access,P2,High,Integration Operations,Patient Access disruption during AWS-hosted transition wave 5,Monitoring restored,false,,ServiceNow ITSM,INC-MH-00317,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00318,2026-04-19,2026-04-20,CI-LEGACY-VM-063,Claims,P3,Medium,Cloud Migration Factory,Claims disruption during AWS-hosted transition wave 6,Monitoring restored,false,PRB-MH-0019,ServiceNow ITSM,INC-MH-00318,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00319,2026-04-20,2026-04-21,CI-LEGACY-VM-064,Care Management,P4,Low,Service Desk,Care Management disruption during AWS-hosted transition wave 7,Monitoring restored,true,,ServiceNow ITSM,INC-MH-00319,ITSM Stewardship,2026-06-04,0.82,true,
INC-MH-00320,2026-04-21,2026-04-22,CI-LEGACY-VM-065,Cloud Hosting,P1,Critical,Epic Platform Operations,Cloud Hosting disruption during AWS-hosted transition wave 0,Monitoring restored,false,PRB-MH-0021,ServiceNow ITSM,INC-MH-00320,ITSM Stewardship,2026-06-04,0.82,true,
