relationship_id,from_ci_id,to_ci_id,relationship_type,dependency_direction,integration_pattern,data_flow,criticality,recovery_dependency,known_gap,source_system,source_record_id,source_owner,last_validated_date,confidence,evidence_usable,notes_gaps
REL-MH-0391,CI-SVC-136,CI-LEGACY-VM-095,feeds,from_to,Batch,Identity token,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0391,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0392,CI-SVC-137,CI-LEGACY-VM-102,authenticates_with,from_to,Message queue,PHI batch,High,false,,ServiceNow CMDB,REL-MH-0392,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0393,CI-SVC-138,CI-LEGACY-VM-109,hosted_on,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0393,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0394,CI-SVC-139,CI-LEGACY-VM-116,monitored_by,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0394,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0395,CI-SVC-140,CI-LEGACY-VM-123,integrates_with,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0395,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0396,CI-SVC-141,CI-LEGACY-VM-130,depends_on,from_to,Batch,Financial batch,Medium,true,,ServiceNow CMDB,REL-MH-0396,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0397,CI-SVC-142,CI-SVC-137,feeds,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0397,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0398,CI-SVC-143,CI-SVC-144,authenticates_with,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0398,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0399,CI-SVC-144,CI-SVC-151,hosted_on,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0399,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0400,CI-SVC-145,CI-SVC-158,monitored_by,from_to,API,FHIR API,High,false,,ServiceNow CMDB,REL-MH-0400,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0401,CI-SVC-146,CI-SVC-165,integrates_with,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0401,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0402,CI-SVC-147,CI-SVC-172,depends_on,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0402,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0403,CI-SVC-148,CI-SVC-179,feeds,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0403,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0404,CI-SVC-149,CI-SVC-186,authenticates_with,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0404,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0405,CI-SVC-150,CI-SVC-193,hosted_on,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0405,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0406,CI-SVC-151,CI-SVC-200,monitored_by,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0406,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0407,CI-SVC-152,CI-SVC-207,integrates_with,from_to,Message queue,FHIR API,Medium,true,,ServiceNow CMDB,REL-MH-0407,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0408,CI-SVC-153,CI-SVC-214,depends_on,from_to,Database replication,HL7 ADT,High,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0408,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0409,CI-SVC-154,CI-SVC-221,feeds,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0409,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0410,CI-SVC-155,CI-APP-EPIC-MYCHART,authenticates_with,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0410,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0411,CI-SVC-156,CI-ITSM-SERVICENOW,hosted_on,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0411,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0412,CI-SVC-157,CI-LEGACY-VM-002,monitored_by,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0412,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0413,CI-SVC-158,CI-LEGACY-VM-009,integrates_with,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0413,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0414,CI-SVC-159,CI-LEGACY-VM-016,depends_on,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0414,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0415,CI-SVC-160,CI-LEGACY-VM-023,feeds,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0415,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0416,CI-SVC-161,CI-LEGACY-VM-030,authenticates_with,from_to,Batch,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0416,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0417,CI-SVC-162,CI-LEGACY-VM-037,hosted_on,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0417,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0418,CI-SVC-163,CI-LEGACY-VM-044,monitored_by,from_to,Database replication,Telemetry,Medium,true,,ServiceNow CMDB,REL-MH-0418,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0419,CI-SVC-164,CI-LEGACY-VM-051,integrates_with,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0419,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0420,CI-SVC-165,CI-LEGACY-VM-058,depends_on,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0420,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0421,CI-SVC-166,CI-LEGACY-VM-065,feeds,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0421,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0422,CI-SVC-167,CI-LEGACY-VM-072,authenticates_with,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0422,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0423,CI-SVC-168,CI-LEGACY-VM-079,hosted_on,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0423,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0424,CI-SVC-169,CI-LEGACY-VM-086,monitored_by,from_to,File transfer,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0424,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0425,CI-SVC-170,CI-LEGACY-VM-093,integrates_with,from_to,API,Telemetry,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0425,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0426,CI-SVC-171,CI-LEGACY-VM-100,depends_on,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0426,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0427,CI-SVC-172,CI-LEGACY-VM-107,feeds,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0427,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0428,CI-SVC-173,CI-LEGACY-VM-114,authenticates_with,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0428,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0429,CI-SVC-174,CI-LEGACY-VM-121,hosted_on,from_to,File transfer,HL7 ADT,Medium,true,,ServiceNow CMDB,REL-MH-0429,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0430,CI-SVC-175,CI-LEGACY-VM-128,monitored_by,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0430,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0431,CI-SVC-176,CI-SVC-135,integrates_with,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0431,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0432,CI-SVC-177,CI-SVC-142,depends_on,from_to,Message queue,Telemetry,High,false,,ServiceNow CMDB,REL-MH-0432,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0433,CI-SVC-178,CI-SVC-149,feeds,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0433,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0434,CI-SVC-179,CI-SVC-156,authenticates_with,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0434,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0435,CI-SVC-180,CI-SVC-163,hosted_on,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0435,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0436,CI-SVC-181,CI-SVC-170,monitored_by,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0436,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0437,CI-SVC-182,CI-SVC-177,integrates_with,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0437,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0438,CI-SVC-183,CI-SVC-184,depends_on,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0438,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0439,CI-SVC-184,CI-SVC-191,feeds,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0439,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0440,CI-SVC-185,CI-SVC-198,authenticates_with,from_to,API,Identity token,High,true,,ServiceNow CMDB,REL-MH-0440,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0441,CI-SVC-186,CI-SVC-205,hosted_on,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0441,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0442,CI-SVC-187,CI-SVC-212,monitored_by,from_to,Message queue,FHIR API,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0442,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0443,CI-SVC-188,CI-SVC-219,integrates_with,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0443,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0444,CI-SVC-189,CI-APP-EPIC-CABOODLE,depends_on,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0444,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0445,CI-SVC-190,CI-ERP-ORACLE,feeds,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0445,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0446,CI-SVC-191,CI-AWS-LANDING-ZONE,authenticates_with,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0446,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0447,CI-SVC-192,CI-LEGACY-VM-007,hosted_on,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0447,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0448,CI-SVC-193,CI-LEGACY-VM-014,monitored_by,from_to,Database replication,PHI batch,High,false,,ServiceNow CMDB,REL-MH-0448,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0449,CI-SVC-194,CI-LEGACY-VM-021,integrates_with,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0449,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0450,CI-SVC-195,CI-LEGACY-VM-028,depends_on,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0450,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0451,CI-SVC-196,CI-LEGACY-VM-035,feeds,from_to,Batch,Claims EDI,Medium,true,,ServiceNow CMDB,REL-MH-0451,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0452,CI-SVC-197,CI-LEGACY-VM-042,authenticates_with,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0452,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0453,CI-SVC-198,CI-LEGACY-VM-049,hosted_on,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0453,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0454,CI-SVC-199,CI-LEGACY-VM-056,monitored_by,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0454,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0455,CI-SVC-200,CI-LEGACY-VM-063,integrates_with,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0455,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0456,CI-SVC-201,CI-LEGACY-VM-070,depends_on,from_to,Batch,FHIR API,High,false,,ServiceNow CMDB,REL-MH-0456,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0457,CI-SVC-202,CI-LEGACY-VM-077,feeds,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0457,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0458,CI-SVC-203,CI-LEGACY-VM-084,authenticates_with,from_to,Database replication,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0458,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0459,CI-SVC-204,CI-LEGACY-VM-091,hosted_on,from_to,File transfer,Financial batch,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0459,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0460,CI-SVC-205,CI-LEGACY-VM-098,monitored_by,from_to,API,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0460,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0461,CI-SVC-206,CI-LEGACY-VM-105,integrates_with,from_to,Batch,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0461,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0462,CI-SVC-207,CI-LEGACY-VM-112,depends_on,from_to,Message queue,PHI batch,Medium,true,,ServiceNow CMDB,REL-MH-0462,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0463,CI-SVC-208,CI-LEGACY-VM-119,feeds,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0463,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0464,CI-SVC-209,CI-LEGACY-VM-126,authenticates_with,from_to,File transfer,HL7 ADT,High,false,,ServiceNow CMDB,REL-MH-0464,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0465,CI-SVC-210,CI-SVC-133,hosted_on,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0465,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0466,CI-SVC-211,CI-SVC-140,monitored_by,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0466,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0467,CI-SVC-212,CI-SVC-147,integrates_with,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0467,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0468,CI-SVC-213,CI-SVC-154,depends_on,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0468,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0469,CI-SVC-214,CI-SVC-161,feeds,from_to,File transfer,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0469,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0470,CI-SVC-215,CI-SVC-168,authenticates_with,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0470,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0471,CI-SVC-216,CI-SVC-175,hosted_on,from_to,Batch,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0471,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0472,CI-SVC-217,CI-SVC-182,monitored_by,from_to,Message queue,Claims EDI,High,false,,ServiceNow CMDB,REL-MH-0472,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0473,CI-SVC-218,CI-SVC-189,integrates_with,from_to,Database replication,Financial batch,Medium,true,,ServiceNow CMDB,REL-MH-0473,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0474,CI-SVC-219,CI-SVC-196,depends_on,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0474,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0475,CI-SVC-220,CI-SVC-203,feeds,from_to,API,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0475,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0476,CI-SVC-221,CI-SVC-210,authenticates_with,from_to,Batch,PHI batch,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0476,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0477,CI-SVC-222,CI-SVC-217,hosted_on,from_to,Message queue,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0477,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0478,CI-SVC-223,CI-SVC-224,monitored_by,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0478,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0479,CI-SVC-224,CI-INT-RHAPSODY,integrates_with,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0479,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0480,CI-APP-EPIC-HYPERSPACE,CI-IAM-ENTRA,depends_on,from_to,API,Financial batch,High,false,,ServiceNow CMDB,REL-MH-0480,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0481,CI-APP-EPIC-CABOODLE,CI-LEGACY-VM-005,feeds,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0481,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0482,CI-APP-EPIC-CLARITY,CI-LEGACY-VM-012,authenticates_with,from_to,Message queue,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0482,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0483,CI-APP-EPIC-MYCHART,CI-LEGACY-VM-019,hosted_on,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0483,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0484,CI-APP-EPIC-RESOLUTE-HB,CI-LEGACY-VM-026,monitored_by,from_to,File transfer,FHIR API,Medium,true,,ServiceNow CMDB,REL-MH-0484,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0485,CI-APP-EPIC-RESOLUTE-PB,CI-LEGACY-VM-033,integrates_with,from_to,API,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0485,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0486,CI-INT-RHAPSODY,CI-LEGACY-VM-040,depends_on,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0486,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0487,CI-API-FHIR-GATEWAY,CI-LEGACY-VM-047,feeds,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0487,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0488,CI-ERP-ORACLE,CI-LEGACY-VM-054,authenticates_with,from_to,Database replication,Telemetry,High,false,,ServiceNow CMDB,REL-MH-0488,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0489,CI-HCM-WORKDAY,CI-LEGACY-VM-061,hosted_on,from_to,File transfer,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0489,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0490,CI-ITSM-SERVICENOW,CI-LEGACY-VM-068,monitored_by,from_to,API,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0490,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0491,CI-DATA-DATABRICKS,CI-LEGACY-VM-075,integrates_with,from_to,Batch,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0491,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0492,CI-DATA-COLLIBRA,CI-LEGACY-VM-082,depends_on,from_to,Message queue,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0492,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0493,CI-IAM-ENTRA,CI-LEGACY-VM-089,feeds,from_to,Database replication,Claims EDI,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0493,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0494,CI-SEC-CROWDSTRIKE,CI-LEGACY-VM-096,authenticates_with,from_to,File transfer,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0494,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0495,CI-AWS-LANDING-ZONE,CI-LEGACY-VM-103,hosted_on,from_to,API,Telemetry,Medium,true,,ServiceNow CMDB,REL-MH-0495,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0496,CI-LEGACY-VM-001,CI-LEGACY-VM-110,monitored_by,from_to,Batch,Identity token,High,false,,ServiceNow CMDB,REL-MH-0496,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0497,CI-LEGACY-VM-002,CI-LEGACY-VM-117,integrates_with,from_to,Message queue,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0497,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0498,CI-LEGACY-VM-003,CI-LEGACY-VM-124,depends_on,from_to,Database replication,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0498,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0499,CI-LEGACY-VM-004,CI-SVC-131,feeds,from_to,File transfer,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0499,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0500,CI-LEGACY-VM-005,CI-SVC-138,authenticates_with,from_to,API,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0500,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0501,CI-LEGACY-VM-006,CI-SVC-145,hosted_on,from_to,Batch,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0501,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0502,CI-LEGACY-VM-007,CI-SVC-152,monitored_by,from_to,Message queue,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0502,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0503,CI-LEGACY-VM-008,CI-SVC-159,integrates_with,from_to,Database replication,Identity token,Medium,false,,ServiceNow CMDB,REL-MH-0503,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0504,CI-LEGACY-VM-009,CI-SVC-166,depends_on,from_to,File transfer,PHI batch,High,false,,ServiceNow CMDB,REL-MH-0504,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0505,CI-LEGACY-VM-010,CI-SVC-173,feeds,from_to,API,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0505,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0506,CI-LEGACY-VM-011,CI-SVC-180,authenticates_with,from_to,Batch,HL7 ADT,Medium,true,,ServiceNow CMDB,REL-MH-0506,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0507,CI-LEGACY-VM-012,CI-SVC-187,hosted_on,from_to,Message queue,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0507,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0508,CI-LEGACY-VM-013,CI-SVC-194,monitored_by,from_to,Database replication,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0508,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0509,CI-LEGACY-VM-014,CI-SVC-201,integrates_with,from_to,File transfer,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0509,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0510,CI-LEGACY-VM-015,CI-SVC-208,depends_on,from_to,API,Identity token,Medium,false,AWS-hosted VM dependency not yet modernized,ServiceNow CMDB,REL-MH-0510,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0511,CI-LEGACY-VM-016,CI-SVC-215,feeds,from_to,Batch,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0511,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0512,CI-LEGACY-VM-017,CI-SVC-222,authenticates_with,from_to,Message queue,FHIR API,High,false,,ServiceNow CMDB,REL-MH-0512,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0513,CI-LEGACY-VM-018,CI-APP-EPIC-RESOLUTE-HB,hosted_on,from_to,Database replication,HL7 ADT,Medium,false,,ServiceNow CMDB,REL-MH-0513,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0514,CI-LEGACY-VM-019,CI-DATA-DATABRICKS,monitored_by,from_to,File transfer,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0514,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0515,CI-LEGACY-VM-020,CI-LEGACY-VM-003,integrates_with,from_to,API,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0515,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0516,CI-LEGACY-VM-021,CI-LEGACY-VM-010,depends_on,from_to,Batch,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0516,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0517,CI-LEGACY-VM-022,CI-LEGACY-VM-017,feeds,from_to,Message queue,Identity token,Medium,true,,ServiceNow CMDB,REL-MH-0517,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0518,CI-LEGACY-VM-023,CI-LEGACY-VM-024,authenticates_with,from_to,Database replication,PHI batch,Medium,false,,ServiceNow CMDB,REL-MH-0518,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0519,CI-LEGACY-VM-024,CI-LEGACY-VM-031,hosted_on,from_to,File transfer,FHIR API,Medium,false,,ServiceNow CMDB,REL-MH-0519,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0520,CI-LEGACY-VM-025,CI-LEGACY-VM-038,monitored_by,from_to,API,HL7 ADT,High,false,,ServiceNow CMDB,REL-MH-0520,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0521,CI-LEGACY-VM-026,CI-LEGACY-VM-045,integrates_with,from_to,Batch,Claims EDI,Medium,false,,ServiceNow CMDB,REL-MH-0521,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0522,CI-LEGACY-VM-027,CI-LEGACY-VM-052,depends_on,from_to,Message queue,Financial batch,Medium,false,,ServiceNow CMDB,REL-MH-0522,CMDB Stewardship,2026-06-04,0.82,true,
REL-MH-0523,CI-LEGACY-VM-028,CI-LEGACY-VM-059,feeds,from_to,Database replication,Telemetry,Medium,false,,ServiceNow CMDB,REL-MH-0523,CMDB Stewardship,2026-06-04,0.82,true,
