tenant_key,gap_key,dimension_key,record_key,gap_type,gap_description,blocked_decision,evidence_needed,confidence,active_candidate_status
first-capital-financial,FCF-GAP-00001,00_enterprise_profile,FCF-00-00001,missing_owner,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-00001; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01867,07_vendors_contracts,FCF-07-00063,missing_baseline,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-04263; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01868,07_vendors_contracts,FCF-07-00064,missing_lineage,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-04264; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01869,07_vendors_contracts,FCF-07-00065,missing_contract_evidence,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-04265; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01870,07_vendors_contracts,FCF-07-00066,missing_control_attestation,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-04266; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01871,07_vendors_contracts,FCF-07-00067,missing_owner,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-04267; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01872,07_vendors_contracts,FCF-07-00068,missing_baseline,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-04268; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01873,07_vendors_contracts,FCF-07-00069,missing_lineage,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-04269; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01874,07_vendors_contracts,FCF-07-00070,missing_contract_evidence,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-04270; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01875,07_vendors_contracts,FCF-07-00071,missing_control_attestation,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-04271; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01876,07_vendors_contracts,FCF-07-00072,missing_owner,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-04272; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01877,07_vendors_contracts,FCF-07-00073,missing_baseline,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-04273; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01878,07_vendors_contracts,FCF-07-00074,missing_lineage,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-04274; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01879,07_vendors_contracts,FCF-07-00075,missing_contract_evidence,access controls requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-04275; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01880,07_vendors_contracts,FCF-07-00076,missing_control_attestation,audit logging requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-04276; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01881,07_vendors_contracts,FCF-07-00077,missing_owner,customer consent requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-04277; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01882,07_vendors_contracts,FCF-07-00078,missing_baseline,regulatory reporting accuracy requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-04278; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01883,07_vendors_contracts,FCF-07-00079,missing_lineage,operational resilience requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-04279; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01884,07_vendors_contracts,FCF-07-00080,missing_contract_evidence,third-party risk requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-04280; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01885,07_vendors_contracts,FCF-07-00081,missing_control_attestation,cyber risk requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-04281; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01886,07_vendors_contracts,FCF-07-00082,missing_owner,fraud loss requires evidence validation before active use.,AML investigation summarization,FCF-EVID-04282; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01887,07_vendors_contracts,FCF-07-00083,missing_baseline,vendor concentration requires evidence validation before active use.,Contact center agent assist,FCF-EVID-04283; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01888,07_vendors_contracts,FCF-07-00084,missing_lineage,cloud exit and resilience requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-04284; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01889,07_vendors_contracts,FCF-07-00085,missing_contract_evidence,model risk management requires evidence validation before active use.,Loan document intake automation,FCF-EVID-04285; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01890,07_vendors_contracts,FCF-07-00086,missing_control_attestation,fair lending and bias requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-04286; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01891,07_vendors_contracts,FCF-07-00087,missing_owner,explainability requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-04287; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01892,07_vendors_contracts,FCF-07-00088,missing_baseline,GLBA privacy requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-04288; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01893,07_vendors_contracts,FCF-07-00089,missing_lineage,PCI DSS requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-04289; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01894,07_vendors_contracts,FCF-07-00090,missing_contract_evidence,data retention requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-04290; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01895,07_vendors_contracts,FCF-07-00091,missing_control_attestation,access controls requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-04291; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01896,07_vendors_contracts,FCF-07-00092,missing_owner,audit logging requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-04292; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01897,07_vendors_contracts,FCF-07-00093,missing_baseline,customer consent requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-04293; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01898,07_vendors_contracts,FCF-07-00094,missing_lineage,regulatory reporting accuracy requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-04294; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01899,07_vendors_contracts,FCF-07-00095,missing_contract_evidence,operational resilience requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-04295; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01900,07_vendors_contracts,FCF-07-00096,missing_control_attestation,third-party risk requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-04296; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01901,07_vendors_contracts,FCF-07-00097,missing_owner,cyber risk requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-04297; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01902,07_vendors_contracts,FCF-07-00098,missing_baseline,fraud loss requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-04298; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01903,07_vendors_contracts,FCF-07-00099,missing_lineage,vendor concentration requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-04299; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01904,07_vendors_contracts,FCF-07-00100,missing_contract_evidence,cloud exit and resilience requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-04300; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01905,07_vendors_contracts,FCF-07-00101,missing_control_attestation,model risk management requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-04301; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01906,07_vendors_contracts,FCF-07-00102,missing_owner,fair lending and bias requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-04302; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01907,07_vendors_contracts,FCF-07-00103,missing_baseline,explainability requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-04303; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01908,07_vendors_contracts,FCF-07-00104,missing_lineage,GLBA privacy requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-04304; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01909,07_vendors_contracts,FCF-07-00105,missing_contract_evidence,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-04305; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01910,07_vendors_contracts,FCF-07-00106,missing_control_attestation,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-04306; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01911,07_vendors_contracts,FCF-07-00107,missing_owner,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-04307; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01912,07_vendors_contracts,FCF-07-00108,missing_baseline,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-04308; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01913,07_vendors_contracts,FCF-07-00109,missing_lineage,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-04309; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01914,07_vendors_contracts,FCF-07-00110,missing_contract_evidence,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-04310; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01915,07_vendors_contracts,FCF-07-00111,missing_control_attestation,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-04311; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01916,07_vendors_contracts,FCF-07-00112,missing_owner,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-04312; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01917,07_vendors_contracts,FCF-07-00113,missing_baseline,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-04313; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01918,07_vendors_contracts,FCF-07-00114,missing_lineage,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-04314; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01919,07_vendors_contracts,FCF-07-00115,missing_contract_evidence,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-04315; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01920,07_vendors_contracts,FCF-07-00116,missing_control_attestation,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-04316; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01921,07_vendors_contracts,FCF-07-00117,missing_owner,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-04317; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01922,07_vendors_contracts,FCF-07-00118,missing_baseline,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-04318; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01923,07_vendors_contracts,FCF-07-00119,missing_lineage,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-04319; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01924,07_vendors_contracts,FCF-07-00120,missing_contract_evidence,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-04320; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01925,07_vendors_contracts,FCF-07-00121,missing_control_attestation,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-04321; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01926,07_vendors_contracts,FCF-07-00122,missing_owner,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-04322; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01927,07_vendors_contracts,FCF-07-00123,missing_baseline,access controls requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-04323; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01928,07_vendors_contracts,FCF-07-00124,missing_lineage,audit logging requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-04324; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01929,07_vendors_contracts,FCF-07-00125,missing_contract_evidence,customer consent requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-04325; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01930,07_vendors_contracts,FCF-07-00126,missing_control_attestation,regulatory reporting accuracy requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-04326; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01931,07_vendors_contracts,FCF-07-00127,missing_owner,operational resilience requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-04327; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01932,07_vendors_contracts,FCF-07-00128,missing_baseline,third-party risk requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-04328; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01933,07_vendors_contracts,FCF-07-00129,missing_lineage,cyber risk requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-04329; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01934,07_vendors_contracts,FCF-07-00130,missing_contract_evidence,fraud loss requires evidence validation before active use.,AML investigation summarization,FCF-EVID-04330; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01935,07_vendors_contracts,FCF-07-00131,missing_control_attestation,vendor concentration requires evidence validation before active use.,Contact center agent assist,FCF-EVID-04331; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01936,07_vendors_contracts,FCF-07-00132,missing_owner,cloud exit and resilience requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-04332; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01937,07_vendors_contracts,FCF-07-00133,missing_baseline,model risk management requires evidence validation before active use.,Loan document intake automation,FCF-EVID-04333; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01938,07_vendors_contracts,FCF-07-00134,missing_lineage,fair lending and bias requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-04334; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01939,07_vendors_contracts,FCF-07-00135,missing_contract_evidence,explainability requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-04335; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01940,07_vendors_contracts,FCF-07-00136,missing_control_attestation,GLBA privacy requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-04336; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01941,07_vendors_contracts,FCF-07-00137,missing_owner,PCI DSS requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-04337; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01942,07_vendors_contracts,FCF-07-00138,missing_baseline,data retention requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-04338; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01943,07_vendors_contracts,FCF-07-00139,missing_lineage,access controls requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-04339; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01944,07_vendors_contracts,FCF-07-00140,missing_contract_evidence,audit logging requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-04340; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01945,07_vendors_contracts,FCF-07-00141,missing_control_attestation,customer consent requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-04341; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01946,07_vendors_contracts,FCF-07-00142,missing_owner,regulatory reporting accuracy requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-04342; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01947,07_vendors_contracts,FCF-07-00143,missing_baseline,operational resilience requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-04343; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01948,07_vendors_contracts,FCF-07-00144,missing_lineage,third-party risk requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-04344; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01949,07_vendors_contracts,FCF-07-00145,missing_contract_evidence,cyber risk requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-04345; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01950,07_vendors_contracts,FCF-07-00146,missing_control_attestation,fraud loss requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-04346; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01951,07_vendors_contracts,FCF-07-00147,missing_owner,vendor concentration requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-04347; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01952,07_vendors_contracts,FCF-07-00148,missing_baseline,cloud exit and resilience requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-04348; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01953,07_vendors_contracts,FCF-07-00149,missing_lineage,model risk management requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-04349; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01954,07_vendors_contracts,FCF-07-00150,missing_contract_evidence,fair lending and bias requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-04350; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01955,07_vendors_contracts,FCF-07-00151,missing_control_attestation,explainability requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-04351; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01956,07_vendors_contracts,FCF-07-00152,missing_owner,GLBA privacy requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-04352; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01957,07_vendors_contracts,FCF-07-00153,missing_baseline,PCI DSS requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-04353; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01958,07_vendors_contracts,FCF-07-00154,missing_lineage,data retention requires evidence validation before active use.,AML investigation summarization,FCF-EVID-04354; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01959,07_vendors_contracts,FCF-07-00155,missing_contract_evidence,access controls requires evidence validation before active use.,Contact center agent assist,FCF-EVID-04355; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01960,07_vendors_contracts,FCF-07-00156,missing_control_attestation,audit logging requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-04356; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01961,07_vendors_contracts,FCF-07-00157,missing_owner,customer consent requires evidence validation before active use.,Loan document intake automation,FCF-EVID-04357; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01962,07_vendors_contracts,FCF-07-00158,missing_baseline,regulatory reporting accuracy requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-04358; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01963,07_vendors_contracts,FCF-07-00159,missing_lineage,operational resilience requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-04359; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01964,07_vendors_contracts,FCF-07-00160,missing_contract_evidence,third-party risk requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-04360; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01965,07_vendors_contracts,FCF-07-00161,missing_control_attestation,cyber risk requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-04361; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01966,07_vendors_contracts,FCF-07-00162,missing_owner,fraud loss requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-04362; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01967,07_vendors_contracts,FCF-07-00163,missing_baseline,vendor concentration requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-04363; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01968,07_vendors_contracts,FCF-07-00164,missing_lineage,cloud exit and resilience requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-04364; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01969,07_vendors_contracts,FCF-07-00165,missing_contract_evidence,model risk management requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-04365; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01970,07_vendors_contracts,FCF-07-00166,missing_control_attestation,fair lending and bias requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-04366; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01971,07_vendors_contracts,FCF-07-00167,missing_owner,explainability requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-04367; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01972,07_vendors_contracts,FCF-07-00168,missing_baseline,GLBA privacy requires evidence validation before active use.,Core Banking Simplification,FCF-EVID-04368; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01973,07_vendors_contracts,FCF-07-00169,missing_lineage,PCI DSS requires evidence validation before active use.,Data Governance and Lakehouse Foundation,FCF-EVID-04369; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01974,07_vendors_contracts,FCF-07-00170,missing_contract_evidence,data retention requires evidence validation before active use.,Regulatory Reporting Automation,FCF-EVID-04370; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01975,07_vendors_contracts,FCF-07-00171,missing_control_attestation,access controls requires evidence validation before active use.,Contact Center Experience Transformation,FCF-EVID-04371; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01976,07_vendors_contracts,FCF-07-00172,missing_owner,audit logging requires evidence validation before active use.,Cloud Resilience and Zero Trust,FCF-EVID-04372; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01977,07_vendors_contracts,FCF-07-00173,missing_baseline,customer consent requires evidence validation before active use.,Branch Workforce Productivity,FCF-EVID-04373; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01978,07_vendors_contracts,FCF-07-00174,missing_lineage,regulatory reporting accuracy requires evidence validation before active use.,Wealth Advisor Desktop Modernization,FCF-EVID-04374; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01979,07_vendors_contracts,FCF-07-00175,missing_contract_evidence,operational resilience requires evidence validation before active use.,Model Risk and AI Governance,FCF-EVID-04375; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01980,07_vendors_contracts,FCF-07-00176,missing_control_attestation,third-party risk requires evidence validation before active use.,Finance and GL Modernization,FCF-EVID-04376; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01981,07_vendors_contracts,FCF-07-00177,missing_owner,cyber risk requires evidence validation before active use.,Fraud alert triage copilot,FCF-EVID-04377; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01982,07_vendors_contracts,FCF-07-00178,missing_baseline,fraud loss requires evidence validation before active use.,AML investigation summarization,FCF-EVID-04378; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01983,07_vendors_contracts,FCF-07-00179,missing_lineage,vendor concentration requires evidence validation before active use.,Contact center agent assist,FCF-EVID-04379; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01984,07_vendors_contracts,FCF-07-00180,missing_contract_evidence,cloud exit and resilience requires evidence validation before active use.,Personalized digital banking insights,FCF-EVID-04380; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01985,07_vendors_contracts,FCF-07-00181,missing_control_attestation,model risk management requires evidence validation before active use.,Loan document intake automation,FCF-EVID-04381; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01986,07_vendors_contracts,FCF-07-00182,missing_owner,fair lending and bias requires evidence validation before active use.,Regulatory change impact analyzer,FCF-EVID-04382; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01987,07_vendors_contracts,FCF-07-00183,missing_baseline,explainability requires evidence validation before active use.,Wealth advisor research assistant,FCF-EVID-04383; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01988,07_vendors_contracts,FCF-07-00184,missing_lineage,GLBA privacy requires evidence validation before active use.,Collections prioritization assistant,FCF-EVID-04384; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01989,07_vendors_contracts,FCF-07-00185,missing_contract_evidence,PCI DSS requires evidence validation before active use.,Branch workforce knowledge assistant,FCF-EVID-04385; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01990,07_vendors_contracts,FCF-07-00186,missing_control_attestation,data retention requires evidence validation before active use.,IT incident and change-risk copilot,FCF-EVID-04386; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01991,07_vendors_contracts,FCF-07-00187,missing_owner,access controls requires evidence validation before active use.,Model risk documentation assistant,FCF-EVID-04387; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01992,07_vendors_contracts,FCF-07-00188,missing_baseline,audit logging requires evidence validation before active use.,Finance close anomaly detection,FCF-EVID-04388; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01993,07_vendors_contracts,FCF-07-00189,missing_lineage,customer consent requires evidence validation before active use.,Digital Banking Modernization,FCF-EVID-04389; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01994,07_vendors_contracts,FCF-07-00190,missing_contract_evidence,regulatory reporting accuracy requires evidence validation before active use.,Payments Platform Resilience,FCF-EVID-04390; source file; owner; baseline; control status,medium,candidate
first-capital-financial,FCF-GAP-01995,07_vendors_contracts,FCF-07-00191,missing_control_attestation,operational resilience requires evidence validation before active use.,Fraud and Financial Crimes Transformation,FCF-EVID-04391; source file; owner; baseline; control status,medium,candidate
