record_type,record_id,label,source_dimension,evidence_ids,projection_status,safe_to_display,claim_basis
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-48,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-48-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-49,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-49-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-50,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-50-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-51,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-51-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-52,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-52-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-53,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-53-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-54,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-54-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-55,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-55-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-56,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-56-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-57,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-57-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-58,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-58-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-59,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-59-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-60,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-60-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-61,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-61-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-62,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-62-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-63,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-63-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-64,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-64-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-65,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-65-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-66,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-66-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-67,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-67-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-68,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-68-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-69,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-69-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-70,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-70-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-71,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-71-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-72,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-72-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-73,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-73-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-74,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-74-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-75,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-75-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-76,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-76-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-77,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-77-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-78,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-78-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-79,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-79-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-80,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-80-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-81,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-81-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-82,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-82-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-83,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-83-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-84,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-84-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-85,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-85-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-86,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-86-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-87,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-87-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-88,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-88-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-89,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-89-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-90,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-90-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-91,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-91-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-92,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-92-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-93,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-93-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-94,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-94-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-95,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-95-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-96,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-96-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-97,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-97-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-98,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-98-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-99,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-99-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-100,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-100-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-101,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-101-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-102,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-102-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-103,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-103-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-104,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-104-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-105,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-105-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-106,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-106-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-107,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-107-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-108,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-108-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-109,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-109-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-110,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-110-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-111,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-111-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-112,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-112-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-113,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-113-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-114,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-114-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-115,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-115-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-116,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-116-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-117,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-117-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-118,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-118-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-119,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-119-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-120,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-120-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-121,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-121-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-122,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-122-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-123,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-123-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-124,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-124-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-125,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-125-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-126,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-126-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-127,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-127-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-128,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-128-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-129,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-129-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-130,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-130-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-131,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-131-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-132,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-132-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-133,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-133-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-134,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-134-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-135,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-135-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-136,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-136-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-137,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-137-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-138,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-138-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-139,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-139-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-140,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-140-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-141,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-141-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-142,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-142-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-143,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-143-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-144,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-144-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-145,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-145-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-146,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-146-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-147,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-147-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-148,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-148-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-149,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-149-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-150,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-150-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-151,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-151-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-152,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-152-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-153,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-153-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-154,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-154-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-155,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-155-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-156,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-156-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-157,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-157-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-158,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-158-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-159,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-159-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-160,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-160-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-161,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-161-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-162,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-162-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-163,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-163-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-164,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-164-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-165,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-165-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-166,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-166-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-167,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-167-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-168,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-168-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-169,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-169-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-170,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-170-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-171,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-171-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-172,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-172-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-173,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-173-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-174,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-174-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-175,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-175-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-176,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-176-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-177,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-177-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-178,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-178-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-179,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-179-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-180,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-180-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-181,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-181-evidence,v3_context_pack_ready,true,forecast
value,meridian-health-09_programs_initiatives-09_programs_initiatives-row-182,Programs and initiatives row,09_programs_initiatives,meridian-health-09_programs_initiatives-09_programs_initiatives-row-182-evidence,v3_context_pack_ready,true,forecast
