claim_id,claim_kind,label,gate_status,realized_value_language_allowed,reason,required_evidence,evidence_ids,source_fact_ids
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-158,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-158-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-158
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-159,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-159-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-159
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-160,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-160-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-160
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-161,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-161-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-161
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-162,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-162-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-162
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-163,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-163-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-163
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-164,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-164-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-164
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-165,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-165-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-165
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-166,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-166-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-166
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-167,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-167-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-167
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-168,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-168-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-168
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-169,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-169-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-169
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-170,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-170-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-170
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-171,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-171-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-171
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-172,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-172-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-172
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-173,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-173-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-173
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-174,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-174-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-174
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-175,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-175-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-175
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-176,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-176-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-176
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-177,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-177-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-177
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-178,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-178-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-178
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-179,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-179-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-179
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-180,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-180-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-180
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-181,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-181-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-181
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-182,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-182-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-182
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-183,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-183-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-183
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-184,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-184-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-184
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-185,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-185-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-185
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-186,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-186-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-186
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-187,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-187-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-187
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-188,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-188-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-188
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-189,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-189-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-189
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-190,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-190-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-190
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-191,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-191-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-191
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-192,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-192-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-192
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-193,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-193-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-193
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-194,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-194-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-194
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-195,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-195-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-195
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-196,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-196-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-196
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-197,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-197-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-197
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-198,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-198-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-198
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-199,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-199-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-199
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-200,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-200-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-200
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-201,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-201-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-201
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-202,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-202-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-202
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-203,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-203-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-203
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-204,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-204-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-204
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-205,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-205-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-205
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-206,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-206-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-206
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-207,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-207-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-207
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-208,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-208-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-208
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-209,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-209-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-209
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-210,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-210-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-210
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-211,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-211-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-211
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-212,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-212-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-212
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-213,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-213-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-213
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-214,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-214-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-214
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-215,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-215-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-215
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-216,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-216-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-216
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-217,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-217-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-217
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-218,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-218-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-218
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-219,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-219-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-219
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-220,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-220-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-220
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-221,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-221-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-221
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-222,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-222-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-222
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-223,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-223-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-223
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-224,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-224-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-224
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-225,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-225-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-225
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-226,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-226-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-226
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-227,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-227-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-227
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-228,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-228-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-228
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-229,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-229-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-229
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-230,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-230-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-230
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-231,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-231-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-231
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-232,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-232-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-232
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-233,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-233-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-233
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-234,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-234-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-234
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-235,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-235-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-235
tower-claim-meridian-health-09_programs_initiatives-09_programs_initiatives-row-236,planned_value,Programs and initiatives row,caveated,false,"The value can be shown as planned, promised, or forecast value, but not as realized value.",business-case owner; baseline assumption; measurement plan; citable evidence reference,meridian-health-09_programs_initiatives-09_programs_initiatives-row-236-evidence,meridian-health-09_programs_initiatives-09_programs_initiatives-row-236
