tenant_key,domain_key,field,active_nonempty_count,active_row_count,active_nonempty_rate,content_quality_status,provenance_status,remediation,predecessor_available,predecessor_substantive_rate
meridian-health,13,data_domain,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,systems,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,value_hypothesis,0,508,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,evidence_needed,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,risk_or_gap,11,508,0.0217,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,affected_systems,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,metric_boundary,11,508,0.0217,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,forbidden_claims,11,508,0.0217,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,legacy_row_flag,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,source_row_status,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,migration_action,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,additive_status,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,amount_basis,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,finance_attestation_status,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,funding_status,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,approved_funding_usd,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,realized_value_usd,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,tower_claim_allowed,10,508,0.0197,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,13,caveat,11,508,0.0217,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,record_id,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,entity_id,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,business_name,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,context_item,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,dimension,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,evidence_id,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,active_candidate_status,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,source_type,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,source_basis,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,synthetic_data_flag,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,evidence_boundary,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,module_usage_notes,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,use_case,44,257,0.1712,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,risk_or_gap,46,257,0.1790,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,affected_systems,46,257,0.1790,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,metric_boundary,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,forbidden_claims,46,257,0.1790,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,baseline_available,252,257,0.9805,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,actual_available,252,257,0.9805,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,tower_claim_allowed,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,measurement_owner,8,257,0.0311,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,measurement_cadence,8,257,0.0311,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,source_system,8,257,0.0311,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,benefit_id,8,257,0.0311,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,linked_program_code,8,257,0.0311,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,linked_use_case_id,6,257,0.0233,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,baseline_value,7,257,0.0272,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,target_value,7,257,0.0272,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,actual_value,6,257,0.0233,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,finance_validated_value_usd,252,257,0.9805,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,value_claim_status,252,257,0.9805,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,caveat,257,257,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,data_domain,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,systems,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,value_hypothesis,0,257,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,evidence_needed,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,legacy_row_flag,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,source_row_status,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,migration_action,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,additive_status,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,amount_basis,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,finance_attestation_status,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,funding_status,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,approved_funding_usd,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,realized_value_usd,10,257,0.0389,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,evidence_type,0,257,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,evidence_location,0,257,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,14,evidence_owner,0,257,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,record_id,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,entity_id,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,business_name,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,context_item,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,dimension,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,evidence_id,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,active_candidate_status,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,source_type,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,source_basis,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,synthetic_data_flag,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,evidence_boundary,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,module_usage_notes,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,industry_context,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,signals,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,15,module_next_actions,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,record_id,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,entity_id,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,business_name,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,context_item,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,dimension,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,evidence_id,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,active_candidate_status,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,source_type,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,source_basis,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,synthetic_data_flag,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,evidence_boundary,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,module_usage_notes,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,industry_context,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,signals,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,16,module_next_actions,7,7,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,record_id,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,entity_id,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,business_name,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,context_item,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,dimension,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,evidence_id,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,active_candidate_status,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,source_type,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,source_basis,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,synthetic_data_flag,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,evidence_boundary,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,module_usage_notes,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,vendor_id,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,service,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,owning_function,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,linked_systems,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,contract_risk,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,pricing_basis,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,annual_contract_value_usd,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,run_spend_usd,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,change_order_spend_usd,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,invoice_amount_ytd_usd,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,service_credit_ytd_usd,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,vendor_name,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,service_tower,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,contract_id,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,fiscal_year,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,linked_budget_record_ids,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,linked_sa02_records,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,ai_spend_flag,223,228,0.9781,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,tower_usage,223,228,0.9781,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,caveat,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,use_case,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,data_domain,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,systems,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,value_hypothesis,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,evidence_needed,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,risk_or_gap,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,affected_systems,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,metric_boundary,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,forbidden_claims,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,legacy_row_flag,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,source_row_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,migration_action,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,additive_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,amount_basis,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,finance_attestation_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,funding_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,approved_funding_usd,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,realized_value_usd,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,tower_claim_allowed,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,evidence_type,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,evidence_location,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,17,evidence_owner,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,record_id,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,entity_id,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,business_name,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,context_item,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,dimension,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,evidence_id,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,active_candidate_status,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,source_type,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,source_basis,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,synthetic_data_flag,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,evidence_boundary,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,module_usage_notes,228,228,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,industry_context,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,signals,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,module_next_actions,7,228,0.0307,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,use_case,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,data_domain,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,systems,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,value_hypothesis,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,evidence_needed,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,risk_or_gap,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,affected_systems,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,metric_boundary,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,forbidden_claims,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,legacy_row_flag,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,source_row_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,migration_action,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,additive_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,amount_basis,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,finance_attestation_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,funding_status,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,approved_funding_usd,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,realized_value_usd,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,tower_claim_allowed,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,evidence_type,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,evidence_location,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,evidence_owner,0,228,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
meridian-health,18,caveat,10,228,0.0439,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,00,entity_name,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,industry,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,sub_industry,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,revenue_usd,2,2,1.0000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,employee_count,2,2,1.0000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,headquarters,2,2,1.0000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,operating_regions,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,business_model,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,customer_segments,2,2,1.0000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,mission,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,vision,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,strategic_priorities,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,leadership_team,1,2,0.5000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,current_state_notes,0,2,0.0000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,00,target_state_notes,0,2,0.0000,canonical_partial,provenance_complete,enrich_via_governed_synthetic_generation,yes,1.0000
skyharbor-air,01,function_name,24,24,1.0000,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,parent_function,0,24,0.0000,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,executive_owner,6,24,0.2500,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,business_capabilities,6,24,0.2500,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,criticality,0,24,0.0000,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,annual_budget_usd,0,24,0.0000,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,fte_count,0,24,0.0000,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,outsourced_support,0,24,0.0000,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,current_state_notes,0,24,0.0000,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,01,target_state_notes,0,24,0.0000,placeholder_dominant,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,org_unit,6,278,0.0216,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,parent_org_unit,0,278,0.0000,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,leader_name_or_role,6,278,0.0216,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,role_level,272,278,0.9784,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,decision_rights,6,278,0.0216,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,owned_functions,0,278,0.0000,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,owned_systems,6,278,0.0216,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,owned_data_domains,0,278,0.0000,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,02,location_scope,0,278,0.0000,canonical_partial,conflict_resolution_review,row_level_conflict_review,yes,1.0000
skyharbor-air,03,persona_or_role,12,12,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,03,function_name,6,12,0.5000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,03,role_count,0,12,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,03,location_model,0,12,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,03,employment_type,0,12,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,03,vendor_supported,0,12,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,03,skills,0,12,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,03,pain_points,6,12,0.5000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,03,automation_opportunity,6,12,0.5000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,system_name,613,613,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,system_type,0,613,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,system_category,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,business_function,613,613,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,system_scope,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,deployment_model,613,613,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,hosting_location,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,lifecycle_state,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,criticality,613,613,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,business_owner,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,technology_owner,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,vendor,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,data_domains,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,interfaces_count,0,613,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,04,current_state_or_target_state,13,613,0.0212,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,data_asset_name,570,570,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,data_domain,0,570,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,source_system,570,570,1.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,target_system,500,570,0.8772,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,integration_type,535,570,0.9386,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,platform_or_database,35,570,0.0614,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,current_state_or_target_state,0,570,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,refresh_frequency,70,570,0.1228,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,data_owner,70,570,0.1228,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,data_steward,35,570,0.0614,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,quality_status,35,570,0.0614,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,regulated_data_flag,0,570,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,05,analytics_usage,0,570,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,06,platform_name,686,691,0.9928,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,06,platform_type,686,691,0.9928,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,06,hosting_model,686,691,0.9928,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,06,data_center_or_region,686,691,0.9928,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,06,technology_stack,686,691,0.9928,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,06,operational_owner,0,691,0.0000,canonical_sufficient,provenance_complete,ready,yes,1.0000
skyharbor-air,06,criticality,5,691,0.0072,canonical_sufficient,provenance_complete,ready,yes,1.0000
