tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,program_id,business_owner,technology_owner,executive_sponsor,phase,budget_usd,spend_to_date_usd,expected_value_usd,realized_value_usd,value_basis,status,target_date,dependencies,risks,decision_needed
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-005,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,25,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-005,COO,VP Enterprise Applications,CIO,pilot_exit,11840000,6274000,14120000,4220000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-09-15,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-005,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,26,2026-06-18,2026-01-01,2026-10-16,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-005,CFO,Chief Data Officer,COO,scale_decision,11935000,6326000,14230000,4255000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-10-16,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-006,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,27,2026-06-18,2026-01-01,2026-07-13,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-006,CIO,VP Infrastructure,CFO,charter,12030000,6378000,14340000,4290000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-13,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-006,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,28,2026-06-18,2026-01-01,2026-08-14,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-006,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,12125000,6430000,14450000,4325000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-14,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-006,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,29,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-006,COO,VP Enterprise Applications,CIO,control_ready,12220000,6482000,14560000,4360000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-09-15,incrementality proof missing,incrementality proof missing,incrementality proof missing
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-006,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,30,2026-06-18,2026-01-01,2026-10-16,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-006,CFO,Chief Data Officer,COO,pilot_exit,12315000,6534000,14670000,4395000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-10-16,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-006,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,31,2026-06-18,2026-01-01,2026-11-17,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-006,CIO,VP Infrastructure,CFO,scale_decision,12410000,6586000,14780000,4430000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-11-17,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-007,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,32,2026-06-18,2026-01-01,2026-08-14,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-007,Chief Commercial Officer,Head of AI Enablement,Executive Committee,charter,12505000,6638000,14890000,4465000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-14,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-007,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,33,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-007,COO,VP Enterprise Applications,CIO,data_ready,12600000,6690000,15000000,4500000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-15,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-007,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,34,2026-06-18,2026-01-01,2026-10-16,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-007,CFO,Chief Data Officer,COO,control_ready,12695000,6742000,15110000,4535000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-10-16,store inventory accuracy,store inventory accuracy,store inventory accuracy
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-007,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,35,2026-06-18,2026-01-01,2026-11-17,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-007,CIO,VP Infrastructure,CFO,pilot_exit,12790000,6794000,15220000,4570000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-11-17,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-007,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,36,2026-06-18,2026-01-01,2026-07-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-007,Chief Commercial Officer,Head of AI Enablement,Executive Committee,scale_decision,12885000,6846000,15330000,4605000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-07-18,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-008,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,37,2026-06-18,2026-01-01,2026-09-15,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-008,COO,VP Enterprise Applications,CIO,charter,12980000,6898000,15440000,4640000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-15,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-008,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,38,2026-06-18,2026-01-01,2026-10-16,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-008,CFO,Chief Data Officer,COO,data_ready,13075000,6950000,15550000,4675000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-10-16,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-008,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,39,2026-06-18,2026-01-01,2026-11-17,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-008,CIO,VP Infrastructure,CFO,control_ready,13170000,7002000,15660000,4710000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-11-17,fairness and customer friction review,fairness and customer friction review,fairness and customer friction review
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-008,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,40,2026-06-18,2026-01-01,2026-07-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-008,Chief Commercial Officer,Head of AI Enablement,Executive Committee,pilot_exit,13265000,7054000,15770000,4745000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-07-18,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-008,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,41,2026-06-18,2026-01-01,2026-08-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-008,COO,VP Enterprise Applications,CIO,scale_decision,13360000,7106000,15880000,4780000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-08-19,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-009,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,42,2026-06-18,2026-01-01,2026-10-16,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-009,CFO,Chief Data Officer,COO,charter,13455000,7158000,15990000,4815000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-10-16,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-009,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,43,2026-06-18,2026-01-01,2026-11-17,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-009,CIO,VP Infrastructure,CFO,data_ready,13550000,7210000,16100000,4850000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-11-17,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-009,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,44,2026-06-18,2026-01-01,2026-07-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-009,Chief Commercial Officer,Head of AI Enablement,Executive Committee,control_ready,13645000,7262000,16210000,4885000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-07-18,vendor funding lineage,vendor funding lineage,vendor funding lineage
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-009,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,45,2026-06-18,2026-01-01,2026-08-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-009,COO,VP Enterprise Applications,CIO,pilot_exit,13740000,7314000,16320000,4920000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-08-19,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-009,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,46,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-009,CFO,Chief Data Officer,COO,scale_decision,13835000,7366000,16430000,4955000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-09-20,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-010,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,47,2026-06-18,2026-01-01,2026-11-17,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-010,CIO,VP Infrastructure,CFO,charter,13930000,7418000,16540000,4990000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-11-17,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-010,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,48,2026-06-18,2026-01-01,2026-07-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-010,Chief Commercial Officer,Head of AI Enablement,Executive Committee,data_ready,14025000,7470000,16650000,5025000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-18,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-010,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,49,2026-06-18,2026-01-01,2026-08-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-010,COO,VP Enterprise Applications,CIO,control_ready,14120000,7522000,16760000,5060000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-08-19,knowledge base quality,knowledge base quality,knowledge base quality
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-010,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,50,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-010,CFO,Chief Data Officer,COO,pilot_exit,14215000,7574000,16870000,5095000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-09-20,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-010,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,51,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-010,CIO,VP Infrastructure,CFO,scale_decision,14310000,7626000,16980000,5130000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-10-21,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-011,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,52,2026-06-18,2026-01-01,2026-07-18,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,Chief Commercial Officer,Head of AI Enablement,Executive Committee,charter,14405000,7678000,17090000,5165000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-07-18,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-011,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,53,2026-06-18,2026-01-01,2026-08-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,COO,VP Enterprise Applications,CIO,data_ready,14500000,7730000,17200000,5200000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-19,Inventory readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-011,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,54,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,CFO,Chief Data Officer,COO,control_ready,14595000,7782000,17310000,5235000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-09-20,planner workflow fit,planner workflow fit,planner workflow fit
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-011,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,55,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,CIO,VP Infrastructure,CFO,pilot_exit,14690000,7834000,17420000,5270000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-10-21,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Fund next phase
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-011,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,56,2026-06-18,2026-01-01,2026-11-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-011,Chief Commercial Officer,Head of AI Enablement,Executive Committee,scale_decision,14785000,7886000,17530000,5305000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-11-22,Merchandising readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-012,charter,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,57,2026-06-18,2026-01-01,2026-08-19,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,COO,VP Enterprise Applications,CIO,charter,14880000,7938000,17640000,5340000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-08-19,Order Management readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-012,data_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,58,2026-06-18,2026-01-01,2026-09-20,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,CFO,Chief Data Officer,COO,data_ready,14975000,7990000,17750000,5375000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",complete,2026-09-20,Store POS readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Hold pending data readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-012,control_ready,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,59,2026-06-18,2026-01-01,2026-10-21,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,CIO,VP Infrastructure,CFO,control_ready,15070000,8042000,17860000,5410000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",at_risk,2026-10-21,mobile device and policy readiness,mobile device and policy readiness,mobile device and policy readiness
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-012,pilot_exit,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,60,2026-06-18,2026-01-01,2026-11-22,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,Chief Commercial Officer,Head of AI Enablement,Executive Committee,pilot_exit,15165000,8094000,17970000,5445000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-11-22,Loyalty readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Retire duplicate effort
apex-retail,Retail Demo,v6.0,program_initiative,APX-INIT-012,scale_decision,v4_synthetic_pack,Retail Evidence Steward,synthetic_demo,ai-control-tower/T02_project-milestones.csv,61,2026-06-18,2026-01-01,2026-07-23,static_snapshot,medium,synthetic_demo,confidential,Moves|Tower|Intelligence,execution|portfolio|value|risk|gap|recommendation,unsupported_fact|cross_tenant_claim|claim_beyond_source_confidence,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,APX-INIT-012,COO,VP Enterprise Applications,CIO,scale_decision,15260000,8146000,18080000,5480000,"Measured against baseline cycle time, adoption, run cost, and quality outcomes",not_started,2026-07-23,Pricing readiness; data owner signoff; change adoption,"Value claim requires adoption, control evidence, and accountable operating owner",Scale with controls
