tenant_key,dimension,question,respondent_role,respondent_persona,answer,confidence,evidence_source,follow_up_needed,mapped_dimension,mapped_fields,relationship_candidates_created,known_gaps
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Cards Portfolio Analytics for vendors contracts?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Cards Analytics context,"vendors contracts: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Cards Portfolio Analytics Workflow Platform supports Cards Portfolio Analytics; Cards Portfolio Analytics Analytics Mart consumes Cards Portfolio Analytics Operational Dataset; Salesforce provides Cards Portfolio Analytics Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Cards Portfolio Analytics for it budget spend value?,CIO,CIO responsible for Cards Analytics context,"it budget spend value: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Cards Portfolio Analytics Workflow Platform supports Cards Portfolio Analytics; Cards Portfolio Analytics Analytics Mart consumes Cards Portfolio Analytics Operational Dataset; Salesforce provides Cards Portfolio Analytics Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Cards Portfolio Analytics for risks controls?,CDAO,CDAO responsible for Cards Analytics context,"risks controls: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Cards Portfolio Analytics Workflow Platform supports Cards Portfolio Analytics; Cards Portfolio Analytics Analytics Mart consumes Cards Portfolio Analytics Operational Dataset; Salesforce provides Cards Portfolio Analytics Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Cards Portfolio Analytics for metrics outcomes?,CFO,CFO responsible for Cards Analytics context,"metrics outcomes: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-CARDS-ANALYTICS-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Cards Portfolio Analytics Workflow Platform supports Cards Portfolio Analytics; Cards Portfolio Analytics Analytics Mart consumes Cards Portfolio Analytics Operational Dataset; Salesforce provides Cards Portfolio Analytics Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Payments and Settlement Analytics for business functions?,Fraud Operations Leader,Fraud Operations Leader responsible for Payments Analytics context,"business functions: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",Medium,HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Payments and Settlement Analytics Workflow Platform supports Payments and Settlement Analytics; Payments and Settlement Analytics Analytics Mart consumes Payments Settlement Analytics Operational Dataset; Accenture Managed Services provides Payments and Settlement Analytics Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Payments and Settlement Analytics for applications systems?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Payments Analytics context,"applications systems: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Payments and Settlement Analytics Workflow Platform supports Payments and Settlement Analytics; Payments and Settlement Analytics Analytics Mart consumes Payments Settlement Analytics Operational Dataset; Accenture Managed Services provides Payments and Settlement Analytics Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Payments and Settlement Analytics for data assets integrations?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Payments Analytics context,"data assets integrations: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Payments and Settlement Analytics Workflow Platform supports Payments and Settlement Analytics; Payments and Settlement Analytics Analytics Mart consumes Payments Settlement Analytics Operational Dataset; Accenture Managed Services provides Payments and Settlement Analytics Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Payments and Settlement Analytics for vendors contracts?,CIO,CIO responsible for Payments Analytics context,"vendors contracts: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Payments and Settlement Analytics Workflow Platform supports Payments and Settlement Analytics; Payments and Settlement Analytics Analytics Mart consumes Payments Settlement Analytics Operational Dataset; Accenture Managed Services provides Payments and Settlement Analytics Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Payments and Settlement Analytics for it budget spend value?,CDAO,CDAO responsible for Payments Analytics context,"it budget spend value: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Payments and Settlement Analytics Workflow Platform supports Payments and Settlement Analytics; Payments and Settlement Analytics Analytics Mart consumes Payments Settlement Analytics Operational Dataset; Accenture Managed Services provides Payments and Settlement Analytics Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Payments and Settlement Analytics for risks controls?,CFO,CFO responsible for Payments Analytics context,"risks controls: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Payments and Settlement Analytics Workflow Platform supports Payments and Settlement Analytics; Payments and Settlement Analytics Analytics Mart consumes Payments Settlement Analytics Operational Dataset; Accenture Managed Services provides Payments and Settlement Analytics Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Payments and Settlement Analytics for metrics outcomes?,CRO,CRO responsible for Payments Analytics context,"metrics outcomes: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV01; HARBORTRUST-BANK-HT-PAYMENTS-ANALYTICS-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Payments and Settlement Analytics Workflow Platform supports Payments and Settlement Analytics; Payments and Settlement Analytics Analytics Mart consumes Payments Settlement Analytics Operational Dataset; Accenture Managed Services provides Payments and Settlement Analytics Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Fraud and Risk Analytics for business functions?,Compliance / Model Risk Officer,Compliance / Model Risk Officer responsible for Risk Analytics context,"business functions: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV01; HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Fraud and Risk Analytics Workflow Platform supports Fraud and Risk Analytics; Fraud and Risk Analytics Analytics Mart consumes Fraud Risk Analytics Operational Dataset; FIS provides Fraud and Risk Analytics Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Fraud and Risk Analytics for applications systems?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Risk Analytics context,"applications systems: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV01; HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Fraud and Risk Analytics Workflow Platform supports Fraud and Risk Analytics; Fraud and Risk Analytics Analytics Mart consumes Fraud Risk Analytics Operational Dataset; FIS provides Fraud and Risk Analytics Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Fraud and Risk Analytics for data assets integrations?,CIO,CIO responsible for Risk Analytics context,"data assets integrations: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV01; HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Fraud and Risk Analytics Workflow Platform supports Fraud and Risk Analytics; Fraud and Risk Analytics Analytics Mart consumes Fraud Risk Analytics Operational Dataset; FIS provides Fraud and Risk Analytics Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Fraud and Risk Analytics for vendors contracts?,CDAO,CDAO responsible for Risk Analytics context,"vendors contracts: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV01; HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Fraud and Risk Analytics Workflow Platform supports Fraud and Risk Analytics; Fraud and Risk Analytics Analytics Mart consumes Fraud Risk Analytics Operational Dataset; FIS provides Fraud and Risk Analytics Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Fraud and Risk Analytics for it budget spend value?,CFO,CFO responsible for Risk Analytics context,"it budget spend value: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV01; HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Fraud and Risk Analytics Workflow Platform supports Fraud and Risk Analytics; Fraud and Risk Analytics Analytics Mart consumes Fraud Risk Analytics Operational Dataset; FIS provides Fraud and Risk Analytics Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Fraud and Risk Analytics for risks controls?,CRO,CRO responsible for Risk Analytics context,"risks controls: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV01; HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Fraud and Risk Analytics Workflow Platform supports Fraud and Risk Analytics; Fraud and Risk Analytics Analytics Mart consumes Fraud Risk Analytics Operational Dataset; FIS provides Fraud and Risk Analytics Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Fraud and Risk Analytics for metrics outcomes?,Retail Banking COO,Retail Banking COO responsible for Risk Analytics context,"metrics outcomes: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV01; HARBORTRUST-BANK-HT-FRAUD-ANALYTICS-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Fraud and Risk Analytics Workflow Platform supports Fraud and Risk Analytics; Fraud and Risk Analytics Analytics Mart consumes Fraud Risk Analytics Operational Dataset; FIS provides Fraud and Risk Analytics Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about Cloud Data Platform for business functions?,ServiceNow / CMDB Owner,ServiceNow / CMDB Owner responsible for Enterprise Data context,"business functions: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-DATA-PLATFORM-EV01; HARBORTRUST-BANK-HT-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,Snowflake Banking Warehouse supports Cloud Data Platform; Databricks Risk Feature Workspace consumes Cloud Data Platform Operational Dataset; Salesforce provides Snowflake Banking Warehouse,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about Cloud Data Platform for applications systems?,CIO,CIO responsible for Enterprise Data context,"applications systems: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-DATA-PLATFORM-EV01; HARBORTRUST-BANK-HT-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,Snowflake Banking Warehouse supports Cloud Data Platform; Databricks Risk Feature Workspace consumes Cloud Data Platform Operational Dataset; Salesforce provides Snowflake Banking Warehouse,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about Cloud Data Platform for data assets integrations?,CDAO,CDAO responsible for Enterprise Data context,"data assets integrations: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-DATA-PLATFORM-EV01; HARBORTRUST-BANK-HT-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,Snowflake Banking Warehouse supports Cloud Data Platform; Databricks Risk Feature Workspace consumes Cloud Data Platform Operational Dataset; Salesforce provides Snowflake Banking Warehouse,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about Cloud Data Platform for vendors contracts?,CFO,CFO responsible for Enterprise Data context,"vendors contracts: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",Medium,HARBORTRUST-BANK-HT-DATA-PLATFORM-EV01; HARBORTRUST-BANK-HT-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,Snowflake Banking Warehouse supports Cloud Data Platform; Databricks Risk Feature Workspace consumes Cloud Data Platform Operational Dataset; Salesforce provides Snowflake Banking Warehouse,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about Cloud Data Platform for it budget spend value?,CRO,CRO responsible for Enterprise Data context,"it budget spend value: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-DATA-PLATFORM-EV01; HARBORTRUST-BANK-HT-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,Snowflake Banking Warehouse supports Cloud Data Platform; Databricks Risk Feature Workspace consumes Cloud Data Platform Operational Dataset; Salesforce provides Snowflake Banking Warehouse,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about Cloud Data Platform for risks controls?,Retail Banking COO,Retail Banking COO responsible for Enterprise Data context,"risks controls: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-DATA-PLATFORM-EV01; HARBORTRUST-BANK-HT-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,Snowflake Banking Warehouse supports Cloud Data Platform; Databricks Risk Feature Workspace consumes Cloud Data Platform Operational Dataset; Salesforce provides Snowflake Banking Warehouse,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about Cloud Data Platform for metrics outcomes?,Payments Leader,Payments Leader responsible for Enterprise Data context,"metrics outcomes: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-DATA-PLATFORM-EV01; HARBORTRUST-BANK-HT-DATA-PLATFORM-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,Snowflake Banking Warehouse supports Cloud Data Platform; Databricks Risk Feature Workspace consumes Cloud Data Platform Operational Dataset; Salesforce provides Snowflake Banking Warehouse,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
harbortrust-bank,01_business_functions,What should AbarVa know about IT Budget and Tower Baseline for business functions?,CIO,CIO responsible for Technology Finance context,"business functions: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-IT-BUDGET-EV01; HARBORTRUST-BANK-HT-IT-BUDGET-EV02,"Run dimension-specific SME validation for 01_business_functions; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",01_business_functions,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; ServiceNow provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 01_business_functions and must not be used as active truth until approved.
harbortrust-bank,04_applications_systems,What should AbarVa know about IT Budget and Tower Baseline for applications systems?,CDAO,CDAO responsible for Technology Finance context,"applications systems: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-IT-BUDGET-EV01; HARBORTRUST-BANK-HT-IT-BUDGET-EV02,"Run dimension-specific SME validation for 04_applications_systems; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",04_applications_systems,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; ServiceNow provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 04_applications_systems and must not be used as active truth until approved.
harbortrust-bank,05_data_assets_integrations,What should AbarVa know about IT Budget and Tower Baseline for data assets integrations?,CFO,CFO responsible for Technology Finance context,"data assets integrations: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",Medium,HARBORTRUST-BANK-HT-IT-BUDGET-EV01; HARBORTRUST-BANK-HT-IT-BUDGET-EV02,"Run dimension-specific SME validation for 05_data_assets_integrations; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",05_data_assets_integrations,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; ServiceNow provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 05_data_assets_integrations and must not be used as active truth until approved.
harbortrust-bank,07_vendors_contracts,What should AbarVa know about IT Budget and Tower Baseline for vendors contracts?,CRO,CRO responsible for Technology Finance context,"vendors contracts: respondent noted that the data should support fact-based context browsing, while advisory claims require relationship validation, module readiness checks, and source-owner attestation.",High,HARBORTRUST-BANK-HT-IT-BUDGET-EV01; HARBORTRUST-BANK-HT-IT-BUDGET-EV02,"Run dimension-specific SME validation for 07_vendors_contracts; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",07_vendors_contracts,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; ServiceNow provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 07_vendors_contracts and must not be used as active truth until approved.
harbortrust-bank,08_it_budget_spend_value,What should AbarVa know about IT Budget and Tower Baseline for it budget spend value?,Retail Banking COO,Retail Banking COO responsible for Technology Finance context,"it budget spend value: respondent identified missing proof around operating volume, owner accountability, cross-system dependency, and whether the evidence is approved for Home, Moves, Source, Tower, and Intelligence.",High,HARBORTRUST-BANK-HT-IT-BUDGET-EV01; HARBORTRUST-BANK-HT-IT-BUDGET-EV02,"Run dimension-specific SME validation for 08_it_budget_spend_value; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",08_it_budget_spend_value,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; ServiceNow provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 08_it_budget_spend_value and must not be used as active truth until approved.
harbortrust-bank,11_risks_controls,What should AbarVa know about IT Budget and Tower Baseline for risks controls?,Payments Leader,Payments Leader responsible for Technology Finance context,"risks controls: respondent said the next workshop should reconcile this context to systems, data assets, vendors, risks, metrics, and program funding before it becomes active tenant truth.",High,HARBORTRUST-BANK-HT-IT-BUDGET-EV01; HARBORTRUST-BANK-HT-IT-BUDGET-EV02,"Run dimension-specific SME validation for 11_risks_controls; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",11_risks_controls,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; ServiceNow provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 11_risks_controls and must not be used as active truth until approved.
harbortrust-bank,14_metrics_outcomes,What should AbarVa know about IT Budget and Tower Baseline for metrics outcomes?,Fraud Operations Leader,Fraud Operations Leader responsible for Technology Finance context,"metrics outcomes: respondent confirmed the record is useful for orientation, but asked AbarVa to verify source ownership, row-level lineage, volume baseline, and whether the data is current or target-state only.",High,HARBORTRUST-BANK-HT-IT-BUDGET-EV01; HARBORTRUST-BANK-HT-IT-BUDGET-EV02,"Run dimension-specific SME validation for 14_metrics_outcomes; confirm evidence source, owner, relationship candidates, and active-promotion blockers.",14_metrics_outcomes,owner; systems; data domains; metrics; risks; evidence; relationships,IT Budget and Tower Baseline Workflow Platform supports IT Budget and Tower Baseline; IT Budget and Tower Baseline Analytics Mart consumes IT Budget Tower Baseline Operational Dataset; ServiceNow provides IT Budget and Tower Baseline Workflow Platform,Questionnaire answer requires validation for 14_metrics_outcomes and must not be used as active truth until approved.
