tenant_key,canonical_value_observation_id,business_case_id,project_id,reporting_month,success_metric,sponsor_claimed_value_usd,finance_reviewed_value_usd,finance_validated_value_usd,board_claimable_value_usd,validation_state,baseline_value,target_value,actual_value,metric_unit,reviewer_role,source_file,source_row,source_system,source_record_id,as_of_date
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2026-07,BC-MER-022,PRJ-MER-028,2026-07,manual review hours avoided,1342866,832577,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,264,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-022-2026-08,BC-MER-022,PRJ-MER-028,2026-08,manual review hours avoided,1342866,832577,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,265,AI Portfolio and Business Case Tracker,VAL-BC-MER-022-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2025-09,BC-MER-023,PRJ-MER-029,2025-09,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,266,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2025-10,BC-MER-023,PRJ-MER-029,2025-10,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,267,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2025-11,BC-MER-023,PRJ-MER-029,2025-11,cost per resolved service case,0,0,0,0,not_yet_measurable,41,27,41,usd,,24_monthly_value_tracking.csv,268,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2025-12,BC-MER-023,PRJ-MER-029,2025-12,cost per resolved service case,115520,80864,0,0,sponsor_claimed,41,27,40,usd,,24_monthly_value_tracking.csv,269,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2026-01,BC-MER-023,PRJ-MER-029,2026-01,cost per resolved service case,231041,161729,0,0,sponsor_claimed,41,27,38,usd,,24_monthly_value_tracking.csv,270,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2026-02,BC-MER-023,PRJ-MER-029,2026-02,cost per resolved service case,346561,242593,0,0,sponsor_claimed,41,27,37,usd,,24_monthly_value_tracking.csv,271,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2026-03,BC-MER-023,PRJ-MER-029,2026-03,cost per resolved service case,462082,323457,0,0,sponsor_claimed,41,27,36,usd,,24_monthly_value_tracking.csv,272,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2026-04,BC-MER-023,PRJ-MER-029,2026-04,cost per resolved service case,577602,404321,0,0,sponsor_claimed,41,27,35,usd,,24_monthly_value_tracking.csv,273,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2026-05,BC-MER-023,PRJ-MER-029,2026-05,cost per resolved service case,693122,485185,0,0,sponsor_claimed,41,27,33,usd,,24_monthly_value_tracking.csv,274,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2026-06,BC-MER-023,PRJ-MER-029,2026-06,cost per resolved service case,808643,566050,0,0,sponsor_claimed,41,27,32,usd,,24_monthly_value_tracking.csv,275,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2026-07,BC-MER-023,PRJ-MER-029,2026-07,cost per resolved service case,924163,646914,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,276,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-023-2026-08,BC-MER-023,PRJ-MER-029,2026-08,cost per resolved service case,924163,646914,0,0,sponsor_claimed,41,27,31,usd,,24_monthly_value_tracking.csv,277,AI Portfolio and Business Case Tracker,VAL-BC-MER-023-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2025-09,BC-MER-024,PRJ-MER-031,2025-09,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,278,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2025-10,BC-MER-024,PRJ-MER-031,2025-10,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,279,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2025-11,BC-MER-024,PRJ-MER-031,2025-11,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,280,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2025-12,BC-MER-024,PRJ-MER-031,2025-12,clinical capacity released,0,0,0,0,not_yet_measurable,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,281,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2026-01,BC-MER-024,PRJ-MER-031,2026-01,clinical capacity released,138742,108219,0,0,sponsor_claimed,0,4.8,0,fte_equivalent,,24_monthly_value_tracking.csv,282,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2026-02,BC-MER-024,PRJ-MER-031,2026-02,clinical capacity released,277485,216438,0,0,sponsor_claimed,0,4.8,1,fte_equivalent,,24_monthly_value_tracking.csv,283,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2026-03,BC-MER-024,PRJ-MER-031,2026-03,clinical capacity released,416227,324657,0,0,sponsor_claimed,0,4.8,1,fte_equivalent,,24_monthly_value_tracking.csv,284,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2026-04,BC-MER-024,PRJ-MER-031,2026-04,clinical capacity released,554969,432876,0,0,sponsor_claimed,0,4.8,2,fte_equivalent,,24_monthly_value_tracking.csv,285,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2026-05,BC-MER-024,PRJ-MER-031,2026-05,clinical capacity released,693712,541095,0,0,sponsor_claimed,0,4.8,2,fte_equivalent,,24_monthly_value_tracking.csv,286,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2026-06,BC-MER-024,PRJ-MER-031,2026-06,clinical capacity released,832454,649314,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,287,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2026-07,BC-MER-024,PRJ-MER-031,2026-07,clinical capacity released,971196,757533,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,288,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-024-2026-08,BC-MER-024,PRJ-MER-031,2026-08,clinical capacity released,1109939,865752,0,0,sponsor_claimed,0,4.8,3,fte_equivalent,,24_monthly_value_tracking.csv,289,AI Portfolio and Business Case Tracker,VAL-BC-MER-024-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2025-09,BC-MER-025,PRJ-MER-032,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,290,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2025-10,BC-MER-025,PRJ-MER-032,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,1,count,,24_monthly_value_tracking.csv,291,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2025-11,BC-MER-025,PRJ-MER-032,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,2,count,,24_monthly_value_tracking.csv,292,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2025-12,BC-MER-025,PRJ-MER-032,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,3,count,,24_monthly_value_tracking.csv,293,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2026-01,BC-MER-025,PRJ-MER-032,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,4,count,,24_monthly_value_tracking.csv,294,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2026-02,BC-MER-025,PRJ-MER-032,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,295,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2026-03,BC-MER-025,PRJ-MER-032,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,5,count,,24_monthly_value_tracking.csv,296,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2026-04,BC-MER-025,PRJ-MER-032,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,6,count,,24_monthly_value_tracking.csv,297,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2026-05,BC-MER-025,PRJ-MER-032,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,298,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2026-06,BC-MER-025,PRJ-MER-032,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,299,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2026-07,BC-MER-025,PRJ-MER-032,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,300,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-025-2026-08,BC-MER-025,PRJ-MER-032,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,7,count,,24_monthly_value_tracking.csv,301,AI Portfolio and Business Case Tracker,VAL-BC-MER-025-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2025-09,BC-MER-026,PRJ-MER-033,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,302,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2025-10,BC-MER-026,PRJ-MER-033,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,0,count,,24_monthly_value_tracking.csv,303,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2025-11,BC-MER-026,PRJ-MER-033,2025-11,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,304,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2025-12,BC-MER-026,PRJ-MER-033,2025-12,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,1,count,,24_monthly_value_tracking.csv,305,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2026-01,BC-MER-026,PRJ-MER-033,2026-01,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,306,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2026-02,BC-MER-026,PRJ-MER-033,2026-02,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,2,count,,24_monthly_value_tracking.csv,307,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2026-03,BC-MER-026,PRJ-MER-033,2026-03,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,308,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2026-04,BC-MER-026,PRJ-MER-033,2026-04,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,3,count,,24_monthly_value_tracking.csv,309,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2026-05,BC-MER-026,PRJ-MER-033,2026-05,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,310,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2026-06,BC-MER-026,PRJ-MER-033,2026-06,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,311,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2026-07,BC-MER-026,PRJ-MER-033,2026-07,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,312,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-026-2026-08,BC-MER-026,PRJ-MER-033,2026-08,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,6,4,count,,24_monthly_value_tracking.csv,313,AI Portfolio and Business Case Tracker,VAL-BC-MER-026-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2025-09,BC-MER-027,PRJ-MER-034,2025-09,digital conversion lift,0,0,0,0,not_yet_measurable,0,3.2,0,percent,,24_monthly_value_tracking.csv,314,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2025-10,BC-MER-027,PRJ-MER-034,2025-10,digital conversion lift,0,0,0,0,not_yet_measurable,0,3.2,0,percent,,24_monthly_value_tracking.csv,315,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2025-11,BC-MER-027,PRJ-MER-034,2025-11,digital conversion lift,0,0,0,0,not_yet_measurable,0,3.2,0,percent,,24_monthly_value_tracking.csv,316,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2025-12,BC-MER-027,PRJ-MER-034,2025-12,digital conversion lift,199332,155479,0,0,sponsor_claimed,0,3.2,0,percent,,24_monthly_value_tracking.csv,317,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2026-01,BC-MER-027,PRJ-MER-034,2026-01,digital conversion lift,398663,310957,0,0,sponsor_claimed,0,3.2,1,percent,,24_monthly_value_tracking.csv,318,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2026-02,BC-MER-027,PRJ-MER-034,2026-02,digital conversion lift,597995,466436,0,0,sponsor_claimed,0,3.2,1,percent,,24_monthly_value_tracking.csv,319,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2026-03,BC-MER-027,PRJ-MER-034,2026-03,digital conversion lift,797327,621915,0,0,sponsor_claimed,0,3.2,1,percent,,24_monthly_value_tracking.csv,320,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2026-04,BC-MER-027,PRJ-MER-034,2026-04,digital conversion lift,996658,777393,0,0,sponsor_claimed,0,3.2,1,percent,,24_monthly_value_tracking.csv,321,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2026-05,BC-MER-027,PRJ-MER-034,2026-05,digital conversion lift,1195990,932872,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,322,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2026-06,BC-MER-027,PRJ-MER-034,2026-06,digital conversion lift,1395322,1088351,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,323,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2026-07,BC-MER-027,PRJ-MER-034,2026-07,digital conversion lift,1594653,1243829,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,324,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-027-2026-08,BC-MER-027,PRJ-MER-034,2026-08,digital conversion lift,1594653,1243829,0,0,sponsor_claimed,0,3.2,2,percent,,24_monthly_value_tracking.csv,325,AI Portfolio and Business Case Tracker,VAL-BC-MER-027-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2025-09,BC-MER-028,PRJ-MER-035,2025-09,software delivery capex avoided,0,0,0,0,not_yet_measurable,18.4,15.1,18,usd_million,,24_monthly_value_tracking.csv,326,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2025-10,BC-MER-028,PRJ-MER-035,2025-10,software delivery capex avoided,0,0,0,0,not_yet_measurable,18.4,15.1,18,usd_million,,24_monthly_value_tracking.csv,327,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2025-11,BC-MER-028,PRJ-MER-035,2025-11,software delivery capex avoided,0,0,0,0,not_yet_measurable,18.4,15.1,18,usd_million,,24_monthly_value_tracking.csv,328,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2025-12,BC-MER-028,PRJ-MER-035,2025-12,software delivery capex avoided,0,0,0,0,not_yet_measurable,18.4,15.1,18,usd_million,,24_monthly_value_tracking.csv,329,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2026-01,BC-MER-028,PRJ-MER-035,2026-01,software delivery capex avoided,150177,93110,0,0,sponsor_claimed,18.4,15.1,18,usd_million,,24_monthly_value_tracking.csv,330,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2026-02,BC-MER-028,PRJ-MER-035,2026-02,software delivery capex avoided,300353,186219,0,0,sponsor_claimed,18.4,15.1,18,usd_million,,24_monthly_value_tracking.csv,331,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2026-03,BC-MER-028,PRJ-MER-035,2026-03,software delivery capex avoided,450530,279329,0,0,sponsor_claimed,18.4,15.1,18,usd_million,,24_monthly_value_tracking.csv,332,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2026-04,BC-MER-028,PRJ-MER-035,2026-04,software delivery capex avoided,600706,372438,0,0,sponsor_claimed,18.4,15.1,17,usd_million,,24_monthly_value_tracking.csv,333,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2026-05,BC-MER-028,PRJ-MER-035,2026-05,software delivery capex avoided,750883,465547,0,0,sponsor_claimed,18.4,15.1,17,usd_million,,24_monthly_value_tracking.csv,334,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2026-06,BC-MER-028,PRJ-MER-035,2026-06,software delivery capex avoided,901059,558657,0,0,sponsor_claimed,18.4,15.1,17,usd_million,,24_monthly_value_tracking.csv,335,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2026-07,BC-MER-028,PRJ-MER-035,2026-07,software delivery capex avoided,1051236,651766,0,0,sponsor_claimed,18.4,15.1,16,usd_million,,24_monthly_value_tracking.csv,336,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-028-2026-08,BC-MER-028,PRJ-MER-035,2026-08,software delivery capex avoided,1201412,744875,0,0,sponsor_claimed,18.4,15.1,16,usd_million,,24_monthly_value_tracking.csv,337,AI Portfolio and Business Case Tracker,VAL-BC-MER-028-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2025-09,BC-MER-029,PRJ-MER-037,2025-09,manual review hours avoided,0,0,0,0,not_yet_measurable,1200,620,1200,hours_per_month,,24_monthly_value_tracking.csv,338,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2025-10,BC-MER-029,PRJ-MER-037,2025-10,manual review hours avoided,176581,123607,0,0,sponsor_claimed,1200,620,1148,hours_per_month,,24_monthly_value_tracking.csv,339,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-10,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2025-11,BC-MER-029,PRJ-MER-037,2025-11,manual review hours avoided,353162,247213,0,0,sponsor_claimed,1200,620,1096,hours_per_month,,24_monthly_value_tracking.csv,340,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-11,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2025-12,BC-MER-029,PRJ-MER-037,2025-12,manual review hours avoided,529744,370821,0,0,sponsor_claimed,1200,620,1043,hours_per_month,,24_monthly_value_tracking.csv,341,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2025-12,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2026-01,BC-MER-029,PRJ-MER-037,2026-01,manual review hours avoided,706325,494427,0,0,sponsor_claimed,1200,620,991,hours_per_month,,24_monthly_value_tracking.csv,342,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-01,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2026-02,BC-MER-029,PRJ-MER-037,2026-02,manual review hours avoided,882906,618034,0,0,sponsor_claimed,1200,620,939,hours_per_month,,24_monthly_value_tracking.csv,343,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-02,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2026-03,BC-MER-029,PRJ-MER-037,2026-03,manual review hours avoided,1059487,741641,0,0,sponsor_claimed,1200,620,887,hours_per_month,,24_monthly_value_tracking.csv,344,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-03,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2026-04,BC-MER-029,PRJ-MER-037,2026-04,manual review hours avoided,1236068,865248,0,0,sponsor_claimed,1200,620,835,hours_per_month,,24_monthly_value_tracking.csv,345,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-04,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2026-05,BC-MER-029,PRJ-MER-037,2026-05,manual review hours avoided,1412650,988855,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,346,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-05,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2026-06,BC-MER-029,PRJ-MER-037,2026-06,manual review hours avoided,1412650,988855,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,347,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-06,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2026-07,BC-MER-029,PRJ-MER-037,2026-07,manual review hours avoided,1412650,988855,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,348,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-07,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-029-2026-08,BC-MER-029,PRJ-MER-037,2026-08,manual review hours avoided,1412650,988855,0,0,sponsor_claimed,1200,620,782,hours_per_month,,24_monthly_value_tracking.csv,349,AI Portfolio and Business Case Tracker,VAL-BC-MER-029-2026-08,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2025-09,BC-MER-030,PRJ-MER-038,2025-09,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,350,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-09,2026-08-24
meridian-health,VALUE_OBSERVATION:VAL-BC-MER-030-2025-10,BC-MER-030,PRJ-MER-038,2025-10,downstream value cases enabled,0,0,0,0,not_yet_measurable,0,10,0,count,,24_monthly_value_tracking.csv,351,AI Portfolio and Business Case Tracker,VAL-BC-MER-030-2025-10,2026-08-24
