artifact_path,row_number,terms,classification,unsafe,recommended_action,evidence
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,86,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse replaces candidate legacy Prior Authorization UM Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Prior Authorization UM Operational Dataset | Data Asset | Prior Authorization UM Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-PRIOR-AUTH-EV01 | Confirm operational scale, support group, lineage, and module-readiness caveats f"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,97,landing zone,target/future foundation,no,Keep target/foundation caveat visible,"Salesforce Health Cloud CRM integrates with Call Transcript Lake Landing Zone | Salesforce Health Cloud CRM | System / Platform | integrates_with | Call Transcript Lake Landing Zone | System / Platform | Salesforce Health Cloud CRM integrates with Call Transcript Lake Landing Zone for workflow, reporting, or exception handling. | MERIDIAN-HEALTH-MH-CONTACT-CENTER-EV01 | Validate Salesforce Health Cloud CRM integrates with Call Transcript Lake Landing Zone (record 96) with the accountable owner; "
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,98,landing zone,target/future foundation,no,Keep target/foundation caveat visible,"Call Transcript Lake Landing Zone depends on Genesys Cloud Contact Center | Call Transcript Lake Landing Zone | System / Platform | depends_on | Genesys Cloud Contact Center | System / Platform | Agent Assist / Member Service relationship: Call transcript intent labels are inconsistent across billing, eligibility, claims status, and prior authorization categories. | Salesforce Health Cloud case extract with member inquiry categories and resolution dispositions. | Validate Call Transcript Lake La"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,101,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse target for Contact Center Member Service Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Contact Center Member Service Operational Dataset | Data Asset | Agent Assist / Member Service relationship: Supervisors cannot prove whether AI suggestions reduce handle time without a baseline for after-call work, transfer rate, and first-contact resolution. | Member service KPI baseline for AHT, FCR, transfer rate, complaint"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,104,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse replaces candidate legacy Contact Center Member Service Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Contact Center Member Service Operational Dataset | Data Asset | Agent Assist / Member Service relationship: Genesys call metadata and Salesforce case outcomes are not reliably joined to claims and benefits context. | Call transcript annotation sample for billing, eligibility, claims status, and prior authorization inten"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,119,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse target for Revenue Cycle Operations Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Revenue Cycle Operations Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Revenue Cycle Operations Operational Dataset. | MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01 | Attach client evidence for Databricks on AWS Lakehouse target for Revenue Cycle Operations Operational Datase
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,122,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Revenue Cycle Operations Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Revenue Cycle Operations Operational Dataset | Data Asset | Revenue Cycle Operations Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-REVENUE-CYCLE-EV01 | Validate Databricks on AWS Lakehouse replaces candidate legacy Revenue C
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,128,Databricks,target/future foundation,no,Keep target/foundation caveat visible,"Oracle ERP Finance supports Finance Analytics | Oracle ERP Finance | System / Platform | supports | Finance Analytics | Business Function | Finance Analytics relationship: Vendor spend differs across AP, procurement, and contract repository extracts, so sourcing questions need a reconciled vendor-master rule before Source uses the data. | SQL Server Finance Mart schema inventory showing GL, AP, AR, budget, vendor spend, and cost-center schemas. | Validate Oracle ERP Finance supports Finance Anal"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,131,Databricks,target/future foundation,no,Keep target/foundation caveat visible,"SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area | SQL Server Finance Mart | System / Platform | consumes | Finance Mart GL AP AR Subject Area | Data Asset | Finance Analytics relationship: Databricks Finance Gold is the target path, but cost-center hierarchy, vendor master harmonization, and audit signoff are unresolved. | Finance Gold Data Product design notes for Databricks target certification. | Validate SQL Server Finance Mart consumes Finance Mart GL AP AR Subject Area "
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,134,Databricks,target/future foundation,no,Keep target/foundation caveat visible,"Netezza Finance Subject Area depends on Oracle ERP Finance | Netezza Finance Subject Area | System / Platform | depends_on | Oracle ERP Finance | System / Platform | Finance Analytics relationship: FP&A trusts 42 certified dashboards, but business-unit teams still use 300+ Excel extracts copied from legacy Tableau views. | Informatica finance ETL inventory with 200 nightly jobs and close-window failure notes. | Validate Netezza Finance Subject Area depends on Oracle ERP Finance (record 133) agai"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,136,Databricks,target/future foundation,no,Keep target/foundation caveat visible,"Oracle ERP Finance hosted in Primary Midwest Data Center | Oracle ERP Finance | System / Platform | hosted_in | Primary Midwest Data Center | Infrastructure / Platform | Finance Analytics relationship: Databricks Finance Gold is the target path, but cost-center hierarchy, vendor master harmonization, and audit signoff are unresolved. | Finance Gold Data Product design notes for Databricks target certification. | Validate Oracle ERP Finance hosted in Primary Midwest Data Center (record 135) again"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,137,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse target for Finance Mart GL AP AR Subject Area | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Finance Mart GL AP AR Subject Area | Data Asset | Finance Analytics relationship: Month-end close dashboards slow down because 38 priority reports refresh from five SQL Server finance schemas during the same overnight load window. | Oracle ERP Finance GL/AP/AR extract as of 2026-06 synthetic close cycle. | Validate Databricks on AWS Lakehouse
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,140,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Finance Mart GL AP AR Subject Area | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Finance Mart GL AP AR Subject Area | Data Asset | Finance Analytics relationship: Informatica job failures are resolved manually because the finance mart lacks clear lineage from Oracle ERP subledger jobs to report-level consumers. | Tableau and Power BI finance dashboard inventory with certified vs shadow-report split. | Validate Data
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,141,Databricks,target/future foundation,no,Keep target/foundation caveat visible,"Finance Analytics used by Finance Analytics Analyst / Steward | Finance Analytics | Business Function | used_by | Finance Analytics Analyst / Steward | Workforce Role | Finance Analytics relationship: Databricks Finance Gold is the target path, but cost-center hierarchy, vendor master harmonization, and audit signoff are unresolved. | Finance Gold Data Product design notes for Databricks target certification. | Validate Finance Analytics used by Finance Analytics Analyst / Steward (record 140) a"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,143,Databricks,target/future foundation,no,Keep target/foundation caveat visible,"Tableau provides Oracle ERP Finance | Tableau | Vendor / Contract | provided_by | Oracle ERP Finance | System / Platform | Finance Analytics relationship: Vendor spend differs across AP, procurement, and contract repository extracts, so sourcing questions need a reconciled vendor-master rule before Source uses the data. | SQL Server Finance Mart schema inventory showing GL, AP, AR, budget, vendor spend, and cost-center schemas. | Validate Tableau provides Oracle ERP Finance (record 142) against "
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,155,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse target for Workforce Analytics Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Workforce Analytics Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Workforce Analytics Operational Dataset. | MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01 | Reconcile Databricks on AWS Lakehouse target for Workforce Analytics Operational Dataset (record 154) to related systems, dat"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,158,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Workforce Analytics Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Workforce Analytics Operational Dataset | Data Asset | Workforce Analytics Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-HR-WORKFORCE-EV01 | Confirm Databricks on AWS Lakehouse replaces candidate legacy Workforce Analytics Operat
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,173,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse target for Clinical Quality Analytics Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Clinical Quality Analytics Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Clinical Quality Analytics Operational Dataset. | MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01 | Confirm Databricks on AWS Lakehouse target for Clinical Quality Analytics Operational Dataset (recor
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,176,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse replaces candidate legacy Clinical Quality Analytics Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Clinical Quality Analytics Operational Dataset | Data Asset | Clinical Quality Analytics Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-CLINICAL-QUALITY-EV01 | Confirm operational scale, support group, lineage, and module-r"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,191,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse target for Claims Payment Analytics Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Claims Payment Analytics Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Claims Payment Analytics Operational Dataset. | MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01 | Confirm operational scale, support group, lineage, and module-readiness caveats for Databricks on AWS Lake"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,194,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Claims Payment Analytics Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Claims Payment Analytics Operational Dataset | Data Asset | Claims Payment Analytics Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01 | Attach client evidence for Databricks on AWS Lakehouse replaces candi
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,197,Databricks,foundation-not-ready,no,Keep target/foundation caveat visible,"Databricks provides Claims and Payment Analytics Workflow Platform | Databricks | Vendor / Contract | provided_by | Claims and Payment Analytics Workflow Platform | System / Platform | Databricks provides, supports, or contracts around Claims and Payment Analytics Workflow Platform. | MERIDIAN-HEALTH-MH-CLAIMS-ANALYTICS-EV01 | Validate Databricks provides Claims and Payment Analytics Workflow Platform (record 196) with the accountable owner; capture source extract date, authoritative system, and"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,209,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse target for Provider Performance Analytics Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Provider Performance Analytics Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Provider Performance Analytics Operational Dataset. | MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01 | Attach client evidence for Databricks on AWS Lakehouse target for Provider Performan
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,212,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Provider Performance Analytics Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Provider Performance Analytics Operational Dataset | Data Asset | Provider Performance Analytics Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-PROVIDER-PERFORMANCE-EV01 | Validate Databricks on AWS Lakehouse replaces c
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,218,AWS; Databricks; lakehouse; medallion,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse supports Enterprise Data Platform | Databricks on AWS Lakehouse | System / Platform | supports | Enterprise Data Platform | Business Function | Databricks on AWS Lakehouse supports lakehouse foundation, medallion architecture, semantic layer, data product certification. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Confirm Databricks on AWS Lakehouse supports Enterprise Data Platform (record 217) current-vs-target status, module boundary, volume baseline, and relationship"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,220,AWS; Databricks; lakehouse,ambiguous,yes,Treat as unsafe until owner validates current-vs-target status,"Enterprise Data Platform Operational Dataset produced by Databricks on AWS Lakehouse | Enterprise Data Platform Operational Dataset | Data Asset | produces | Databricks on AWS Lakehouse | System / Platform | Enterprise Data Platform Operational Dataset is produced or sourced from Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Reconcile Enterprise Data Platform Operational Dataset produced by Databricks on AWS Lakehouse (record 219) to related systems, data assets, vendors"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,222,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse feeds Enterprise Data Platform Analytics Mart | Databricks on AWS Lakehouse | System / Platform | feeds | Enterprise Data Platform Analytics Mart | Data Asset | Databricks on AWS Lakehouse feeds Enterprise Data Platform Analytics Mart through batch/API/interface flows that require lineage validation. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Validate Databricks on AWS Lakehouse feeds Enterprise Data Platform Analytics Mart (record 221) with the accountable owner; capt
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,224,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,"Informatica PowerCenter depends on Databricks on AWS Lakehouse | Informatica PowerCenter | System / Platform | depends_on | Databricks on AWS Lakehouse | System / Platform | Informatica PowerCenter depends on Databricks on AWS Lakehouse for source data, workflow handoff, or identity/transaction context. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Attach client evidence for Informatica PowerCenter depends on Databricks on AWS Lakehouse (record 223), including owner attestation, data sensitivity, re"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,225,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse hosted on Enterprise Data Platform Primary Midwest Data Center Hosting Segment | Databricks on AWS Lakehouse | System / Platform | hosted_on | Enterprise Data Platform Primary Midwest Data Center Hosting Segment | Infrastructure / Platform | Databricks on AWS Lakehouse is hosted on or materially depends on the Enterprise Data Platform hosting segment. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Reconcile Databricks on AWS Lakehouse hosted on Enterprise Data Platform Pri
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,226,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse hosted in Primary Midwest Data Center | Databricks on AWS Lakehouse | System / Platform | hosted_in | Primary Midwest Data Center | Infrastructure / Platform | Databricks on AWS Lakehouse has current or dependent hosting in Primary Midwest Data Center. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Confirm operational scale, support group, lineage, and module-readiness caveats for Databricks on AWS Lakehouse hosted in Primary Midwest Data Center (record 225) in the next SM"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,227,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse target for Enterprise Data Platform Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Enterprise Data Platform Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Enterprise Data Platform Operational Dataset. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Validate Databricks on AWS Lakehouse target for Enterprise Data Platform Operational Dataset (record 226) wit
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,229,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Enterprise data platform / lakehouse program funded by CDAO | Enterprise data platform / lakehouse modernization and readiness program | Program / Initiative | funded_by | CDAO | Owner / Executive Role | CDAO sponsors or funds the Enterprise data platform / lakehouse modernization and readiness program. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Attach client evidence for Enterprise data platform / lakehouse program funded by CDAO (record 228), including owner attestation, data sensitivity, refre"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,230,AWS; Databricks; lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Enterprise Data Platform Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Enterprise Data Platform Operational Dataset | Data Asset | Enterprise Data Platform Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Reconcile Databricks on AWS Lakehouse replaces candidate legacy Enterpri
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,232,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Enterprise Data Platform Operational Dataset part of Enterprise data platform / lakehouse modernization and readiness program | Enterprise Data Platform Operational Dataset | Data Asset | part_of | Enterprise data platform / lakehouse modernization and readiness program | Program / Initiative | Enterprise Data Platform Operational Dataset is in scope for Enterprise data platform / lakehouse modernization, validation, or context-readiness work. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Validate E"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,233,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Genesys provides Databricks on AWS Lakehouse | Genesys | Vendor / Contract | provided_by | Databricks on AWS Lakehouse | System / Platform | Genesys provides, supports, or contracts around Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-DATA-PLATFORM-EV01 | Confirm Genesys provides Databricks on AWS Lakehouse (record 232) current-vs-target status, module boundary, volume baseline, and relationship links before this relationships record is used downstream. | Medium"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,245,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse target for Data Governance Data Quality Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Data Governance Data Quality Operational Dataset | Data Asset | Databricks on AWS Lakehouse is the target path for governed modernization of Data Governance Data Quality Operational Dataset. | MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01 | Reconcile Databricks on AWS Lakehouse target for Data Governance Data Quality Operational Datas
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,248,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,Databricks on AWS Lakehouse replaces candidate legacy Data Governance Data Quality Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Data Governance Data Quality Operational Dataset | Data Asset | Data Governance Data Quality Operational Dataset is a candidate legacy/fragmented asset to be rationalized or certified through Databricks on AWS Lakehouse. | MERIDIAN-HEALTH-MH-DATA-GOVERNANCE-EV01 | Confirm Databricks on AWS Lakehouse replaces candidate leg
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,263,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse target for Agent Assist Next Best Action Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | target_platform_for | Agent Assist Next Best Action Operational Dataset | Data Asset | Agent Assist / Member Service relationship: Call transcript intent labels are inconsistent across billing, eligibility, claims status, and prior authorization categories. | Salesforce Health Cloud case extract with member inquiry categories and resolution disposit"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,266,AWS; Databricks; lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Databricks on AWS Lakehouse replaces candidate legacy Agent Assist Next Best Action Operational Dataset | Databricks on AWS Lakehouse | Infrastructure / Platform | replaced_by | Agent Assist Next Best Action Operational Dataset | Data Asset | Agent Assist / Member Service relationship: Supervisors cannot prove whether AI suggestions reduce handle time without a baseline for after-call work, transfer rate, and first-contact resolution. | Member service KPI baseline for AHT, FCR, transfer rate, co"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,272,lakehouse,ambiguous,yes,Treat as unsafe until owner validates current-vs-target status,"Epic Clarity supports Unified Clinical and Claims Lakehouse | Epic Clarity | System / Platform | supports | Unified Clinical and Claims Lakehouse | Business Function | Epic Clarity supports clinical, claims, pharmacy, identity, longitudinal patient/member data products. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Validate Epic Clarity supports Unified Clinical and Claims Lakehouse (record 271) with the accountable owner; capture source extract date, authoritative system, and promotion-ready ev"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,273,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Unified Clinical and Claims Lakehouse owned by CDAO | Unified Clinical and Claims Lakehouse | Business Function | owned_by | CDAO | Owner / Executive Role | CDAO is accountable for Unified Clinical and Claims Lakehouse evidence and readiness. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Confirm Unified Clinical and Claims Lakehouse owned by CDAO (record 272) current-vs-target status, module boundary, volume baseline, and relationship links before this relationships record is used downstream. | "
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,274,lakehouse,ambiguous,yes,Treat as unsafe until owner validates current-vs-target status,"Unified Clinical Claims Lakehouse Operational Dataset produced by Epic Clarity | Unified Clinical Claims Lakehouse Operational Dataset | Data Asset | produces | Epic Clarity | System / Platform | Unified Clinical Claims Lakehouse Operational Dataset is produced or sourced from Epic Clarity. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Attach client evidence for Unified Clinical Claims Lakehouse Operational Dataset produced by Epic Clarity (record 273), including owner attestation, data sensitiv"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,275,lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset | Claims Administration Platform | System / Platform | consumes | Unified Clinical Claims Lakehouse Operational Dataset | Data Asset | Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dataset for analytics/workflow support. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Reconcile Claims Administration Platform consumes Unified Clinical Claims Lakehouse Operational Dat
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,276,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Epic Clarity feeds Unified Clinical Claims Lakehouse Analytics Mart | Epic Clarity | System / Platform | feeds | Unified Clinical Claims Lakehouse Analytics Mart | Data Asset | Epic Clarity feeds Unified Clinical Claims Lakehouse Analytics Mart through batch/API/interface flows that require lineage validation. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Confirm operational scale, support group, lineage, and module-readiness caveats for Epic Clarity feeds Unified Clinical Claims Lakehouse Analy"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,277,lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,"Claims Administration Platform integrates with Pharmacy Claims Platform | Claims Administration Platform | System / Platform | integrates_with | Pharmacy Claims Platform | System / Platform | Claims Administration Platform integrates with Pharmacy Claims Platform for workflow, reporting, or exception handling. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Validate Claims Administration Platform integrates with Pharmacy Claims Platform (record 276) with the accountable owner; capture source extra"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,278,lakehouse,target/future foundation,no,Keep target/foundation caveat visible,"Pharmacy Claims Platform depends on Epic Clarity | Pharmacy Claims Platform | System / Platform | depends_on | Epic Clarity | System / Platform | Pharmacy Claims Platform depends on Epic Clarity for source data, workflow handoff, or identity/transaction context. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Confirm Pharmacy Claims Platform depends on Epic Clarity (record 277) current-vs-target status, module boundary, volume baseline, and relationship links before this relationships record is us"
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,279,lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,Epic Clarity hosted on Unified Clinical and Claims Lakehouse Primary Midwest Data Center Hosting Segment | Epic Clarity | System / Platform | hosted_on | Unified Clinical and Claims Lakehouse Primary Midwest Data Center Hosting Segment | Infrastructure / Platform | Epic Clarity is hosted on or materially depends on the Unified Clinical and Claims Lakehouse hosting segment. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Attach client evidence for Epic Clarity hosted on Unified Clinical and Claims 
datasets/tenant-inputs/generated/meridian-health/standard-2026-07-v3/relationship-graph/edges.csv,280,lakehouse,foundation-not-ready,no,Keep target/foundation caveat visible,"Epic Clarity hosted in Primary Midwest Data Center | Epic Clarity | System / Platform | hosted_in | Primary Midwest Data Center | Infrastructure / Platform | Epic Clarity has current or dependent hosting in Primary Midwest Data Center. | MERIDIAN-HEALTH-MH-UNIFIED-LAKEHOUSE-EV01 | Reconcile Epic Clarity hosted in Primary Midwest Data Center (record 279) to related systems, data assets, vendors, metrics, and risks so the record does not remain a standalone inventory item. | Medium"
