artifact_path,artifact_type,standard_name,tenant_key,layer_or_usage,active_candidate_generated_or_legacy,loader_visible,module_visible,contains_legacy_name,contains_aws_or_databricks,recommended_action,evidence
scripts/audit/build-intelligence-knowledge-pressure-proof.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/build-intelligence-knowledge-runtime-proof.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/build-knowledge-layer-live-preview-proof.ts,ts,,,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
scripts/audit/build-knowledge-layer-signed-in-preview-proof.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/build-knowledge-module-preview-proof.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/build-module-readiness-proof.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/build-moves-context-pack-dry-run-proof.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/build-moves-knowledge-runtime-proof.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/build-post-promotion-module-read-proof.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/build-tower-knowledge-pressure-proof.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/canonical-tenant-inputs.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/check-no-legacy-tenant-inputs.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/audit/control-plane-tenant-purity.baseline.json,json,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/control-plane-tenant-purity.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/db-substrate-audit.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/demo-question-readiness.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/enterprise-synthetic-data-depth-audit.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/home-data-quality.ts,ts,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
scripts/audit/knowledge-layer-inventory.sql,sql,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/live-tenant-population-audit.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/meridian-data-state-reconciliation.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/audit/moves-context-extract.mjs,mjs,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/run-agent-2task-eval.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/audit/run-full-module-stress.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/tenant-input-quality-depth.ts,ts,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/audit/update-agent-report-sections.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/auth/prime-agent-client-auth-states.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/avr_navigator_seed.js,js,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context-ingestion/promote-bulk-upload-job.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context-packs/build-intel-databound-html.py,py,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context-packs/build-intelligence-binding-payload.py,py,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context-packs/derive-enterprise-reads.cjs,cjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/context-packs/embed-v4-tenants-postgres-only.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context-packs/enrich-lakeshore-intelligence.py,py,,,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context-packs/finalize-client-v4-load-packs.py,py,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context-packs/pilot-load-runner.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context-packs/regenerate-v4-relationship-graphs.mjs,mjs,,,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context-packs/verify-enterprise-reads.cjs,cjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context-packs/verify-semantic2-golden-substrate.cjs,cjs,,,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context-packs/verify-v4-live-counts.cjs,cjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/context/clf-bundle-proof.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context/clf-datareport-probe.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context/clf-emb-probe.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context/clf-gor-probe.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context/clf-polish.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context/clf-promo-assess.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context/clf-promote.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/context/pg-apply-enterprise-context.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus-generation/load-retail-overlay-to-enterprise-context.mjs,mjs,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus/__tests__/load-authored-genome-seeds.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generate-healthcare-ai-corpus.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-cdao-wave2/__tests__/wave2-cdao-pattern-pack.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-cdao-wave2/generate-healthcare-cdao-wave2.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-cpo-wave3/__tests__/wave3-cpo-pattern-pack.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-cpo-wave3/generate-healthcare-cpo-wave3.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-meridian-wave6/__tests__/wave6-meridian-overlay.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-meridian-wave6/generate-healthcare-meridian-wave6.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d01-cdao-modernization-charter-overlay.jsonl,jsonl,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d02-ambient-clinical-value-chain-overlay.jsonl,jsonl,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d03-prior-authorization-automation-overlay.jsonl,jsonl,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d04-revenue-cycle-and-vendor-rationalization-overlay.jsonl,jsonl,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d05-cpo-sourcing-event-overlay.jsonl,jsonl,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-meridian-wave6/mrd-ovl-d06-joint-cxo-operating-model-overlay.jsonl,jsonl,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-modernization-wave1/__tests__/wave1-pattern-pack.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-wave4-audit-refine/__tests__/wave4-audit-refine-pack.test.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus/generated/healthcare-wave4-audit-refine/wave4-refined-doctrine-context.jsonl,jsonl,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/corpus/load-authored-genome-seeds.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/create-test-users.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/data-build/build-candidate-version.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/data-build/consolidate-active-tenant-inputs.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/data-build/promote-active-module-context.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/demo/verify-demo-environment-readiness.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/enterprise-context/generate-meridian-vnext.py,py,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/generate-demo-audio.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/generate-firstcapital-tech-stack.py,py,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/generate-invite-html.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/generate-tenant-functional-data.py,py,,meridian-health,code/path reference,legacy / must not load,no,no,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/generate-tenant-org-charts.py,py,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/ingest-knowledge.ts,ts,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/01-asset-management-ci-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/02-finserv-ai-portfolio-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/03-finserv-data-infrastructure.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/finserv/04-finserv-regulatory-tech.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/05-finserv-salesforce-crm.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/06-finserv-esg-data-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/07-finserv-operations-automation.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/08-banking-cost-to-income.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/09-banking-core-modernisation.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/10-banking-digital-lending-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/11-finserv-cloud-adoption.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/finserv/12-finserv-wealth-management-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/13-finserv-it-spend-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/14-finserv-data-governance.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/15-finserv-ai-talent-leadership.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/16-finserv-genai-adoption.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/finserv/17-finserv-mlops-model-management.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/finserv/18-finserv-open-banking.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/finserv/19-finserv-peer-outcomes.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/finserv/20-finserv-vendor-landscape.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/genome/01-ai-programme-failure-patterns.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/genome/02-ai-roi-benchmarks-all-industries.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/genome/03-data-readiness-and-ai-outcomes.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/04-executive-mandate-patterns.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/05-vendor-sla-and-performance.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/06-change-management-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/07-ai-governance-models.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/08-cloud-migration-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/genome/09-data-platform-roi-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/genome/10-ai-talent-and-capability.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/11-baseline-measurement-methodology.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/12-90-day-sprint-methodology.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/13-ai-programme-phases-timeline.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/14-cdo-role-and-impact.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/15-technology-debt-patterns.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/16-ai-peer-outcomes-cross-industry.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/17-leadership-failure-patterns.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/18-data-failure-patterns.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/genome/19-technology-stack-patterns.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/genome/20-abarva-solution-framework.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/01-rcm-denial-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/02-epic-ehr-market-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/03-healthcare-ai-roi-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/04-healthcare-data-platform-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/05-healthcare-vendor-landscape.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/06-healthcare-workforce-analytics.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/07-healthcare-supply-chain-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/08-healthcare-prior-auth-automation.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/09-healthcare-clinical-ai-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/10-healthcare-value-based-care.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/11-healthcare-it-spend-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/12-healthcare-regulatory-compliance.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/13-healthcare-patient-access-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/14-healthcare-interoperability-fhir.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/15-healthcare-cdo-governance.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/16-healthcare-revenue-integrity.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/17-healthcare-cloud-adoption.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/18-healthcare-ambient-documentation.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/19-healthcare-ma-and-payer-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/healthcare/20-healthcare-tech-stack-patterns.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/retail/01-retail-cloud-infrastructure-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/retail/02-retail-ai-use-cases-roi.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/03-retail-sap-migration.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/04-retail-ecommerce-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/05-retail-demand-forecasting.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/06-retail-customer-data-platform.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/07-retail-supply-chain-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/08-retail-pricing-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/retail/09-retail-loss-prevention-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/10-retail-omnichannel-operations.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/11-retail-data-platform-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/knowledge-data/retail/12-retail-genai-content-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/13-cpg-and-trade-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/14-retail-vendor-landscape.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/15-retail-it-spend-benchmarks.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/16-retail-workforce-scheduling-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/17-retail-peer-outcomes.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/18-retail-digital-transformation-patterns.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/19-retail-marketing-analytics-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/knowledge-data/retail/20-retail-sustainability-ai.txt,txt,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/lakeshore/app-demo-readiness-qa.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/lakeshore/azure-context-loader.cjs,cjs,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/lakeshore/cxo-hard-question-qa.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/lakeshore/generate-enterprise-context-pack.py,py,,,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/lakeshore/intelligence-live-answer-qa.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/lakeshore/tower-atlas-federated-qa.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/lakeshore/verify-synthetic-context.mjs,mjs,,,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/parallel-run-diff.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/phase0d-tenant-cleanup.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/phase0d-tenant-diagnostic.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/phase0d-tenant-key-alias-cleanup.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/phs/render-phs-population-health-exemplar.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/pilot-env/__tests__/verify-data-plane.test.js,js,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/pilot-env/verify-data-plane.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,yes,No action,no forbidden legacy term
scripts/provision-cxo-personas.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/adversarial-quality-dashboard.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/atlas-iac-e2e.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/atlas-live-prod-smoke.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/atlas-prod-comprehensive-surface.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/home-claude-story-report.ts,ts,,meridian-health,code/path reference,legacy / must not load,no,no,yes,yes,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/qa/home-content-accuracy-audit.ts,ts,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/home-full-smoke-quality.ts,ts,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/qa/home-know-data-gate.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/qa/home-live-gate.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/home-v6-backend-correctness-projection.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V6
scripts/qa/home-v6-critical-gap-report.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V4
scripts/qa/intelligence-apex-submenu-qa.mjs,mjs,,meridian-health,code/path reference,unknown / needs review,no,no,no,no,No action,no forbidden legacy term
scripts/qa/intelligence-extensive-api-audit.mjs,mjs,,meridian-health,code/path reference,legacy / must not load,no,no,yes,no,Historical/compatibility reference; keep out of active Meridian demo path,legacy term V7
