person_key,team_id,role_family,employment_type,level,location
ROLE-1155,TEAM-CHECKOUT-DTC,qa,fte,L6,Nearshore
ROLE-1156,TEAM-DTC-WEB,security,fte,L2,Store field
ROLE-1157,TEAM-MOBILE,data,fte,L3,US
ROLE-1158,TEAM-ML-COMMERCE,ops,fte,L4,India
ROLE-1159,TEAM-DEMAND-PLANNING,si_consultant,SI/contractor,L5,Nearshore
ROLE-1160,TEAM-DATA-PLATFORM,contractor,SI/contractor,L6,Store field
ROLE-1161,TEAM-PLATFORM-OBS,engineer,fte,L2,US
ROLE-1162,TEAM-HRIS,architect,fte,L3,India
ROLE-1163,TEAM-MAINFRAME-LEGACY,product,fte,L4,Nearshore
ROLE-1164,TEAM-SAP-CORE,scrum_master,fte,L5,Store field
ROLE-1165,TEAM-ORDER-LEGACY,qa,fte,L6,US
ROLE-1166,TEAM-STORE-TECH,security,fte,L2,India
ROLE-1167,TEAM-COMMERCE,data,fte,L3,Nearshore
ROLE-1168,TEAM-ORDER-MODERN,ops,fte,L4,Store field
ROLE-1169,TEAM-CHECKOUT-DTC,si_consultant,SI/contractor,L5,US
ROLE-1170,TEAM-DTC-WEB,contractor,SI/contractor,L6,India
ROLE-1171,TEAM-MOBILE,engineer,fte,L2,Nearshore
ROLE-1172,TEAM-ML-COMMERCE,architect,fte,L3,Store field
ROLE-1173,TEAM-DEMAND-PLANNING,product,fte,L4,US
ROLE-1174,TEAM-DATA-PLATFORM,scrum_master,fte,L5,India
ROLE-1175,TEAM-PLATFORM-OBS,qa,fte,L6,Nearshore
ROLE-1176,TEAM-HRIS,security,fte,L2,Store field
ROLE-1177,TEAM-MAINFRAME-LEGACY,data,fte,L3,US
ROLE-1178,TEAM-SAP-CORE,ops,fte,L4,India
ROLE-1179,TEAM-ORDER-LEGACY,si_consultant,SI/contractor,L5,Nearshore
ROLE-1180,TEAM-STORE-TECH,contractor,SI/contractor,L6,Store field
ROLE-1181,TEAM-COMMERCE,engineer,fte,L2,US
ROLE-1182,TEAM-ORDER-MODERN,architect,fte,L3,India
ROLE-1183,TEAM-CHECKOUT-DTC,product,fte,L4,Nearshore
ROLE-1184,TEAM-DTC-WEB,scrum_master,fte,L5,Store field
ROLE-1185,TEAM-MOBILE,qa,fte,L6,US
ROLE-1186,TEAM-ML-COMMERCE,security,fte,L2,India
ROLE-1187,TEAM-DEMAND-PLANNING,data,fte,L3,Nearshore
ROLE-1188,TEAM-DATA-PLATFORM,ops,fte,L4,Store field
ROLE-1189,TEAM-PLATFORM-OBS,si_consultant,SI/contractor,L5,US
ROLE-1190,TEAM-HRIS,contractor,SI/contractor,L6,India
ROLE-1191,TEAM-MAINFRAME-LEGACY,engineer,fte,L2,Nearshore
ROLE-1192,TEAM-SAP-CORE,architect,fte,L3,Store field
ROLE-1193,TEAM-ORDER-LEGACY,product,fte,L4,US
ROLE-1194,TEAM-STORE-TECH,scrum_master,fte,L5,India
ROLE-1195,TEAM-COMMERCE,qa,fte,L6,Nearshore
ROLE-1196,TEAM-ORDER-MODERN,security,fte,L2,Store field
ROLE-1197,TEAM-CHECKOUT-DTC,data,fte,L3,US
ROLE-1198,TEAM-DTC-WEB,ops,fte,L4,India
ROLE-1199,TEAM-MOBILE,si_consultant,SI/contractor,L5,Nearshore
ROLE-1200,TEAM-ML-COMMERCE,contractor,SI/contractor,L6,Store field
ROLE-1201,TEAM-DEMAND-PLANNING,engineer,fte,L2,US
ROLE-1202,TEAM-DATA-PLATFORM,architect,fte,L3,India
ROLE-1203,TEAM-PLATFORM-OBS,product,fte,L4,Nearshore
ROLE-1204,TEAM-HRIS,scrum_master,fte,L5,Store field
ROLE-1205,TEAM-MAINFRAME-LEGACY,qa,fte,L6,US
ROLE-1206,TEAM-SAP-CORE,security,fte,L2,India
ROLE-1207,TEAM-ORDER-LEGACY,data,fte,L3,Nearshore
ROLE-1208,TEAM-STORE-TECH,ops,fte,L4,Store field
ROLE-1209,TEAM-COMMERCE,si_consultant,SI/contractor,L5,US
ROLE-1210,TEAM-ORDER-MODERN,contractor,SI/contractor,L6,India
ROLE-1211,TEAM-CHECKOUT-DTC,engineer,fte,L2,Nearshore
ROLE-1212,TEAM-DTC-WEB,architect,fte,L3,Store field
ROLE-1213,TEAM-MOBILE,product,fte,L4,US
ROLE-1214,TEAM-ML-COMMERCE,scrum_master,fte,L5,India
ROLE-1215,TEAM-DEMAND-PLANNING,qa,fte,L6,Nearshore
ROLE-1216,TEAM-DATA-PLATFORM,security,fte,L2,Store field
ROLE-1217,TEAM-PLATFORM-OBS,data,fte,L3,US
ROLE-1218,TEAM-HRIS,ops,fte,L4,India
ROLE-1219,TEAM-MAINFRAME-LEGACY,si_consultant,SI/contractor,L5,Nearshore
ROLE-1220,TEAM-SAP-CORE,contractor,SI/contractor,L6,Store field
ROLE-1221,TEAM-ORDER-LEGACY,engineer,fte,L2,US
ROLE-1222,TEAM-STORE-TECH,architect,fte,L3,India
ROLE-1223,TEAM-COMMERCE,product,fte,L4,Nearshore
ROLE-1224,TEAM-ORDER-MODERN,scrum_master,fte,L5,Store field
ROLE-1225,TEAM-CHECKOUT-DTC,qa,fte,L6,US
ROLE-1226,TEAM-DTC-WEB,security,fte,L2,India
ROLE-1227,TEAM-MOBILE,data,fte,L3,Nearshore
ROLE-1228,TEAM-ML-COMMERCE,ops,fte,L4,Store field
ROLE-1229,TEAM-DEMAND-PLANNING,si_consultant,SI/contractor,L5,US
ROLE-1230,TEAM-DATA-PLATFORM,contractor,SI/contractor,L6,India
ROLE-1231,TEAM-PLATFORM-OBS,engineer,fte,L2,Nearshore
ROLE-1232,TEAM-HRIS,architect,fte,L3,Store field
ROLE-1233,TEAM-MAINFRAME-LEGACY,product,fte,L4,US
ROLE-1234,TEAM-SAP-CORE,scrum_master,fte,L5,India
ROLE-1235,TEAM-ORDER-LEGACY,qa,fte,L6,Nearshore
ROLE-1236,TEAM-STORE-TECH,security,fte,L2,Store field
ROLE-1237,TEAM-COMMERCE,data,fte,L3,US
ROLE-1238,TEAM-ORDER-MODERN,ops,fte,L4,India
ROLE-1239,TEAM-CHECKOUT-DTC,si_consultant,SI/contractor,L5,Nearshore
ROLE-1240,TEAM-DTC-WEB,contractor,SI/contractor,L6,Store field
ROLE-1241,TEAM-MOBILE,engineer,fte,L2,US
ROLE-1242,TEAM-ML-COMMERCE,architect,fte,L3,India
ROLE-1243,TEAM-DEMAND-PLANNING,product,fte,L4,Nearshore
ROLE-1244,TEAM-DATA-PLATFORM,scrum_master,fte,L5,Store field
ROLE-1245,TEAM-PLATFORM-OBS,qa,fte,L6,US
ROLE-1246,TEAM-HRIS,security,fte,L2,India
ROLE-1247,TEAM-MAINFRAME-LEGACY,data,fte,L3,Nearshore
ROLE-1248,TEAM-SAP-CORE,ops,fte,L4,Store field
ROLE-1249,TEAM-ORDER-LEGACY,si_consultant,SI/contractor,L5,US
ROLE-1250,TEAM-STORE-TECH,contractor,SI/contractor,L6,India
ROLE-1251,TEAM-COMMERCE,engineer,fte,L2,Nearshore
ROLE-1252,TEAM-ORDER-MODERN,architect,fte,L3,Store field
ROLE-1253,TEAM-CHECKOUT-DTC,product,fte,L4,US
ROLE-1254,TEAM-DTC-WEB,scrum_master,fte,L5,India
ROLE-1255,TEAM-MOBILE,qa,fte,L6,Nearshore
ROLE-1256,TEAM-ML-COMMERCE,security,fte,L2,Store field
ROLE-1257,TEAM-DEMAND-PLANNING,data,fte,L3,US
ROLE-1258,TEAM-DATA-PLATFORM,ops,fte,L4,India
ROLE-1259,TEAM-PLATFORM-OBS,si_consultant,SI/contractor,L5,Nearshore
ROLE-1260,TEAM-HRIS,contractor,SI/contractor,L6,Store field
ROLE-1261,TEAM-MAINFRAME-LEGACY,engineer,fte,L2,US
ROLE-1262,TEAM-SAP-CORE,architect,fte,L3,India
ROLE-1263,TEAM-ORDER-LEGACY,product,fte,L4,Nearshore
ROLE-1264,TEAM-STORE-TECH,scrum_master,fte,L5,Store field
ROLE-1265,TEAM-COMMERCE,qa,fte,L6,US
ROLE-1266,TEAM-ORDER-MODERN,security,fte,L2,India
ROLE-1267,TEAM-CHECKOUT-DTC,data,fte,L3,Nearshore
ROLE-1268,TEAM-DTC-WEB,ops,fte,L4,Store field
ROLE-1269,TEAM-MOBILE,si_consultant,SI/contractor,L5,US
ROLE-1270,TEAM-ML-COMMERCE,contractor,SI/contractor,L6,India
ROLE-1271,TEAM-DEMAND-PLANNING,engineer,fte,L2,Nearshore
ROLE-1272,TEAM-DATA-PLATFORM,architect,fte,L3,Store field
ROLE-1273,TEAM-PLATFORM-OBS,product,fte,L4,US
ROLE-1274,TEAM-HRIS,scrum_master,fte,L5,India
ROLE-1275,TEAM-MAINFRAME-LEGACY,qa,fte,L6,Nearshore
ROLE-1276,TEAM-SAP-CORE,security,fte,L2,Store field
ROLE-1277,TEAM-ORDER-LEGACY,data,fte,L3,US
ROLE-1278,TEAM-STORE-TECH,ops,fte,L4,India
ROLE-1279,TEAM-COMMERCE,si_consultant,SI/contractor,L5,Nearshore
ROLE-1280,TEAM-ORDER-MODERN,contractor,SI/contractor,L6,Store field
ROLE-1281,TEAM-CHECKOUT-DTC,engineer,fte,L2,US
ROLE-1282,TEAM-DTC-WEB,architect,fte,L3,India
ROLE-1283,TEAM-MOBILE,product,fte,L4,Nearshore
ROLE-1284,TEAM-ML-COMMERCE,scrum_master,fte,L5,Store field
ROLE-1285,TEAM-DEMAND-PLANNING,qa,fte,L6,US
ROLE-1286,TEAM-DATA-PLATFORM,security,fte,L2,India
ROLE-1287,TEAM-PLATFORM-OBS,data,fte,L3,Nearshore
ROLE-1288,TEAM-HRIS,ops,fte,L4,Store field
ROLE-1289,TEAM-MAINFRAME-LEGACY,si_consultant,SI/contractor,L5,US
ROLE-1290,TEAM-SAP-CORE,contractor,SI/contractor,L6,India
ROLE-1291,TEAM-ORDER-LEGACY,engineer,fte,L2,Nearshore
ROLE-1292,TEAM-STORE-TECH,architect,fte,L3,Store field
ROLE-1293,TEAM-COMMERCE,product,fte,L4,US
ROLE-1294,TEAM-ORDER-MODERN,scrum_master,fte,L5,India
ROLE-1295,TEAM-CHECKOUT-DTC,qa,fte,L6,Nearshore
ROLE-1296,TEAM-DTC-WEB,security,fte,L2,Store field
ROLE-1297,TEAM-MOBILE,data,fte,L3,US
ROLE-1298,TEAM-ML-COMMERCE,ops,fte,L4,India
ROLE-1299,TEAM-DEMAND-PLANNING,si_consultant,SI/contractor,L5,Nearshore
ROLE-1300,TEAM-DATA-PLATFORM,contractor,SI/contractor,L6,Store field
ROLE-1301,TEAM-PLATFORM-OBS,engineer,fte,L2,US
ROLE-1302,TEAM-HRIS,architect,fte,L3,India
ROLE-1303,TEAM-MAINFRAME-LEGACY,product,fte,L4,Nearshore
ROLE-1304,TEAM-SAP-CORE,scrum_master,fte,L5,Store field
ROLE-1305,TEAM-ORDER-LEGACY,qa,fte,L6,US
ROLE-1306,TEAM-STORE-TECH,security,fte,L2,India
ROLE-1307,TEAM-COMMERCE,data,fte,L3,Nearshore
ROLE-1308,TEAM-ORDER-MODERN,ops,fte,L4,Store field
ROLE-1309,TEAM-CHECKOUT-DTC,si_consultant,SI/contractor,L5,US
ROLE-1310,TEAM-DTC-WEB,contractor,SI/contractor,L6,India
ROLE-1311,TEAM-MOBILE,engineer,fte,L2,Nearshore
ROLE-1312,TEAM-ML-COMMERCE,architect,fte,L3,Store field
ROLE-1313,TEAM-DEMAND-PLANNING,product,fte,L4,US
ROLE-1314,TEAM-DATA-PLATFORM,scrum_master,fte,L5,India
ROLE-1315,TEAM-PLATFORM-OBS,qa,fte,L6,Nearshore
ROLE-1316,TEAM-HRIS,security,fte,L2,Store field
ROLE-1317,TEAM-MAINFRAME-LEGACY,data,fte,L3,US
ROLE-1318,TEAM-SAP-CORE,ops,fte,L4,India
ROLE-1319,TEAM-ORDER-LEGACY,si_consultant,SI/contractor,L5,Nearshore
ROLE-1320,TEAM-STORE-TECH,contractor,SI/contractor,L6,Store field
ROLE-1321,TEAM-COMMERCE,engineer,fte,L2,US
ROLE-1322,TEAM-ORDER-MODERN,architect,fte,L3,India
ROLE-1323,TEAM-CHECKOUT-DTC,product,fte,L4,Nearshore
ROLE-1324,TEAM-DTC-WEB,scrum_master,fte,L5,Store field
ROLE-1325,TEAM-MOBILE,qa,fte,L6,US
ROLE-1326,TEAM-ML-COMMERCE,security,fte,L2,India
ROLE-1327,TEAM-DEMAND-PLANNING,data,fte,L3,Nearshore
ROLE-1328,TEAM-DATA-PLATFORM,ops,fte,L4,Store field
ROLE-1329,TEAM-PLATFORM-OBS,si_consultant,SI/contractor,L5,US
ROLE-1330,TEAM-HRIS,contractor,SI/contractor,L6,India
ROLE-1331,TEAM-MAINFRAME-LEGACY,engineer,fte,L2,Nearshore
ROLE-1332,TEAM-SAP-CORE,architect,fte,L3,Store field
ROLE-1333,TEAM-ORDER-LEGACY,product,fte,L4,US
ROLE-1334,TEAM-STORE-TECH,scrum_master,fte,L5,India
ROLE-1335,TEAM-COMMERCE,qa,fte,L6,Nearshore
ROLE-1336,TEAM-ORDER-MODERN,security,fte,L2,Store field
ROLE-1337,TEAM-CHECKOUT-DTC,data,fte,L3,US
ROLE-1338,TEAM-DTC-WEB,ops,fte,L4,India
ROLE-1339,TEAM-MOBILE,si_consultant,SI/contractor,L5,Nearshore
ROLE-1340,TEAM-ML-COMMERCE,contractor,SI/contractor,L6,Store field
ROLE-1341,TEAM-DEMAND-PLANNING,engineer,fte,L2,US
ROLE-1342,TEAM-DATA-PLATFORM,architect,fte,L3,India
ROLE-1343,TEAM-PLATFORM-OBS,product,fte,L4,Nearshore
ROLE-1344,TEAM-HRIS,scrum_master,fte,L5,Store field
ROLE-1345,TEAM-MAINFRAME-LEGACY,qa,fte,L6,US
ROLE-1346,TEAM-SAP-CORE,security,fte,L2,India
ROLE-1347,TEAM-ORDER-LEGACY,data,fte,L3,Nearshore
ROLE-1348,TEAM-STORE-TECH,ops,fte,L4,Store field
ROLE-1349,TEAM-COMMERCE,si_consultant,SI/contractor,L5,US
ROLE-1350,TEAM-ORDER-MODERN,contractor,SI/contractor,L6,India
ROLE-1351,TEAM-CHECKOUT-DTC,engineer,fte,L2,Nearshore
ROLE-1352,TEAM-DTC-WEB,architect,fte,L3,Store field
ROLE-1353,TEAM-MOBILE,product,fte,L4,US
ROLE-1354,TEAM-ML-COMMERCE,scrum_master,fte,L5,India
ROLE-1355,TEAM-DEMAND-PLANNING,qa,fte,L6,Nearshore
ROLE-1356,TEAM-DATA-PLATFORM,security,fte,L2,Store field
ROLE-1357,TEAM-PLATFORM-OBS,data,fte,L3,US
ROLE-1358,TEAM-HRIS,ops,fte,L4,India
ROLE-1359,TEAM-MAINFRAME-LEGACY,si_consultant,SI/contractor,L5,Nearshore
ROLE-1360,TEAM-SAP-CORE,contractor,SI/contractor,L6,Store field
ROLE-1361,TEAM-ORDER-LEGACY,engineer,fte,L2,US
ROLE-1362,TEAM-STORE-TECH,architect,fte,L3,India
ROLE-1363,TEAM-COMMERCE,product,fte,L4,Nearshore
ROLE-1364,TEAM-ORDER-MODERN,scrum_master,fte,L5,Store field
ROLE-1365,TEAM-CHECKOUT-DTC,qa,fte,L6,US
ROLE-1366,TEAM-DTC-WEB,security,fte,L2,India
ROLE-1367,TEAM-MOBILE,data,fte,L3,Nearshore
ROLE-1368,TEAM-ML-COMMERCE,ops,fte,L4,Store field
ROLE-1369,TEAM-DEMAND-PLANNING,si_consultant,SI/contractor,L5,US
ROLE-1370,TEAM-DATA-PLATFORM,contractor,SI/contractor,L6,India
ROLE-1371,TEAM-PLATFORM-OBS,engineer,fte,L2,Nearshore
ROLE-1372,TEAM-HRIS,architect,fte,L3,Store field
ROLE-1373,TEAM-MAINFRAME-LEGACY,product,fte,L4,US
ROLE-1374,TEAM-SAP-CORE,scrum_master,fte,L5,India
ROLE-1375,TEAM-ORDER-LEGACY,qa,fte,L6,Nearshore
ROLE-1376,TEAM-STORE-TECH,security,fte,L2,Store field
ROLE-1377,TEAM-COMMERCE,data,fte,L3,US
ROLE-1378,TEAM-ORDER-MODERN,ops,fte,L4,India
ROLE-1379,TEAM-CHECKOUT-DTC,si_consultant,SI/contractor,L5,Nearshore
ROLE-1380,TEAM-DTC-WEB,contractor,SI/contractor,L6,Store field
ROLE-1381,TEAM-MOBILE,engineer,fte,L2,US
ROLE-1382,TEAM-ML-COMMERCE,architect,fte,L3,India
ROLE-1383,TEAM-DEMAND-PLANNING,product,fte,L4,Nearshore
ROLE-1384,TEAM-DATA-PLATFORM,scrum_master,fte,L5,Store field
ROLE-1385,TEAM-PLATFORM-OBS,qa,fte,L6,US
ROLE-1386,TEAM-HRIS,security,fte,L2,India
ROLE-1387,TEAM-MAINFRAME-LEGACY,data,fte,L3,Nearshore
ROLE-1388,TEAM-SAP-CORE,ops,fte,L4,Store field
ROLE-1389,TEAM-ORDER-LEGACY,si_consultant,SI/contractor,L5,US
ROLE-1390,TEAM-STORE-TECH,contractor,SI/contractor,L6,India
ROLE-1391,TEAM-COMMERCE,engineer,fte,L2,Nearshore
ROLE-1392,TEAM-ORDER-MODERN,architect,fte,L3,Store field
ROLE-1393,TEAM-CHECKOUT-DTC,product,fte,L4,US
ROLE-1394,TEAM-DTC-WEB,scrum_master,fte,L5,India
ROLE-1395,TEAM-MOBILE,qa,fte,L6,Nearshore
ROLE-1396,TEAM-ML-COMMERCE,security,fte,L2,Store field
ROLE-1397,TEAM-DEMAND-PLANNING,data,fte,L3,US
ROLE-1398,TEAM-DATA-PLATFORM,ops,fte,L4,India
ROLE-1399,TEAM-PLATFORM-OBS,si_consultant,SI/contractor,L5,Nearshore
ROLE-1400,TEAM-HRIS,contractor,SI/contractor,L6,Store field
ROLE-1401,TEAM-MAINFRAME-LEGACY,engineer,fte,L2,US
ROLE-1402,TEAM-SAP-CORE,architect,fte,L3,India
ROLE-1403,TEAM-ORDER-LEGACY,product,fte,L4,Nearshore
ROLE-1404,TEAM-STORE-TECH,scrum_master,fte,L5,Store field
ROLE-1405,TEAM-COMMERCE,qa,fte,L6,US
ROLE-1406,TEAM-ORDER-MODERN,security,fte,L2,India
ROLE-1407,TEAM-CHECKOUT-DTC,data,fte,L3,Nearshore
ROLE-1408,TEAM-DTC-WEB,ops,fte,L4,Store field
ROLE-1409,TEAM-MOBILE,si_consultant,SI/contractor,L5,US
ROLE-1410,TEAM-ML-COMMERCE,contractor,SI/contractor,L6,India
ROLE-1411,TEAM-DEMAND-PLANNING,engineer,fte,L2,Nearshore
ROLE-1412,TEAM-DATA-PLATFORM,architect,fte,L3,Store field
ROLE-1413,TEAM-PLATFORM-OBS,product,fte,L4,US
ROLE-1414,TEAM-HRIS,scrum_master,fte,L5,India
ROLE-1415,TEAM-MAINFRAME-LEGACY,qa,fte,L6,Nearshore
ROLE-1416,TEAM-SAP-CORE,security,fte,L2,Store field
ROLE-1417,TEAM-ORDER-LEGACY,data,fte,L3,US
ROLE-1418,TEAM-STORE-TECH,ops,fte,L4,India
ROLE-1419,TEAM-COMMERCE,si_consultant,SI/contractor,L5,Nearshore
ROLE-1420,TEAM-ORDER-MODERN,contractor,SI/contractor,L6,Store field
