tenant_key,function_name,parent_function,executive_owner,business_capabilities,criticality,annual_budget_usd,fte_count,outsourced_support,current_state_notes,target_state_notes,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,flight operations capability 001,flight operations,CEO,Passenger Service Modernization; Contact center agent assist; crew scheduling platform,critical,115555556,80,"yes, candidate managed-services dependency",Candidate planning context for flight operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00001,SHA-EVID-00601,SHA-01_BUSINESS_FUNCTIONS-SRC-00001,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations capability 028,cargo operations,Chief people officer,Maintenance Predictive Analytics Foundation; Airport turnaround risk predictor; contact center platform,high,158888889,377,"yes, candidate managed-services dependency",Candidate planning context for cargo operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00028,SHA-EVID-00628,SHA-01_BUSINESS_FUNCTIONS-SRC-00028,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce capability 029,digital ecommerce,Transformation office lead,Airport Turnaround Performance Program; Revenue management scenario assistant; baggage tracking platform,medium,115555556,388,mixed internal and vendor support,Candidate planning context for digital ecommerce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00029,SHA-EVID-00629,SHA-01_BUSINESS_FUNCTIONS-SRC-00029,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security capability 030,safety and security,Experience leader,Data Platform and Lakehouse Foundation; Loyalty next-best-action assistant; fuel management platform,medium,122777778,399,mixed internal and vendor support,Candidate planning context for safety and security; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00030,SHA-EVID-00630,SHA-01_BUSINESS_FUNCTIONS-SRC-00030,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance capability 031,finance,Business unit president,Contact Center Experience Transformation; Flight operations knowledge assistant; ERP and finance platform,critical,130000000,410,"yes, candidate managed-services dependency",Candidate planning context for finance; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00031,SHA-EVID-00631,SHA-01_BUSINESS_FUNCTIONS-SRC-00031,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement capability 032,procurement,Contact center leader,Revenue Management Modernization; IT incident and change-risk copilot; airline data lakehouse,medium,137222222,421,mixed internal and vendor support,Candidate planning context for procurement; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00032,SHA-EVID-00632,SHA-01_BUSINESS_FUNCTIONS-SRC-00032,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce capability 033,HR and workforce,Operations leader,Cloud Resilience and Cyber Program; Procurement and vendor contract intelligence; identity and access management,medium,144444444,432,mixed internal and vendor support,Candidate planning context for HR and workforce; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00033,SHA-EVID-00633,SHA-01_BUSINESS_FUNCTIONS-SRC-00033,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics capability 034,data and analytics,Chief architect,Baggage Visibility and Recovery; IROPS recovery copilot; service management platform,high,151666667,443,"yes, candidate managed-services dependency",Candidate planning context for data and analytics; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00034,SHA-EVID-00634,SHA-01_BUSINESS_FUNCTIONS-SRC-00034,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering capability 035,platform engineering,Application owner,Finance and Procurement Spend Transparency; Crew disruption assistant; passenger service system,medium,158888889,454,mixed internal and vendor support,Candidate planning context for platform engineering; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00035,SHA-EVID-00635,SHA-01_BUSINESS_FUNCTIONS-SRC-00035,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage operations capability 036,baggage operations,ITSM leader,IROPS Resilience and Recovery; Maintenance troubleshooting assistant; departure control system,critical,115555556,465,mixed internal and vendor support,Candidate planning context for baggage operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00036,SHA-EVID-00636,SHA-01_BUSINESS_FUNCTIONS-SRC-00036,01_business_functions,Business Functions,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight operations capability 037,flight operations,CEO,Passenger Service Modernization; Contact center agent assist; crew scheduling platform,high,122777778,476,"yes, candidate managed-services dependency",Candidate planning context for flight operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00037,SHA-EVID-00637,SHA-01_BUSINESS_FUNCTIONS-SRC-00037,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center capability 038,operations control center,CFO,Loyalty Platform Modernization; Passenger rebooking personalization; flight planning platform,medium,130000000,487,mixed internal and vendor support,Candidate planning context for operations control center; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00038,SHA-EVID-00638,SHA-01_BUSINESS_FUNCTIONS-SRC-00038,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport operations capability 039,airport operations,COO,Crew Operations Optimization; Baggage recovery prediction; operations control and IROPS platform,medium,137222222,80,mixed internal and vendor support,Candidate planning context for airport operations; active runtime truth is unchanged.,"Evidence-backed read models for Home, Knowledge, Tower, Intelligence, Moves, Source after candidate validation and explicit promotion.",datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/01_business_functions.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-01-00039,SHA-EVID-00639,SHA-01_BUSINESS_FUNCTIONS-SRC-00039,01_business_functions,Business Functions,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
