tenant_key,persona_or_role,function_name,role_count,location_model,employment_type,vendor_supported,skills,pain_points,automation_opportunity,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,baggage operations operator,baggage operations capability 216,39,hybrid enterprise,contractor-supported,no,departure control system workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for human-in-the-loop operations; manual reconciliation across departure control system,Maintenance troubleshooting assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00216,SHA-EVID-02016,SHA-03_WORKFORCE_ROLES-SRC-00216,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight operations analyst,flight operations capability 217,40,hub-and-spoke,employee,yes,crew scheduling platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for incident response; manual reconciliation across crew scheduling platform,Contact center agent assist remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00217,SHA-EVID-02017,SHA-03_WORKFORCE_ROLES-SRC-00217,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center product owner,operations control center capability 218,41,contact center,vendor-supported,no,flight planning platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for airport-local operating variation; manual reconciliation across flight planning platform,Passenger rebooking personalization remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00218,SHA-EVID-02018,SHA-03_WORKFORCE_ROLES-SRC-00218,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport operations risk owner,airport operations capability 219,42,field operations,mixed,no,operations control and IROPS platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for reservation-system dependency; manual reconciliation across operations control and IROPS platform,Baggage recovery prediction remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00219,SHA-EVID-02019,SHA-03_WORKFORCE_ROLES-SRC-00219,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer service service manager,customer service capability 220,43,remote specialist,contractor-supported,no,maintenance and MRO platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for cloud resilience; manual reconciliation across maintenance and MRO platform,Airport turnaround risk predictor remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00220,SHA-EVID-02020,SHA-03_WORKFORCE_ROLES-SRC-00220,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty operator,loyalty capability 221,44,hybrid enterprise,employee,yes,cargo management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for safety criticality; manual reconciliation across cargo management platform,Revenue management scenario assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00221,SHA-EVID-02021,SHA-03_WORKFORCE_ROLES-SRC-00221,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management analyst,revenue management capability 222,45,hub-and-spoke,vendor-supported,no,revenue management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for operational resilience; manual reconciliation across revenue management platform,Loyalty next-best-action assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00222,SHA-EVID-02022,SHA-03_WORKFORCE_ROLES-SRC-00222,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,network planning product owner,network planning capability 223,46,contact center,mixed,no,loyalty platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for crew and legal constraints; manual reconciliation across loyalty platform,Flight operations knowledge assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00223,SHA-EVID-02023,SHA-03_WORKFORCE_ROLES-SRC-00223,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew scheduling risk owner,crew scheduling capability 224,47,field operations,contractor-supported,no,ecommerce and mobile app workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for DOT customer obligations; manual reconciliation across ecommerce and mobile app,IT incident and change-risk copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00224,SHA-EVID-02024,SHA-03_WORKFORCE_ROLES-SRC-00224,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering service manager,maintenance engineering capability 225,48,remote specialist,employee,yes,customer CRM workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for data privacy; manual reconciliation across customer CRM,Procurement and vendor contract intelligence remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00225,SHA-EVID-02025,SHA-03_WORKFORCE_ROLES-SRC-00225,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations operator,cargo operations capability 226,49,hybrid enterprise,vendor-supported,no,contact center platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for PCI; manual reconciliation across contact center platform,IROPS recovery copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00226,SHA-EVID-02026,SHA-03_WORKFORCE_ROLES-SRC-00226,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce analyst,digital ecommerce capability 227,50,hub-and-spoke,mixed,no,baggage tracking platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for cyber risk; manual reconciliation across baggage tracking platform,Crew disruption assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00227,SHA-EVID-02027,SHA-03_WORKFORCE_ROLES-SRC-00227,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security product owner,safety and security capability 228,51,contact center,contractor-supported,no,fuel management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for identity and access; manual reconciliation across fuel management platform,Maintenance troubleshooting assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00228,SHA-EVID-02028,SHA-03_WORKFORCE_ROLES-SRC-00228,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance risk owner,finance capability 229,52,field operations,employee,yes,ERP and finance platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for vendor concentration; manual reconciliation across ERP and finance platform,Contact center agent assist remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00229,SHA-EVID-02029,SHA-03_WORKFORCE_ROLES-SRC-00229,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,procurement service manager,procurement capability 230,53,remote specialist,vendor-supported,no,airline data lakehouse workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for model explainability; manual reconciliation across airline data lakehouse,Passenger rebooking personalization remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00230,SHA-EVID-02030,SHA-03_WORKFORCE_ROLES-SRC-00230,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,HR and workforce operator,HR and workforce capability 231,54,hybrid enterprise,mixed,no,identity and access management workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for human-in-the-loop operations; manual reconciliation across identity and access management,Baggage recovery prediction remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00231,SHA-EVID-02031,SHA-03_WORKFORCE_ROLES-SRC-00231,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,data and analytics analyst,data and analytics capability 232,55,hub-and-spoke,contractor-supported,no,service management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for incident response; manual reconciliation across service management platform,Airport turnaround risk predictor remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00232,SHA-EVID-02032,SHA-03_WORKFORCE_ROLES-SRC-00232,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,platform engineering product owner,platform engineering capability 233,56,contact center,employee,yes,passenger service system workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for airport-local operating variation; manual reconciliation across passenger service system,Revenue management scenario assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00233,SHA-EVID-02033,SHA-03_WORKFORCE_ROLES-SRC-00233,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,baggage operations risk owner,baggage operations capability 234,57,field operations,vendor-supported,no,departure control system workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for reservation-system dependency; manual reconciliation across departure control system,Loyalty next-best-action assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00234,SHA-EVID-02034,SHA-03_WORKFORCE_ROLES-SRC-00234,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,flight operations service manager,flight operations capability 235,58,remote specialist,mixed,no,crew scheduling platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for cloud resilience; manual reconciliation across crew scheduling platform,Flight operations knowledge assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00235,SHA-EVID-02035,SHA-03_WORKFORCE_ROLES-SRC-00235,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,operations control center operator,operations control center capability 236,12,hybrid enterprise,contractor-supported,no,flight planning platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for safety criticality; manual reconciliation across flight planning platform,IT incident and change-risk copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00236,SHA-EVID-02036,SHA-03_WORKFORCE_ROLES-SRC-00236,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,airport operations analyst,airport operations capability 237,13,hub-and-spoke,employee,yes,operations control and IROPS platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for operational resilience; manual reconciliation across operations control and IROPS platform,Procurement and vendor contract intelligence remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00237,SHA-EVID-02037,SHA-03_WORKFORCE_ROLES-SRC-00237,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,customer service product owner,customer service capability 238,14,contact center,vendor-supported,no,maintenance and MRO platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for crew and legal constraints; manual reconciliation across maintenance and MRO platform,IROPS recovery copilot remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00238,SHA-EVID-02038,SHA-03_WORKFORCE_ROLES-SRC-00238,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,loyalty risk owner,loyalty capability 239,15,field operations,mixed,no,cargo management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for DOT customer obligations; manual reconciliation across cargo management platform,Crew disruption assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00239,SHA-EVID-02039,SHA-03_WORKFORCE_ROLES-SRC-00239,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,revenue management service manager,revenue management capability 240,16,remote specialist,contractor-supported,no,revenue management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for data privacy; manual reconciliation across revenue management platform,Maintenance troubleshooting assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00240,SHA-EVID-02040,SHA-03_WORKFORCE_ROLES-SRC-00240,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,network planning operator,network planning capability 241,17,hybrid enterprise,employee,yes,loyalty platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for PCI; manual reconciliation across loyalty platform,Contact center agent assist remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00241,SHA-EVID-02041,SHA-03_WORKFORCE_ROLES-SRC-00241,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,crew scheduling analyst,crew scheduling capability 242,18,hub-and-spoke,vendor-supported,no,ecommerce and mobile app workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for cyber risk; manual reconciliation across ecommerce and mobile app,Passenger rebooking personalization remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00242,SHA-EVID-02042,SHA-03_WORKFORCE_ROLES-SRC-00242,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,maintenance engineering product owner,maintenance engineering capability 243,19,contact center,mixed,no,customer CRM workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for identity and access; manual reconciliation across customer CRM,Baggage recovery prediction remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00243,SHA-EVID-02043,SHA-03_WORKFORCE_ROLES-SRC-00243,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,cargo operations risk owner,cargo operations capability 244,20,field operations,contractor-supported,no,contact center platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for vendor concentration; manual reconciliation across contact center platform,Airport turnaround risk predictor remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00244,SHA-EVID-02044,SHA-03_WORKFORCE_ROLES-SRC-00244,03_workforce_roles,Workforce Roles,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,digital ecommerce service manager,digital ecommerce capability 245,21,remote specialist,employee,yes,baggage tracking platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for model explainability; manual reconciliation across baggage tracking platform,Revenue management scenario assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00245,SHA-EVID-02045,SHA-03_WORKFORCE_ROLES-SRC-00245,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,safety and security operator,safety and security capability 246,22,hybrid enterprise,vendor-supported,no,fuel management platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for human-in-the-loop operations; manual reconciliation across fuel management platform,Loyalty next-best-action assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00246,SHA-EVID-02046,SHA-03_WORKFORCE_ROLES-SRC-00246,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,finance analyst,finance capability 247,23,hub-and-spoke,mixed,no,ERP and finance platform workflow knowledge; evidence review; controls; stakeholder communication,Fragmented evidence for incident response; manual reconciliation across ERP and finance platform,Flight operations knowledge assistant remains candidate until evidence gates close,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/03_workforce_roles.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-03-00247,SHA-EVID-02047,SHA-03_WORKFORCE_ROLES-SRC-00247,03_workforce_roles,Workforce Roles,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
