tenant_key,use_case_name,business_function,process_area,ai_pattern,current_status,value_hypothesis,required_data,required_systems,human_approval_points,risk_controls,source_file,source_date,confidence,known_gaps,record_id,evidence_id,source_row_id,dimension_key,dimension_name,active_candidate_status,candidate_contract_version,load_run_id,generated_at,generation_method,source_basis,truth_statement
skyharbor-air,Flight operations knowledge assistant,data and analytics,data and analytics,decision support,candidate_not_approved,"IROPS recovery copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",data and analytics; baggage operations; evidence register,service management platform; service management platform,human review required before operational action,cloud resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00250,SHA-EVID-06250,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00250,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IT incident and change-risk copilot,platform engineering,platform engineering,copilot,candidate_not_approved,"Crew disruption assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",platform engineering; flight operations; evidence register,passenger service system; passenger service system,human review required before operational action,safety criticality; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00251,SHA-EVID-06251,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00251,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Procurement and vendor contract intelligence,baggage operations,baggage operations,summarization,candidate_not_approved,"Maintenance troubleshooting assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",baggage operations; operations control center; evidence register,departure control system; departure control system,human review required before operational action,operational resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00252,SHA-EVID-06252,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00252,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS recovery copilot,flight operations,flight operations,classification,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",flight operations; airport operations; evidence register,crew scheduling platform; crew scheduling platform,human review required before operational action,crew and legal constraints; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00253,SHA-EVID-06253,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00253,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew disruption assistant,operations control center,operations control center,prediction,candidate_not_approved,"Passenger rebooking personalization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",operations control center; customer service; evidence register,flight planning platform; flight planning platform,human review required before operational action,DOT customer obligations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00254,SHA-EVID-06254,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00254,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Maintenance troubleshooting assistant,airport operations,airport operations,decision support,candidate_not_approved,"Baggage recovery prediction is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",airport operations; loyalty; evidence register,operations control and IROPS platform; operations control and IROPS platform,human review required before operational action,data privacy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00255,SHA-EVID-06255,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00255,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact center agent assist,customer service,customer service,copilot,candidate_not_approved,"Airport turnaround risk predictor is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",customer service; revenue management; evidence register,maintenance and MRO platform; maintenance and MRO platform,human review required before operational action,PCI; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00256,SHA-EVID-06256,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00256,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger rebooking personalization,loyalty,loyalty,summarization,candidate_not_approved,"Revenue management scenario assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",loyalty; network planning; evidence register,cargo management platform; cargo management platform,human review required before operational action,cyber risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00257,SHA-EVID-06257,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00257,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Baggage recovery prediction,revenue management,revenue management,classification,candidate_not_approved,"Loyalty next-best-action assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",revenue management; crew scheduling; evidence register,revenue management platform; revenue management platform,human review required before operational action,identity and access; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00258,SHA-EVID-06258,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00258,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Airport turnaround risk predictor,network planning,network planning,prediction,candidate_not_approved,"Flight operations knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",network planning; maintenance engineering; evidence register,loyalty platform; loyalty platform,human review required before operational action,vendor concentration; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00259,SHA-EVID-06259,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00259,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Revenue management scenario assistant,crew scheduling,crew scheduling,decision support,candidate_not_approved,"IT incident and change-risk copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",crew scheduling; cargo operations; evidence register,ecommerce and mobile app; ecommerce and mobile app,human review required before operational action,model explainability; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00260,SHA-EVID-06260,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00260,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Loyalty next-best-action assistant,maintenance engineering,maintenance engineering,copilot,candidate_not_approved,"Procurement and vendor contract intelligence is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",maintenance engineering; digital ecommerce; evidence register,customer CRM; customer CRM,human review required before operational action,human-in-the-loop operations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00261,SHA-EVID-06261,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00261,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Flight operations knowledge assistant,cargo operations,cargo operations,summarization,candidate_not_approved,"IROPS recovery copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",cargo operations; safety and security; evidence register,contact center platform; contact center platform,human review required before operational action,incident response; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00262,SHA-EVID-06262,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00262,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IT incident and change-risk copilot,digital ecommerce,digital ecommerce,classification,candidate_not_approved,"Crew disruption assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",digital ecommerce; finance; evidence register,baggage tracking platform; baggage tracking platform,human review required before operational action,airport-local operating variation; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00263,SHA-EVID-06263,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00263,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Procurement and vendor contract intelligence,safety and security,safety and security,prediction,candidate_not_approved,"Maintenance troubleshooting assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",safety and security; procurement; evidence register,fuel management platform; fuel management platform,human review required before operational action,reservation-system dependency; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,reservation-system dependency evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00264,SHA-EVID-06264,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00264,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS recovery copilot,finance,finance,decision support,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",finance; HR and workforce; evidence register,ERP and finance platform; ERP and finance platform,human review required before operational action,cloud resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cloud resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00265,SHA-EVID-06265,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00265,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew disruption assistant,procurement,procurement,copilot,candidate_not_approved,"Passenger rebooking personalization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",procurement; data and analytics; evidence register,airline data lakehouse; airline data lakehouse,human review required before operational action,safety criticality; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,safety criticality evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00266,SHA-EVID-06266,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00266,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Maintenance troubleshooting assistant,HR and workforce,HR and workforce,summarization,candidate_not_approved,"Baggage recovery prediction is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",HR and workforce; platform engineering; evidence register,identity and access management; identity and access management,human review required before operational action,operational resilience; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,operational resilience evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00267,SHA-EVID-06267,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00267,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Contact center agent assist,data and analytics,data and analytics,classification,candidate_not_approved,"Airport turnaround risk predictor is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",data and analytics; baggage operations; evidence register,service management platform; service management platform,human review required before operational action,crew and legal constraints; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,crew and legal constraints evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00268,SHA-EVID-06268,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00268,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Passenger rebooking personalization,platform engineering,platform engineering,prediction,candidate_not_approved,"Revenue management scenario assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",platform engineering; flight operations; evidence register,passenger service system; passenger service system,human review required before operational action,DOT customer obligations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,DOT customer obligations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00269,SHA-EVID-06269,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00269,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Baggage recovery prediction,baggage operations,baggage operations,decision support,candidate_not_approved,"Loyalty next-best-action assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",baggage operations; operations control center; evidence register,departure control system; departure control system,human review required before operational action,data privacy; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,data privacy evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00270,SHA-EVID-06270,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00270,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Airport turnaround risk predictor,flight operations,flight operations,copilot,candidate_not_approved,"Flight operations knowledge assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",flight operations; airport operations; evidence register,crew scheduling platform; crew scheduling platform,human review required before operational action,PCI; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,PCI evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00271,SHA-EVID-06271,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00271,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Revenue management scenario assistant,operations control center,operations control center,summarization,candidate_not_approved,"IT incident and change-risk copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",operations control center; customer service; evidence register,flight planning platform; flight planning platform,human review required before operational action,cyber risk; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,cyber risk evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00272,SHA-EVID-06272,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00272,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Loyalty next-best-action assistant,airport operations,airport operations,classification,candidate_not_approved,"Procurement and vendor contract intelligence is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",airport operations; loyalty; evidence register,operations control and IROPS platform; operations control and IROPS platform,human review required before operational action,identity and access; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,identity and access evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00273,SHA-EVID-06273,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00273,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Flight operations knowledge assistant,customer service,customer service,prediction,candidate_not_approved,"IROPS recovery copilot is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",customer service; revenue management; evidence register,maintenance and MRO platform; maintenance and MRO platform,human review required before operational action,vendor concentration; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,vendor concentration evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00274,SHA-EVID-06274,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00274,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IT incident and change-risk copilot,loyalty,loyalty,decision support,candidate_not_approved,"Crew disruption assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",loyalty; network planning; evidence register,cargo management platform; cargo management platform,human review required before operational action,model explainability; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,model explainability evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00275,SHA-EVID-06275,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00275,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Procurement and vendor contract intelligence,revenue management,revenue management,copilot,candidate_not_approved,"Maintenance troubleshooting assistant is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",revenue management; crew scheduling; evidence register,revenue management platform; revenue management platform,human review required before operational action,human-in-the-loop operations; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,human-in-the-loop operations evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00276,SHA-EVID-06276,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00276,10_ai_automation_use_cases,AI & Automation Use Cases,candidate_review,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,IROPS recovery copilot,network planning,network planning,summarization,candidate_not_approved,"Contact center agent assist is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",network planning; maintenance engineering; evidence register,loyalty platform; loyalty platform,human review required before operational action,incident response; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,high,incident response evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00277,SHA-EVID-06277,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00277,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
skyharbor-air,Crew disruption assistant,crew scheduling,crew scheduling,classification,candidate_not_approved,"Passenger rebooking personalization is a candidate hypothesis; benefits require baseline, adoption, control, and finance evidence.",crew scheduling; cargo operations; evidence register,ecommerce and mobile app; ecommerce and mobile app,human review required before operational action,airport-local operating variation; audit logging; access control; explainability; tenant isolation,datasets/tenant-inputs/candidates/skyharbor-air/rich-synthetic-2026-07-v3/10_ai_automation_use_cases.csv,2026-07-17,medium,airport-local operating variation evidence requires owner validation; source is synthetic and candidate-only,SHA-10-00278,SHA-EVID-06278,SHA-10_AI_AUTOMATION_USE_CASES-SRC-00278,10_ai_automation_use_cases,AI & Automation Use Cases,candidate,skyharbor-air-rich-standard-candidate-20260717,SHA-CANDIDATE-LOAD-20260717,2026-07-17T00:00:00.000Z,deterministic synthetic enterprise context generator,synthetic airline enterprise context generation,"This is planning-grade synthetic enterprise context. It is not real client production data, not PHI/PII/payment-card data, and not a claim of realized financial value."
