sku_group_id,product_family_id,business_unit_id,revenue_usd,margin_pct,lifecycle_state
NST-SKU-1134,NST-PF-162,BU-AWC,2815000,9.0,active
NST-SKU-1135,NST-PF-163,BU-DENTAL,2130000,32.0,active
NST-SKU-1136,NST-PF-163,BU-DENTAL,2245000,33.0,active
NST-SKU-1137,NST-PF-163,BU-DENTAL,2360000,34.0,active
NST-SKU-1138,NST-PF-163,BU-DENTAL,2475000,35.0,active
NST-SKU-1139,NST-PF-163,BU-DENTAL,2590000,8.0,active
NST-SKU-1140,NST-PF-163,BU-DENTAL,2705000,9.0,sunset_candidate
NST-SKU-1141,NST-PF-163,BU-DENTAL,2820000,10.0,active
NST-SKU-1142,NST-PF-164,BU-HIS,2135000,33.0,active
NST-SKU-1143,NST-PF-164,BU-HIS,2250000,34.0,active
NST-SKU-1144,NST-PF-164,BU-HIS,2365000,35.0,active
NST-SKU-1145,NST-PF-164,BU-HIS,2480000,8.0,active
NST-SKU-1146,NST-PF-164,BU-HIS,2595000,9.0,active
NST-SKU-1147,NST-PF-164,BU-HIS,2710000,10.0,sunset_candidate
NST-SKU-1148,NST-PF-164,BU-HIS,2825000,11.0,active
NST-SKU-1149,NST-PF-165,BU-STERILE,2140000,34.0,active
NST-SKU-1150,NST-PF-165,BU-STERILE,2255000,35.0,active
NST-SKU-1151,NST-PF-165,BU-STERILE,2370000,8.0,active
NST-SKU-1152,NST-PF-165,BU-STERILE,2485000,9.0,active
NST-SKU-1153,NST-PF-165,BU-STERILE,2600000,10.0,active
NST-SKU-1154,NST-PF-165,BU-STERILE,2715000,11.0,sunset_candidate
NST-SKU-1155,NST-PF-165,BU-STERILE,2830000,12.0,active
NST-SKU-1156,NST-PF-166,BU-MONITOR,2145000,35.0,active
NST-SKU-1157,NST-PF-166,BU-MONITOR,2260000,8.0,active
NST-SKU-1158,NST-PF-166,BU-MONITOR,2375000,9.0,active
NST-SKU-1159,NST-PF-166,BU-MONITOR,2490000,10.0,active
NST-SKU-1160,NST-PF-166,BU-MONITOR,2605000,11.0,active
NST-SKU-1161,NST-PF-166,BU-MONITOR,2720000,12.0,sunset_candidate
NST-SKU-1162,NST-PF-166,BU-MONITOR,2835000,13.0,active
NST-SKU-1163,NST-PF-167,BU-FILTER,2150000,8.0,active
NST-SKU-1164,NST-PF-167,BU-FILTER,2265000,9.0,active
NST-SKU-1165,NST-PF-167,BU-FILTER,2380000,10.0,active
NST-SKU-1166,NST-PF-167,BU-FILTER,2495000,11.0,active
NST-SKU-1167,NST-PF-167,BU-FILTER,2610000,12.0,active
NST-SKU-1168,NST-PF-167,BU-FILTER,2725000,13.0,sunset_candidate
NST-SKU-1169,NST-PF-167,BU-FILTER,2840000,14.0,active
NST-SKU-1170,NST-PF-168,BU-AWC,2155000,9.0,active
NST-SKU-1171,NST-PF-168,BU-AWC,2270000,10.0,active
NST-SKU-1172,NST-PF-168,BU-AWC,2385000,11.0,active
NST-SKU-1173,NST-PF-168,BU-AWC,2500000,12.0,active
NST-SKU-1174,NST-PF-168,BU-AWC,2615000,13.0,active
NST-SKU-1175,NST-PF-168,BU-AWC,2730000,14.0,sunset_candidate
NST-SKU-1176,NST-PF-168,BU-AWC,2845000,15.0,active
NST-SKU-1177,NST-PF-169,BU-DENTAL,2160000,10.0,active
NST-SKU-1178,NST-PF-169,BU-DENTAL,2275000,11.0,active
NST-SKU-1179,NST-PF-169,BU-DENTAL,2390000,12.0,active
NST-SKU-1180,NST-PF-169,BU-DENTAL,2505000,13.0,active
NST-SKU-1181,NST-PF-169,BU-DENTAL,2620000,14.0,active
NST-SKU-1182,NST-PF-169,BU-DENTAL,2735000,15.0,sunset_candidate
NST-SKU-1183,NST-PF-169,BU-DENTAL,2850000,16.0,active
NST-SKU-1184,NST-PF-170,BU-HIS,2165000,11.0,active
NST-SKU-1185,NST-PF-170,BU-HIS,2280000,12.0,active
NST-SKU-1186,NST-PF-170,BU-HIS,2395000,13.0,active
NST-SKU-1187,NST-PF-170,BU-HIS,2510000,14.0,active
NST-SKU-1188,NST-PF-170,BU-HIS,2625000,15.0,active
NST-SKU-1189,NST-PF-170,BU-HIS,2740000,16.0,sunset_candidate
NST-SKU-1190,NST-PF-170,BU-HIS,2855000,17.0,active
NST-SKU-1191,NST-PF-171,BU-STERILE,2170000,12.0,active
NST-SKU-1192,NST-PF-171,BU-STERILE,2285000,13.0,active
NST-SKU-1193,NST-PF-171,BU-STERILE,2400000,14.0,active
NST-SKU-1194,NST-PF-171,BU-STERILE,2515000,15.0,active
NST-SKU-1195,NST-PF-171,BU-STERILE,2630000,16.0,active
NST-SKU-1196,NST-PF-171,BU-STERILE,2745000,17.0,sunset_candidate
NST-SKU-1197,NST-PF-171,BU-STERILE,2860000,18.0,active
NST-SKU-1198,NST-PF-172,BU-MONITOR,2175000,13.0,active
NST-SKU-1199,NST-PF-172,BU-MONITOR,2290000,14.0,active
NST-SKU-1200,NST-PF-172,BU-MONITOR,2405000,15.0,active
