tenant_key,application_id,application_name,business_domain,business_owner_role,owning_team_id,owning_team_name,executive_owner_role,technical_owner_role,source_basis,source_files,confidence,caveat,source_file,source_row,value_source
first-capital-financial,FC-APP-001,Fiserv Core Deposits,core_banking,Head of Consumer Banking,FC-IT-006,Integration & API Platform,VP Integration,Integration & API Platform,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,2,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0218,Fiserv Account Master 3,core_banking,Head of Consumer Banking,FC-IT-010,Cloud & Infrastructure,VP Infrastructure,Cloud & Infrastructure,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,219,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0219,Temenos Statements 3,core_banking,Head of Consumer Banking,FC-IT-002,Core Banking Platforms,VP Core Banking,Core Banking Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,220,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0220,Temenos Interest Engine 3,core_banking,Head of Consumer Banking,FC-IT-002,Core Banking Platforms,VP Core Banking,Core Banking Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,221,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0221,Temenos Branch Teller 3,core_banking,Head of Consumer Banking,FC-IT-007,"Risk, Treasury & Finance Systems",VP Risk & Finance Tech,"Risk, Treasury & Finance Systems",direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,222,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0222,Temenos Core Deposits 4,core_banking,Head of Consumer Banking,FC-IT-006,Integration & API Platform,VP Integration,Integration & API Platform,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,223,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0223,FIS Loan Servicing 4,core_banking,Head of Consumer Banking,FC-IT-005,Data Platform & AI Engineering,Chief Data & Analytics Officer,Data Platform & AI Engineering,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,224,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0224,Temenos GL Posting Engine 4,core_banking,Head of Consumer Banking,FC-IT-002,Core Banking Platforms,VP Core Banking,Core Banking Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,225,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0225,Thought Machine Account Master 4,core_banking,Head of Consumer Banking,FC-IT-002,Core Banking Platforms,VP Core Banking,Core Banking Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,226,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0226,Fiserv Statements 4,core_banking,Head of Consumer Banking,FC-IT-002,Core Banking Platforms,VP Core Banking,Core Banking Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,227,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0227,Visa DPS Card Authorization,cards,Head of Cards & Payments,FC-IT-013,Developer Experience & DevSecOps,VP Engineering,Developer Experience & DevSecOps,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,228,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0228,Visa DPS Card Issuance,cards,Head of Cards & Payments,FC-IT-009,"Cyber, Privacy & Resilience",Chief Information Security Officer,"Cyber, Privacy & Resilience",direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,229,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0229,Mastercard Rewards Engine,cards,Head of Cards & Payments,FC-IT-012,AI Governance & Model Risk Tech,Chief Data & Analytics Officer,AI Governance & Model Risk Tech,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,230,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0230,Visa DPS Statement & Billing,cards,Head of Cards & Payments,FC-IT-006,Integration & API Platform,VP Integration,Integration & API Platform,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,231,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0231,TSYS Tokenization Vault,cards,Head of Cards & Payments,FC-IT-002,Core Banking Platforms,VP Core Banking,Core Banking Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,232,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0232,Marqeta Dispute Manager,cards,Head of Cards & Payments,FC-IT-003,Cards & Payments Technology,VP Cards & Payments Tech,Cards & Payments Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,233,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0233,Visa DPS Card Authorization 2,cards,Head of Cards & Payments,FC-IT-010,Cloud & Infrastructure,VP Infrastructure,Cloud & Infrastructure,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,234,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0234,Mastercard Card Issuance 2,cards,Head of Cards & Payments,FC-IT-012,AI Governance & Model Risk Tech,Chief Data & Analytics Officer,AI Governance & Model Risk Tech,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,235,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0235,Mastercard Rewards Engine 2,cards,Head of Cards & Payments,FC-IT-008,Financial Crimes Technology,VP Financial Crimes Tech,Financial Crimes Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,236,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0236,Visa DPS Statement & Billing 2,cards,Head of Cards & Payments,FC-IT-003,Cards & Payments Technology,VP Cards & Payments Tech,Cards & Payments Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,237,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0237,Marqeta Tokenization Vault 2,cards,Head of Cards & Payments,FC-IT-012,AI Governance & Model Risk Tech,Chief Data & Analytics Officer,AI Governance & Model Risk Tech,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,238,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0238,Mastercard Dispute Manager 2,cards,Head of Cards & Payments,FC-IT-003,Cards & Payments Technology,VP Cards & Payments Tech,Cards & Payments Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,239,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0239,Marqeta Card Authorization 3,cards,Head of Cards & Payments,FC-IT-005,Data Platform & AI Engineering,Chief Data & Analytics Officer,Data Platform & AI Engineering,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,240,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0240,Marqeta Card Issuance 3,cards,Head of Cards & Payments,FC-IT-008,Financial Crimes Technology,VP Financial Crimes Tech,Financial Crimes Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,241,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0241,Mastercard Rewards Engine 3,cards,Head of Cards & Payments,FC-IT-005,Data Platform & AI Engineering,Chief Data & Analytics Officer,Data Platform & AI Engineering,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,242,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0242,Marqeta Statement & Billing 3,cards,Head of Cards & Payments,FC-IT-009,"Cyber, Privacy & Resilience",Chief Information Security Officer,"Cyber, Privacy & Resilience",direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,243,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0243,TSYS Tokenization Vault 3,cards,Head of Cards & Payments,FC-IT-007,"Risk, Treasury & Finance Systems",VP Risk & Finance Tech,"Risk, Treasury & Finance Systems",direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,244,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0244,Marqeta Dispute Manager 3,cards,Head of Cards & Payments,FC-IT-003,Cards & Payments Technology,VP Cards & Payments Tech,Cards & Payments Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,245,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0245,TSYS Card Authorization 4,cards,Head of Cards & Payments,FC-IT-013,Developer Experience & DevSecOps,VP Engineering,Developer Experience & DevSecOps,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,246,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0246,TSYS Card Issuance 4,cards,Head of Cards & Payments,FC-IT-012,AI Governance & Model Risk Tech,Chief Data & Analytics Officer,AI Governance & Model Risk Tech,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,247,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0247,Marqeta Rewards Engine 4,cards,Head of Cards & Payments,FC-IT-002,Core Banking Platforms,VP Core Banking,Core Banking Platforms,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,248,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0248,Visa DPS Statement & Billing 4,cards,Head of Cards & Payments,FC-IT-012,AI Governance & Model Risk Tech,Chief Data & Analytics Officer,AI Governance & Model Risk Tech,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,249,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0249,The Clearing House ACH Engine,payments,Head of Cards & Payments,FC-IT-010,Cloud & Infrastructure,VP Infrastructure,Cloud & Infrastructure,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,250,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0250,The Clearing House Wire Platform,payments,Head of Cards & Payments,FC-IT-010,Cloud & Infrastructure,VP Infrastructure,Cloud & Infrastructure,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,251,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0251,FedNow RTP/FedNow Gateway,payments,Head of Cards & Payments,FC-IT-006,Integration & API Platform,VP Integration,Integration & API Platform,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,252,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0252,ACI Worldwide ISO 20022 Hub,payments,Head of Cards & Payments,FC-IT-007,"Risk, Treasury & Finance Systems",VP Risk & Finance Tech,"Risk, Treasury & Finance Systems",direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,253,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0253,Volante Bill Pay,payments,Head of Cards & Payments,FC-IT-004,Channels & Digital Engineering,VP Digital,Channels & Digital Engineering,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,254,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0254,FedNow Zelle Connector,payments,Head of Cards & Payments,FC-IT-003,Cards & Payments Technology,VP Cards & Payments Tech,Cards & Payments Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,255,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0255,ACI Worldwide SWIFT Gateway,payments,Head of Cards & Payments,FC-IT-003,Cards & Payments Technology,VP Cards & Payments Tech,Cards & Payments Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,256,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0256,ACI Worldwide ACH Engine 2,payments,Head of Cards & Payments,FC-IT-006,Integration & API Platform,VP Integration,Integration & API Platform,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,257,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0257,ACI Worldwide Wire Platform 2,payments,Head of Cards & Payments,FC-IT-011,ServiceNow & IT Operations,VP IT Operations,ServiceNow & IT Operations,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,258,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0258,Volante RTP/FedNow Gateway 2,payments,Head of Cards & Payments,FC-IT-013,Developer Experience & DevSecOps,VP Engineering,Developer Experience & DevSecOps,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,259,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0259,The Clearing House ISO 20022 Hub 2,payments,Head of Cards & Payments,FC-IT-012,AI Governance & Model Risk Tech,Chief Data & Analytics Officer,AI Governance & Model Risk Tech,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,260,tenant_file
first-capital-financial,FIRSTCAPITAL-APP-0260,Volante Bill Pay 2,payments,Head of Cards & Payments,FC-IT-003,Cards & Payments Technology,VP Cards & Payments Tech,Cards & Payments Technology,direct or domain-matched V4 application-to-team ownership,F03_it-org-ownership.csv; F05_applications-systems.csv,0.78,Team/domain accountability is loaded.,family-8-semantic-enrichment/F19_team-application-ownership.csv,261,tenant_file
