tenant_key,record_id,entity_id,business_name,context_item,dimension,evidence_id,active_candidate_status,confidence,source_type,source_basis,synthetic_data_flag,evidence_boundary,module_usage_notes,evidence_type,evidence_location,evidence_owner,use_case,data_domain,systems,value_hypothesis,evidence_needed,risk_or_gap,affected_systems,metric_boundary,forbidden_claims,legacy_row_flag,source_row_status,migration_action,additive_status,amount_basis,finance_attestation_status,funding_status,approved_funding_usd,realized_value_usd,tower_claim_allowed,caveat
internal-golden,GLD-V3-EVID-ROW-REL-PROG-WORKDAY-AI-RUN-APP-06,GLD-HS,PROG-WORKDAY-AI funded by RUN-APP-06 evidence resolver,PROG-WORKDAY-AI funded by RUN-APP-06 evidence resolver,13_evidence_sources,GLD-V3-EVID-REL-PROG-WORKDAY-AI-RUN-APP-06,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0040,GLD-HS,Epic Hyperspace evidence resolver,Epic Hyperspace evidence resolver,13_evidence_sources,GLD-V3-EVID-0040,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0041,GLD-HS,Epic Clarity evidence resolver,Epic Clarity evidence resolver,13_evidence_sources,GLD-V3-EVID-0041,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0042,GLD-HS,Epic Caboodle evidence resolver,Epic Caboodle evidence resolver,13_evidence_sources,GLD-V3-EVID-0042,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0043,GLD-HS,On-prem SQL Server reporting marts evidence resolver,On-prem SQL Server reporting marts evidence resolver,13_evidence_sources,GLD-V3-EVID-0043,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0044,GLD-HS,Tableau reporting estate evidence resolver,Tableau reporting estate evidence resolver,13_evidence_sources,GLD-V3-EVID-0044,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0045,GLD-HS,SAS analytics estate evidence resolver,SAS analytics estate evidence resolver,13_evidence_sources,GLD-V3-EVID-0045,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0046,GLD-HS,Power BI reporting estate evidence resolver,Power BI reporting estate evidence resolver,13_evidence_sources,GLD-V3-EVID-0046,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0047,GLD-HS,Claims administration platform evidence resolver,Claims administration platform evidence resolver,13_evidence_sources,GLD-V3-EVID-0047,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0048,GLD-HS,Pharmacy claims platform evidence resolver,Pharmacy claims platform evidence resolver,13_evidence_sources,GLD-V3-EVID-0048,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0049,GLD-HS,CRM / member case management evidence resolver,CRM / member case management evidence resolver,13_evidence_sources,GLD-V3-EVID-0049,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0050,GLD-HS,Contact center transcript and telephony platform evidence resolver,Contact center transcript and telephony platform evidence resolver,13_evidence_sources,GLD-V3-EVID-0050,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0051,GLD-HS,General ledger and close reporting evidence resolver,General ledger and close reporting evidence resolver,13_evidence_sources,GLD-V3-EVID-0051,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0052,GLD-HS,Provider contract repository evidence resolver,Provider contract repository evidence resolver,13_evidence_sources,GLD-V3-EVID-0052,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0053,GLD-HS,AWS analytics foundation evidence resolver,AWS analytics foundation evidence resolver,13_evidence_sources,GLD-V3-EVID-0053,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0054,GLD-HS,Databricks on AWS evidence resolver,Databricks on AWS evidence resolver,13_evidence_sources,GLD-V3-EVID-0054,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0070,GLD-HS,Epic evidence resolver,Epic evidence resolver,13_evidence_sources,GLD-V3-EVID-0070,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0071,GLD-HS,Microsoft evidence resolver,Microsoft evidence resolver,13_evidence_sources,GLD-V3-EVID-0071,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0072,GLD-HS,Tableau evidence resolver,Tableau evidence resolver,13_evidence_sources,GLD-V3-EVID-0072,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0073,GLD-HS,SAS evidence resolver,SAS evidence resolver,13_evidence_sources,GLD-V3-EVID-0073,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0074,GLD-HS,Outsourced analytics managed services provider evidence resolver,Outsourced analytics managed services provider evidence resolver,13_evidence_sources,GLD-V3-EVID-0074,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0075,GLD-HS,Amazon Web Services evidence resolver,Amazon Web Services evidence resolver,13_evidence_sources,GLD-V3-EVID-0075,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0076,GLD-HS,Databricks evidence resolver,Databricks evidence resolver,13_evidence_sources,GLD-V3-EVID-0076,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0360,GLD-HS,Unified clinical + claims lakehouse value hypothesis evidence resolver,Unified clinical + claims lakehouse value hypothesis evidence resolver,13_evidence_sources,GLD-V3-EVID-0360,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0361,GLD-HS,Governed data foundation for AI / LLM automation value hypothesis evidence resolver,Governed data foundation for AI / LLM automation value hypothesis evidence resolver,13_evidence_sources,GLD-V3-EVID-0361,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0362,GLD-HS,Call center optimization value hypothesis evidence resolver,Call center optimization value hypothesis evidence resolver,13_evidence_sources,GLD-V3-EVID-0362,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0363,GLD-HS,Provider quality and performance value hypothesis evidence resolver,Provider quality and performance value hypothesis evidence resolver,13_evidence_sources,GLD-V3-EVID-0363,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0364,GLD-HS,End-to-end cost transparency value hypothesis evidence resolver,End-to-end cost transparency value hypothesis evidence resolver,13_evidence_sources,GLD-V3-EVID-0364,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0365,GLD-HS,Payment integrity and leakage reduction value hypothesis evidence resolver,Payment integrity and leakage reduction value hypothesis evidence resolver,13_evidence_sources,GLD-V3-EVID-0365,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0366,GLD-HS,Automated close and reporting value hypothesis evidence resolver,Automated close and reporting value hypothesis evidence resolver,13_evidence_sources,GLD-V3-EVID-0366,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0100,GLD-HS,Unified clinical + claims lakehouse: EMR clinical evidence resolver,Unified clinical + claims lakehouse: EMR clinical evidence resolver,13_evidence_sources,GLD-V3-EVID-0100,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0101,GLD-HS,Unified clinical + claims lakehouse: claims evidence resolver,Unified clinical + claims lakehouse: claims evidence resolver,13_evidence_sources,GLD-V3-EVID-0101,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0102,GLD-HS,Unified clinical + claims lakehouse: pharmacy evidence resolver,Unified clinical + claims lakehouse: pharmacy evidence resolver,13_evidence_sources,GLD-V3-EVID-0102,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0103,GLD-HS,Governed data foundation for AI / LLM automation: prior authorization evidence resolver,Governed data foundation for AI / LLM automation: prior authorization evidence resolver,13_evidence_sources,GLD-V3-EVID-0103,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0104,GLD-HS,Governed data foundation for AI / LLM automation: coding evidence resolver,Governed data foundation for AI / LLM automation: coding evidence resolver,13_evidence_sources,GLD-V3-EVID-0104,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0105,GLD-HS,Governed data foundation for AI / LLM automation: utilization management evidence resolver,Governed data foundation for AI / LLM automation: utilization management evidence resolver,13_evidence_sources,GLD-V3-EVID-0105,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0106,GLD-HS,Call center optimization: transcripts evidence resolver,Call center optimization: transcripts evidence resolver,13_evidence_sources,GLD-V3-EVID-0106,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0107,GLD-HS,Call center optimization: CRM cases evidence resolver,Call center optimization: CRM cases evidence resolver,13_evidence_sources,GLD-V3-EVID-0107,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0108,GLD-HS,Call center optimization: claims status evidence resolver,Call center optimization: claims status evidence resolver,13_evidence_sources,GLD-V3-EVID-0108,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0109,GLD-HS,Provider quality and performance: HEDIS evidence resolver,Provider quality and performance: HEDIS evidence resolver,13_evidence_sources,GLD-V3-EVID-0109,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0110,GLD-HS,Provider quality and performance: STAR evidence resolver,Provider quality and performance: STAR evidence resolver,13_evidence_sources,GLD-V3-EVID-0110,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0111,GLD-HS,Provider quality and performance: provider attribution evidence resolver,Provider quality and performance: provider attribution evidence resolver,13_evidence_sources,GLD-V3-EVID-0111,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0112,GLD-HS,End-to-end cost transparency: claims evidence resolver,End-to-end cost transparency: claims evidence resolver,13_evidence_sources,GLD-V3-EVID-0112,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0113,GLD-HS,End-to-end cost transparency: capitation evidence resolver,End-to-end cost transparency: capitation evidence resolver,13_evidence_sources,GLD-V3-EVID-0113,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0114,GLD-HS,End-to-end cost transparency: provider contracts evidence resolver,End-to-end cost transparency: provider contracts evidence resolver,13_evidence_sources,GLD-V3-EVID-0114,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0115,GLD-HS,Payment integrity and leakage reduction: claims anomalies evidence resolver,Payment integrity and leakage reduction: claims anomalies evidence resolver,13_evidence_sources,GLD-V3-EVID-0115,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0116,GLD-HS,Payment integrity and leakage reduction: fraud waste abuse evidence resolver,Payment integrity and leakage reduction: fraud waste abuse evidence resolver,13_evidence_sources,GLD-V3-EVID-0116,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0117,GLD-HS,Payment integrity and leakage reduction: billing patterns evidence resolver,Payment integrity and leakage reduction: billing patterns evidence resolver,13_evidence_sources,GLD-V3-EVID-0117,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0118,GLD-HS,Automated close and reporting: GL evidence resolver,Automated close and reporting: GL evidence resolver,13_evidence_sources,GLD-V3-EVID-0118,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0119,GLD-HS,Automated close and reporting: close process evidence resolver,Automated close and reporting: close process evidence resolver,13_evidence_sources,GLD-V3-EVID-0119,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0120,GLD-HS,Automated close and reporting: financial reporting evidence resolver,Automated close and reporting: financial reporting evidence resolver,13_evidence_sources,GLD-V3-EVID-0120,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
internal-golden,GLD-V3-EVID-ROW-0170,GLD-HS,Unified clinical + claims lakehouse: No certified medallion architecture evidence resolver,Unified clinical + claims lakehouse: No certified medallion architecture evidence resolver,13_evidence_sources,GLD-V3-EVID-0170,active,high,synthetic_v3_context_generation,golden_health_v3_reload_template_finalization_2026_07_17,synthetic_demo,synthetic_demo_phi_free_planning_grade,Home|Knowledge|Intelligence|Moves|Tower|Source,synthetic_reload_source_template,datasets/tenant-inputs/internal-golden/standard-2026-07-v3,AbarVa synthetic data steward,,,,,,,,,,,,,,,,,,,,
