fact_key,measure,view,scope,basis,period,value_numeric,source_key,source_row,attributes
meridian-health::pressure::mer-v3-0017::provider-contract-terms-not-digitized-in-governed-form,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0017,"{""evidence_id"":""MER-V3-EVID-0186"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0017"",""topic"":""End-to-end cost transparency: Provider contract terms not digitized in governed form"",""use_case"":""End-to-end cost transparency"",""data_domain"":"""",""systems"":""Claims administration platform; Provider contract repository; General ledger and close reporting; SQL Server reporting marts"",""risk_or_gap"":""Provider contract terms not digitized in governed form"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim product/provider/population margin is audited.; Do not invent capitation or contract economics.; Do not claim cost savings without finance validation."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0018::claims-and-gl-calendar-alignment-not-proven,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0018,"{""evidence_id"":""MER-V3-EVID-0187"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0018"",""topic"":""End-to-end cost transparency: Claims and GL calendar alignment not proven"",""use_case"":""End-to-end cost transparency"",""data_domain"":"""",""systems"":""Claims administration platform; Provider contract repository; General ledger and close reporting; SQL Server reporting marts"",""risk_or_gap"":""Claims and GL calendar alignment not proven"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim product/provider/population margin is audited.; Do not invent capitation or contract economics.; Do not claim cost savings without finance validation."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0019::cost-allocation-rules-not-loaded,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0019,"{""evidence_id"":""MER-V3-EVID-0188"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0019"",""topic"":""End-to-end cost transparency: Cost allocation rules not loaded"",""use_case"":""End-to-end cost transparency"",""data_domain"":"""",""systems"":""Claims administration platform; Provider contract repository; General ledger and close reporting; SQL Server reporting marts"",""risk_or_gap"":""Cost allocation rules not loaded"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim product/provider/population margin is audited.; Do not invent capitation or contract economics.; Do not claim cost savings without finance validation."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0020::margin-semantic-model-not-certified,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0020,"{""evidence_id"":""MER-V3-EVID-0189"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0020"",""topic"":""End-to-end cost transparency: Margin semantic model not certified"",""use_case"":""End-to-end cost transparency"",""data_domain"":"""",""systems"":""Claims administration platform; Provider contract repository; General ledger and close reporting; SQL Server reporting marts"",""risk_or_gap"":""Margin semantic model not certified"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim product/provider/population margin is audited.; Do not invent capitation or contract economics.; Do not claim cost savings without finance validation."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0021::rules-and-model-lineage-not-governed,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0021,"{""evidence_id"":""MER-V3-EVID-0190"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0021"",""topic"":""Payment integrity and leakage reduction: Rules and model lineage not governed"",""use_case"":""Payment integrity and leakage reduction"",""data_domain"":"""",""systems"":""Claims administration platform; SAS analytics estate; SQL Server reporting marts; Provider contract repository"",""risk_or_gap"":""Rules and model lineage not governed"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim fraud findings.; Do not claim recovered dollars.; Do not claim payment integrity model accuracy without validation evidence."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0022::provider-entity-resolution-not-proven,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0022,"{""evidence_id"":""MER-V3-EVID-0191"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0022"",""topic"":""Payment integrity and leakage reduction: Provider entity resolution not proven"",""use_case"":""Payment integrity and leakage reduction"",""data_domain"":"""",""systems"":""Claims administration platform; SAS analytics estate; SQL Server reporting marts; Provider contract repository"",""risk_or_gap"":""Provider entity resolution not proven"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim fraud findings.; Do not claim recovered dollars.; Do not claim payment integrity model accuracy without validation evidence."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0023::investigation-workflow-evidence-not-loaded,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0023,"{""evidence_id"":""MER-V3-EVID-0192"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0023"",""topic"":""Payment integrity and leakage reduction: Investigation workflow evidence not loaded"",""use_case"":""Payment integrity and leakage reduction"",""data_domain"":"""",""systems"":""Claims administration platform; SAS analytics estate; SQL Server reporting marts; Provider contract repository"",""risk_or_gap"":""Investigation workflow evidence not loaded"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim fraud findings.; Do not claim recovered dollars.; Do not claim payment integrity model accuracy without validation evidence."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0024::recovery-realization-tracking-not-loaded,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0024,"{""evidence_id"":""MER-V3-EVID-0193"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0024"",""topic"":""Payment integrity and leakage reduction: Recovery realization tracking not loaded"",""use_case"":""Payment integrity and leakage reduction"",""data_domain"":"""",""systems"":""Claims administration platform; SAS analytics estate; SQL Server reporting marts; Provider contract repository"",""risk_or_gap"":""Recovery realization tracking not loaded"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim fraud findings.; Do not claim recovered dollars.; Do not claim payment integrity model accuracy without validation evidence."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0025::manual-reporting-maintenance-load,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0025,"{""evidence_id"":""MER-V3-EVID-0194"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0025"",""topic"":""Automated close and reporting: Manual reporting maintenance load"",""use_case"":""Automated close and reporting"",""data_domain"":"""",""systems"":""General ledger and close reporting; Power BI reporting estate; Tableau reporting estate; SQL Server reporting marts"",""risk_or_gap"":""Manual reporting maintenance load"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim close is automated.; Do not claim financial reports are audited from this pack.; Do not claim cycle-time reduction without measured baseline."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0026::certified-finance-semantic-layer-not-loaded,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0026,"{""evidence_id"":""MER-V3-EVID-0195"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0026"",""topic"":""Automated close and reporting: Certified finance semantic layer not loaded"",""use_case"":""Automated close and reporting"",""data_domain"":"""",""systems"":""General ledger and close reporting; Power BI reporting estate; Tableau reporting estate; SQL Server reporting marts"",""risk_or_gap"":""Certified finance semantic layer not loaded"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim close is automated.; Do not claim financial reports are audited from this pack.; Do not claim cycle-time reduction without measured baseline."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0027::close-workflow-integration-not-proven,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0027,"{""evidence_id"":""MER-V3-EVID-0196"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0027"",""topic"":""Automated close and reporting: Close workflow integration not proven"",""use_case"":""Automated close and reporting"",""data_domain"":"""",""systems"":""General ledger and close reporting; Power BI reporting estate; Tableau reporting estate; SQL Server reporting marts"",""risk_or_gap"":""Close workflow integration not proven"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim close is automated.; Do not claim financial reports are audited from this pack.; Do not claim cycle-time reduction without measured baseline."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-v3-0028::metric-governance-not-formalized,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-V3-0028,"{""evidence_id"":""MER-V3-EVID-0197"",""source_ref"":""14_metrics_outcomes.csv#MER-V3-0028"",""topic"":""Automated close and reporting: Metric governance not formalized"",""use_case"":""Automated close and reporting"",""data_domain"":"""",""systems"":""General ledger and close reporting; Power BI reporting estate; Tableau reporting estate; SQL Server reporting marts"",""risk_or_gap"":""Metric governance not formalized"",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":""Do not claim close is automated.; Do not claim financial reports are audited from this pack.; Do not claim cycle-time reduction without measured baseline."",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0001,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0001,"{""evidence_id"":""MER-SA07-INT-EVID-0001"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0001"",""topic"":""CEO / Enterprise Strategy: Unified clinical + claims lakehouse"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0002,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0002,"{""evidence_id"":""MER-SA07-INT-EVID-0002"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0002"",""topic"":""CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0003,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0003,"{""evidence_id"":""MER-SA07-INT-EVID-0003"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0003"",""topic"":""CEO / Enterprise Strategy: Call center optimization"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0004,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0004,"{""evidence_id"":""MER-SA07-INT-EVID-0004"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0004"",""topic"":""CEO / Enterprise Strategy: Provider quality and performance"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0005,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0005,"{""evidence_id"":""MER-SA07-INT-EVID-0005"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0005"",""topic"":""CEO / Enterprise Strategy: End-to-end cost transparency"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0006,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0006,"{""evidence_id"":""MER-SA07-INT-EVID-0006"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0006"",""topic"":""CEO / Enterprise Strategy: Payment integrity and leakage reduction"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0007,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0007,"{""evidence_id"":""MER-SA07-INT-EVID-0007"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0007"",""topic"":""CEO / Enterprise Strategy: Automated close and reporting"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0008,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0008,"{""evidence_id"":""MER-SA07-INT-EVID-0008"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0008"",""topic"":""CEO / Enterprise Strategy: Unified clinical + claims lakehouse"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0009,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0009,"{""evidence_id"":""MER-SA07-INT-EVID-0009"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0009"",""topic"":""CEO / Enterprise Strategy: Governed data foundation for AI / LLM automation"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0010,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0010,"{""evidence_id"":""MER-SA07-INT-EVID-0010"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0010"",""topic"":""CEO / Enterprise Strategy: Call center optimization"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0011,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0011,"{""evidence_id"":""MER-SA07-INT-EVID-0011"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0011"",""topic"":""CEO / Enterprise Strategy: Provider quality and performance"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0012,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0012,"{""evidence_id"":""MER-SA07-INT-EVID-0012"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0012"",""topic"":""CEO / Enterprise Strategy: End-to-end cost transparency"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0013,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0013,"{""evidence_id"":""MER-SA07-INT-EVID-0013"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0013"",""topic"":""CFO / Finance & Value: Governed data foundation for AI / LLM automation"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0014,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0014,"{""evidence_id"":""MER-SA07-INT-EVID-0014"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0014"",""topic"":""CFO / Finance & Value: Call center optimization"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0015,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0015,"{""evidence_id"":""MER-SA07-INT-EVID-0015"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0015"",""topic"":""CFO / Finance & Value: Provider quality and performance"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0016,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0016,"{""evidence_id"":""MER-SA07-INT-EVID-0016"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0016"",""topic"":""CFO / Finance & Value: End-to-end cost transparency"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0017,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0017,"{""evidence_id"":""MER-SA07-INT-EVID-0017"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0017"",""topic"":""CFO / Finance & Value: Payment integrity and leakage reduction"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0018,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0018,"{""evidence_id"":""MER-SA07-INT-EVID-0018"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0018"",""topic"":""CFO / Finance & Value: Automated close and reporting"",""use_case"":"""",""data_domain"":"""",""systems"":"""",""risk_or_gap"":"""",""metric_boundary"":""baseline_required_before_value_claim"",""forbidden_claims"":"""",""caveat"":""Preserved metric/gap row. Requires baseline, actual, owner, evidence, and finance validation before Tower value claim.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0019::ai-spend-can-look-adopted-without-released-value,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0019,"{""evidence_id"":""MER-SA07-INT-EVID-9019"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0019"",""topic"":""CFO / Finance & Value: AI Benefits Realization Ledger"",""use_case"":""AI Benefits Realization Ledger"",""data_domain"":""usage and finance actuals"",""systems"":""M365 Copilot; ServiceNow; Workday; GitHub Copilot"",""risk_or_gap"":""AI spend can look adopted without released value"",""metric_boundary"":""interview_context_only"",""forbidden_claims"":""Interview context cannot create approved funding or value claims."",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0020::platform-spend-could-be-mistaken-for-ai-assist-funding,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0020,"{""evidence_id"":""MER-SA07-INT-EVID-9020"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0020"",""topic"":""Chief Experience Officer / Member Experience: Member Service Agent Assist Transformation"",""use_case"":""Member Service Agent Assist Transformation"",""data_domain"":""member service data"",""systems"":""Genesys; Salesforce; ServiceNow"",""risk_or_gap"":""platform spend could be mistaken for AI Assist funding"",""metric_boundary"":""interview_context_only"",""forbidden_claims"":""Interview context cannot create approved funding or value claims."",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0021::ai-usage-without-audit-controls-creates-compliance-risk,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0021,"{""evidence_id"":""MER-SA07-INT-EVID-9021"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0021"",""topic"":""CISO / Security: AI Governance / Model Risk Controls"",""use_case"":""AI Governance / Model Risk Controls"",""data_domain"":""PHI audit logs; model inventory"",""systems"":""OneTrust; ServiceNow; Microsoft Purview"",""risk_or_gap"":""AI usage without audit controls creates compliance risk"",""metric_boundary"":""interview_context_only"",""forbidden_claims"":""Interview context cannot create approved funding or value claims."",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0022::no-ai-assist-production-usage-exists-yet,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0022,"{""evidence_id"":""MER-SA07-INT-EVID-9022"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0022"",""topic"":""Contact Center / Member Service Operations: Contact Center Platform / Knowledge Modernization"",""use_case"":""Contact Center Platform / Knowledge Modernization"",""data_domain"":""contact center events; knowledge base"",""systems"":""Genesys; Salesforce; ServiceNow"",""risk_or_gap"":""No AI Assist production usage exists yet"",""metric_boundary"":""interview_context_only"",""forbidden_claims"":""Interview context cannot create approved funding or value claims."",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims.""}"
meridian-health::pressure::mer-sa07-14-metrics-outcomes-0023::ai-spend-is-embedded-across-platforms,tower_watch_pressure_signal,risk,enterprise_envelope,baseline,current,1,meridian-health::standard-2026-07-v3::14_metrics_outcomes.csv,MER-SA07-14_METRICS_OUTCOMES-0023,"{""evidence_id"":""MER-SA07-INT-EVID-9023"",""source_ref"":""14_metrics_outcomes.csv#MER-SA07-14_METRICS_OUTCOMES-0023"",""topic"":""CIO / Enterprise Technology: FY26 AI spend governance"",""use_case"":""FY26 AI spend governance"",""data_domain"":""program and finance rows"",""systems"":""Microsoft; ServiceNow; Workday; GitHub; Databricks; AWS"",""risk_or_gap"":""AI spend is embedded across platforms"",""metric_boundary"":""interview_context_only"",""forbidden_claims"":""Interview context cannot create approved funding or value claims."",""caveat"":""Interview-derived context only; requires source-system and finance evidence before budget or value claims.""}"
