tenant_key,client_display_name,v6_contract_version,business_object_family,record_id,record_name,source_system,source_owner,source_basis,source_file,source_row_number,as_of_date,period_start,period_end,refresh_frequency,confidence,synthetic_demo_flag,data_sensitivity,required_for_surfaces,allowed_answer_types,not_allowed_claims,known_gaps,created_at,updated_at,spend_id,amount_usd,amount_type,owner,program_id,vendor_id,system_id,committed_vs_discretionary,renewal_or_gate_date,value_linkage,unit_economics
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0082,Revenue cycle record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,83,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0082,53,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0010,VDR-00122,SYS-0122,run_cost,2030-06-07,MERIDIANHEALTH-MET-0082,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0083,Care management record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,84,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0083,54,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0011,VDR-00123,SYS-0123,productivity,2030-06-18,MERIDIANHEALTH-MET-0083,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0084,Claims intelligence record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,85,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0084,55,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0012,VDR-00124,SYS-0124,productivity,2030-06-29,MERIDIANHEALTH-MET-0084,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0085,Patient access record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,86,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0085,56,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0013,VDR-00125,SYS-0125,run_cost,2030-07-10,MERIDIANHEALTH-MET-0085,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0086,Clinical data governance record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,87,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0086,57,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0014,VDR-00126,SYS-0126,productivity,2030-07-21,MERIDIANHEALTH-MET-0086,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0087,Clinical operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,88,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0087,58,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0015,VDR-00127,SYS-0127,productivity,2030-08-01,MERIDIANHEALTH-MET-0087,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0088,Revenue cycle record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,89,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0088,30,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0016,VDR-00128,SYS-0128,run_cost,2030-08-12,MERIDIANHEALTH-MET-0088,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0089,Care management record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,90,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0089,31,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0017,VDR-00129,SYS-0129,productivity,2030-08-23,MERIDIANHEALTH-MET-0089,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0090,Claims intelligence record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,91,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0090,32,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0018,VDR-00130,SYS-0130,productivity,2030-09-03,MERIDIANHEALTH-MET-0090,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0091,Patient access record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,92,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0091,33,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0019,VDR-00131,SYS-0131,run_cost,2030-09-14,MERIDIANHEALTH-MET-0091,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0092,Clinical data governance record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,93,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0092,34,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0020,VDR-00132,SYS-0132,productivity,2030-09-25,MERIDIANHEALTH-MET-0092,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0093,Clinical operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,94,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0093,35,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0021,VDR-00133,SYS-0133,productivity,2030-10-06,MERIDIANHEALTH-MET-0001,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0094,Revenue cycle record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,95,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0094,36,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0022,VDR-00134,SYS-0134,run_cost,2030-10-17,MERIDIANHEALTH-MET-0002,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0095,Care management record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,96,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0095,37,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0023,VDR-00135,SYS-0135,productivity,2030-10-28,MERIDIANHEALTH-MET-0003,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0096,Claims intelligence record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,97,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0096,38,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0024,VDR-00136,SYS-0136,productivity,2030-11-08,MERIDIANHEALTH-MET-0004,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0097,Patient access record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,98,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0097,39,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0025,VDR-00137,SYS-0137,run_cost,2030-11-19,MERIDIANHEALTH-MET-0005,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0098,Clinical data governance record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,99,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0098,40,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0026,VDR-00138,SYS-0138,productivity,2030-11-30,MERIDIANHEALTH-MET-0006,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0099,Clinical operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,100,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0099,41,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0027,VDR-00139,SYS-0139,productivity,2030-12-11,MERIDIANHEALTH-MET-0007,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0100,Revenue cycle record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,101,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0100,42,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0028,VDR-00140,SYS-0140,run_cost,2030-12-22,MERIDIANHEALTH-MET-0008,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0101,Care management record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,102,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0101,43,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0029,VDR-00141,SYS-0141,productivity,2031-01-02,MERIDIANHEALTH-MET-0009,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0102,Claims intelligence record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,103,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0102,44,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0030,VDR-00142,SYS-0142,productivity,2031-01-13,MERIDIANHEALTH-MET-0010,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0103,Patient access record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,104,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0103,45,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0031,VDR-00143,SYS-0143,run_cost,2031-01-24,MERIDIANHEALTH-MET-0011,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0104,Clinical data governance record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,105,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0104,46,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0032,VDR-00144,SYS-0144,productivity,2031-02-04,MERIDIANHEALTH-MET-0012,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0105,Clinical operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,106,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0105,47,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0033,VDR-00145,SYS-0145,productivity,2031-02-15,MERIDIANHEALTH-MET-0013,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0106,Revenue cycle record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,107,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0106,48,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0034,VDR-00146,SYS-0146,run_cost,2031-02-26,MERIDIANHEALTH-MET-0014,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0107,Care management record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,108,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0107,49,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0035,VDR-00147,SYS-0147,productivity,2031-03-09,MERIDIANHEALTH-MET-0015,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0108,Claims intelligence record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,109,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0108,50,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0036,VDR-00148,SYS-0148,productivity,2031-03-20,MERIDIANHEALTH-MET-0016,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0109,Patient access record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,110,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0109,51,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0037,VDR-00149,SYS-0149,run_cost,2031-03-31,MERIDIANHEALTH-MET-0017,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0110,Clinical data governance record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,111,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0110,52,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0038,VDR-00150,SYS-0150,productivity,2031-04-11,MERIDIANHEALTH-MET-0018,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0111,Clinical operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,112,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0111,53,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0039,VDR-00151,SYS-0151,productivity,2031-04-22,MERIDIANHEALTH-MET-0019,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0112,Revenue cycle record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,113,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0112,54,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0040,VDR-00152,SYS-0152,run_cost,2031-05-03,MERIDIANHEALTH-MET-0020,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0113,Care management record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,114,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0113,55,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0041,VDR-00153,SYS-0153,productivity,2031-05-14,MERIDIANHEALTH-MET-0021,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0114,Claims intelligence record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,115,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0114,56,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0042,VDR-00154,SYS-0154,productivity,2031-05-25,MERIDIANHEALTH-MET-0022,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0115,Patient access record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,116,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0115,57,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0043,VDR-00155,SYS-0155,run_cost,2031-06-05,MERIDIANHEALTH-MET-0023,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0116,Clinical data governance record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,117,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0116,58,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0044,VDR-00156,SYS-0156,productivity,2031-06-16,MERIDIANHEALTH-MET-0024,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0117,Clinical operations record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,118,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0117,30,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0045,VDR-00157,SYS-0157,productivity,2031-06-27,MERIDIANHEALTH-MET-0025,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0118,Revenue cycle record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,119,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0118,31,run_cost,Transformation Finance,MERIDIANHEALTH-INIT-0046,VDR-00158,SYS-0158,run_cost,2031-07-08,MERIDIANHEALTH-MET-0026,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0119,Care management record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,120,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0119,32,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0047,VDR-00159,SYS-0159,productivity,2031-07-19,MERIDIANHEALTH-MET-0027,finance attestation plus source-system telemetry
meridian-health,Healthcare Demo,v6.0,spend_value,MERIDIANHEALTH-BEN-0120,Claims intelligence record,v4_synthetic_pack,Transformation Finance,synthetic_demo,family-7-outcome-intelligence/O04_benefits-realization.csv,121,2026-06-18,2026-01-01,2026-06-18,static_snapshot,medium,synthetic_demo,confidential,Tower|Intelligence,budget|actual|forecast|proxy_value|gap,roi_without_value_basis|bare_amount_without_entity_period_type,none,2026-06-28T00:00:00Z,2026-06-29T14:49:49.881Z,MERIDIANHEALTH-BEN-0120,33,productivity,Transformation Finance,MERIDIANHEALTH-INIT-0048,VDR-00160,SYS-0160,productivity,2031-07-30,MERIDIANHEALTH-MET-0028,finance attestation plus source-system telemetry
